"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.4995,0.509457364341085,215,0.3143,0.331467294448271,0.323967047720659,-0.0675632838126345,-0.103394351677508,0.64929611372735,1
"2210408F21Rik",0.4765,0.474226804123711,97,1.0523,0.633624450904545,0.357421744681542,-0.101283335837181,-1.72424103365478,0.0633098873902584,1
"2210408I21Rik",0.4363,0.423076923076923,26,2.6199,1.8621502602912,1.32458216421808,-0.0671141958585375,-2.41035433322995,0.0281197818702673,0.981482089326096
"2610307P16Rik",0.5047,0.493078449328449,312,0.3594,0.316149056779468,0.274412992721174,0.0740005814437767,-0.0425329622842696,0.770546111766962,1
"2900026A02Rik",0.6314,0.644345238095238,112,0.1544,0.263149263456389,0.312364641719058,0.748461233004036,-0.0282371032726445,0.812157978436041,1
"4732440D04Rik",0.317,0.317708333333333,96,2.0746,1.01261933909503,0.343339270577812,-1.13039663725568,-2.38551296646847,0.0289425735612093,0.981482089326096
"4732471J01Rik",0.3059,0.308771929824561,114,0.839,0.524410744036628,0.314330009725276,-1.25375659224578,0.13830706687402,1,1
"4930523C07Rik",0.5005,0.499183006535948,102,0.1071,0.258024274469572,0.331971075206526,0,-0.0299683349163757,0.806596064408514,1
"5031425E22Rik",0.5319,0.534722222222222,120,1.0735,0.610351509365608,0.309580205304406,0.167456745851563,-0.00440442447104772,0.925223968718648,1
"5330438D12Rik",0.5664,0.574626865671642,67,0.8696,0.736968293393164,0.621228240109159,0.296981737757132,0.00297256548825686,1,1
"9530026P05Rik",0.4502,0.437946172933766,403,0.4548,0.333165221128605,0.245070347737089,-0.211504105193712,-0.594046339006923,0.275714623585631,1
"9630014M24Rik",0.4865,0.49,130,0.9877,0.584168915609971,0.319354657108295,-0.134649526694782,-0.439622649970644,0.348408468985261,1
"AU020206",0.6033,0.585227272727273,88,0.2689,0.371569336428314,0.411548233171511,0.655351828612554,-0.054861720885981,0.74045921329236,1
"AW554918",0.5253,0.534632034632035,154,0.9355,0.564551245994756,0.319667936382658,0.0595010117486616,-0.159575785541833,0.57211796627541,1
"Aak1",0.4407,0.448863636363636,132,1.0331,0.59510290869943,0.309722509220262,-0.457472765599241,-2.09650832797409,0.0405908075963126,1
"Abca8a",0.6914,0.683760683760684,39,0.3955,0.701750869758673,0.84241749507808,1.28950661719499,0.804795593077415,1,1
"Abcb1a",0.6761,0.679324894514768,79,1.3204,0.801694029296276,0.458622014078513,1,-0.373259511115961,0.387580571778879,1
"Abcc4",0.7725,0.779696493982208,91,0.9249,0.582766786138769,0.35363713802928,1.50250034052918,0.0727310844322346,1,1
"Abcc5",0.5037,0.510869565217391,92,0.5519,0.464355688271006,0.389123921219249,-0.0269670476002695,-2.73764415718352,0.019287178949362,0.963411125086123
"Abcg2",0.5753,0.582554517133956,107,0.3892,0.352313820418414,0.312364641719058,0.43389652653016,0.0396656627518013,1,1
"Abhd17b",0.3659,0.367924528301887,53,4.5677,2.2334713952651,0.761989311034895,-0.935869662580284,-0.337688753541741,0.41118302205354,1
"Abi1",0.5565,0.559055118110236,254,0.0843,0.237974993599725,0.314573140224646,0.325875279404025,-0.416225695392342,0.361564640305342,1
"Abi2",0.4423,0.428571428571429,56,0.6479,0.726011395432589,0.733079404624041,-0.209453365628949,-0.324710694543683,0.420319624013427,1
"Ablim1",0.4715,0.473479645826585,735,0.0917,0.142490962213392,0.164445196287254,-0.165101082313965,-2.27165357645015,0.0330476847503037,0.981482089326096
"Ablim3",0.468,0.477808002808003,370,0.3184,0.28990132639759,0.258103959184586,-0.207971905590277,0.10792512100295,1,1
"Acer2",0.348,0.36235632183908,232,0.2356,0.294446596305297,0.313070101423623,-0.967723596976244,0.383513201701362,1,1
"Acer3",0.602,0.605555555555556,60,0.573,0.631633289327743,0.63237457723324,0.569365645670138,-0.0117461813584256,0.878183634570336,1
