"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.649470899470899,36,0.584962500721156,-1.69242310503096,0.0657983171153363,0.681307319679419
"5031425E22Rik",0.613333333333333,25,0.547487795302493,-0.537278202129965,0.299918525270067,1
"9530026P05Rik",0.530148423005566,28,-0.137503523749935,-0.0017750214297152,0.952488366763432,1
"AW554918",0.546875,32,0.275634442613427,-0.148976697835629,0.585168311603651,1
"Abca1",0.401515151515151,33,-0.111031312388744,0.0574944991941067,1,1
"Abca8a",0.688746438746439,21,1.58496250072116,-2.91980670527138,0.0156692690658345,0.318823747285104
"Abhd17b",0.568181818181818,33,0.584962500721156,0.347198203029738,1,1
"Abi1",0.519503546099291,47,-0.125530882083859,0.0985184408188218,1,1
"Abi3bp",0.532490014693405,59,0.176156955153827,-0.35309137023566,0.400713969644112,1
"Ablim1",0.385507246376812,23,-0.758991900496205,-0.305854871736063,0.434144786839151,1
"Acyp2",0.421320346320346,22,0.0824621601919726,0.107272150327415,1,1
"Adam12",0.736111111111111,24,0.884522782580064,-1.92390099882588,0.0498112273717281,0.579055518196339
"Adamtsl1",0.576798941798942,45,-0.178970141045319,-0.142765089091533,0.593099239648993,1
"Adgrf5",0.480392156862745,34,0,0.139855163926079,1,1
"Agap1",0.475609756097561,41,-0.299560281858908,0.482750057138041,1,1
"Agfg1",0.523529411764706,34,0.125530882083859,0.409465223482805,1,1
"Ago3",0.41260162601626,41,-1.04439411935845,-1.17275587504675,0.125644294219615,0.862365849843442
"Ahnak",0.479166666666667,40,-0.15754127698648,-0.313210411344137,0.428671227088184,1
"Airn",0.867149758454106,46,2.38702312310925,-17.1840962109332,4.56116869275477e-09,9.40507608335003e-07
"Akap13",0.487172011661808,49,-0.211504105193712,0.02718953112214,1,1
"Akt3",0.387619047619048,40,-0.646363045385299,-0.010077178644849,0.887106827939853,1
"Ambra1",0.5,33,0.234465253637023,0.194458804804494,1,1
"Ank2",0.516666666666667,20,-0.241008099503795,-0.00355665116407167,0.932785795762841,1
"Ankrd11",0.578828828828829,37,0,0.275491538412762,1,1
"Ankrd17",0.472101449275362,46,-0.438121112391885,0.0166058495915067,1,1
"Ano6",0.435023041474654,31,-0.275634442613427,0.0625080012694497,1,1
"Anxa2",0.589080459770115,29,0.180572245641821,0.173925181576003,1,1
"Aopep",0.385206290308331,49,-0.703606997219775,-1.10989865878343,0.136250945699971,0.862365849843442
"Ap3b1",0.520833333333333,32,0.584962500721156,-0.499123518150352,0.317735045859185,1
"Apaf1",0.560606060606061,33,0,-0.157423342627624,0.574721182842094,1
"Apba1",0.458333333333333,24,-0.584962500721156,0.233805930651343,1,1
"Apbb2",0.447619047619048,28,-0.280107919192735,0.477362268447198,1,1
"Apc",0.382352941176471,34,-0.211504105193712,-0.01163736700844,0.878744804701838,1
"App",0.500162337662338,66,0.31315788525963,-0.172726276348357,0.556698687192867,1
"Arb2a",0.457801418439716,47,-0.459431618637297,0.18765654147424,1,1
"Arhgap21",0.470238095238095,28,-0.736965594166207,-0.372225025115707,0.388239086707975,1
"Arhgap24",0.461111111111111,21,-0.584962500721156,0.00916815492221801,1,1
"Arhgap26",0.436527293844367,41,-0.427421223734676,-0.525277808274424,0.305379158091531,1
"Arhgap29",0.55703211517165,43,0.485426827170242,-0.437498729394299,0.349575505874398,1
"Arhgap32",0.546,25,0.485426827170242,-0.375820664239946,0.385957073505398,1
"Arhgap42",0.504166666666667,20,0.540568381362703,-0.241000003076163,0.487517789982355,1
"Arhgef12",0.567460317460317,42,0.129283016944966,-0.244924889664688,0.483994322092936,1
"Arhgef3",0.69625,40,1.78849589480629,-5.32810326507368,0.0010970215849007,0.0656320804196295
"Arid1b",0.486858974358974,52,-0.109624491174498,0.0696022412994921,1,1
"Arid2",0.62258064516129,31,0.862496476250065,-1.00572232004692,0.156116597561807,0.868792554688548
"Arid4b",0.54,25,0.502500340529183,-0.212959927120565,0.51399783536556,1
"Arih1",0.53962962962963,45,-0.277533975528909,-0.00948829779923699,0.890433603703811,1
"Arl13b",0.516129032258065,31,0.160464672193246,-0.0446520654671545,0.765063679865945,1
"Arl15",0.576432712215321,50,0.369233809665719,0.195464992178429,1,1
"Asap1",0.472739820565908,69,-0.364996816779248,-0.372407617463239,0.388122739308651,1
"Ash1l",0.494047619047619,28,0.275634442613427,0.177668684826155,1,1
"Atad2b",0.622549019607843,34,0.857980995127572,-1.13394937812849,0.132078871391373,0.862365849843442
"Ate1",0.485294117647059,34,-0.436099114806674,0.0785246782461684,1,1
"Atp10d",0.574074074074074,27,0.0874628412503395,0.0458747501871528,1,1
"Atp2a2",0.523809523809524,28,0,0.0804752553936368,1,1
"Atp2c1",0.419753086419753,27,-0.758991900496205,-0.82526823716675,0.198885929799127,0.942488332541693
"Atxn1",0.554824561403509,38,0.736965594166206,-0.377642538932861,0.384808085163688,1
"B3galt1",0.436904761904762,18,-0.263034405833793,0.0838964888119094,1,1
"B4galt1",0.654761904761905,21,0.874469117916141,-2.02445387879117,0.0441999341838128,0.553586856231356
"Bbx",0.641025641025641,26,1.76553474636298,-1.17042929061886,0.126020079370645,0.862365849843442
"Bcas3",0.543333333333333,30,0.0824621601919726,-0.105688198073331,0.6456907312646,1
"Bicc1",0.529365079365079,21,0.341036917835067,-0.13401765052912,0.604652764086239,1
"Birc6",0.521276595744681,47,-0.12199052437861,0.343284112316148,1,1
"Bmp2k",0.415277777777778,36,-1.15754127698648,-1.04546364751723,0.148176106369763,0.862365849843442
"Bmpr2",0.466666666666667,40,-0.299560281858908,0.167896814730426,1,1
"Braf",0.378787878787879,33,0.497499659470817,-0.170902755588418,0.558788896090152,1
"Btbd7",0.28452380952381,28,-1.83007499855769,-1.46936109143964,0.0864791206995085,0.791071300825012
"Calcrl",0.475108225108225,33,0.436099114806674,0.913878915250685,1,1
"Cald1",0.51989247311828,31,0,0.0666410910208874,1,1
"Camk2d",0.67984496124031,43,0.777607578663552,-0.493672936922927,0.320391932435469,1
"Cav1",0.378888888888889,30,-0.53051471669878,0.112227253247116,1,1
"Cavin2",0.470068027210884,49,0.131244533278253,0.282206244581971,1,1
"Cblb",0.562903225806452,31,0.289506617194985,0.132309831418947,1,1
"Ccl21a",0.491709265295238,78,-0.152673958391288,-0.162511553831919,0.568604463771184,1
"Ccny",0.452173913043478,46,-0.197939377611909,0.306927317656758,1,1
"Cd36",0.495833333333333,20,-0.169925001442312,-0.0117637893785307,0.87809307810796,1
"Cd47",0.524193548387097,31,0.299560281858908,0.161209260517204,1,1
"Cd9",0.384821428571429,24,-0.0588936890535685,0.806665674783289,1,1
"Cdc14a",0.606060606060606,22,0.0995356735509145,-0.0731171926567882,0.702160205234202,1
"Cdc42",0.391975308641975,27,-0.616671360448494,-0.725646348883284,0.228320641451297,0.983335357024159
"Cdc42bpa",0.418269230769231,52,-0.754887502163468,-0.899177059146027,0.179911601377465,0.914596398406519
"Cdh13",0.504336349924585,26,0.0489096004809464,0.207936892462232,1,1
"Cdk14",0.561111111111111,21,0.37851162325373,-0.127079530608373,0.614161660741185,1
"Cdkal1",0.5078125,32,-0.111031312388744,-0.0316686772650172,0.801296814373055,1
"Celf2",0.435568086883876,43,-0.473931188332412,-0.353186764711296,0.400650347388946,1
"Cemip2",0.578645833333333,32,-0.0565835283663674,-0.0682681711580457,0.711748929530971,1
"Cep85l",0.355128205128205,52,-0.762960802699151,-2.13818519252711,0.0386457895839617,0.513436918758349
"Chaserr",0.623456790123457,27,0.819427754358179,-0.736275265086139,0.224943708273632,0.983335357024159
"Chd2",0.472972972972973,37,-0.184424571137427,-0.0178168191914985,0.850274070737902,1
"Chd9",0.468194070080863,53,-0.292781749227846,0.146578379482307,1,1
"Chrm3",0.482888323797415,55,-0.195920209975257,0.000862252124889551,1,1
"Clic4",0.264156515319306,43,-1.17687776208408,-5.75151570130788,0.000694827792885551,0.0535718813351626
"Cmah",0.194444444444444,24,-2.74723392962003,-4.20120852184367,0.00374722442011375,0.149353659030248
"Cmip",0.440144889124481,49,-0.118644496498619,-0.384963052821156,0.380239913104972,1
"Cnot2",0.465591397849462,31,-0.0824621601919726,0.0539525527012756,1,1
"Cnot4",0.501041666666667,32,0.523561956057013,0.136340674094011,1,1
"Col23a1",0.760215053763441,31,1.73696559416621,-3.8024938124785,0.00582070635662815,0.19105612629403
"Col4a1",0.528131313131313,36,-0.0430687218918859,-0.0220084149785222,0.833822303636022,1
"Col4a2",0.647222222222222,33,0.956931278108114,-1.76279457939763,0.0604283451290815,0.673744332072197
"Col5a2",0.468686868686869,33,-0.211504105193712,-0.155627898531122,0.576910598588734,1
"Col8a1",0.551900584795322,19,0.514573172829758,-0.129802359831135,0.610391847769168,1
"Colec12",0.496794871794872,26,-0.857980995127572,0.0958155340158804,1,1
"Cp",0.688844488844489,52,0.788495894806288,-4.79139801817875,0.001964090665273,0.0843048147094104
"Cped1",0.514432200795837,66,-0.0888092669578561,0.858253970203521,1,1
"Cplane1",0.379310344827586,29,-0.874469117916141,-0.416580178856059,0.361360267704448,1
"Cpne8",0.329365079365079,42,-0.567040592723894,-1.06040264831807,0.145310122345959,0.862365849843442
"Cpq",0.474444444444444,30,-0.459431618637297,0.332473336319374,1,1
"Creb3l2",0.6078125,32,0.415037499278844,-0.84940693133537,0.192443171080903,0.934412940810772
"Creb5",0.517948717948718,35,-0.356143810225276,-0.141924659158754,0.594189265107697,1
"Crebbp",0.581578947368421,38,0.440572591385981,-0.616710467822607,0.266742777663261,1
"Crim1",0.513194444444444,32,-0.096215315259303,-0.0337773803559678,0.794930893437029,1
"Csgalnact1",0.485763888888889,32,-0.736965594166206,-0.209794049171979,0.517142646751108,1
"Csnk1a1",0.496428571428571,42,0.499571009490512,0.0492281493415661,1,1
"Cstf3",0.430952380952381,25,-1.23703919730085,-0.110672377389356,0.638017187504475,1
"Cyth3",0.346643518518518,24,-1.22239242133645,-2.14467236492783,0.0383519439612217,0.513436918758349
"Cyyr1",0.449166666666667,40,0.459431618637297,0.395757493037259,1,1
"D5Ertd615e",0.407672746197336,61,-0.599912842187128,-1.17172038304165,0.125811390732852,0.862365849843442
"Daam1",0.492857142857143,35,0.222392421336448,-0.107615172880678,0.642698438184397,1
"Dapk1",0.377083333333333,40,-0.839535327806754,-1.25957479286396,0.112471224526724,0.862365849843442
"Dapk2",0.557291666666667,32,0.15754127698648,0.411344653593794,1,1
"Dcbld2",0.446078431372549,34,0,0.170232866103483,1,1
"Dcn",0.554571428571429,25,0.383328639551505,-0.033477309374554,0.795823581513285,1
"Dctn4",0.531609195402299,29,0.758991900496205,-0.0540948705516691,0.742214577304755,1
"Ddx6",0.508064516129032,31,0.612976876890752,-0.201231262125518,0.525820239357656,1
"Dennd1a",0.547008547008547,39,-0.16349873228288,-0.31623295390785,0.426452242892583,1
"Dennd2a",0.739130434782609,23,2.26303440583379,-3.42785659755268,0.00883582803390358,0.259494318048326
"Dennd4a",0.598498168498169,65,0.266786540694901,-1.0551436041936,0.146311855138498,0.862365849843442
"Dennd5b",0.46547619047619,30,-0.144389909335175,-0.0432557292666083,0.768659864385908,1
"Dennd6a",0.4,25,-0.263034405833793,0.097331876523036,1,1
"Dip2b",0.46969696969697,22,-0.415037499278844,0.0966765474638667,1,1
"Dip2c",0.408474576271186,59,-0.54252723440076,-0.551488181807748,0.293613843587114,1
"Dlc1",0.324081474081474,33,-1.15200309344505,-2.68527970813983,0.0204794084667247,0.359430605162954
"Dleu2",0.498026483320601,51,0,0.114851162586568,1,1
"Dlg1",0.585106382978723,47,0.584962500721156,-0.103481801797436,0.649157781719766,1
"Dnajc1",0.381196581196581,39,-0.777607578663552,-0.136524418724981,0.601293880244772,1
"Dnajc13",0.441666666666667,20,-0.584962500721156,-0.173649741840251,0.555645822120129,1
"Dnm3",0.224537037037037,36,-1.37196877738696,-5.17565926157155,0.00129382237386366,0.0656320804196295
"Dock1",0.489617486338798,61,-0.38060400221497,-0.186573899332735,0.541293428019774,1
"Dock4",0.476260504201681,68,-0.31315788525963,-0.0139061546581587,0.86755084432757,1
"Dock6",0.6875,36,1.13750352374993,-1.69073822314093,0.0659329664205889,0.681307319679419
"Dock9",0.456145110597165,73,-0.31315788525963,-0.205406914406439,0.521556726792527,1
"Dpysl3",0.340196078431373,34,-1.38702312310925,-1.82719038422721,0.0559219392602513,0.636825349126944
"Dst",0.550876569533286,67,0.715023041285529,-2.22386726130632,0.0349475792659274,0.500019211035577
"Dyrk1a",0.696078431372549,34,1.29545588352617,-2.90152913989528,0.0159983242365285,0.318823747285104
"Dysf",0.517156862745098,34,-0.253756592245783,0.00520074809439564,1,1
"Ebf1",0.443875828568342,66,-0.590887334678261,-1.09605796081931,0.138718637522298,0.862365849843442
"Ece1",0.41329739442947,53,-0.3536369546147,0.0403531653865414,1,1
"Ecpas",0.553030303030303,33,0.536052900240209,-0.249621113578428,0.479833270339522,1
"Eeig2",0.464285714285714,28,-1.16992500144231,0.199604658073227,1,1
"Efna5",0.384920634920635,39,-1.2829339632715,-1.53803785537932,0.0794520163794197,0.739547595787558
"Egfr",0.424404761904762,20,0,-0.0371129937494281,0.785280285717737,1
"Ehbp1",0.527927927927928,37,-0.061400544664143,0.0118866086064102,1,1
"Eif4g3",0.572777777777778,30,0.353636954614701,-0.675510141943327,0.245099828591746,1
"Elk3",0.415413533834586,57,-0.34577483684173,-0.308687313919464,0.432024566991656,1
"Elmo1",0.580638227513227,72,0.266074860153845,-1.05098522670843,0.147109449844258,0.862365849843442
"Eln",0.455262515262515,35,0.197939377611909,0.63244417567941,1,1
"Emcn",0.28010101010101,30,-0.719892080807265,-1.74717223422805,0.0615787830388567,0.673744332072197
"Eml4",0.492248062015504,43,-0.646363045385299,-0.16893467262738,0.561061665639427,1
"Erbin",0.409770114942529,29,-0.584962500721156,-0.690252417035861,0.240015174455564,0.999466174225407
"Errfi1",0.595062229437229,32,0.616671360448494,-1.22685767364388,0.117247058100617,0.862365849843442
"Esyt2",0.525968992248062,43,0.563900885193326,-0.523303547835269,0.306289799276255,1
"Etl4",0.448979591836735,49,-0.451379346342564,-0.119906448074673,0.624341283678175,1
"Ets1",0.613095238095238,46,0.454565863465481,-1.15744611836675,0.128140180861638,0.862365849843442
"Etv6",0.633333333333333,43,0.485426827170242,-1.30201091453242,0.106592908054538,0.862365849843442
"Ext1",0.608159169109214,59,0.80145432061792,-3.13934924683865,0.0122197813409204,0.272745519529344
"Fabp4",0.481872294372294,22,0.222392421336448,0.165668894605336,1,1
"Faf1",0.481481481481481,45,-0.041820175694627,0.026565247745495,1,1
"Fam168a",0.528735632183908,29,0.304854581528421,-0.0677387132463068,0.712819113498502,1
"Fam222b",0.479047619047619,35,-0.308122295362332,0.278774656096957,1,1
"Farp1",0.453030303030303,44,-0.338801913451758,-0.0679582246939461,0.712374844353971,1
"Fbn1",0.424358974358974,52,-0.169925001442312,-0.283603827630103,0.451370658209083,1
"Fbxl17",0.495689655172414,58,-0.0614005446641434,0.00431251220859963,1,1
"Fbxl7",0.523144216894217,52,0.398549376490275,-0.0692638999393083,0.709748986867111,1
"Fbxo11",0.431481481481481,27,-0.53051471669878,-0.0189190022660881,0.845768789129564,1
"Fcho2",0.526829268292683,41,0.415037499278844,-0.0756981538200918,0.697204552098888,1
"Fgl2",0.676851851851852,36,0.70781924850669,-1.93761825252689,0.0490034052675066,0.579055518196339
"Filip1",0.611111111111111,36,0.959358015502654,-1.23776460079434,0.115630518585363,0.862365849843442
"Fli1",0.571825396825397,42,0.389946518316014,-0.723243543200596,0.229092466690216,0.983335357024159
"Flnb",0.633809523809524,35,1.24792751344359,-1.65719418428145,0.0686758713986172,0.684306004293364
"Flrt2",0.254761904761905,35,-2.14684138832927,-5.07178375059237,0.00144805647922427,0.0673346262839288
"Flt1",0.533333333333333,18,0.497499659470817,0.478323249737418,1,1
"Flt4",0.39783950617284,54,-0.189033824390017,-0.396290631875914,0.373320747557393,1
"Fmnl2",0.511463223787167,71,0,-0.0388374972922207,0.780473266220503,1
"Fndc1",0.361861861861862,37,-0.519374159093579,-1.02923670286851,0.15136174382041,0.868792554688548
"Fndc3b",0.525,40,0.356143810225276,-0.0623279233083025,0.724038700144615,1
"Foxn3",0.519191919191919,33,0.754887502163469,-0.0287067570822188,0.810631702373342,1
"Foxo1",0.54212962962963,36,0.369233809665719,-0.353333269774048,0.400552666055122,1
"Foxp1",0.334679089026915,46,-1.14886338591448,-2.38643757704035,0.028911504002935,0.448128312045492
"Frmd4b",0.559294871794872,52,0.459431618637297,-0.405079427991353,0.368073289045643,1
"Fry",0.547406462585034,56,0.218180170049533,-0.317557762787523,0.42548509070447,1
"Fto",0.556306306306306,37,0.652076696579693,-0.761384999233371,0.217200790702453,0.983130844459994
"Fubp1",0.588888888888889,30,-0.415037499278844,0.219095382484362,1,1
"Fyn",0.454242424242424,55,-0.286881147788162,-0.0734948419280812,0.701428884475125,1
"Gab2",0.519938884644767,59,0.299560281858908,-0.450439199538344,0.342546289239378,1
"Galnt1",0.502450980392157,34,0.251538766995964,0.406088017312918,1,1
"Galnt18",0.50967395967396,74,0.189824558880017,-0.365542463185477,0.392531747537746,1
"Garre1",0.473611111111111,36,-0.0458036896131251,0.00558777228624763,1,1
"Gas7",0.509523809523809,35,-0.231325546106456,0.0213935262088896,1,1
"Ghr",0.562413194444444,32,1,-1.3968799431674,0.0946319540395919,0.822337626425848
"Glis3",0.462525879917184,23,-0.289506617194985,-0.00581735276036355,0.914103342552043,1
"Gls",0.467333333333333,50,-0.321928094887362,-0.0823854118147551,0.684801583912811,1
"Gm56730",0.975,20,Inf,-17.0837792921811,5.05649251793012e-09,9.40507608335003e-07
"Gmds",0.536764705882353,34,0,-0.156844234601067,0.575425564030353,1
"Gnaq",0.437202380952381,56,-0.0291463456595165,0.295207402168032,1,1
"Gnb1",0.532905982905983,39,0.383328639551505,-0.213217009957702,0.513743928143382,1
"Gng11",0.472222222222222,33,-0.637429920615292,0.0391253131634457,1,1
"Gphn",0.592537746806039,41,0.347923303420307,-0.623739196840717,0.264034637458719,1
"Gpm6a",0.596,25,-0.321928094887362,-0.418189161917674,0.36043463052523,1
"Grk5",0.412962962962963,45,-0.841302253980942,-0.458374867524611,0.338329835400423,1
"Hdac9",0.564710884353742,28,0.796466605914868,-0.0344254304048697,0.793017331374035,1
"Hectd1",0.606060606060606,33,0.559427408614019,-0.867613032588622,0.18774485442993,0.934412940810772
"Hecw2",0.446969696969697,22,-0.758991900496205,-0.307970359741791,0.432559752064161,1
"Heg1",0.346773012027084,46,-0.951090399519053,-3.20069370164435,0.0114031216949358,0.270801776578591
"Herc1",0.561111111111111,33,0.125530882083859,0.0279086114446514,1,1
"Herc2",0.558333333333333,30,0.584962500721156,-0.206289118410666,0.520663786502081,1
"Hip1",0.528571428571429,35,-0.169925001442313,0.17591826350824,1,1
"Hivep2",0.589673147365455,39,0.415037499278844,-0.778839280807304,0.21200544743982,0.974120139715369
"Hmcn1",0.42201850711549,40,-0.514573172829758,-0.462769833722334,0.336024628104542,1
"Hspg2",0.651556776556777,26,0.710493382805015,-0.332082755877924,0.415093201368298,1
"Igf1r",0.587979094076655,41,0.369233809665719,-0.90775247896682,0.17784926688213,0.914596398406519
"Igfbp5",0.528226855959775,35,0.669851398307669,-0.140407647105292,0.596167341353892,1
"Igfbp7",0.525,30,0.0671141958585371,0.124465214382138,1,1
"Il6st",0.424019607843137,34,-0.289506617194985,-0.18908310799381,0.538586284053907,1
"Ints6",0.546666666666667,25,1,-0.554339724501254,0.292369187227688,1
"Itga9",0.57183724235963,67,0.442943495848728,-1.13690647082447,0.131575833703127,0.862365849843442
"Itpr1",0.629166666666667,40,1,-0.914373790222541,0.176275546681531,0.914596398406519
"Itpr2",0.478571428571429,35,-0.398549376490275,-0.265572578744333,0.466125809058501,1
"Itsn2",0.489247311827957,31,0,0.462482561950612,1,1
"Jmjd1c",0.497093023255814,43,0,0.0845119560316832,1,1
"Kalrn",0.580808080808081,33,0.295455883526171,-0.285368141272635,0.449966485585872,1
"Kansl1",0.501633986928105,51,0.192645077942396,-0.0131526858900273,0.871156778938045,1
"Kansl1l",0.460526315789474,38,0.142019004872428,0.042140206414949,1,1
"Kcnq1ot1",0.869642857142857,28,2.43295940727611,-8.60502552287653,3.3466105935932e-05,0.00373481742245002
"Kcnt2",0.653032879818594,28,1.08246216019197,-2.03388216731728,0.0437090883126758,0.553586856231356
"Kif13a",0.588725490196078,34,0.678071905112638,-0.526815168089318,0.304672466899228,1
"Kif5b",0.5,38,-0.125530882083859,0.0466219683602027,1,1
"Klf12",0.542690058479532,57,0.127755547198373,-0.463725269065208,0.335526278572923,1
"Klf7",0.512152777777778,48,-0.129283016944966,-8.13213904393706e-06,0.99678222050477,1
"Klhdc10",0.38768115942029,23,-1.11547721741994,-0.451081323609714,0.342202487111364,1
"Kmt2c",0.475925925925926,45,0.426264754702098,0.000127708901025869,1,1
"Kmt2e",0.585185185185185,36,0.398549376490275,-0.564183435579444,0.288123956446066,1
"Kpna4",0.507575757575758,22,0.37851162325373,-0.010851459713372,0.88288015144182,1
"Ktn1",0.508333333333333,30,-0.263034405833793,0.373609493674774,1,1
"Lama2",0.243855606758833,31,-1.34395440121736,-5.24471649517652,0.0012005921038666,0.0656320804196295
"Lamc1",0.45440637793579,39,0.186413124230882,0.0472679088386556,1,1
"Ldb2",0.556547619047619,54,0.282933963271499,-0.195117219243777,0.532176196683079,1
"Ldlrad4",0.547024446142093,55,0.429684275243245,-0.536723588171867,0.300168106464649,1
"Lhfpl6",0.471479774705581,31,-0.0703893278913976,-0.0697654974004216,0.708747712732004,1
"Limch1",0.5225567361931,66,0.584962500721156,-0.842540326387386,0.194250718878225,0.934412940810772
"Lims1",0.5437430786268,43,0.133266530863464,0.147768046500296,1,1
"Lncpint",0.506845238095238,56,-0.180572245641821,0.208397594138795,1,1
"Lpp",0.465686274509804,51,-0.0655883416275769,0.021751597591475,1,1
"Lrba",0.362068965517241,29,-1,-1.2139972356446,0.119185295111648,0.862365849843442
"Lrch1",0.666666666666667,46,1.17833724125851,-2.63926872462177,0.0215898761819832,0.359430605162954
"Lrch3",0.457264957264957,39,-0.784271308944563,-0.609393620095041,0.269598787972133,1
"Lrrfip1",0.54954954954955,37,0.830074998557688,-0.579115747377884,0.28183261500219,1
"Ltbp1",0.640625,16,0.125530882083859,-0.154251745399193,0.578599958237418,1
