gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
2610037D02Rik,0.504712301587302,1,0.414448669201521,0.0267241114570082
A4galt,0.607619047619048,0.120793669195081,0.678571428571429,0.0043837668497981
Abcd3,0.510540184453228,1,0.592503987240829,0.0381424833626539
Acox1,0.578651685393258,0.144075054684781,0.407258064516129,0.0779477617147815
Adam17,0.467532467532468,0.46409616004164,0.322761194029851,1.02916654808628e-5
Adhfe1,0.63355408388521,0.235119273189441,0.646067415730337,0.0613061024412354
Akap10,0.493899782135076,1,0.431938911022576,0.0946312601932126
Aldh2,0.575897435897436,0.439609874397534,0.625,0.0388935276707453
Alkbh1,0.559734513274336,0.494424872548604,0.6171875,0.0282792787022827
Ankrd28,0.469938688688689,0.464403601252737,0.45031696889282,0.0947509149986712
Aplp2,0.545808966861598,0.580308893201404,0.585798816568047,0.0782830949138156
Arl8b,0.439739413680782,0.140760777912131,0.419642857142857,0.0410865423693514
Arrdc3,0.444598337950138,0.150416952124191,0.383461047254151,0.00770340143937791
Atp1b3,0.455645161290323,0.197793232430551,0.424892703862661,0.0453179360245256
B4galt5,0.435935302390999,0.100679878001043,0.423059360730594,0.0236888138226121
B830012L14Rik,0.524154589371981,1,0.0416666666666667,2.52337116061321e-27
Bicd1,0.614087301587302,0.180419567568,0.651202749140893,0.0418621020401532
Boc,0.462365591397849,0.627330982263529,0.397932816537468,0.0895785587554957
Btbd3,0.48159509202454,0.629313095196847,0.37037037037037,0.0460428727215642
Cbl,0.509229957805907,1,0.421383647798742,0.0768096605622341
Cdip1,0.450870646766169,0.325124856515568,0.407514450867052,0.0782830949138156
Cdk14,0.49036619865137,1,0.453993975350918,0.0869545525933514
Chst11,0.608614232209738,0.161602011211824,0.642195767195767,0.0720116920675344
Cir1,0.462585034013605,0.630421109175101,0.378531073446328,0.0635958326743384
Cnot7,0.503378378378378,1,0.651041666666667,0.0901491511118828
Cpne3,0.608490566037736,0.291743492842001,0.656462585034014,0.00654398683113313
Csnk1a1,0.4751036001036,0.233507028483044,0.436318407960199,0.00485071132841829
Cspp1,0.492982456140351,0.894235579789099,0.424132947976879,0.00745514734864578
Cyp39a1,0.475,0.54162174063174,0.38855421686747,0.0733747414281795
Dennd1b,0.475986500519211,0.167653306034595,0.44482421875,0.0476187172057261
Dhx40,0.593333333333333,0.175986791244098,0.650273224043716,0.017589344422496
Dlc1,0.496246685233907,0.49684522770783,0.468658339874013,0.0256424374301751
Dram1,0.529438405797101,0.943043083679183,0.629107981220657,0.0722603117040089
Edem1,0.426116838487972,0.231064637196235,0.405971479500891,0.0968488435063294
Eif2ak3,0.501153402537486,1,0.576783114992722,0.0262884545880244
Eif2b3,0.465945512820513,0.334962003687342,0.327160493827161,0.0620775370009206
Epb41l3,0.486528822055138,1,0.372262773722628,0.0722887824667294
Etf1,0.487242798353909,0.537614663703073,0.427956989247312,0.083380910207033
Fam168a,0.529227053140097,1,0.578748651564186,0.0760544174997898
Fam234a,0.391509433962264,0.227796951649693,0.277777777777778,0.00291879075048106
Fermt2,0.496031746031746,1,0.391247672253259,0.0599252665804982
Fgf2,0.5706748886605,0.232170468260542,0.660020449897751,0.00657640998935554
Filip1,0.468410524026962,0.599115075926233,0.419020356234097,0.0845358891260917
Fmo5,0.379373848987109,0.117621788325584,0.405511811023622,0.0855397520024145
Foxo1,0.444884638737098,0.150416952124191,0.420080321285141,0.0402312885233809
Fryl,0.514485596707819,1,0.455653021442495,0.0856888867189243
Galnt17,0.532971014492754,1,0.382476635514019,4.8335723923488e-4
Gm16083,0.431192660550459,0.324485624263703,0.345238095238095,0.0746361649369139
Gm37899,0.432203389830508,0.51203069261837,0.0314285714285714,8.81688500271401e-19
Gnb4,0.538929440389294,0.738999256097764,0.619565217391304,0.0913563923159188
Gpx3,0.466034985422741,0.399308878405681,0.410852713178295,0.0973094290302442
Heg1,0.46577992250513,0.112176634250371,0.440325232488442,0.00234556436161911
Herc6,0.453346994535519,0.657902761735106,0.400854700854701,0.0643131388978869
Hipk1,0.485175438596491,1,0.421561771561772,0.0662805639352517
Hlcs,0.465555555555556,0.25563861721267,0.608333333333333,0.0501968326638094
Hnrnph1,0.53578302712161,0.337121580909313,0.595277777777778,0.00159204980403554
Htra3,0.462129399585921,0.215423936713028,0.407711282711283,0.00197558008736282
Ibtk,0.462854349951124,0.187469242772682,0.420689655172414,0.0281919376625603
Ifngr1,0.568337617823479,0.416235001404533,0.613207547169811,0.0122379705197361
Igf2r,0.538765088207985,1,0.660455486542443,1.391658465469e-6
Impact,0.487562189054726,0.682224640544865,0.825581395348837,2.4397754317122397e-11
Iqgap2,0.629245283018868,0.359775233227678,0.72108843537415,0.058632495003081
Itgb1,0.492952783650458,1,0.4280163599182,0.0253048097160031
Itgb5,0.524976657329599,1,0.611570247933884,0.0267241114570082
Itprid2,0.535820895522388,1,0.56919014084507,0.046516660524757
Kansl1,0.488502374965074,0.273694368806721,0.446466973886329,0.0287766996152585
Kcnc2,0.782258064516129,0.353820584598566,0.852941176470588,2.3996651630745e-4
Kif2a,0.51125401929260506,1,0.597462514417532,5.59579943834e-4
Ldah,0.594339622641509,0.550730279893379,0.628333333333333,0.0795979698295837
Lhfpl2,0.62593984962406,0.198747793676925,0.661512027491409,0.0402312885233809
Lonp2,0.579394693200663,0.169274199218846,0.598232323232323,0.00607502807939837
Lrrc28,0.471074380165289,0.641016883589157,0.394736842105263,0.0397932282547049
Mapk6,0.578304597701149,0.454189140525867,0.637719298245614,0.0930290402271095
Mef2d,0.454194260485651,0.274124247441986,0.325296108291032,0.00252016711180809
Mettl25,0.580769230769231,0.400742532664187,0.719512195121951,0.013776388254907901
Mnat1,0.431996855345912,0.124767930306403,0.381475225225225,5.2540253662375e-4
Mt2,0.589043209876543,0.32010557587674,0.632534930139721,0.06680337792716
Mtch1,0.547752808988764,0.906669015058593,0.620967741935484,0.0254232336450399
Mtss1,0.4815,0.982055078298729,0.35126582278481,0.0099130527210767
Myh6,0.561899585921325,0.194340303535999,0.589002267573696,0.0852497331871585
Naalad2,0.556603773584906,0.190917210144841,0.581342434584755,0.0453179360245256
Nek1,0.600948509485095,0.117496551760783,0.646666666666667,0.0096088171663352
Nf1,0.505751945510982,1,0.457418074756784,0.0122379705197361
Ngly1,0.48340874811463,1,0.351224105461394,0.00270353088879782
Nipsnap2,0.562780269058296,0.307478799476885,0.653535353535354,0.0204748285286572
Nlk,0.472189372437717,0.193173801642997,0.4463133640553,0.0399465765729646
Nol10,0.463659147869674,0.435128022519957,0.429333333333333,0.0923302487539914
Nxpe4,0.522413793103448,1,0.623123123123123,0.0930417230603392
Otud7a,0.551932367149758,0.785099724733088,0.71505376344086,0.00916518071547462
P2rx4,0.563775510204082,0.469320587147786,0.605042016806723,0.0748518001237993
Pafah1b1,0.538553113553114,0.495036995787527,0.570883728430898,0.0355379488452713
Pals2,0.643722943722944,0.264972705392006,0.613945578231292,0.0396794187860727
Pcdh9,0.527253147501706,1,0.561908256037458,4.91685323850054e-5
Pcolce2,0.441705756929638,0.173239824126208,0.387953216374269,0.00242166304646027
Pdcd4,0.442204301075269,0.299998545896335,0.373188405797101,0.00689854474680893
Pdgfra,0.537452711223203,0.47663813214432,0.592049109594414,0.00128261949620403
Pdgfrb,0.425656984785615,0.107392362433466,0.392611683848797,0.0459191773722911
Pdlim5,0.5434471316807,0.197942595255596,0.554509864958072,0.0501968326638094
Peak1,0.596031746031746,0.191067486405913,0.666666666666667,0.025191549815737
Pfkfb3,0.407051282051282,0.229587186536814,0.314285714285714,0.00134430295858795
Phactr2,0.558984910836763,0.362479534326542,0.604294478527607,0.0844789759203487
Pkd2,0.547226753670473,0.468925296671738,0.566491228070175,0.0841509928224667
Pknox2,0.500349206349206,1,0.596973365617433,0.00831348878150135
Plekhg2,0.448773448773449,0.279609004941623,0.388324873096447,0.070386312982442
Plekhh2,0.510010649627263,1,0.569096710849288,0.0460428727215642
Pnisr,0.562822497420021,1,0.582123098201936,0.0179459272775024
Pot1b,0.59535864978903,0.368121786289591,0.633064516129032,0.0100548092516799
Ppp2ca,0.523480662983425,1,0.419191919191919,0.0640040052184944
Prrc1,0.481210478771454,0.130390225734588,0.416974169741697,0.0778963836046657
Prrc2c,0.498527245949926,0.460718178143067,0.434989429175476,0.0116825557731509
Psma3,0.506082725060827,0.614368229384775,0.407060518731988,0.00228843670594007
R3hdm2,0.582914572864322,0.591340215455259,0.600746268656716,0.0981272328487095
Rab10,0.471576227390181,0.125203149478587,0.560288065843621,0.0555294416102363
Rai1,0.518791208791209,1,0.572780203784571,0.048717867039797
Rhoq,0.530419019538493,0.770116585754425,0.569430303333727,0.0520617759076328
Rint1,0.570552147239264,0.265691133609661,0.616331096196868,0.0727651086506614
