"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"0610005C13Rik",0.224,125,-1.82102985895468,0.511433060063737,1,1
"0610040B10Rik",0.66030534351145,131,0.863938450423972,0.70593655659161,1,1
"0610040J01Rik",0.687878787878788,165,1.15324626029568,0.945044419170415,1,1
"0610043K17Rik",0.527050610820244,191,0.224431566610047,1.67241219673249,1,1
"1110002E22Rik",0.510825780463243,662,0.0143552929770703,1.29145510310536,1,1
"1110002L01Rik",0.950520833333333,192,4.36457243229586,-5.65492600603536,0,0
"1110004F10Rik",0.440251572327044,371,-0.326702600207709,1.3155397328772,1,1
"1110019D14Rik",0.540962441314554,710,0.208206515093137,1.87362357101131,1,1
"1110059E24Rik",0.442928039702233,403,-0.326144449688432,1.31321425047162,1,1
"1200007C13Rik",0.422535211267606,71,-0.473931188332412,1.3546339658586,1,1
"1500002F19Rik",0.624537037037037,360,0.770518153877233,0.787292245506364,1,1
"1500004A13Rik",0.454098360655738,610,-0.322832322457477,1.51318970144098,1,1
"1500009L16Rik",0.554907677356657,343,0.290837516773585,1.57224503394229,1,1
"1500026H17Rik",0.291970802919708,137,-1.19464743085354,0.421013951163218,1,1
"1600010M07Rik",0.476684515841142,747,-0.191343985077218,1.7181695717494,1,1
"1600014C10Rik",0.446127946127946,297,-0.279522528622363,0.833129362518207,1,1
"1600020E01Rik",0.300226537216828,515,-1.20844286265222,2.65559031606949,1,1
"1700017G19Rik",0,210,-Inf,-1.69666725113871e-08,1,1
"1700025G04Rik",0.574480803498109,1618,0.394302807206595,-209.724960652317,0,0
"1700037F03Rik",0.575129533678757,193,0.584962500721156,0.66546792794307,1,1
"1700081N11Rik",0.603703703703704,225,0.594946589293778,0.82983857127067,1,1
"1700086O06Rik",0.622747747747748,148,0.755763189620332,0.338089033427636,1,1
"1700087I21Rik",0.10653073286052,564,-3.09414715455555,-63.1581836061659,0,0
"1700096K18Rik",0.401606425702811,83,-0.431716240425474,-15.0589275983509,0,0
"1700109H08Rik",0.401736111111111,480,-0.591915261362923,0.980855635431681,1,1
"1700120C14Rik",0.754777070063694,314,1.66387955794538,0.542277269647457,1,1
"1700123M08Rik",0.663865546218487,238,1.07116102892124,0.38899551118854,1,1
"1700123O12Rik",0.0169491525423729,118,-5.70965824817047,4.75041055591643,0.57,1
"1810024B03Rik",0.593220338983051,118,0.511899038531432,0.5566169127423,1,1
"1810037I17Rik",0.108614232209738,178,-3.0163018123291,-0.797240943909799,0,0
"1810062O18Rik",0.57168458781362,279,0.388270589716059,1.3998201006612,1,1
"2010001K21Rik",0.926666666666667,125,3.4391116342577,-21.6085750153198,0,0
"2210408F21Rik",0.492955118829191,3232,-0.0318859970645229,-152.007508652827,0,0
"2210408I21Rik",0.566443452380952,224,0.367731784500488,0.577441999984813,1,1
"2310002L09Rik",0.432507987220447,626,-0.377505442782243,2.50016814177548,1,1
"2310014F06Rik",0.364048964218456,885,-0.897395514765649,19.371376400496,1,1
