"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"1110004F10Rik",TRUE,4,100.116881315616,99.7121295176657,64,63,0.00404279271019736
"1110019D14Rik",TRUE,4,87.1757625069236,83.3235630430839,50,49,0.0441888817838991
"1110059E24Rik",TRUE,4,107.618320439733,107.553513855587,74,73,0.000602189142901999
"1500004A13Rik",TRUE,4,169.340065844939,169.220091365822,112,111,0.000708482534942267
"1600010M07Rik",TRUE,3,208.016127344328,207.871949741181,143,142,0.000693107813259153
"1600020E01Rik",TRUE,4,103.345058551241,102.247108900727,74,73,0.0106241136819198
"1700025G04Rik",TRUE,3,373.405456957718,369.285078169371,234,233,0.01103459714252
"2210408F21Rik",TRUE,3,607.36888754438,607.332291798073,381,380,6.02529155804277e-05
"2210408I21Rik",TRUE,4,173.42068820658,172.092241303477,93,92,0.00766025620611643
"2310014F06Rik",TRUE,4,81.6884303921356,80.3998901539561,55,54,0.0157738400896436
"2610008E11Rik",TRUE,4,114.802862367578,113.680311693115,80,79,0.00977807217793158
"2610035D17Rik",TRUE,4,239.387893236035,221.52418306108,150,149,0.0746224461624772
"2610037D02Rik",TRUE,3,264.89828034885,264.466822971613,187,186,0.00162876624441866
"2610307P16Rik",TRUE,3,143.408186319031,143.053713838871,94,93,0.00247177298073697
"2700049A03Rik",TRUE,4,132.693525343597,132.150091059807,89,88,0.0040954091948564
"2700097O09Rik",TRUE,3,171.443554535527,171.388043150231,106,105,0.000323788114674262
"3110056K07Rik",TRUE,4,133.221769182089,131.462850405738,97,96,0.0132029381320319
"3110082I17Rik",TRUE,3,128.916029653703,128.668445267898,81,80,0.0019205089271711
"3222401L13Rik",TRUE,4,113.099897580479,112.43559662719,82,81,0.00587357696602886
"4632427E13Rik",TRUE,3,402.937020032291,402.768868223609,264,263,0.000417315362754134
"4732440D04Rik",TRUE,4,461.824860718631,461.731173924009,295,294,0.000202862172633989
"4732471J01Rik",TRUE,4,105.04590034644,100.43086575889,77,76,0.0439335049947595
"4833420G17Rik",TRUE,4,80.6644684769854,80.0030947366709,61,60,0.00819907144746479
"4921524J17Rik",TRUE,4,109.970630902802,109.965042024927,73,72,5.08215496192177e-05
"4930503L19Rik",TRUE,4,124.606449806793,124.035158817867,85,84,0.00458476258502272
"4930506C21Rik",TRUE,4,69.730550659221,69.4061106979784,53,52,0.00465276637249323
"4930523C07Rik",TRUE,3,234.058006114605,232.465985960679,151,150,0.00680181883266628
"4930578G10Rik",TRUE,4,149.964609669448,145.716716882071,139,138,0.0283259683517304
"4930599N23Rik",TRUE,3,89.3977653726579,89.395467348353,56,55,2.57056123865729e-05
"4933406I18Rik",TRUE,4,142.549603088609,140.889428207635,87,86,0.0116462960611836
"4933431K23Rik",TRUE,16,109.001158554654,98.8889063444466,61,60,0.0927719699890767
"4933434E20Rik",TRUE,3,96.9906000687565,95.634180714802,68,67,0.0139850599232597
"5031425E22Rik",TRUE,3,465.382194527215,463.952651857803,310,309,0.00307176055771541
"5031439G07Rik",TRUE,3,81.5678384945548,80.5409344360244,51,50,0.0125895705646161
"5330438D12Rik",TRUE,3,162.971159285653,162.569480888849,115,114,0.00246472074301707
"5430405H02Rik",TRUE,4,90.965326967959,90.472746367642,55,54,0.00541503687982681
"5430431A17Rik",TRUE,3,132.229537081762,132.22742968491,85,84,1.59374138154478e-05
"5830417I10Rik",TRUE,4,70.7312022895307,70.5854779802047,73,72,0.00206025494560991
"6030443J06Rik",TRUE,4,71.070886791819,70.2358222631608,48,47,0.0117497412281384
"6030458C11Rik",TRUE,4,133.251316286581,132.658421052429,91,90,0.00444945123751772
"6430548M08Rik",TRUE,4,73.951867305625,70.0660996959638,51,50,0.0525445502762268
"6720427I07Rik",TRUE,3,186.728290150636,186.72825338262,131,130,1.96906507321515e-07
"6820431F20Rik",TRUE,4,189.832854105601,189.084827376284,157,156,0.0039404492591194
"9330159M07Rik",TRUE,4,157.198690249641,155.829368290383,137,136,0.00871077206230897
"9330162G02Rik",TRUE,4,74.6240421512738,74.4102265603923,56,55,0.0028652373245609
"9530026P05Rik",TRUE,4,752.50012640501,742.72406039027,403,402,0.0129914476711703
"9630014M24Rik",TRUE,3,91.4954278339128,90.1287383823774,55,54,0.0149372431376162
"A230001M10Rik",TRUE,4,66.8630583631654,66.7050031630851,34,33,0.00236386435125047
"A4galt",TRUE,4,98.1674906009954,98.1247611043945,82,81,0.000435271354491618
"A630072M18Rik",TRUE,4,60.1064652854457,54.9394598250181,35,34,0.0859642209184899
"A730049H05Rik",TRUE,4,102.473270700376,98.2554894260709,55,54,0.0411598189994081
"A830012C17Rik",TRUE,4,112.592672987646,112.369030096898,67,66,0.00198630057191485
"A930015D03Rik",TRUE,4,120.810777795109,119.480617917101,86,85,0.011010274929807
"AU020206",TRUE,4,79.5676064378521,76.4261703721096,54,53,0.039481344310591
"AU040320",TRUE,3,170.142943007678,170.139447260039,119,118,2.054594552936e-05
"AW554918",TRUE,3,330.778363781119,329.738841505123,215,214,0.00314265499143662
"Aak1",TRUE,3,378.425493156279,377.721620854116,258,257,0.0018600023383516
"Aamdc",TRUE,4,99.4507214747457,99.2869349857678,66,65,0.0016469110183327
"Aatf",TRUE,3,166.245185778175,166.042795827744,119,118,0.00121741841415368
"Abca1",TRUE,3,373.293630341461,372.71040878529,238,237,0.00156236675037114
"Abca5",TRUE,3,94.2091845429039,94.1910745027429,55,54,0.000192232214395016
"Abca6",TRUE,4,464.120001627691,458.395009945717,248,247,0.0123351539728874
"Abca8a",TRUE,4,766.823323708178,762.12698582609,408,407,0.00612440667477077
"Abca8b",TRUE,4,548.477615406322,545.506524286663,292,291,0.00541697789700757
"Abca9",TRUE,4,399.740864368962,399.40783398886,211,210,0.000833115675146323
"Abcb1b",TRUE,4,122.697809829195,102.964447371123,65,64,0.160828970668198
"Abcc1",TRUE,3,217.85242021914,217.846321410514,152,151,2.79951382702315e-05
"Abcc4",TRUE,3,178.197728794719,177.614129398582,115,114,0.00327501029381461
"Abcc5",TRUE,3,339.531401418753,339.524254661794,237,236,2.10488836343004e-05
"Abcc9",TRUE,4,81.021375984271,79.789713243216,60,59,0.0152017011077924
"Abcd3",TRUE,4,314.518886166768,314.159038833921,194,193,0.00114411995169172
