"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"0610005C13Rik",0.224,125,-1.82102985895468,0.504944648782867,1,1
"0610040B10Rik",0.66030534351145,131,0.863938450423972,0.697990152183621,1,1
"0610040J01Rik",0.687878787878788,165,1.15324626029568,0.935016898708028,1,1
"0610043K17Rik",0.527050610820244,191,0.224431566610047,1.657844313548,1,1
"1110002E22Rik",0.510825780463243,662,0.0143552929770703,1.25137039685103,1,1
"1110002L01Rik",0.950520833333333,192,4.36457243229586,-5.65682438073283,0,0
"1110004F10Rik",0.440251572327044,371,-0.326702600207709,1.31494839265082,1,1
"1110019D14Rik",0.540962441314554,710,0.208206515093137,1.81379164289228,1,1
"1110059E24Rik",0.442928039702233,403,-0.326144449688432,1.30342987688869,1,1
"1200007C13Rik",0.422535211267606,71,-0.473931188332412,1.31230859288308,1,1
"1500002F19Rik",0.624537037037037,360,0.770518153877233,0.786344251901937,1,1
"1500004A13Rik",0.454098360655738,610,-0.322832322457477,1.47642120577757,1,1
"1500009L16Rik",0.554907677356657,343,0.290837516773585,1.56543290708248,1,1
"1500026H17Rik",0.291970802919708,137,-1.19464743085354,0.416947517144081,1,1
"1600010M07Rik",0.476684515841142,747,-0.191343985077218,1.65835132996244,1,1
"1600014C10Rik",0.446127946127946,297,-0.279522528622363,0.837340829643438,1,1
"1600020E01Rik",0.300226537216828,515,-1.20844286265222,2.60195473600788,1,1
"1700017G19Rik",0,210,-Inf,-1.69664682303505e-08,1,1
"1700025G04Rik",0.574480803498109,1618,0.394302807206595,-213.776577021489,0,0
"1700037F03Rik",0.575129533678757,193,0.584962500721156,0.659757645709789,1,1
"1700081N11Rik",0.603703703703704,225,0.594946589293778,0.825367773264361,1,1
"1700086O06Rik",0.622747747747748,148,0.755763189620332,0.335202788054715,1,1
"1700087I21Rik",0.10653073286052,564,-3.09414715455555,-63.1915066867505,0,0
"1700096K18Rik",0.401606425702811,83,-0.431716240425474,-15.1817838737765,0,0
"1700109H08Rik",0.401736111111111,480,-0.591915261362923,0.967318514748285,1,1
"1700120C14Rik",0.754777070063694,314,1.66387955794538,0.545046552096352,1,1
"1700123M08Rik",0.663865546218487,238,1.07116102892124,0.389124399012189,1,1
"1700123O12Rik",0.0169491525423729,118,-5.70965824817047,4.75041682471121,0.57,1
"1810024B03Rik",0.593220338983051,118,0.511899038531432,0.548660573307856,1,1
"1810037I17Rik",0.108614232209738,178,-3.0163018123291,-0.799581718836976,0.01,0.0657198824681685
"1810062O18Rik",0.57168458781362,279,0.388270589716059,1.40633671449939,1,1
"2010001K21Rik",0.926666666666667,125,3.4391116342577,-21.621632022671,0,0
"2210408F21Rik",0.492955118829191,3232,-0.0318859970645229,-179.911767929817,0,0
"2210408I21Rik",0.566443452380952,224,0.367731784500488,0.578287193384284,1,1
"2310002L09Rik",0.432507987220447,626,-0.377505442782243,2.43157892630256,1,1
"2310014F06Rik",0.364048964218456,885,-0.897395514765649,18.9787310780205,1,1
"2310015A10Rik",0.545977011494253,377,0.255654875468196,2.09184009548835,1,1
"2310016D03Rik",0.698056801195815,223,1.15200309344505,0.671005334224219,1,1
"2310022A10Rik",0.482561235356762,626,-0.113595031841959,2.18610220960522,1,1
"2310022B05Rik",0.45771144278607,201,-0.168397531695719,0.652304074179341,1,1
"2310039L15Rik",0.570094086021505,496,0.398917833915567,2.33847180303849,1,1
"2310057M21Rik",0.550467601870407,499,0.260389684578231,2.25607622458654,1,1
"2310068J16Rik",0.637404580152672,131,0.678071905112637,0.675827850662486,1,1
"2310069G16Rik",0.264309764309764,198,-1.44898483120218,0.732342744344493,1,1
"2500002B13Rik",0.641156462585034,294,0.87560913776281,0.647621180347784,1,1
"2510009E07Rik",0.428662420382166,157,-0.444784842672896,0.62746512735589,1,1
"2610008E11Rik",0.784134881149807,603,1.87273093090963,-17.0320462927348,0,0
"2610020C07Rik",0.49070385126162,251,-0.0646090814230771,0.590563973068072,1,1
"2610035D17Rik",0.972298534798535,364,5.22881869049588,-19.6441854925213,0,0
"2610037D02Rik",0.430695346320346,1232,-0.325535335374241,79.260836751075,1,1
"2610203C22Rik",0.56993006993007,143,0.330148601692331,0.906393293907939,1,1
"2610307P16Rik",0.491013071895425,102,-0.0497530351970994,2.16488266501342,1,1
"2700049A03Rik",0.552536231884058,552,0.3307042323716,2.23140301050864,1,1
"2700097O09Rik",0.617464273845131,1003,0.696173711487948,23.7569325224192,1,1
"2810001G20Rik",0.523049645390071,188,0.198328716445979,0.594057194331839,1,1
"2810013P06Rik",0.554659498207885,372,0.317190175880699,1.13828234686423,1,1
"2810030D12Rik",0.589887640449438,178,0.572578776265323,0.506368320400298,1,1
"2810449D17Rik",0.758974358974359,195,1.62080769966788,0.671223175450137,1,1
"2900076A07Rik",0.481735159817352,219,-0.159780444036769,0.313642564493136,1,1
"2900089D17Rik",0.725,120,1.41503749927884,-0.00158436373760651,0.61,1
"3110009E18Rik",0.365546218487395,119,-0.742842160502875,0.824450446143729,1,1
"3110056K07Rik",0.475114603798297,509,-0.187370135901721,2.90751083766645,1,1
"3110082I17Rik",0.502026342451874,329,-0.0311946216035945,0.71358692189358,1,1
"3222401L13Rik",0.404060471398074,1093,-0.577467964174232,48.2443687603636,1,1
"3300002I08Rik",0.389795918367347,245,-0.606855106569998,0.291791374211783,1,1
"3425401B19Rik",0.600355871886121,562,0.622859108479685,2.52163381190701,1,1
"4631405J19Rik",0.287790697674419,172,-1.33298328339636,0.691055552271735,1,1
"4632427E13Rik",0.506939457235169,2029,0.00696114759906985,-364.022782154469,0,0
"4732440D04Rik",0.316263475087004,2737,-1.10148698587373,-297.720656767232,0,0
"4732465J04Rik",0.300347222222222,96,-1.45519462575083,0.720204060840203,1,1
"4732471J01Rik",0.345833333333333,360,-0.881637803676607,1.22391654679257,1,1
"4732491K20Rik",0.544166666666667,400,0.285754482333878,1.5644665320562,1,1
"4833420G17Rik",0.888316151202749,291,3.04182017569463,-18.0306082253023,0,0
"4833439L19Rik",0.567518248175182,274,0.415037499278844,0.0958629424559376,0.99,1
"4921504A21Rik",0.767045454545455,176,1.66457966878452,0.499380366374865,1,1
