gene,condition,padj,status,padj_other,celltype
Aox1,F1_Aged,0.0284725855826563,shared,0.0367868617111606,M2
Arhgap12,F1_Aged,3.95557190058358e-7,shared,0.0280269452973926,M2
Bank1,F1_Aged,0.00376603944946621,shared,0.00121854029773881,M2
Bmpr2,F1_Aged,0.0675602798170496,shared,0.0130129912296266,M2
Cblb,F1_Aged,0.00181227527441493,shared,2.99793283396127e-6,M2
Ccar1,F1_Aged,0.0352493011281272,shared,2.38022117568218e-6,M2
D830032E09Rik,F1_Aged,0.00186456419330373,shared,0.00494065664381635,M2
Fstl4,F1_Aged,0.0126310975073559,shared,2.7352206988163e-4,M2
Grb10,F1_Aged,0.0951478934358189,shared,0.0130129912296266,M2
Herc2,F1_Aged,1.51636547337529e-5,shared,2.5596901532874e-4,M2
Mapk10,F1_Aged,0.00553692871408621,shared,0.0523126578878898,M2
Mrps6,F1_Aged,0.0294424702966275,shared,0.0994330266168274,M2
Nr6a1,F1_Aged,6.5619528321895e-4,shared,9.8334466886368e-4,M2
Pbx3,F1_Aged,4.88255387754353e-5,shared,0.0109836355473423,M2
Rev3l,F1_Aged,0.00105530320202202,shared,4.744193958704e-7,M2
Srrm1,F1_Aged,0.0894174669030218,shared,1.3546584732341e-4,M2
Tcp11l2,F1_Aged,0.062946828244493,shared,6.33720448362105e-5,M2
Aox1,F1_Young,0.0367868617111606,shared,0.0284725855826563,M2
Arhgap12,F1_Young,0.0280269452973926,shared,3.95557190058358e-7,M2
Bank1,F1_Young,0.00121854029773881,shared,0.00376603944946621,M2
Bmpr2,F1_Young,0.0130129912296266,shared,0.0675602798170496,M2
Cblb,F1_Young,2.99793283396127e-6,shared,0.00181227527441493,M2
Ccar1,F1_Young,2.38022117568218e-6,shared,0.0352493011281272,M2
D830032E09Rik,F1_Young,0.00494065664381635,shared,0.00186456419330373,M2
Fstl4,F1_Young,2.7352206988163e-4,shared,0.0126310975073559,M2
Grb10,F1_Young,0.0130129912296266,shared,0.0951478934358189,M2
Herc2,F1_Young,2.5596901532874e-4,shared,1.51636547337529e-5,M2
Mapk10,F1_Young,0.0523126578878898,shared,0.00553692871408621,M2
Mrps6,F1_Young,0.0994330266168274,shared,0.0294424702966275,M2
Nr6a1,F1_Young,9.8334466886368e-4,shared,6.5619528321895e-4,M2
Pbx3,F1_Young,0.0109836355473423,shared,4.88255387754353e-5,M2
Rev3l,F1_Young,4.744193958704e-7,shared,0.00105530320202202,M2
Srrm1,F1_Young,1.3546584732341e-4,shared,0.0894174669030218,M2
Tcp11l2,F1_Young,6.33720448362105e-5,shared,0.062946828244493,M2
1700025G04Rik,F1_Aged,0.0229405712900246,aged_only,1,M2
Acadl,F1_Aged,0.014923452596113,aged_only,1,M2
Acat1,F1_Aged,0.011181129579829,aged_only,1,M2
Adprhl1,F1_Aged,0.0353191672216692,aged_only,1,M2
Agap1,F1_Aged,0.0276041226022229,aged_only,1,M2
Ankrd44,F1_Aged,0.0149645185352348,aged_only,1,M2
Arfgef2,F1_Aged,0.0524095839600093,aged_only,1,M2
Arid2,F1_Aged,0.0287772247070583,aged_only,1,M2
Armh3,F1_Aged,0.0717872034029922,aged_only,1,M2
Asb14,F1_Aged,0.0376854245136857,aged_only,1,M2
Asb2,F1_Aged,0.0631473515584326,aged_only,1,M2
Atad2b,F1_Aged,1.45092105278445e-8,aged_only,1,M2
Ate1,F1_Aged,4.97835280454168e-7,aged_only,1,M2
Atp6v0a1,F1_Aged,8.9503795053363e-4,aged_only,1,M2
Atrnl1,F1_Aged,0.00377661256633821,aged_only,1,M2
Baz1b,F1_Aged,0.00628691842142301,aged_only,1,M2
Btbd7,F1_Aged,0.0715075313157447,aged_only,1,M2
Bzw2,F1_Aged,0.0662892399008442,aged_only,1,M2
Casq2,F1_Aged,0.0724021981089335,aged_only,0.248728638468301,M2
Cdh2,F1_Aged,0.0773045133172018,aged_only,1,M2
Cep85l,F1_Aged,0.0189672089635362,aged_only,1,M2
Cert1,F1_Aged,0.00791550428474558,aged_only,1,M2
Chpt1,F1_Aged,0.0770061049394773,aged_only,1,M2
Cipc,F1_Aged,0.0381663885065167,aged_only,1,M2
Cs,F1_Aged,0.00666829511264336,aged_only,1,M2
Dab2,F1_Aged,8.9385531158603e-4,aged_only,1,M2
Ddx5,F1_Aged,0.039362657129655,aged_only,1,M2
Dip2b,F1_Aged,0.0243356930261294,aged_only,1,M2
Dnajc7,F1_Aged,0.0414839829018787,aged_only,1,M2
Dock1,F1_Aged,0.00920799873000912,aged_only,1,M2
Dock8,F1_Aged,0.0152432615660988,aged_only,1,M2
Dtnbp1,F1_Aged,0.063882975765416,aged_only,1,M2
Elmo1,F1_Aged,0.0287772247070583,aged_only,1,M2
Entpd1,F1_Aged,0.0245987321784622,aged_only,1,M2
Fblim1,F1_Aged,0.018739366223751,aged_only,1,M2
Fbxl20,F1_Aged,0.0187290536324257,aged_only,1,M2
Fbxw7,F1_Aged,0.03546827197404,aged_only,1,M2
Fchsd2,F1_Aged,0.00798119863285631,aged_only,1,M2
Fgd4,F1_Aged,0.0170546900149555,aged_only,1,M2
Fign,F1_Aged,0.00920799873000912,aged_only,1,M2
Foxo3,F1_Aged,0.0519279002696461,aged_only,1,M2
Fsd2,F1_Aged,0.0362496394904358,aged_only,1,M2
Fubp1,F1_Aged,9.31629392354144e-6,aged_only,1,M2
Fus,F1_Aged,0.0210123605191731,aged_only,1,M2
Fxr1,F1_Aged,7.4896369434332e-4,aged_only,1,M2
Fyb1,F1_Aged,2.02808432458149e-8,aged_only,1,M2
Glul,F1_Aged,0.0538430265446995,aged_only,1,M2
Gm36037,F1_Aged,5.32840928738634e-7,aged_only,1,M2
Gm40124,F1_Aged,0.0538430265446995,aged_only,1,M2
Gpatch2,F1_Aged,0.0084604689524304,aged_only,1,M2
Herc4,F1_Aged,0.0770061049394773,aged_only,1,M2
Hibadh,F1_Aged,4.65273736927518e-8,aged_only,1,M2
Hmg20a,F1_Aged,0.0717872034029922,aged_only,1,M2
Idh3b,F1_Aged,0.0195667060768067,aged_only,0.966530492514436,M2
