gene,padj_Aged,padj_Young
Ambra1,1,0.00209332178063686
Anks1,1,0.0141774665705546
Ap2a2,1,4.744193958704e-7
Ap3b1,0.119526059683778,3.57224744594147e-6
Atcayos,1,0.0109836355473423
Atp9b,1,7.44588309224875e-5
Btbd9,0.247345868195915,5.02390353755373e-5
Cab39,1,0.00475451069395715
Clip4,1,0.0532503759485288
Cpeb2,1,0.0787972066563271
Cradd,1,0.0994330266168274
Cul3,1,0.00930570504525451
Egln1,0.119526059683778,0.00212923099099992
Fli1,0.318269734272972,3.1209954383419e-4
Gm29237,1,0.0628679763530423
Khdc4,0.112571496176736,0.00993157308487542
Lhfpl6,1,0.063111918897649
Lpgat1,1,0.00606560998352909
Mon2,1,0.0473484324181406
Mpp7,1,3.57224744594147e-6
Ms4a6c,1,0.00574054548734117
Nlk,1,0.0028745163884122
Noct,1,0.0194515621849883
Nt5e,1,0.0732057350499061
Palmd,1,1.86920761482587e-6
Pals1,0.766267475228265,3.57224744594147e-6
Phf14,1,0.0217893744560585
Ppig,1,2.38022117568218e-6
Prkca,0.534649370075399,0.00749647069142303
Ror1,1,0.0622496735616744
Smurf2,1,0.00606560998352909
Sos2,1,0.00262253190442993
Tgm2,0.195642308868274,0.00145393807618483
Tnks2,1,2.52330682873895e-5
Tns1,1,2.0364487851762e-4
Wasf2,1,0.0194515621849883
Zup1,0.14988170253035,0.0776699446097324
