gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Acyp2,F1_Young,0.0910679670681347,0.4274,shared,0.0462718966421192,0.4157,Endocardial_EC
Agmo,F1_Young,0.00556186882653491,0.7488,shared,1.6229060935256e-4,0.7606,Endocardial_EC
Airn,F1_Young,2.3081803111435398e-36,0.7978,shared,6.6878583042944895e-12,0.3354,Endocardial_EC
Aox1,F1_Young,1.8275804719818e-4,0.8491,shared,0.037044136076588,0.6877,Endocardial_EC
Art1,F1_Young,0.00365873894204112,0.2606,shared,6.6528586383718e-4,0.2636,Endocardial_EC
Atp8a1,F1_Young,0.0342048970697621,0.6981,shared,8.8697150003398e-4,0.701,Endocardial_EC
Btaf1,F1_Young,0.0156032446995046,0.3081,shared,0.037044136076588,0.362,Endocardial_EC
Cacna2d1,F1_Young,3.9635185745641e-5,0.7202,shared,3.14608304521225e-5,0.6649,Endocardial_EC
Cdh11,F1_Young,3.42003180252557e-5,0.3517,shared,0.0363658210532722,0.4102,Endocardial_EC
Clic4,F1_Young,2.50701508836734e-8,0.3243,shared,2.23647351329006e-10,0.3321,Endocardial_EC
Cmah,F1_Young,1.2446016699096e-4,0.1797,shared,9.46578387606321e-5,0.2081,Endocardial_EC
Cobll1,F1_Young,0.00379981523060882,0.6324,shared,0.0910000157159021,0.6102,Endocardial_EC
Cp,F1_Young,3.75802596683095e-20,0.897,shared,2.01284843377751e-10,0.7288,Endocardial_EC
Cradd,F1_Young,3.295961715553e-4,0.3004,shared,9.903031965526e-4,0.2968,Endocardial_EC
Cst3,F1_Young,0.0079856338398089,0.7438,shared,4.79029671881926e-8,0.7706,Endocardial_EC
Ctla2a,F1_Young,8.8932387763856e-4,0.3138,shared,1.996333105326e-4,0.3058,Endocardial_EC
Cytl1,F1_Young,0.0126061807529192,0.7527,shared,1.04611495486703e-5,0.8339,Endocardial_EC
D830005E20Rik,F1_Young,0.0917718587778541,0.4251,shared,0.0160846602868391,0.405,Endocardial_EC
D830032E09Rik,F1_Young,1.97480972079911e-12,0.9864,shared,1.4181602244370499e-11,0.9669,Endocardial_EC
Dcbld2,F1_Young,0.00571470088925717,0.3386,shared,4.7850090468358e-4,0.3126,Endocardial_EC
Dock9,F1_Young,0.0468808595620943,0.4216,shared,0.00175672871355411,0.4208,Endocardial_EC
Efna5,F1_Young,1.96801379063322e-6,0.3181,shared,2.38980251444e-5,0.3495,Endocardial_EC
Emcn,F1_Young,0.006385309407363,0.3917,shared,2.5211264982478e-7,0.3705,Endocardial_EC
Epm2a,F1_Young,0.0674330521981099,0.2648,shared,0.0306368967329739,0.3019,Endocardial_EC
Fam20a,F1_Young,8.31658589074523e-11,0.1816,shared,4.17875953878221e-9,0.2103,Endocardial_EC
Fgf1,F1_Young,0.0905300729914256,0.6903,shared,0.0951328346322635,0.6157,Endocardial_EC
Fhl2,F1_Young,0.0394656670794892,0.5632,shared,8.9417084166736e-4,0.5887,Endocardial_EC
Fhod3,F1_Young,7.21520513706523e-6,0.6494,shared,1.5916948850114e-4,0.6122,Endocardial_EC
Fmn1,F1_Young,2.28099455158933e-8,0.0469,shared,9.54846656133646e-8,0.0811,Endocardial_EC
Gm12216,F1_Young,3.09471695617922e-7,0.1522,shared,1.096511787583e-4,0.228,Endocardial_EC
Gm12295,F1_Young,0.00102098927361718,0.7564,shared,0.037044136076588,0.7858,Endocardial_EC
Gm13481,F1_Young,3.07382802343416e-5,0.9526,shared,3.8547246727886e-21,0.9885,Endocardial_EC
Gm24474,F1_Young,5.27675994738947e-7,0.9364,shared,7.0208715790995e-4,0.9186,Endocardial_EC
Gm30382,F1_Young,0.00995673928707497,0.772,shared,0.0306368967329739,0.7296,Endocardial_EC
Gm35330,F1_Young,3.295961715553e-4,0.7406,shared,1.01438558821002e-12,0.8472,Endocardial_EC
Grb10,F1_Young,1.30531891451095e-10,0.1798,shared,0.017772521497291,0.6284,Endocardial_EC
Greb1l,F1_Young,6.84573890297497e-5,0.8098,shared,3.2855450218199705e-9,0.8017,Endocardial_EC
Hdac9,F1_Young,0.00995673928707497,0.6499,shared,1.5096529758935602e-9,0.7453,Endocardial_EC
Itpr1,F1_Young,0.0910679670681347,0.6033,shared,0.0815016926151931,0.5684,Endocardial_EC
Itpr2,F1_Young,0.0572870970948228,0.3801,shared,0.0360113712902582,0.4127,Endocardial_EC
Kcnc2,F1_Young,7.11537788152535e-21,0.9625,shared,1.05652299093498e-57,0.9862,Endocardial_EC
Kcnd2,F1_Young,0.00556186882653491,0.6765,shared,1.17907502548973e-5,0.683,Endocardial_EC
Kcnn2,F1_Young,0.00375455460495907,0.7208,shared,0.0750626284228291,0.6571,Endocardial_EC
Kcnq1ot1,F1_Young,1.21119914255676e-10,0.781,shared,1.9370289047145804e-9,0.2857,Endocardial_EC
Kcnq5,F1_Young,7.67732586146936e-7,0.0843,shared,0.00681717612614864,0.1237,Endocardial_EC
Kcnt2,F1_Young,0.00405149240609219,0.5991,shared,0.0352960298580685,0.5693,Endocardial_EC
Lama2,F1_Young,1.17877501351462e-5,0.3675,shared,1.21044785215635e-10,0.337,Endocardial_EC
Lifr,F1_Young,1.1741817155641e-4,0.6886,shared,0.0860825658702512,0.585,Endocardial_EC
Lrch1,F1_Young,0.00938398271081657,0.6905,shared,0.0262587045130031,0.6125,Endocardial_EC
Man2a1,F1_Young,2.3443332237046e-4,0.6802,shared,1.87341270603447e-10,0.714,Endocardial_EC
Marchf3,F1_Young,0.0306421961409199,0.6551,shared,0.0860825658702512,0.6001,Endocardial_EC
Mat2a,F1_Young,0.0974973700396796,0.6457,shared,3.9776931492712e-4,0.6622,Endocardial_EC
Mbnl1,F1_Young,1.57226150183738e-7,0.2462,shared,4.8109288537638e-6,0.2735,Endocardial_EC
Mcc,F1_Young,0.00556186882653491,0.3689,shared,2.19941277316946e-9,0.3358,Endocardial_EC
Mgp,F1_Young,3.4129306455638e-8,0.6556,shared,6.54619909970422e-5,0.612,Endocardial_EC
Mpp7,F1_Young,3.07382802343416e-5,0.7205,shared,1.04611495486703e-5,0.7362,Endocardial_EC
Myh6,F1_Young,0.001173159827573,0.5834,shared,6.75179552965282e-5,0.5798,Endocardial_EC
Myzap,F1_Young,4.58834286037936e-5,0.3222,shared,0.00559323570653432,0.3665,Endocardial_EC
Neat1,F1_Young,6.40722574315022e-5,0.5976,shared,1.1582547116792e-4,0.5672,Endocardial_EC
Nrxn1,F1_Young,7.71065109247545e-5,0.1225,shared,1.11751951949202e-17,0.1533,Endocardial_EC
Pcdh7,F1_Young,0.00663636512888228,0.5804,shared,1.096511787583e-4,0.5843,Endocardial_EC
Pde7b,F1_Young,2.75319523794657e-8,0.3277,shared,1.04611495486703e-5,0.3426,Endocardial_EC
Pdlim3,F1_Young,3.6433516670434e-4,0.2998,shared,1.72955142985447e-6,0.2679,Endocardial_EC
Pfkfb2,F1_Young,4.57547857696961e-5,0.2402,shared,0.00201019614263067,0.3272,Endocardial_EC
Pgm5,F1_Young,0.0213213781388452,0.6431,shared,0.0168452811552004,0.6172,Endocardial_EC
Plcb4,F1_Young,0.0946095701341923,0.6094,shared,0.0635017358173192,0.6147,Endocardial_EC
Plpp1,F1_Young,2.3964527857077e-4,0.7289,shared,1.096511787583e-4,0.6602,Endocardial_EC
Prkg1,F1_Young,1.9452730624453802e-58,0.1342,shared,1.97652737470031e-77,0.1574,Endocardial_EC
Prune2,F1_Young,0.00861467740227098,0.7171,shared,0.00727427509115125,0.6974,Endocardial_EC
Rai14,F1_Young,0.0551774761037129,0.7076,shared,0.0351717837736878,0.6558,Endocardial_EC
Rapgef5,F1_Young,0.00176305188778901,0.36870000000000003,shared,1.7224726153591399e-13,0.3231,Endocardial_EC
Rgs6,F1_Young,7.67732586146936e-7,0.8837,shared,5.26865239877031e-7,0.8862,Endocardial_EC
Rnls,F1_Young,0.0512884516144935,0.2571,shared,0.051485068423141,0.3113,Endocardial_EC
Serinc3,F1_Young,0.00173731690181934,0.3599,shared,6.6528586383718e-4,0.3586,Endocardial_EC
Slit3,F1_Young,0.0168119180594955,0.3614,shared,0.0360113712902582,0.4029,Endocardial_EC
Srpk2,F1_Young,0.0716735368660629,0.6745,shared,0.0333957728087355,0.6602,Endocardial_EC
Stxbp6,F1_Young,2.5076042648107e-4,0.6742,shared,0.0664974482087854,0.5828,Endocardial_EC
Tanc1,F1_Young,0.0612779410451224,0.5872,shared,0.0200680166675941,0.5985,Endocardial_EC
Tanc2,F1_Young,0.00465262999746336,0.3496,shared,0.0161275165546907,0.3518,Endocardial_EC
Tlr4,F1_Young,0.0106315095052682,0.3165,shared,0.0171902975081371,0.3574,Endocardial_EC
Tmem108,F1_Young,0.00617948540634666,0.4079,shared,0.0177311179950828,0.4385,Endocardial_EC
Tnfaip8,F1_Young,0.0389982433668352,0.6698,shared,0.0198232584678251,0.6848,Endocardial_EC
Trim24,F1_Young,0.0503733775067352,0.34,shared,0.0987609131208688,0.3606,Endocardial_EC
Tuft1,F1_Young,3.9361416332259e-4,0.1327,shared,0.0660571065754523,0.3159,Endocardial_EC
Ugp2,F1_Young,0.0138153982927217,0.6774,shared,0.0462460469420138,0.5965,Endocardial_EC
Zeb1,F1_Young,1.10595797931621e-8,0.6925,shared,4.4023550156704e-9,0.6931,Endocardial_EC
Zfp236,F1_Young,0.0316054127907173,0.7448,shared,0.0381684176327264,0.7178,Endocardial_EC
Zfp809,F1_Young,0.0110955239638422,0.2834,shared,0.0843994986097669,0.3792,Endocardial_EC
2610307P16Rik,F1_Aged,0.00738098743786697,0.3627,aged_only,0.297439522930679,0.4284,Endocardial_EC
Abca8a,F1_Aged,1.6229060935256e-4,0.6919,aged_only,0.507319146400623,0.5708,Endocardial_EC
Acer3,F1_Aged,0.0654261771286626,0.6067,aged_only,0.87275359467505,0.5245,Endocardial_EC
Ackr3,F1_Aged,0.0462718966421192,0.6205,aged_only,0.463029352612568,0.5772,Endocardial_EC
Adamts12,F1_Aged,0.0711768077814318,0.2709,aged_only,0.147489867104313,0.2691,Endocardial_EC
Adamtsl3,F1_Aged,0.0732457246937519,0.6468,aged_only,0.969046218025141,0.4534,Endocardial_EC
Adamtsl5,F1_Aged,0.0363658210532722,0.3265,aged_only,1,0.5481,Endocardial_EC
Adra1a,F1_Aged,0.0648920260596157,0.3755,aged_only,1,0.4344,Endocardial_EC
Adss2,F1_Aged,0.051485068423141,0.6358,aged_only,1,0.48,Endocardial_EC
Aebp2,F1_Aged,0.0360113712902582,0.3491,aged_only,1,0.4999,Endocardial_EC
Afap1l1,F1_Aged,0.0462460469420138,0.6269,aged_only,0.113212721958692,0.6527,Endocardial_EC
Afg1l,F1_Aged,0.0732457246937519,0.4,aged_only,1,0.4338,Endocardial_EC
Alcam,F1_Aged,0.0619147955614437,0.2844,aged_only,0.307952319137931,0.38,Endocardial_EC
Apba1,F1_Aged,0.0732457246937519,0.6118,aged_only,1,0.5862,Endocardial_EC
Babam2,F1_Aged,0.0462718966421192,0.5817,aged_only,0.528721561555847,0.5647,Endocardial_EC
Cacna1c,F1_Aged,2.03724288296265e-5,0.5921,aged_only,0.166599299464584,0.5501,Endocardial_EC
Cald1,F1_Aged,2.935240423576e-4,0.3461,aged_only,0.450462865779769,0.44,Endocardial_EC
Camk1d,F1_Aged,0.0221411530815372,0.6436,aged_only,0.888598635050725,0.5418,Endocardial_EC
Carmil1,F1_Aged,0.051485068423141,0.4158,aged_only,0.623752762172436,0.4455,Endocardial_EC
Cavin2,F1_Aged,0.0202540472030076,0.3966,aged_only,0.614074569174331,0.5591,Endocardial_EC
Ccbe1,F1_Aged,0.0319174571315204,0.3871,aged_only,0.113212721958692,0.3683,Endocardial_EC
Ccdc85a,F1_Aged,0.0588918948143647,0.6376,aged_only,0.445325229145486,0.5962,Endocardial_EC
Celf2,F1_Aged,0.037044136076588,0.555,aged_only,0.142165333337495,0.5749,Endocardial_EC
Cmya5,F1_Aged,0.0522847894605496,0.6344,aged_only,0.172405118905773,0.61240000000000006,Endocardial_EC
Col4a1,F1_Aged,0.0732457246937519,0.5719,aged_only,0.900624295037952,0.5333,Endocardial_EC
Coro6,F1_Aged,0.0572941856182174,0.6395,aged_only,0.269769000845686,0.6106,Endocardial_EC
Cpq,F1_Aged,0.0843994986097669,0.5724,aged_only,0.474618010336758,0.545,Endocardial_EC
Cyth1,F1_Aged,0.0664974482087854,0.6255,aged_only,0.813648273301969,0.5583,Endocardial_EC
Dip2c,F1_Aged,0.059373745231834,0.5513,aged_only,0.107460759743258,0.5751,Endocardial_EC
Dnaaf9,F1_Aged,2.5764782643201e-4,0.6674,aged_only,1,0.5242,Endocardial_EC
Entrep1,F1_Aged,0.0177008193592962,0.3433,aged_only,0.962934763699043,0.4754,Endocardial_EC
Eps8,F1_Aged,0.059373745231834,0.5924,aged_only,0.872857483194379,0.5301,Endocardial_EC
Fblim1,F1_Aged,0.0462718966421192,0.6469,aged_only,0.367489257089263,0.7145,Endocardial_EC
Fcho2,F1_Aged,0.0860825658702512,0.5469,aged_only,0.658395918278352,0.5381,Endocardial_EC
Fmo2,F1_Aged,0.0036623043414689,0.7128,aged_only,0.130133044352933,0.7042,Endocardial_EC
Fsd2,F1_Aged,0.0183950199113231,0.3386,aged_only,0.240356570779471,0.339,Endocardial_EC
Fyn,F1_Aged,0.0651963212916608,0.593,aged_only,0.280622389881958,0.6154,Endocardial_EC
Gfod1,F1_Aged,0.00492865540334204,0.7595,aged_only,0.301867437138399,0.6378,Endocardial_EC
Ghr,F1_Aged,0.00387748307757462,0.5871,aged_only,1,0.529,Endocardial_EC
Glud1,F1_Aged,0.0970975686470945,0.6354,aged_only,0.409497232827328,0.5893,Endocardial_EC
Gm57283,F1_Aged,0.00372751878408029,0.8959,aged_only,0.184904255713222,0.696,Endocardial_EC
Hand2os1,F1_Aged,0.0815016926151931,0.6028,aged_only,1,0.5115,Endocardial_EC
Homer1,F1_Aged,0.0518993466493207,0.6,aged_only,0.590942500427858,0.4017,Endocardial_EC
Igfbp7,F1_Aged,2.935240423576e-4,0.3546,aged_only,0.888598635050725,0.4956,Endocardial_EC
Kank1,F1_Aged,0.0182066828099396,0.3489,aged_only,0.146551507187612,0.3901,Endocardial_EC
Kcnip2,F1_Aged,0.0860825658702512,0.3075,aged_only,0.258500602947909,0.3304,Endocardial_EC
Klf12,F1_Aged,0.0372490590219809,0.4301,aged_only,1,0.5018,Endocardial_EC
Klf6,F1_Aged,0.0711768077814318,0.3853,aged_only,1,0.5135,Endocardial_EC
Klf7,F1_Aged,0.0257375182924816,0.593,aged_only,1,0.5312,Endocardial_EC
Lrrc2,F1_Aged,0.0675834585004295,0.5748,aged_only,1,0.558,Endocardial_EC
Lrrk1,F1_Aged,0.00324579985477893,0.7025,aged_only,0.167319920480129,0.6384,Endocardial_EC
Mapk10,F1_Aged,0.0915861639183992,0.3024,aged_only,0.960418130487352,0.4709,Endocardial_EC
Mbtd1,F1_Aged,0.051485068423141,0.6212,aged_only,1,0.4447,Endocardial_EC
Mir99ahg,F1_Aged,0.0160846602868391,0.4374,aged_only,0.72231279030889,0.531,Endocardial_EC
Mkln1,F1_Aged,0.00550270621831629,0.3762,aged_only,1,0.5067,Endocardial_EC
Mtss1,F1_Aged,0.00559323570653432,0.3412,aged_only,0.48062949705267,0.4177,Endocardial_EC
Myl3,F1_Aged,0.00460217825564053,0.6745,aged_only,1,0.499,Endocardial_EC
Nbea,F1_Aged,0.0635017358173192,0.4191,aged_only,0.325842159631823,0.4378,Endocardial_EC
Nhlrc2,F1_Aged,0.0408080247900943,0.3793,aged_only,0.438271621130844,0.408,Endocardial_EC
Nid1,F1_Aged,0.0184799833468289,0.6263,aged_only,1,0.5733,Endocardial_EC
Ntn1,F1_Aged,0.045952733668965,0.5834,aged_only,0.198449334936632,0.6269,Endocardial_EC
Nudt4,F1_Aged,0.0462718966421192,0.3788,aged_only,1,0.3979,Endocardial_EC
Nufip2,F1_Aged,0.00562764349318042,0.6551,aged_only,0.338581273116073,0.579,Endocardial_EC
Ogdh,F1_Aged,0.0160846602868391,0.4132,aged_only,0.479140629658897,0.4519,Endocardial_EC
Oip5os1,F1_Aged,0.0160846602868391,0.3612,aged_only,1,0.5646,Endocardial_EC
Osbpl9,F1_Aged,0.0572595952888657,0.5966,aged_only,0.686095704263943,0.5539,Endocardial_EC
Pak2,F1_Aged,0.0376629196222199,0.3994,aged_only,0.718208458150491,0.4297,Endocardial_EC
Pals2,F1_Aged,0.0265990315011081,0.7097,aged_only,1,0.5237,Endocardial_EC
Parp8,F1_Aged,0.00579863426467542,0.5888,aged_only,1,0.5239,Endocardial_EC
Pde1a,F1_Aged,0.0238648211922314,0.6446,aged_only,1,0.5274,Endocardial_EC
Pde3a,F1_Aged,0.0910000157159021,0.4415,aged_only,0.675811719572637,0.4736,Endocardial_EC
Pde4b,F1_Aged,0.00387748307757462,0.3704,aged_only,0.932301587863846,0.4908,Endocardial_EC
Pdk4,F1_Aged,0.0463970643806848,0.387,aged_only,0.392105491462984,0.3526,Endocardial_EC
Pds5b,F1_Aged,0.0843994986097669,0.363,aged_only,1,0.4751,Endocardial_EC
Pdzrn4,F1_Aged,0.0376758828257871,0.6857,aged_only,0.712432991884562,0.5941,Endocardial_EC
Pnisr,F1_Aged,0.0666611177622577,0.5862,aged_only,0.4862517838485,0.5891,Endocardial_EC
Ppargc1a,F1_Aged,0.0815016926151931,0.6125,aged_only,1,0.4904,Endocardial_EC
