"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"1700025G04Rik",TRUE,3,323.692574910312,213,1.51968345028315,0.487311772895287,0.478468899521531,0.511111111111072,1.39058526019848,998.999999999999,"sex",2,0.62288624083024,FALSE,-0.0861776962410524,0.14562174840503,-0.591791385455415,0.554617885282156,0.130629458811731,0.265297929110507,0.49238778172791,0.622952370771924
"2210408F21Rik",TRUE,3,145.142073099417,95,1.52781129578333,0.476090861321125,0.426229508336866,0.547169811319961,1.17509783936431,998.999999999999,"sex",2,0.224602843434852,FALSE,-0.297251522894877,0.27328987544296,-1.0876785040539,0.279488895353384,0.4864935225302,0.399416075780736,1.21801187290535,0.226235934731744
"2210408I21Rik",TRUE,4,51.1417744283674,24,2.13090726784864,0.512436804853013,0.350000000000006,0.608695652173314,1.67240924672607,998.999999999999,"sex",2,0.191891429869633,FALSE,-0.619039208406197,0.594575731361879,-1.0411444257711,0.308183781549036,1.06087196068272,0.804449053225603,1.31875593168882,0.19969683424143
"2610307P16Rik",TRUE,3,508.487262260291,310,1.64028149116223,0.511001386001385,0.5,0.523648648648647,1.75009869551989,5.83042971187749,"sex",2,0.615468089004987,FALSE,-1.1281479159982e-15,0.138572462767572,-8.14121286052658e-15,0.999999999999994,0.0946652265410728,0.188299949420213,0.502736335471956,0.615506620332889
"2900026A02Rik",TRUE,4,149.992297442944,110,1.3635663403904,0.626831122166943,0.624999999999999,0.629629629629629,1.19652018098659,998.999999999999,"sex",2,0.95738795207606,FALSE,0.510825623765988,0.234421872510636,2.17908686717282,0.0314582442680804,0.0198026272961812,0.369835004691969,0.0535444915839553,0.957395205433784
"4732440D04Rik",TRUE,4,136.807830106949,94,1.45540244794627,0.318293217778158,0.244444444500356,0.356164383561646,1.23306698574916,998.999999999999,"sex",2,0.241507007406768,FALSE,-0.592051063688568,0.266146263499452,-2.22453269079912,0.028505802003282,-0.536414187826493,0.462061100236956,-1.16091613760909,0.248615709095831
"4732471J01Rik",TRUE,4,145.488015681875,112,1.29900014001674,0.285651445328918,0.209677419354939,0.371428571428571,1.12258293178122,998.999999999999,"sex",2,0.0520350102248639,FALSE,-0.526093095896779,0.25818499921744,-2.0376594205371,0.0439406831509406,-0.800777844751707,0.415563114272873,-1.92697045827289,0.0565167459372595
"4930523C07Rik",TRUE,3,142.069621992577,100,1.42069621992577,0.502150537818758,0.433333333753616,0.564516129002793,1.19607180980337,998.999999999999,"sex",2,0.157990164084132,FALSE,0.259511195365227,0.261245362790573,0.993361920736807,0.322931211518015,-0.527775180248346,0.372630055871206,-1.41635161182694,0.15978008384324
"5031425E22Rik",TRUE,4,177.667496186039,118,1.50565674733932,0.5242948418264,0.466666666666667,0.559139784946236,1.15048249551167,998.999999999999,"sex",2,0.331750965522714,FALSE,0.237671651877118,0.218568831591154,1.08739956263159,0.279076411329411,-0.371203044501641,0.381516951241311,-0.972966059028013,0.332560459490533
"5330438D12Rik",TRUE,4,98.0468361492298,65,1.5084128638343,0.546979216162469,0.483870967741935,0.595744680851063,1.16557535870028,998.999999999999,"sex",2,0.358725204291555,FALSE,0.387765531008761,0.312490417555457,1.24088774958978,0.219107241102422,-0.452304052146332,0.490326918946651,-0.922454049877575,0.359703246684513
