"","AR","N","log2FC","llr","pval"
"0610005C13Rik",0.222222222222222,18,-1.63471553591826,-9.88489706900823,8.73523063446133e-06
"0610038B21Rik",0.676470588235294,17,0.421826664941483,-8.66346802733521,3.1469439544238e-05
"0610040B10Rik",0.611111111111111,15,0.807354922057604,-21.7672666910398,4.16543394950009e-11
"0610040J01Rik",0.6875,24,0.972343657097134,6.95290160949003,1
"0610043K17Rik",0.611111111111111,33,0.223721481808968,-33.0964102139178,4.08899264887481e-16
"1110002E22Rik",0.511350574712644,232,-0.0204062106618372,19.4685478138658,1
"1110002L01Rik",0.956521739130435,46,4.54689445988764,-9.64895245561835,1.11828989498958e-05
"1110004F10Rik",0.522633744855967,81,-0.205010343108211,-17.0431781619215,5.2719623140403e-09
"1110019D14Rik",0.522916666666667,312,0.174346381062478,45.9510985149908,1
"1110020A21Rik",0.566666666666667,15,-0.294743265561132,-24.2742121310625,3.22233127582407e-12
"1110038F14Rik",0.492753623188406,23,-0.198127142958811,-3.27814593247326,0.0104513932699397
"1110046J04Rik",0.974358974358974,13,2,-5.98728113384716,0.000539317343215965
"1110059E24Rik",0.403256704980843,87,-0.435501601838559,10.9516488213851,1
"1110065P20Rik",0.909090909090909,11,2.34577483684173,-3.39940291433027,0.00912188640858217
"1200007C13Rik",0.366666666666667,15,-0.347923303420307,1.51798719917336,1
"1500002F19Rik",0.64908256880734,109,0.694997046481847,79.8420479923064,1
"1500004A13Rik",0.481034838177695,231,-0.105534414172357,7.8744118907095,1
"1500009L16Rik",0.560091743119266,109,0.370457988815021,103.219691377632,1
"1500015A07Rik",0.227272727272727,11,-0.284976958714471,-17.3914743465027,3.68587566196815e-09
"1500026H17Rik",0.263157894736842,19,-1.65896308216493,-11.8599724854172,1.11421823552653e-06
"1600010M07Rik",0.483471226328369,259,-0.0946673258396773,-26.9640199019412,2.07968487648359e-13
"1600014C10Rik",0.460227272727273,44,-0.299189170592324,-12.3102444237877,6.98055859724556e-07
"1600020E01Rik",0.2520964360587,159,-1.33614195410706,-2.57863673043323,0.0231492110413658
"1700016K05Rik",0.541666666666667,12,-0.308950240889152,-19.3084495904916,5.15704697549382e-10
"1700025G04Rik",0.560404171470232,1264,0.364324608393842,20.6616564591816,1
"1700030K09Rik",0.708333333333333,12,2,-33.3656202388712,3.11164533144116e-16
