"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.515384615384615,65,0.0324214776923775,3.35032511001715,1,1
"2210408F21Rik",0.422364672364672,117,-0.52083216330144,3.13414887320516,1,1
"2610037D02Rik",0.373711340206186,97,-0.851901361010866,1.39326529244046,1,1
"2610203C22Rik",0.650537634408602,93,1.05889368905357,1.45958164979915,1,1
"2610307P16Rik",0.438888888888889,30,-0.347923303420306,-5.48598541985012,0,0
"4632427E13Rik",0.412186379928315,93,-0.34577483684173,0.89966263072283,1,1
"4732440D04Rik",0.270833333333333,72,-1.37851162325373,2.32305368487502,1,1
"4732471J01Rik",0.583333333333333,114,0.385653692497749,2.42374272967021,1,1
"4933406I18Rik",0.425818452380952,224,-0.555962628998604,42.6806630562725,1,1
"5031425E22Rik",0.580490196078431,170,0.381870635343645,6.97160319596529,1,1
"5033421B08Rik",0.485401459854015,137,-0.0327899351176693,3.25003776070898,1,1
"9530026P05Rik",0.435828877005348,51,-0.214124805352848,-13.2753123607287,0,0
"AW554918",0.515447154471545,123,0.0531113364595623,3.33789764852528,1,1
"Aak1",0.465151515151515,110,-0.154328146391294,1.04002956038455,1,1
"Abca1",0.497411199322027,471,-0.0566801945891172,9.95826568854181,1,1
"Abca6",0.601063829787234,47,0.748461233004035,2.01603454148199,1,1
"Abca8a",0.722514005602241,34,1.08246216019197,-10.472725906782,0,0
"Abca9",0.558037358589845,362,0.165832246808429,-41.7657112080909,0,0
"Abcb1b",0.903030303030303,55,3.14684138832927,-2.79047994564791,0,0
"Abcc1",0.504651162790698,129,0.0356239097307216,3.92163743939048,1,1
"Abcc5",0.453074433656958,103,-0.349942471056959,1.38041009151146,1,1
"Abhd12",0.533068783068783,126,0.246914740470517,2.4431259191511,1,1
"Abi1",0.56562860438293,289,0.336141954107063,40.0732590189342,1,1
"Abl2",0.48375,160,0.0381351288867711,8.18662412239721,1,1
"Ablim1",0.508569538926682,84,-0.100693999619473,-25.6904869421759,0,0
"Ablim3",0.506565656565657,33,0.0489096004809468,-9.3191591896132,0,0
"Abr",0.632183908045977,145,0.94251450533924,3.68927921103898,1,1
"Abtb2",0.385934744268078,54,-0.53051471669878,-4.9495633345242,0,0
"Acaca",0.448275862068966,58,-0.534336427651189,1.75935939421939,1,1
"Acap2",0.565972222222222,144,0.415037499278844,3.45070107844154,1,1
"Acbd3",0.69047619047619,63,1.20435849850619,3.69517137644105,1,1
"Acer3",0.512778782399036,237,0.0784266469568164,72.8914717998356,1,1
"Acss1",0.677083333333333,48,1.32192809488736,1.1428740070285,1,1
"Actr2",0.496781115879828,233,0.0554951125917036,38.3152364342583,1,1
"Actr3",0.484263233190272,233,-0.0606627819066241,-23.1078197860361,0,0
"Acvr1",0.545833333333333,80,0.355094958822562,2.61828364191915,1,1
"Acvr2a",0.490909090909091,110,-0.0395283641866375,2.18492813265644,1,1
"Acyp2",0.350213675213675,78,-1.23349013021978,1.31257146490545,1,1
"Adam10",0.404320987654321,108,-0.496425826119499,2.88112613361929,1,1
"Adam17",0.399206349206349,105,-0.602664502454615,1.8369538671916,1,1
"Adam19",0.568663194444444,192,0.466085104869236,16.4708462158515,1,1
"Adam22",0.306034482758621,116,-0.881355503501381,0.8992425947595,1,1
"Adam9",0.42572706935123,149,-0.42349907802704,4.53398461763192,1,1
"Adamts6",0.686274509803922,34,1.18057224564182,1.78884541918135,0.98,1
"Adamts9",0.439102564102564,26,-0.125530882083859,-5.3551030811368,0,0
"Adap2",0.576352530541012,191,0.543935232461101,11.3726771982394,1,1
