"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"9530026P05Rik",1.95387728129137,1.92984220866876,13,13.1619075086504,0.435384738489308,0.564615261510692,0.870769476978616,0.490585777460368,0.981171554920737
"Cacna1c",1.6486706610278,1.65125442514676,23,22.9640112548187,0.462874133987817,0.537125866012183,0.925748267975634,0.490585777460368,0.981171554920737
"Cacnb2",2.91158764540745,2.85645817199181,23,23.4438986367778,0.435113910980173,0.564886089019827,0.870227821960345,0.490585777460368,0.981171554920737
"Cald1",1.51272821500944,1.5200568825648,20,19.903573772279,0.46397601162229,0.53602398837771,0.92795202324458,0.490585777460368,0.981171554920737
"Carmn",1.39004281013802,1.40585228448582,18,17.7975814803584,0.469060475556494,0.530939524443506,0.938120951112987,0.490585777460368,0.981171554920737
"Cped1",1.33503877280758,1.34945160120581,14,13.8504728903245,0.460909448256685,0.539090551743315,0.92181889651337,0.490585777460368,0.981171554920737
"Dlc1",1.62750506986212,1.63111943439292,28,27.937955366892,0.467739204349094,0.532260795650906,0.935478408698188,0.490585777460368,0.981171554920737
"Ebf1",1.60569668197837,1.60683135458319,22,21.9844645816533,0.460816323459794,0.539183676540206,0.921632646919587,0.490585777460368,0.981171554920737
"Errfi1",1.96256552960753,1.94881723367448,16,16.1128749947033,0.445111071224318,0.554888928775682,0.890222142448636,0.490585777460368,0.981171554920737
"Filip1",1.80964017529422,1.7975243079039,14,14.094364311358,0.442704740166553,0.557295259833447,0.885409480333106,0.490585777460368,0.981171554920737
"Fry",1.83680981971509,1.83436280458653,21,21.0280137154827,0.457234510394548,0.542765489605452,0.914469020789096,0.490585777460368,0.981171554920737
"Gucy1a2",1.4997812328222,1.50678280306481,16,15.9256527724806,0.458161688254283,0.541838311745717,0.916323376508566,0.490585777460368,0.981171554920737
"Itpr1",1.17734678004974,1.19408052645976,20,19.7197216429008,0.475580704738112,0.524419295261888,0.951161409476223,0.490585777460368,0.981171554920737
"Kcnab1",2.69700516326092,2.65943373256872,25,25.3531901381117,0.44272602139379,0.55727397860621,0.88545204278758,0.490585777460368,0.981171554920737
"Lhfpl6",1.42057849687663,1.43044068867567,16,15.8896877933955,0.460686029717712,0.539313970282288,0.921372059435425,0.490585777460368,0.981171554920737
"Lpp",1.60170299922865,1.60103244076054,21,21.0087954044352,0.458407171621241,0.541592828378759,0.916814343242482,0.490585777460368,0.981171554920737
"Malat1",1.17514351148896,1.17544851500391,30,29.9922156476173,0.466052459054018,0.533947540945982,0.932104918108036,0.490585777460368,0.981171554920737
"Mast4",1.55144290314157,1.56249642119019,27,26.8089947706341,0.474135984888982,0.525864015111018,0.948271969777964,0.490585777460368,0.981171554920737
"Msrb3",1.64382197224024,1.65007184336403,17,16.9356101920461,0.458736771832087,0.541263228167913,0.917473543664175,0.490585777460368,0.981171554920737
"Myh11",1.34298622471262,1.35167194425275,23,22.8522041163373,0.469428775298588,0.530571224701412,0.938857550597176,0.490585777460368,0.981171554920737
"Myom1",1.8779450244114,1.86986533015519,19,19.0820990626396,0.451580809268413,0.548419190731587,0.903161618536826,0.490585777460368,0.981171554920737
"Pakap",1.51248826107244,1.5166101619873,19,18.9483610756771,0.460153335907674,0.539846664092326,0.920306671815349,0.490585777460368,0.981171554920737
"Pde3a",2.65676915805071,2.62212857950243,27,27.3566932713044,0.444682826730483,0.555317173269517,0.889365653460966,0.490585777460368,0.981171554920737
"Pdlim5",1.63806675923891,1.63820932744398,17,16.9985205434704,0.454466352594944,0.545533647405056,0.908932705189887,0.490585777460368,0.981171554920737
"Plce1",2.4197250382179,2.37589801958924,14,14.2582510931624,0.430653756536425,0.569346243463575,0.861307513072849,0.490585777460368,0.981171554920737
"Plcl1",2.06332777135963,2.04275221991555,20,20.2014493118008,0.445393195081746,0.554606804918254,0.890786390163492,0.490585777460368,0.981171554920737
"Ppp1r12a",1.11516650454366,1.13241432903993,21,20.6801485947914,0.478620270693042,0.521379729306958,0.957240541386085,0.490585777460368,0.981171554920737
"Prkg1",1.62122848497752,1.62712321361752,26,25.9058074131342,0.468291758630692,0.531708241369308,0.936583517261385,0.490585777460368,0.981171554920737
"Rasal2",1.82439731011686,1.81247351642886,17,17.1118385956312,0.446814229478253,0.553185770521747,0.893628458956506,0.490585777460368,0.981171554920737
"Rbpms",1.68119712350672,1.67692687707425,22,22.0560223721134,0.456549071650037,0.543450928349963,0.913098143300074,0.490585777460368,0.981171554920737
"Rgs6",1.88570773562624,1.86524013461361,12,12.1316780652495,0.435163226256632,0.564836773743368,0.870326452513264,0.490585777460368,0.981171554920737
"Rock1",1.69094420420354,1.69212805039619,19,18.9867072248728,0.457689181225488,0.542310818774512,0.915378362450977,0.490585777460368,0.981171554920737
"Ryr2",1.11934591477202,1.14069860535808,16,15.7004966537416,0.474052251860579,0.525947748139421,0.948104503721158,0.490585777460368,0.981171554920737
"Slc8a1",0.884288802501749,0.904502803711914,28,27.3742506584149,0.49794533944468,0.50205466055532,0.99589067888936,0.49794533944468,0.99589067888936
"Sorbs2",2.12212199735063,2.08865799855402,15,15.2403265552794,0.434248614845939,0.565751385154061,0.868497229691877,0.490585777460368,0.981171554920737
"Syne1",1.72090709628966,1.71452636287742,15,15.0558235809352,0.447403648037501,0.552596351962499,0.894807296075002,0.490585777460368,0.981171554920737
"Synpo2",1.41524943161614,1.42722438107747,16,15.8657539809987,0.462368916846173,0.537631083153827,0.924737833692347,0.490585777460368,0.981171554920737
"Tpm1",2.30877735732385,2.28008803215217,20,20.2516510307245,0.442289982594727,0.557710017405273,0.884579965189453,0.490585777460368,0.981171554920737
"Utrn",1.52228837279713,1.53085761059347,25,24.8600582161098,0.470238100759139,0.529761899240861,0.940476201518278,0.490585777460368,0.981171554920737
"Zbtb16",1.13911612634301,1.15914928839037,17,16.7061950878837,0.474437060684861,0.525562939315139,0.948874121369722,0.490585777460368,0.981171554920737
"Zfpm2",2.37236950390609,2.3241381576765,16,16.3320377220797,0.430036956538431,0.569963043461569,0.860073913076862,0.490585777460368,0.981171554920737
