"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Ank2",0.463844211344211,0.4718,0.0482,0.0349949003806655,0.0254928778480697,10.3,10
"Atp2a2",0.450956151691446,0.4444,0.0751,0.0450015272442991,0.0251743326111262,19.8,10
"Cacna1c",0.56724341834636,0.576,0.0412,0.0408556986541904,0.0385042704111668,29.1,10
"Cacnb2",0.567407868698191,0.5894,0,0.0151689020152151,0.0231679696779052,15.1,10
"Chchd3",0.561507936507937,0.5372,0.2084,0.257109478014592,0.27181987608762,3.9,10
"Chrm2",0.381944444444444,0.4278,0.263,0.149894989658815,0.076399614205563,5.2,10
"D830005E20Rik",0.438872962786006,0.3921,0.1721,0.0807916862157739,0.0235778354135587,12.6,10
"Esrrg",0.544285714285714,0.5518,1e-04,0.0342410478389733,0.0522394937327252,5.8,10
"Fhl2",0.524162668249625,0.5031,0.1313,0.0813196395304265,0.0480481961094714,42.7,10
"Fhod3",0.78688387635756,0.7811,0.0141,0.0206017742453756,0.0232877765307703,13.4,10
"Ldb3",0.538369963369963,0.5431,0,0.0176342049964694,0.026933309097941,8.1,10
"Lmo7",0.422539682539683,0.4212,0,0.0185334122854892,0.0283066983640371,7.6,10
"Lncpint",0.405651080945199,0.3977,0.1625,0.0786907830082807,0.0259370559146474,9.2,10
"Malat1",0.44605168919984,0.4594,0.0133,0.0129918112025568,0.0121288263100384,256.9,10
"Mhrt",0.498381642512077,0.4886,0,0.0190986786608438,0.0291700485413288,7.4,10
"Mir99ahg",0.365,0.3896,0.0778,0.0508693751457948,0.0325704923060106,6.9,10
"Myh6",0.543136277852664,0.573,0.0201,0.0349300236295164,0.0416917894234813,32.2,10
"Neat1",0.623881527828896,0.5877,0.0067,0.0191901228188911,0.0254237142520531,10.4,10
"Ogdh",0.576464646464646,0.5633,0.0881,0.0537222292995231,0.0309537515501383,7.1,10
"Pcdh7",0.529226415998862,0.5341,0,0.0155911656733415,0.0238129070384169,17.6,10
"Pdlim5",0.586527777777778,0.5423,2e-04,0.0152388974369999,0.0231588760187779,14.2,10
"Ralgapa2",0.688333333333333,0.6922,0.3137,0.322796461113789,0.311071794941127,3.8,10
"Rbm20",0.473010388969642,0.4741,0.0727,0.0435686358418043,0.0243778298090492,18.8,10
"Ryr2",0.468463524115599,0.4554,0.0878,0.0646736198920622,0.0478541754484764,79.9,10
"Sik3",0.570562770562771,0.5703,0.0704,0.0533433245916298,0.0406410377596158,6.3,10
"Slc8a1",0.520616268676801,0.5149,0.0218,0.0367699467399172,0.0435159653207668,34.5,10
"Sorbs1",0.549094957330251,0.5451,0.0696,0.0426781456503,0.0248157544565582,19.4,10
"Sorbs2",0.500941558441558,0.5325,0.0328,0.0293535258949972,0.0258086185502924,9.6,10
"Tnni3k",0.497412587412587,0.4937,0.1078,0.0733243752914301,0.0494667625284442,5.9,10
"Ttn",0.518379127183668,0.5267,0.0197,0.0360772395732603,0.0436759705748929,96.2,10
