gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
4732440D04Rik,F1_Aged,0.00184559834678495,0.272788065843621,shared,0.0562966358555862,0.359365079365079,M2
9330159M07Rik,F1_Aged,8.75928387717407e-11,0.0752688172043011,shared,5.53734394726678e-12,0.0499188311688312,M2
Actc1,F1_Aged,0.0495154623917743,0.378637566137566,shared,0.0677480174723444,0.334038054968288,M2
Adra1a,F1_Aged,0.0775321868319976,0.350523756079312,shared,0.0181116265862483,0.290831244778613,M2
Aig1,F1_Aged,0.0636310186826995,0.373029163818638,shared,0.0141457798270574,0.27093023255814,M2
Airn,F1_Aged,0.0170635591252914,0.28912647342786,shared,6.577379961290329e-29,0.914618714618715,M2
Apoe,F1_Aged,0.00800596595164572,0.772222222222222,shared,0.0380197716803479,0.7625,M2
App,F1_Aged,5.1174591834448e-4,0.711500974658869,shared,9.482811282044e-4,0.707216685123662,M2
Cacna1c,F1_Aged,0.0089044414996196,0.568201092535719,shared,0.00318523389473216,0.574611652527726,M2
Cacna2d1,F1_Aged,6.754635749802321e-9,0.766816214088941,shared,1.08679463115608e-5,0.753245970155265,M2
Clic4,F1_Aged,6.14067702659104e-6,0.242348008385744,shared,1.73974509210173e-10,0.161299929385036,M2
Cobll1,F1_Aged,0.0062899348851923,0.656719739770587,shared,1.2075874177568e-4,0.731609623015873,M2
D830032E09Rik,F1_Aged,5.4602616077106e-20,0.967105263157895,shared,8.003262996512629e-12,0.966666666666667,M2
Efna5,F1_Aged,1.64220858559393e-8,0.22580332871958,shared,6.12446793487366e-7,0.309484493949219,M2
Fhod3,F1_Aged,3.8220472517767e-4,0.62061370401235,shared,1.9109559587921e-4,0.60461081339682,M2
Filip1,F1_Aged,0.0504449167162709,0.387617059777002,shared,0.0380197716803479,0.388060419542618,M2
Fmn1,F1_Aged,1.90782755863672e-5,0.124761904761905,shared,9.8889192108041e-4,0.197619047619048,M2
Gm12295,F1_Aged,4.1421648002300103e-10,0.817552602436323,shared,0.0181116265862483,0.746988795518207,M2
Gm13481,F1_Aged,4.12307724734624e-42,1,shared,1.7303561135461202e-15,1,M2
Gm35330,F1_Aged,9.71535885658346e-9,0.81009768009768,shared,0.0014300916419609001,0.781531531531532,M2
Gm40124,F1_Aged,5.40860621241605e-5,0.0433333333333333,shared,2.61067754957148e-10,0.026123301985371,M2
Grb10,F1_Aged,0.0424930107390911,0.769333333333333,shared,1.08679463115608e-5,0.104761904761905,M2
Grm1,F1_Aged,1.2041997894954797e-156,0.997569321202196,shared,1.61304385889731e-99,0.995943857416791,M2
Itpr2,F1_Aged,2.68924353252614e-8,0.158794946550049,shared,1.50203707208398e-7,0.146065175134943,M2
Kcnn2,F1_Aged,0.00389230597671209,0.720321637426901,shared,0.0562966358555862,0.686449579831933,M2
Kcnq1ot1,F1_Aged,0.0132618505038095,0.275132275132275,shared,7.89245151030138e-5,0.826807760141093,M2
Kcnq5,F1_Aged,6.0613209542675e-4,0.115625,shared,3.95147985881814e-8,0,M2
Lama2,F1_Aged,1.75905643843644e-16,0.249401132697604,shared,5.53490933416953e-7,0.320677649483753,M2
Magi1,F1_Aged,7.68742682572942e-6,0.289697972592709,shared,1.08679463115608e-5,0.298743843016289,M2
Malat1,F1_Aged,9.66069811344588e-6,0.46051368825335,shared,5.60126783961846e-7,0.462520463072885,M2
Malt1,F1_Aged,9.66069811344588e-6,0.193859649122807,shared,0.00817882959651704,0.22906162464986,M2
Myh6,F1_Aged,1.0358822254876e-4,0.580304098196874,shared,1.2297775342084e-4,0.58898655011645,M2
Myzap,F1_Aged,0.00341093255124039,0.324114948928714,shared,0.0367590592852019,0.376020024331842,M2
Pcdh7,F1_Aged,0.0857456095529061,0.552536759758845,shared,0.0123149731759817,0.59203816653666,M2
Pde4b,F1_Aged,0.0800429732483448,0.415074298880238,shared,0.0189597055996866,0.385446740368238,M2
Pde7b,F1_Aged,4.04256736536967e-5,0.339736965383709,shared,0.0677480174723444,0.35720093253203,M2
Pdlim3,F1_Aged,1.0874327061661e-5,0.145195195195195,shared,1.81006345378376e-7,0.11030612244898,M2
Pfkfb2,F1_Aged,0.00279933458262715,0.286495749215047,shared,5.5481098804713e-6,0.225299873737374,M2
Pln,F1_Aged,0.00459071819296947,0.634366767904714,shared,0.046545097261539,0.620048118890711,M2
Prkg1,F1_Aged,2.1487829721702197e-11,0.153042328042328,shared,1.73974509210173e-10,0.139344666173934,M2
Prune2,F1_Aged,0.00159978329621256,0.682318520054369,shared,0.00367248706774973,0.73021164021164,M2
Ptprg,F1_Aged,0.00718687608492838,0.669778166449993,shared,0.0367590592852019,0.637375350140056,M2
Rgs6,F1_Aged,8.3874219389811e-7,0.974120082815735,shared,8.24722236702154e-14,1,M2
Stard13,F1_Aged,0.00718687608492838,0.719247699079632,shared,0.0181956712389799,0.773873873873874,M2
Tacc2,F1_Aged,0.0707535767915517,0.62488628979857,shared,0.0455547650317226,0.625986975986976,M2
Thsd7a,F1_Aged,4.1276923182729397e-25,0.00336700336700337,shared,0.00400002121213084,0.193181818181818,M2
Vav3,F1_Aged,0.0625805128238083,0.328198871835235,shared,9.95462126828432e-6,0.282523997741389,M2
4732440D04Rik,F1_Young,0.0562966358555862,0.359365079365079,shared,0.00184559834678495,0.272788065843621,M2
9330159M07Rik,F1_Young,5.53734394726678e-12,0.0499188311688312,shared,8.75928387717407e-11,0.0752688172043011,M2
Actc1,F1_Young,0.0677480174723444,0.334038054968288,shared,0.0495154623917743,0.378637566137566,M2
Adra1a,F1_Young,0.0181116265862483,0.290831244778613,shared,0.0775321868319976,0.350523756079312,M2
Aig1,F1_Young,0.0141457798270574,0.27093023255814,shared,0.0636310186826995,0.373029163818638,M2
Airn,F1_Young,6.577379961290329e-29,0.914618714618715,shared,0.0170635591252914,0.28912647342786,M2
Apoe,F1_Young,0.0380197716803479,0.7625,shared,0.00800596595164572,0.772222222222222,M2
App,F1_Young,9.482811282044e-4,0.707216685123662,shared,5.1174591834448e-4,0.711500974658869,M2
Cacna1c,F1_Young,0.00318523389473216,0.574611652527726,shared,0.0089044414996196,0.568201092535719,M2
Cacna2d1,F1_Young,1.08679463115608e-5,0.753245970155265,shared,6.754635749802321e-9,0.766816214088941,M2
Clic4,F1_Young,1.73974509210173e-10,0.161299929385036,shared,6.14067702659104e-6,0.242348008385744,M2
Cobll1,F1_Young,1.2075874177568e-4,0.731609623015873,shared,0.0062899348851923,0.656719739770587,M2
D830032E09Rik,F1_Young,8.003262996512629e-12,0.966666666666667,shared,5.4602616077106e-20,0.967105263157895,M2
Efna5,F1_Young,6.12446793487366e-7,0.309484493949219,shared,1.64220858559393e-8,0.22580332871958,M2
Fhod3,F1_Young,1.9109559587921e-4,0.60461081339682,shared,3.8220472517767e-4,0.62061370401235,M2
Filip1,F1_Young,0.0380197716803479,0.388060419542618,shared,0.0504449167162709,0.387617059777002,M2
Fmn1,F1_Young,9.8889192108041e-4,0.197619047619048,shared,1.90782755863672e-5,0.124761904761905,M2
Gm12295,F1_Young,0.0181116265862483,0.746988795518207,shared,4.1421648002300103e-10,0.817552602436323,M2
Gm13481,F1_Young,1.7303561135461202e-15,1,shared,4.12307724734624e-42,1,M2
Gm35330,F1_Young,0.0014300916419609001,0.781531531531532,shared,9.71535885658346e-9,0.81009768009768,M2
Gm40124,F1_Young,2.61067754957148e-10,0.026123301985371,shared,5.40860621241605e-5,0.0433333333333333,M2
Grb10,F1_Young,1.08679463115608e-5,0.104761904761905,shared,0.0424930107390911,0.769333333333333,M2
Grm1,F1_Young,1.61304385889731e-99,0.995943857416791,shared,1.2041997894954797e-156,0.997569321202196,M2
Itpr2,F1_Young,1.50203707208398e-7,0.146065175134943,shared,2.68924353252614e-8,0.158794946550049,M2
Kcnn2,F1_Young,0.0562966358555862,0.686449579831933,shared,0.00389230597671209,0.720321637426901,M2
Kcnq1ot1,F1_Young,7.89245151030138e-5,0.826807760141093,shared,0.0132618505038095,0.275132275132275,M2
Kcnq5,F1_Young,3.95147985881814e-8,0,shared,6.0613209542675e-4,0.115625,M2
Lama2,F1_Young,5.53490933416953e-7,0.320677649483753,shared,1.75905643843644e-16,0.249401132697604,M2
