"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610005C13Rik",0.2225,0.224,125,0.7285,0.788734984958977,-1.82102985895468,-20.9890397995701,9.2302354850293e-11,6.38774251179869e-10
"0610040B10Rik",0.6543,0.66030534351145,131,0.7989,0.805714932330482,0.863938450423972,-6.59015692573581,0.000282905371617821,0.000942408296602576
"0610040J01Rik",0.6885,0.687878787878788,165,0.332,0.557871865553776,1.15324626029568,-12.7781212453973,4.29673677504769e-07,2.14804773552571e-06
"0610043K17Rik",0.5387,0.527050610820244,191,2e-04,0.397778129703922,0.224431566610047,-0.468569185128672,0.333014867802041,0.444661470880182
"1110002E22Rik",0.5086,0.510825780463243,662,1.0368,0.665793526850947,0.0143552929770703,-0.10375963518095,0.648718761626088,0.738950345882191
"1110002L01Rik",0.9527,0.950520833333333,192,0.2077,0.47935496338503,4.36457243229586,-103.036946334692,9.8734482505424e-47,2.58368085274936e-45
"1110004F10Rik",0.4432,0.440251572327044,371,0.1204,0.374122898777874,-0.326702600207709,-2.50822170269544,0.0251076891176756,0.0524827739007646
"1110019D14Rik",0.5386,0.540962441314554,710,1.2292,0.719815184082433,0.208206515093137,-2.45557563299519,0.0266838500776592,0.0553764286462947
"1110059E24Rik",0.4429,0.442928039702233,403,0.7656,0.616179249672663,-0.326144449688432,-2.72520549247122,0.0195637237999321,0.0425234866112087
"1200007C13Rik",0.4222,0.422535211267606,71,2.5542,1.62477153851666,-0.473931188332412,-0.898653247186893,0.180038467961646,0.274520260085729
"1500002F19Rik",0.6256,0.624537037037037,360,1.4317,0.871763036652137,0.770518153877233,-12.4313273521723,6.15635729583348e-07,3.03245864152856e-06
"1500004A13Rik",0.4508,0.454098360655738,610,0.9675,0.653875749753359,-0.322832322457477,-3.19638984477518,0.0114585457493372,0.0264509986129599
"1500009L16Rik",0.5533,0.554907677356657,343,1.0737,0.734569053321809,0.290837516773585,-2.19233565700915,0.0362634833856868,0.0719363562927794
"1500026H17Rik",0.2949,0.291970802919708,137,1.7274,1.14549438597432,-1.19464743085354,-12.0038883640991,9.59473821201617e-07,4.63411328639483e-06
"1600010M07Rik",0.4719,0.476684515841142,747,0.3499,0.392432913912682,-0.191343985077218,-1.1999674258102,0.12134030353775,0.197616559334742
"1600014C10Rik",0.4492,0.446127946127946,297,0.3566,0.474689989006768,-0.279522528622363,-1.57086190294385,0.0763131131923669,0.135208025727497
"1600020E01Rik",0.3016,0.300226537216828,515,0.4338,0.465587324806505,-1.20844286265222,-46.0010670246467,8.6583061402864e-22,1.10479986350054e-20
"1700017G19Rik",0,0,210,2e-04,0.368654093020667,-Inf,NA,NA,NA
"1700025G04Rik",0.5698,0.574480803498109,1618,0.5453,0.365291508219213,0.394302807206595,-22.3581532513783,2.27752617233017e-11,1.66744785010271e-10
"1700037F03Rik",0.5833,0.575129533678757,193,0.947,0.75641333868763,0.584962500721156,-2.98547008442918,0.0145435247710418,0.0325625242116341
"1700081N11Rik",0.6017,0.603703703703704,225,3e-04,0.379679719149489,0.594946589293778,-5.02698087856618,0.00152020667259762,0.00436972051385895
"1700086O06Rik",0.6228,0.622747747747748,148,2.2981,1.33603358798123,0.755763189620332,-4.7628048612179,0.00202624258147854,0.00566519159153786
"1700087I21Rik",0.1055,0.10653073286052,564,0.8831,0.620589699666276,-3.09414715455555,-227.220429191785,7.79241969745074e-101,4.97156376697357e-99
"1700096K18Rik",0.4256,0.401606425702811,83,0,0.600207968989859,-0.431716240425474,-1.27502725823197,0.110290449549817,0.18214940601439
"1700109H08Rik",0.4002,0.401736111111111,480,0.5756,0.539033578840376,-0.591915261362923,-9.83157516455344,9.23654554935743e-06,3.95371365080802e-05
"1700120C14Rik",0.7569,0.754777070063694,314,0.7472,0.617811190819852,1.66387955794538,-45.9898984966253,8.75658980975384e-22,1.11521663755781e-20
"1700123M08Rik",0.6656,0.663865546218487,238,2.5074,1.3097493505462,1.07116102892124,-14.2817458225428,9.0675808095289e-08,4.91454076399952e-07
"1700123O12Rik",0.0192,0.0169491525423729,118,1.9151,1.19677392082242,-5.70965824817047,-80.3368584597409,8.06215566687658e-37,1.65669879792657e-35
"1810024B03Rik",0.5921,0.593220338983051,118,2.2146,1.36338979233306,0.511899038531432,-2.09919525310872,0.0404623653220297,0.0792333777527849
"1810037I17Rik",0.1094,0.108614232209738,178,2.8243,1.48922450503009,-3.0163018123291,-64.0684844486216,1.04758191601204e-29,1.77215940792036e-28
"1810062O18Rik",0.5677,0.57168458781362,279,0.1021,0.380070760729837,0.388270589716059,-2.88923994767552,0.0162235663874451,0.0358922296002294
"2010001K21Rik",0.9219,0.926666666666667,125,0.3499,0.612106106654282,3.4391116342577,-58.0903705304501,4.33895094567165e-27,6.71284812587861e-26
"2210408F21Rik",0.4933,0.492955118829191,3232,0.1347,0.159940882733692,-0.0318859970645229,-0.44088498746396,0.347717355477635,0.45969728409789
"2210408I21Rik",0.5664,0.566443452380952,224,3.1784,1.56051269889994,0.367731784500488,-2.14725209976683,0.0382357429959962,0.0754021908537471
"2310002L09Rik",0.4343,0.432507987220447,626,0.2221,0.363387763250106,-0.377505442782243,-5.91826086852143,0.000580802143871201,0.00182153256638257
"2310014F06Rik",0.3583,0.364048964218456,885,0.6447,0.47123613893963,-0.897395514765649,-43.1831657554725,1.49508738498464e-20,1.85131060850501e-19
"2310015A10Rik",0.5446,0.545977011494253,377,0.1038,0.366670670460284,0.255654875468196,-1.70421825026204,0.0648638761629117,0.118301961997099
"2310016D03Rik",0.6964,0.698056801195815,223,2.6121,1.34263551874439,1.15200309344505,-19.3120727010296,5.13793643523097e-10,3.3546818888511e-09
"2310022A10Rik",0.4805,0.482561235356762,626,0.1838,0.352937733386082,-0.113595031841959,-0.469714293137201,0.332424837976355,0.444139208137935
"2310022B05Rik",0.4622,0.45771144278607,201,0.8412,0.713559849393192,-0.168397531695719,-0.561366851034848,0.28933057778417,0.398238245444043
"2310039L15Rik",0.5694,0.570094086021505,496,1.0376,0.697263581287422,0.398917833915567,-5.40539035315584,0.00100910739694696,0.00301768016180938
"2310057M21Rik",0.5486,0.550467601870407,499,0.6881,0.569244461593197,0.260389684578231,-2.60542617551437,0.0224463278829309,0.0476602061767842
"2310068J16Rik",0.6306,0.637404580152672,131,1.2084,0.95746407254843,0.678071905112637,-4.64098172185474,0.00231421234730892,0.00636147251318115
"2310069G16Rik",0.2663,0.264309764309764,198,1.0023,0.764761944152427,-1.44898483120218,-24.0156114719553,4.1948567739426e-12,3.24121632394942e-11
"2500002B13Rik",0.6433,0.641156462585034,294,0.8324,0.65409925372398,0.87560913776281,-13.0186533563954,3.34883304614149e-07,1.6931194397058e-06
"2510009E07Rik",0.423,0.428662420382166,157,0.3211,0.576402413037087,-0.444784842672896,-1.8570057020482,0.0539575683463808,0.101275839429299
"2610008E11Rik",0.7845,0.784134881149807,603,0.8132,0.597778270244382,1.87273093090963,-112.598766862937,6.64855978789866e-51,2.03373068580517e-49
"2610020C07Rik",0.4893,0.49070385126162,251,0.3309,0.487614497463865,-0.0646090814230771,-0.0500194541090764,0.751782947663572,0.821495365887315
"2610035D17Rik",0.974,0.972298534798535,364,1e-04,0.325483047141017,5.22881869049588,-241.855572511799,3.32822907583296e-107,2.32247985197969e-105
"2610037D02Rik",0.4366,0.430695346320346,1232,0.4531,0.376044528968319,-0.325535335374241,-11.1095887489848,2.43232150700638e-06,1.1145090133677e-05
