"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"0610005C13Rik",0.224,125,-69.6552369002312,-69.6555687747111,0.000331874479940097,1,1
"0610040B10Rik",0.66030534351145,131,-88.3206265996848,-88.3199389778096,-0.000687621875144373,0.970417806932703,1
"0610040J01Rik",0.687878787878788,165,-110.487502299382,-110.369150404282,-0.118351895100062,0.626597013644281,0.861847431036817
"0610043K17Rik",0.527050610820244,191,-143.876015543729,-142.568157360993,-1.30785818273532,0.10580973235241,0.367138830445722
"1110002E22Rik",0.510825780463243,662,-513.476810599473,-510.669327867477,-2.80748273199629,0.0178077320533078,0.114816166530422
"1110002L01Rik",0.950520833333333,192,-39.8194657893353,-39.7966093677656,-0.0228564215696636,0.83069864217606,0.957475946995428
"1110004F10Rik",0.440251572327044,371,-269.057009476512,-268.594951655664,-0.462057820847861,0.336396654532052,0.666722245180538
"1110019D14Rik",0.540962441314554,710,-579.562120782628,-572.406790890239,-7.15532989238909,0.000154984747847493,0.00256356253291446
"1110059E24Rik",0.442928039702233,403,-299.031799587365,-298.776523160225,-0.255276427140245,0.474899627596115,0.774240108363683
"1200007C13Rik",0.422535211267606,71,-53.2847722552105,-52.8877894314884,-0.396982823722162,0.372903688066069,0.697965009615431
"1500002F19Rik",0.624537037037037,360,-257.60518525182,-256.238908135185,-1.36627711663516,0.0983219233790722,0.353547270379176
"1500004A13Rik",0.454098360655738,610,-461.275469258133,-459.770373413449,-1.50509584468443,0.0827425055520193,0.317531445360146
"1500009L16Rik",0.554907677356657,343,-269.2022417526,-267.900512837509,-1.30172891509102,0.106630839081336,0.368016481713484
"1500026H17Rik",0.291970802919708,137,-87.0293286752059,-86.7821839594448,-0.247144715761181,0.482020101201272,0.779221499105114
"1600010M07Rik",0.476684515841142,747,-570.527321369305,-570.519283610683,-0.0080377586226632,0.899107193932802,0.989180340311355
"1600014C10Rik",0.446127946127946,297,-213.873184070289,-213.83411090432,-0.0390731659690573,0.779825339467918,0.937173098153931
"1600020E01Rik",0.300226537216828,515,-357.064570371129,-357.069012265091,0.00444189396222328,1,1
"1700017G19Rik",0,210,NA,NA,NA,NA,NA
"1700025G04Rik",0.574480803498109,1618,-1567.02085398687,-1553.30664234052,-13.7142116463583,1.63017555438016e-07,4.68692963038312e-06
"1700037F03Rik",0.575129533678757,193,-140.937857023762,-140.808479525259,-0.12937749850326,0.610976781441546,0.855280627750132
"1700081N11Rik",0.603703703703704,225,-157.455907830408,-156.695100070394,-0.760807760013222,0.217375180523003,0.541336927257842
"1700086O06Rik",0.622747747747748,148,-103.468188699178,-102.903192972303,-0.564995726874727,0.287777161823494,0.621877163566319
"1700087I21Rik",0.10653073286052,564,-220.455833594318,-219.669389904435,-0.786443689883185,0.209788191182885,0.531130420534446
"1700096K18Rik",0.401606425702811,83,-67.1840918853171,-64.3285503304576,-2.85554155485957,0.016858135033515,0.110501611144342
"1700109H08Rik",0.401736111111111,480,-337.692689243059,-337.668144056849,-0.0245451862095933,0.82465372032356,0.956231761501273
"1700120C14Rik",0.754777070063694,314,-184.378976760225,-184.305848157155,-0.073128603070387,0.702138077197521,0.90187127838998
"1700123M08Rik",0.663865546218487,238,-163.489004460123,-161.373657291955,-2.11534716816806,0.0396991969413096,0.197728565286121
"1700123O12Rik",0.0169491525423729,118,-11.4272525884006,-11.0733833292602,-0.353869259140458,0.400195592813813,0.717972757434316
"1810024B03Rik",0.593220338983051,118,-84.4778292966835,-84.062171716122,-0.415657580561529,0.361892511964688,0.68892240342468
"1810037I17Rik",0.108614232209738,178,-65.2653526196306,-64.6814284893176,-0.583924130313093,0.27984380648613,0.615858626692044
"1810062O18Rik",0.57168458781362,279,-204.611395778025,-204.069141904486,-0.542253873539778,0.297691326399709,0.62949574773297
"2010001K21Rik",0.926666666666667,125,-39.4477892789289,-39.3267919058123,-0.120997373116538,0.622769101599083,0.860514150460647
"2210408F21Rik",0.492955118829191,3232,-3594.48112837538,-3593.85193272341,-0.629195651960799,0.261955814582302,0.595467255475685
"2210408I21Rik",0.566443452380952,224,-174.794066249279,-169.671018100372,-5.12304814890686,0.00136974155553352,0.0164442628683137
"2310002L09Rik",0.432507987220447,626,-479.356026097587,-478.891586266109,-0.464439831477819,0.335154213260731,0.665835727945919
"2310014F06Rik",0.364048964218456,885,-703.057153842838,-700.673814102204,-2.38333974063403,0.0290157371315946,0.160641671937647
"2310015A10Rik",0.545977011494253,377,-280.81684691147,-279.978153569702,-0.838693341767907,0.195272062992133,0.511786991386658
"2310016D03Rik",0.698056801195815,223,-158.886944193655,-154.658993548014,-4.22795064564141,0.00363860893904518,0.0353261467864691
"2310022A10Rik",0.482561235356762,626,-474.891583980838,-474.342209554477,-0.549374426360885,0.294540842853993,0.626449057991585
"2310022B05Rik",0.45771144278607,201,-147.32981919445,-147.259897727952,-0.0699214664987267,0.708437208074079,0.905453648718781
"2310039L15Rik",0.570094086021505,496,-387.281060363081,-385.330346089664,-1.95071427341753,0.0482450680734875,0.224488862524242
"2310057M21Rik",0.550467601870407,499,-380.527779522969,-380.216807876086,-0.310971646883502,0.430326061308,0.743558822913671
"2310068J16Rik",0.637404580152672,131,-90.9740131666315,-90.8858845189985,-0.0881286476329564,0.674609589694125,0.889058244375423
"2310069G16Rik",0.264309764309764,198,-126.672012872465,-126.432658330765,-0.239354541700479,0.489007631346237,0.784087961161467
"2500002B13Rik",0.641156462585034,294,-203.083184866758,-202.934704456967,-0.148480409791716,0.58579401699085,0.841929654542309
"2510009E07Rik",0.428662420382166,157,-111.803642542593,-111.710448739157,-0.0931938034362787,0.665940342827184,0.884151143567297
"2610008E11Rik",0.784134881149807,603,-344.436208566865,-343.804782618739,-0.631425948126491,0.261111955114274,0.594868887354743
"2610020C07Rik",0.49070385126162,251,-180.736319740769,-180.688690086894,-0.0476296538750205,0.757594578623456,0.928659850356548
"2610035D17Rik",0.972298534798535,364,-53.5156427508879,-53.2022673930921,-0.313375357795749,0.428549683680031,0.742974723336576
"2610037D02Rik",0.430695346320346,1232,-987.748448773817,-986.836981951792,-0.911466822025091,0.176964473541283,0.486656194267582
"2610203C22Rik",0.56993006993007,143,-103.761719698552,-103.630870483916,-0.130849214635305,0.608955705009588,0.854655998156805
"2610307P16Rik",0.491013071895425,102,-76.7156541541991,-76.0710920878183,-0.644562066380757,0.256209424579875,0.587790046322119
"2700049A03Rik",0.552536231884058,552,-423.37905298329,-422.773437144488,-0.605615838801953,0.271088328417888,0.605542084718717
"2700097O09Rik",0.617464273845131,1003,-773.3342466086,-772.962669963842,-0.371576644757283,0.388652635661335,0.710118348174383
"2810001G20Rik",0.523049645390071,188,-136.383969701776,-136.365834477496,-0.0181352242803712,0.848958071170397,0.964828256661774
"2810013P06Rik",0.554659498207885,372,-270.547111093643,-270.422025837105,-0.125085256538114,0.61695503955038,0.857643040039011
"2810030D12Rik",0.589887640449438,178,-126.451637482076,-126.425854052067,-0.0257834300090565,0.820358909815363,0.954421271163397
"2810449D17Rik",0.758974358974359,195,-115.292442932803,-115.2551653046,-0.037277628203455,0.784816253370708,0.938231736440083
"2900076A07Rik",0.481735159817352,219,-157.760991442478,-157.320022356285,-0.440969086193604,0.347671378654841,0.675858220360178
"2900089D17Rik",0.725,120,-73.5774333145669,-70.9656011794377,-2.61183213512915,0.0222815530235363,0.133989339052666
"3110009E18Rik",0.365546218487395,119,-82.7218137344356,-82.7107965319769,-0.0110172024586745,0.881995610526547,0.979199303101979
"3110056K07Rik",0.475114603798297,509,-381.46892583694,-380.556687673601,-0.912238163339396,0.176781369938883,0.486548232218807
"3110082I17Rik",0.502026342451874,329,-243.746214729694,-242.605925779812,-1.14028894988215,0.131003052400379,0.414348181317345
"3222401L13Rik",0.404060471398074,1093,-863.066516541285,-863.077655293083,0.0111387517988533,1,1
"3300002I08Rik",0.389795918367347,245,-175.095476723196,-171.912332379152,-3.18314434404436,0.0116308595708719,0.0855270343197267
"3425401B19Rik",0.600355871886121,562,-417.282948329327,-417.234293822885,-0.0486545064425172,0.755083138918245,0.926898325599176
"4631405J19Rik",0.287790697674419,172,-107.425573498372,-106.883383135389,-0.542190362983078,0.297719620656779,0.62949574773297
"4632427E13Rik",0.506939457235169,2029,-1815.11240048317,-1809.51429792654,-5.59810255662501,0.000819647875971232,0.010620543754606
"4732440D04Rik",0.316263475087004,2737,-2622.73691706309,-2622.72674856677,-0.0101684963156004,0.886599914759141,0.981707905615122
"4732465J04Rik",0.300347222222222,96,-63.1023211553353,-62.9753613993205,-0.12695975601477,0.61432865071991,0.856602040344862
"4732471J01Rik",0.345833333333333,360,-252.344997982421,-252.25735377886,-0.0876442035603588,0.67545397308969,0.889319033204854
"4732491K20Rik",0.544166666666667,400,-301.260356082962,-301.110576406056,-0.149779676906064,0.584158798277868,0.840763467720696
"4833420G17Rik",0.888316151202749,291,-106.016403246766,-105.848937006008,-0.167466240757761,0.56276899793344,0.829998092086913
"4833439L19Rik",0.567518248175182,274,-192.339017285108,-190.493671867156,-1.84534541795233,0.0547169487552847,0.245287621231157
"4921504A21Rik",0.767045454545455,176,-102.405088096986,-102.304689036147,-0.100399060838683,0.654077395025858,0.877886650615682
"4921511C10Rik",0.432624113475177,188,-133.663434792031,-132.004999315316,-1.65843547671494,0.0685722256766827,0.283797145259071
"4921524J17Rik",0.442899584076055,561,-431.058737637589,-430.804431610396,-0.254306027193081,0.475740305145145,0.774668036987682
"4930402D18Rik",0.832669322709163,251,-123.854625771296,-122.750952136369,-1.1036736349275,0.137354680852099,0.42618155270938
"4930412C18Rik",0.962962962962963,117,-20.9965651363085,-20.8354036717342,-0.161161464574285,0.570214982474143,0.834032787684342
"4930428N03Rik",0.0241935483870968,62,-9.0855561796403,-8.92617370980933,-0.15938246983097,0.572350817972967,0.835150975735331
"4930432B10Rik",0.530456852791878,197,-143.404804902732,-143.386782023213,-0.0180228795186963,0.849421026373702,0.964828256661774
"4930447C04Rik",0.0487012987012987,154,-33.0572375381221,-32.8424591084419,-0.214778429680287,0.512206470728403,0.802448818383903
"4930453N24Rik",0.490272373540856,257,-189.733815870663,-189.73132716682,-0.00248870384322686,0.943755312091834,1
"4930458D05Rik",0.951851851851852,135,-27.7955215463152,-27.6939246037552,-0.101596942559947,0.65215509165073,0.877430279994276
"4930470G03Rik",0.615440115440115,231,-160.120305793765,-159.953773937845,-0.166531855919487,0.56386060821721,0.829998092086913
"4930473A02Rik",0.397701149425287,145,-104.212332296447,-101.20831516235,-3.00401713409661,0.0142408834145609,0.098350183499117
"4930481A15Rik",0.94767090139141,551,-130.317316703184,-129.257945323325,-1.05937137985808,0.145505945473401,0.439271892170489
"4930506C21Rik",0.428542914171657,835,-623.933027074507,-623.164206694513,-0.768820379993258,0.214969315186019,0.538548781761834
"4930511M06Rik",0.470663265306122,196,-141.867092380846,-141.497910651576,-0.369181729270252,0.390185625525409,0.711833743299215
"4930512B01Rik",0.493055555555556,144,-105.390582132113,-105.390258775788,-0.000323356325026225,0.979711547107937,1
"4930512H18Rik",0.443132611637348,739,-584.746785190279,-584.61165316492,-0.135132025358644,0.603154699851925,0.85180822853194
"4930517O19Rik",0.595132743362832,226,-160.481308450332,-160.321438013953,-0.159870436379236,0.571763412548368,0.834894465035539
"4930522O17Rik",0.962121212121212,132,-27.4164184556448,-26.8407235331814,-0.575694922463356,0.283258395329893,0.61875675592824
"4930523C07Rik",0.379576107899807,346,-248.743470963703,-248.625266300639,-0.118204663064574,0.626811602568327,0.861865953531449
"4930544I03Rik",0.840686274509804,68,-34.5176745792536,-34.4647317979978,-0.0529427812558438,0.744877887478416,0.921645587416039
"4930549G23Rik",0.525533890436397,359,-258.817789964587,-257.983083481689,-0.834706482898866,0.196337181298032,0.512157371742564
"4930551O13Rik",0.594936708860759,158,-111.689549587225,-111.098925947002,-0.590623640222688,0.277102220278523,0.612687950546945
"4930557K07Rik",0.488505747126437,174,-124.787954068817,-124.487924767411,-0.300029301405985,0.438555667327666,0.747553286368456
"4930558N01Rik",0.537117903930131,229,-161.996451385417,-161.767385440675,-0.229065944741023,0.498498333614276,0.791115262702382
"4930567K20Rik",1,128,NA,NA,NA,NA,NA
"4930581F22Rik",0.522760646108664,227,-163.327181128181,-162.93486941081,-0.392311717371683,0.375730848354867,0.700924798977794
"4930594M22Rik",0.382716049382716,135,-97.9640382399139,-97.8601537879165,-0.103884451997402,0.648521762608467,0.874954896280186
"4931414P19Rik",0.472368421052632,190,-140.098227566084,-140.075651623144,-0.0225759429406196,0.831724988161545,0.957999603798863
"4932441J04Rik",0.381578947368421,190,-132.556898708202,-132.122988490602,-0.433910217600811,0.351559411787775,0.679877742369025
"4933406I18Rik",0.518987341772152,79,-59.9499117000785,-59.9059895314945,-0.043922168584011,0.766935732827922,0.932361441789374
"4933424G05Rik",0.506896551724138,145,-106.072961046695,-103.813684606481,-2.25927644021425,0.0335291799973291,0.178405064973874
"4933427D14Rik",0.520833333333333,120,-87.5396328832302,-87.5255924068237,-0.0140404764064215,0.866918644445724,0.972941531101006
"4933431K23Rik",0.447980921562679,899,-738.566750140271,-724.737407156181,-13.8293429840904,1.44720764696296e-07,4.21514957695865e-06
"4933434E20Rik",0.558875502008032,415,-306.627223981476,-306.490335389683,-0.136888591792513,0.600809186368513,0.850014939700669
"5031425E22Rik",0.519887799078615,2243,-2089.9979151054,-2087.55131875776,-2.44659634764685,0.0269627810103014,0.152707057944033
"5330438D12Rik",0.48015503875969,860,-669.7118182779,-669.656015051742,-0.0558032261582184,0.738322572945762,0.91779976176724
"5330439K02Rik",0.585365853658537,164,-116.325006880124,-111.682959144854,-4.64204773526984,0.00231152035596758,0.0247362218284773
"5430402O13Rik",0.390821256038647,345,-250.004261399744,-249.756808419985,-0.247452979759231,0.481746992002124,0.779221499105114
"5430405H02Rik",0.465179968701095,426,-320.564931755539,-320.1174382851,-0.447493470438928,0.344129462583639,0.673283665259286
"5430431A17Rik",0.536005256241787,1522,-1254.65858417362,-1252.39238478839,-2.26619938522799,0.0332589673905753,0.177531332708736
"5730480H06Rik",0.55188679245283,212,-151.826178052779,-151.765372472748,-0.0608055800311433,0.727293583714826,0.913240809241916
"5730507A11Rik",0.427480916030534,131,-95.038654491713,-94.1957106552804,-0.842943836432639,0.194143952662867,0.510027583877861
"5830417I10Rik",0.927978883861237,442,-121.286436795812,-121.040746264879,-0.245690530933331,0.483311890381473,0.779982258170438
"5830418P13Rik",0.544392523364486,214,-166.891080218325,-164.002356637549,-2.88872358077614,0.0162331018601372,0.108312300160418
"6030443J06Rik",0.712999345121153,509,-346.622431708292,-345.812676003637,-0.809755704655004,0.203159928030006,0.522534922521296
"6030458C11Rik",0.446180555555556,384,-286.504105745891,-286.407240553083,-0.0968651928079112,0.659829817108349,0.881271786451976
"6230400D17Rik",0.490909090909091,440,-328.987163488713,-328.965060576792,-0.022102911921138,0.83347114418478,0.959021503760537
"6430548M08Rik",0.374849578820698,277,-197.308506169647,-197.274587773212,-0.0339183964351548,0.794512843459663,0.942290188579378
"6430590A07Rik",0.569637883008356,359,-253.733322433443,-253.731929103624,-0.00139332981933649,0.957900168510416,1
"6530409C15Rik",0.406073446327684,236,-166.290486284755,-166.218711085955,-0.0717751987995712,0.704776640268031,0.903799537762577
"6720427I07Rik",0.532879818594104,882,-667.269543873907,-667.274316990445,0.00477311653776269,1,1
"6820431F20Rik",0.739283913262733,661,-406.50609213043,-404.764155449755,-1.741936680675,0.0619695302911849,0.266927131798055
"9230114K14Rik",0.325301204819277,249,-169.080697102305,-168.519920721553,-0.560776380751832,0.289584349774369,0.622875136311138
"9330111N05Rik",0.61624649859944,119,-85.2837450379901,-82.8592524870491,-2.42449255094098,0.0276624038605794,0.155331469792138
"9330136K24Rik",0.544364508393285,139,-100.034243215244,-98.975665591703,-1.0585776235408,0.145656871018835,0.439331552883916
"9330158H04Rik",0.337361111111111,240,-171.12845993384,-170.8941210318,-0.234338902040037,0.493596070129085,0.788412034762695
"9330159M07Rik",0.0830941853479028,2152,-915.855842454125,-915.401517970821,-0.454324483303708,0.340473141914311,0.67002491364193
"9330162G02Rik",0.299006908462867,386,-260.579404387404,-258.860884455689,-1.71851993171504,0.0637498151366599,0.272153362367092
"9430037G07Rik",0.184205693296602,363,-191.141281771442,-191.130910625791,-0.0103711456510212,0.885483221120934,0.981023784698773
"9430038I01Rik",0.430904522613065,199,-147.32190891682,-147.287441192659,-0.0344677241606348,0.792893118004828,0.942063558723011
"9530026P05Rik",0.629028651153348,2478,-2492.45842684997,-2465.24276500734,-27.2156618426343,1.60976354648475e-13,8.9865049982511e-12
"9630014M24Rik",0.495689655172414,116,-87.4835066879801,-87.0079652541948,-0.475541433785239,0.329443815791976,0.662149451542289
"9630050E16Rik",0.445812807881773,203,-146.257262561415,-146.255373877302,-0.00188868411206045,0.950992632249322,1
"9930024M15Rik",0.551515151515152,220,-157.233219613107,-157.200665477273,-0.0325541358337489,0.798597032894383,0.943734659774385
"A330023F24Rik",0.441025641025641,195,-140.086972438756,-138.926386239454,-1.16058619930143,0.12762380340988,0.407702364827272
"A330032B11Rik",0.440409683426443,537,-405.071276118016,-404.632300178843,-0.438975939172735,0.34876325763505,0.676764242111212
"A330102I10Rik",0.182494529540481,457,-266.599325288182,-260.37838144852,-6.22094383966163,0.000419811266221806,0.00599640868319803
"A430033K04Rik",0.53968253968254,189,-136.558669407373,-136.501197837901,-0.057471569471744,0.734585132765517,0.91665889982337
"A430046D13Rik",0.596743295019157,348,-248.918687733296,-248.642011873081,-0.276675860215022,0.456951407853703,0.76280026942735
"A530016L24Rik",0.507285974499089,183,-133.553808593366,-133.462006411838,-0.0918021815280667,0.668293832437684,0.884151143567297
"A630072M18Rik",0.566784869976359,423,-324.418632404684,-323.547483022016,-0.87114938266825,0.186847821387287,0.500277200429032
"A730017L22Rik",0.896379525593009,267,-97.8213680721257,-97.8022301431876,-0.0191379289380791,0.844890252771416,0.963882800292186
"A730056A06Rik",0.243879472693032,177,-108.404282987151,-104.796195565389,-3.60808742176231,0.00722495091301245,0.0599009234731069
"A930002C04Rik",0.964912280701754,171,-26.2199294198928,-26.127990344442,-0.0919390754507745,0.668061386470645,0.884151143567297
"A930005H10Rik",0.388471177944862,399,-293.534668673759,-293.429463602106,-0.105205071652449,0.646446127693545,0.874327197540694
"A930007I19Rik",0.534188034188034,273,-199.67189010744,-199.632331633678,-0.0395584737617583,0.778497681527274,0.936461836694417
"A930015D03Rik",0.747857142857143,350,-214.68684695629,-214.666671277821,-0.0201756784691725,0.840795165468101,0.963067183918759
"A930029G22Rik",0.656311637080868,169,-127.279050946912,-126.581854961732,-0.697195985179604,0.237664799016656,0.56558312206486
"A930033H14Rik",0.632936507936508,336,-243.334378841132,-243.08314528095,-0.25123356018176,0.478418092155817,0.776386337052282
"A930037H05Rik",0.585057471264368,145,-103.416679157276,-103.372437018047,-0.044242139229496,0.766112997927363,0.932293704537681
"AA465934",0.434210526315789,190,-134.442422681568,-134.112707633466,-0.329715048101804,0.41676121285393,0.733874228421095
"AA672651",0.33205619412516,261,-174.256262122495,-173.812454701516,-0.443807420979482,0.346124482547429,0.674821859308855
"AI480526",0.579166666666667,120,-88.0803243534409,-86.8207260989342,-1.25959825450674,0.112467877663208,0.379092029187337
"AI839979",0.960283687943262,235,-44.5399589924435,-44.1895623697374,-0.350396622706079,0.402517280611977,0.719322203289301
"AU020206",0.406746031746032,84,-61.0663280809035,-60.9165122967409,-0.149815784162605,0.584113486551232,0.840763467720696
"AU040320",0.556556195965418,694,-532.536010133074,-532.415181277352,-0.120828855721925,0.623011383642914,0.860514150460647
"AW011738",0.759754738015608,299,-181.214720100455,-179.647400482319,-1.567319618136,0.0766453421546364,0.302968842127327
"AW146154",0.633221850613155,299,-210.378229679349,-207.288165466137,-3.0900642132124,0.0129192899405024,0.0915834109115612
"AW554918",0.582114882506527,766,-586.644718433677,-581.622807218014,-5.02191121566375,0.00152859685555854,0.0179650356761169
"Aaas",0.0247252747252747,546,-66.3283533029412,-66.262903673435,-0.0654496295061051,0.717501472510495,0.909574750524831
"Aagab",0.37995337995338,286,-198.716818225642,-197.178025982226,-1.53879224341551,0.0793783349657827,0.309154056374773
"Aak1",0.500041771094403,2527,-2402.45183922185,-2398.65231750232,-3.79952171953255,0.00583992760470335,0.0514758881893523
"Aamdc",0.392595978062157,547,-407.926783836949,-407.126550816179,-0.800233020769326,0.205837178360193,0.525697010230627
"Aars1",0.414163090128755,233,-166.619804256452,-166.618809168581,-0.000995087870165889,0.964417067164226,1
"Aarsd1",0.529831387808042,257,-185.508290849096,-185.282856439875,-0.22543440922118,0.501922654870978,0.793532196079159
"Aasdh",0.531749311294766,484,-360.541656390346,-358.517326964372,-2.02432942597437,0.04420645197439,0.212286037115727
"Aasdhppt",0.575039494470774,211,-148.406025958008,-148.085794318235,-0.320231639772345,0.423543086725589,0.738499515350006
"Aatf",0.542724196277496,394,-285.859608628865,-285.859666880785,5.82519203931042e-05,1,1
"Abca1",0.531794248683678,823,-659.4241340934,-659.153816485276,-0.270317608123264,0.462169591429841,0.76564324951716
"Abca12",0.504089979550102,163,-119.327402732405,-118.177341030367,-1.15006170203881,0.12936372061935,0.410965494016488
"Abca3",0.419191919191919,297,-207.620110489742,-207.284587103332,-0.335523386410074,0.412686892317416,0.72925072319556
"Abca5",0.438628158844765,277,-206.49831345251,-206.302935657631,-0.195377794878482,0.531902498927548,0.814271067182909
"Abca8a",0.700925925925926,360,-234.679060376436,-233.761676195934,-0.917384180501273,0.175565367201545,0.48439554978713
"Abca8b",0.63716814159292,226,-161.360448826361,-157.574331372946,-3.78611745341482,0.00592742410317386,0.0519735786219394
"Abcb10",0.437785388127854,292,-214.331683517128,-213.782691463315,-0.548992053813038,0.294708934408804,0.626449057991585
"Abcb1b",0.569230769230769,130,-95.3038151360062,-93.9538732033244,-1.34994193268183,0.100355556332685,0.358168285494224
"Abcb4",0.429783310281236,723,-588.028321340108,-584.294177234353,-3.73414410575481,0.00627952303078106,0.0542360531685913
"Abcb8",0.550546448087432,427,-319.214196644139,-318.747149894437,-0.467046749701979,0.33380148600914,0.664725373000959
"Abcb9",0.577937649880096,139,-99.634962647614,-99.5863515788132,-0.0486110688008807,0.755188992554158,0.926898325599176
"Abcc1",0.546139455782313,980,-772.979896162561,-772.642237040744,-0.337659121817069,0.411203547059627,0.728257549555742
"Abcc4",0.608552631578947,532,-396.861555853139,-394.080046718016,-2.7815091351232,0.0183437619383587,0.116589052395697
"Abcc5",0.473828443357783,1636,-1418.68630650842,-1418.63483235095,-0.0514741574702384,0.748319823690302,0.923184137987559
"Abcc8",0.36353550295858,676,-493.642629088609,-492.909087375497,-0.733541713112515,0.225806427690687,0.551590922321615
"Abcc9",0.398230452674897,810,-646.925483403535,-645.848656378449,-1.07682702508646,0.142231031577537,0.433093491153599
"Abcd2",0.353535353535354,99,-68.3299603701297,-64.7420217491794,-3.58793862095025,0.00738903086282042,0.0610016107790996
"Abcd3",0.575461078984317,2001,-1753.6627841179,-1753.36087790731,-0.301906210588186,0.437127100684366,0.746769273386724
"Abce1",0.524206349206349,420,-308.150996466673,-307.947364182653,-0.203632284019477,0.52336117796563,0.808951668479869
"Abcf3",0.438080495356037,323,-229.663332902407,-229.361337791815,-0.301995110591662,0.437059613183561,0.746769273386724
"Abcg2",0.436991869918699,246,-181.381754220686,-181.246928473139,-0.134825747546245,0.603565648142473,0.85180822853194
"Abhd12",0.432415902140673,545,-406.300732530917,-406.154368628336,-0.146363902580504,0.588477768095015,0.843548201870635
