"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.523456790123457,54,-0.0721497857558351,-1.50938335935622,0.0823060355951172,0.255512311305324
"2210408F21Rik",0.487878787878788,55,-0.0384741478146355,0.2759810177171,1,1
"2610307P16Rik",0.410967741935484,155,-0.512061953673709,56.1110361788201,1,1
"2900026A02Rik",0.613095238095238,56,0.491853096329674,-6.1179778952644,0.00046877324456913,0.00177193994157427
"4632427E13Rik",0.434391534391534,63,-0.415037499278844,-0.491006965051881,0.321702104548562,0.810018654123903
"5031425E22Rik",0.529220779220779,77,0,-26.6977953454255,2.72708268999296e-13,3.90376836919362e-12
"9530026P05Rik",0.468005148005148,185,-0.333830183943654,17.1953309151479,1,1
"AW554918",0.373563218390805,87,-0.880418384247328,-0.975206375896903,0.16254237973432,0.470423783005359
"Aak1",0.440350877192982,95,-0.362570079384708,0.819471501852689,1,1
"Abca1",0.441840277777778,96,-0.084888897586513,0.158505322634483,1,1
"Abca8a",0.636210086210086,39,0.852442811586142,-58.0106467036888,4.70220597503714e-27,8.07734493045269e-25
"Abca8b",0.653601953601954,26,0.641546029087524,-43.43766507099,1.15582164581465e-20,6.38178665867661e-19
"Abcc5",0.393459915611814,79,-0.584962500721156,-10.2007232877816,6.27823200066298e-06,2.96824057279051e-05
"Abhd17b",0.46969696969697,44,-0.222392421336448,-0.565067457186473,0.28774656324053,0.742664752537329
"Abi1",0.733879138180758,156,1.6154645891185,11.6814938138133,1,1
"Abi3bp",0.467372134038801,27,-0.632268215499513,-5.08813299700101,0.00142259985769553,0.00512666522143891
"Ablim1",0.414777162727982,244,-0.312080308931015,5.35617931445086,1,1
"Ablim3",0.563063063063063,37,0.695145418471579,-0.35035932197227,0.402542324792298,0.978506971900774
"Abtb2",0.618376928236083,71,0.817135942850189,-0.745851749388322,0.22195234040487,0.612746996903444
"Acap2",0.561111111111111,60,0.160464672193246,0.350646237324696,1,1
"Acer2",0.577712165551839,184,0.375509135092207,15.325051710743,1,1
"Acer3",0.512121212121212,55,0.165059246270496,0.0944337101774266,1,1
"Ackr3",0.508421052631579,95,0.174497731232136,-31.4193486584074,2.24347375219868e-15,4.88508509985797e-14
"Actn1",0.680268199233717,87,0.885541275415085,-46.4467445636484,5.51857536478207e-22,3.77380383411232e-20
"Actn4",0.5,65,0.074000581443777,0.599026345314115,1,1
"Actr2",0.455128205128205,52,-0.478047296804645,0.126897522255071,1,1
"Actr3",0.491496598639456,49,-0.0780025120012731,-31.2044771942697,2.79051547847611e-15,5.90977661606037e-14
"Acvr1",0.59969696969697,110,0.485426827170242,-3.26128339587908,0.0106514167989414,0.0351110668894742
