"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.649470899470899,36,0.700439718141092,-16.4572946120631,9.62978818310939e-09,3.58228120411669e-07
"5031425E22Rik",0.613333333333333,25,1.22239242133645,-1.71734317225604,0.0638407063050447,0.229826542698161
"9530026P05Rik",0.530148423005566,28,0,-5.33656816545883,0.00108702651650047,0.00705303251403792
"AW554918",0.546875,32,0.473931188332412,-3.13427442099364,0.0122899757548975,0.056676086539114
"Abca1",0.401515151515151,33,-0.343954401217362,2.61467133250277,1,1
"Abca8a",0.688746438746439,21,1.5405683813627,0.828120360196245,1,1
"Abhd17b",0.568181818181818,33,0.695145418471579,4.30814690336384,1,1
"Abi1",0.519503546099291,47,0.292781749227846,2.69376734079963,1,1
"Abi3bp",0.532490014693405,59,0.13897641314881,0.940397005438442,1,1
"Ablim1",0.385507246376812,23,-0.561878887608115,-3.27669855366042,0.0104684099460739,0.0503566616371488
"Acyp2",0.421320346320346,22,-0.520832163301441,-8.51346166867336,3.68535345390328e-05,0.000321316754262193
"Adam12",0.736111111111111,24,1.04730571477836,5.13091790339049,1,1
"Adamtsl1",0.576798941798942,45,0,-0.864883977434005,0.188440534572201,0.604309300524643
"Adgrf5",0.480392156862745,34,-0.273018494406416,10.0876782811654,1,1
"Agap1",0.475609756097561,41,0.215728691055437,19.4475109354258,1,1
"Agfg1",0.523529411764706,34,0.308122295362332,-2.06965872938419,0.0418980598488953,0.159738220902369
"Ago3",0.41260162601626,41,-0.604071323668861,-10.2342324747967,6.0621864670791e-06,6.90346948700028e-05
"Ahnak",0.479166666666667,40,-0.289506617194985,10.748406710518,1,1
"Airn",0.867149758454106,46,2.42449782852791,1.58325591611864,1,1
"Akap13",0.487172011661808,49,0,2.85171448322368,1,1
"Akt3",0.387619047619048,40,-0.660513533728333,3.909898111297,1,1
"Ambra1",0.5,33,-0.263034405833793,0.32440186126496,1,1
"Ank2",0.516666666666667,20,-0.263034405833793,-3.54180049031305,0.00777925278020371,0.0387573486728006
"Ankrd11",0.578828828828829,37,0.459431618637298,10.6364663173995,1,1
"Ankrd17",0.472101449275362,46,-0.162271428898877,7.11043035840883,1,1
"Ano6",0.435023041474654,31,0.041820175694627,3.69226606913801,1,1
"Anxa2",0.589080459770115,29,0.476438043942987,-1.96593376137962,0.0473793017930069,0.175083777486741
"Aopep",0.385206290308331,49,-0.769387071858584,0.480604267308827,1,1
"Ap3b1",0.520833333333333,32,0.432959407276106,0.0814912569032344,1,1
"Apaf1",0.560606060606061,33,0.415037499278844,-10.8808305610798,3.08707758236772e-06,3.91497566127543e-05
"Apba1",0.458333333333333,24,0.15200309344505,0.133798457769039,1,1
"Apbb2",0.447619047619048,28,0.241008099503795,0.928083581755033,1,1
"Apc",0.382352941176471,34,-0.506959988719883,0.279468716633296,1,1
"App",0.500162337662338,66,0.195015982405143,3.506882697458,1,1
"Arb2a",0.457801418439716,47,0.0317088597273381,15.5097925909217,1,1
"Arhgap21",0.470238095238095,28,-0.275634442613427,-8.96581467371782,2.28983883202194e-05,0.000202814296550515
"Arhgap24",0.461111111111111,21,-0.283792966000591,-9.46353005724904,1.35812514503865e-05,0.000132953303672205
"Arhgap26",0.436527293844367,41,-0.296981737757131,1.70402107417275,1,1
"Arhgap29",0.55703211517165,43,0.192645077942396,10.7590830509819,1,1
"Arhgap32",0.546,25,0.378511623253729,-8.00811783241355,6.28016138548803e-05,0.000507873920739466
"Arhgap42",0.504166666666667,20,0.247927513443586,-11.6011132531054,1.45828392886269e-06,2.26034008973717e-05
"Arhgef12",0.567460317460317,42,0.490986352512142,1.42304386419534,1,1
"Arhgef3",0.69625,40,1.1096244911745,13.6210311574701,1,1
"Arid1b",0.486858974358974,52,-0.162271428898877,6.26087046778044,1,1
"Arid2",0.62258064516129,31,0.667424660913129,-5.65729425584771,0.000769005011123138,0.00529759007662606
"Arid4b",0.54,25,0.234465253637023,-20.7412559983635,1.18930088052496e-10,1.10604981888821e-08
"Arih1",0.53962962962963,45,0.0310268956206246,19.9554431495023,1,1
"Arl13b",0.516129032258065,31,0,4.5509663793588,1,1
"Arl15",0.576432712215321,50,-0.0955776599822312,-0.249424760210239,0.480006069552312,1
"Asap1",0.472739820565908,69,-0.241008099503795,3.86593020706066,1,1
"Ash1l",0.494047619047619,28,-0.263034405833793,4.84507001138041,1,1
"Atad2b",0.622549019607843,34,0.432959407276106,0.259003991053291,1,1
"Ate1",0.485294117647059,34,0.115477217419936,4.19842945207203,1,1
"Atp10d",0.574074074074074,27,-0.0703893278913976,-0.0107064069477119,0.883659953624979,1
"Atp2a2",0.523809523809524,28,0.125530882083859,-18.0723304249143,1.83199727081286e-09,1.13583830790397e-07
