"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.490952380952381,35,0.222392421336448,5.11416598470894,1,1
"2010001K21Rik",0.607994842037395,47,0.678071905112638,-1.72615144313465,0,0
"2610037D02Rik",0.418367346938776,49,-0.700439718141092,10.8198210745912,1,1
"2610307P16Rik",0.420426065162907,76,-0.53051471669878,0.355372517040237,1,1
"4732440D04Rik",0.30718954248366,51,-1.13750352374993,12.5036726173716,1,1
"5031425E22Rik",0.603030303030303,55,0.599462070416271,-2.70178306849769,0,0
"9530026P05Rik",0.535826638347647,119,0.0931094043914815,2.00702367973375,0.97,1
"Aak1",0.514705882352941,51,-0.084888897586513,5.3155194724951,1,1
"Abca1",0.450308641975309,36,-0.137503523749935,-2.04121737630746,0,0
"Abca8a",0.709038800705467,18,0.935869662580284,-2.78457123782211,0,0
"Abcb1b",1,19,Inf,-5.67543878560173e-09,1,1
"Abi1",0.907075898228062,121,3.57022595746426,-0.867683543951912,0.04,0.0907462686567164
"Abi3bp",0.517241379310345,29,0.184424571137427,0.468045487476047,1,1
"Ablim1",0.428217503217503,74,-0.238159737194765,-4.56707688439464,0,0
"Ablim3",0.316666666666667,41,-0.902702798645085,-2.79169840343532,0,0
"Acaca",0.6,30,0.556393348524385,5.76430493227974,1,1
"Ackr3",0.313846153846154,25,0.111031312388744,3.87091560303254,1,1
"Acss3",0.472222222222222,30,-0.60768257722124,-2.37616921438714,0,0
"Acyp2",0.272435897435897,26,-1.25375659224578,-1.22831875797173,0,0
"Adam10",0.441117216117216,52,-0.306661338234052,-2.69331053011427,0,0
"Adamts9",0.544666666666667,25,-0.285402218862248,-2.48713716028045,0,0
"Adamtsl1",0.558380059895211,99,0.309684499132615,1.16032541790861,0.32,0.712301255230125
"Adcy9",0.634146341463415,41,1.27563444261343,4.87335562563759,1,1
"Adgrd1",0.48375104427736,57,0.362570079384708,4.83840877427956,1,1
"Adgrg6",0.64,50,1,13.1921632925617,1,1
"Adgrl3",0.308974358974359,26,-1.22239242133645,-2.48071768903115,0,0
"Adgrl4",0.505555555555556,15,0.247927513443586,7.36497946756444,1,1
"Adk",0.471578947368421,95,-0.0892673380970875,0.703611474277878,1,1
"Aebp1",0.454313725490196,85,-0.141355849245541,-0.580279954036158,0,0
"Aebp2",0.573333333333333,50,0.238159737194765,-2.76283197303093,0,0
"Aff1",0.494444444444444,60,-0.0766212816029128,-4.58319720537264,0,0
"Agap1",0.476868553257442,108,-0.130256385951342,0.311102152736851,1,1
"Agfg1",0.508474576271186,59,0.134301091711591,17.0744014528749,1,1
"Ago3",0.545454545454545,44,0.142019004872428,8.82061516788647,1,1
"Ahnak",0.450811093668237,91,-0.29104878200339,0.266804764058065,1,1
"Aig1",0.673913043478261,23,1,-1.76124734907938,0,0
"Airn",0.912366238630284,89,2.82254132587228,8.45648682487664,0.27,0.603529411764706
