"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Ablim1",0.49025974025974,0.4974,0.2696,0.145787689850169,0.0662983982978248,0.984126984126984,33
"Airn",0.242753623188406,0.2742,1.4089,0.592046341576113,0.0870901123672493,0.666666666666667,23
"Akap13",0.461805555555556,0.4467,0.2441,0.170102218154252,0.118224787860927,0.619047619047619,24
"Akt3",0.375,0.3995,0.0063,0.0449882315600928,0.0650580256694485,0.793650793650794,26
"Ankrd11",0.508558558558559,0.4634,0.1635,0.0992722117777742,0.0567917581219205,1.19047619047619,37
"Ankrd44",0.405691056910569,0.4661,0.0262,0.0656839141524822,0.0851252315488911,1.6984126984127,41
"Apbb1ip",0.264603174603175,0.287,0.036,0.0570788290906754,0.0662983982978248,0.984126984126984,30
"App",0.537719298245614,0.6086,2e-04,0.0438452823541251,0.0668503612488671,0.73015873015873,19
"Arb2a",0.495454545454545,0.4329,0.0981,0.0742833473652422,0.0565574325425133,1.17460317460317,33
"Arhgap15",0.480880230880231,0.4543,0.0205,0.0615573385596687,0.0821285750934674,2.17460317460317,48
"Arhgap26",0.545138888888889,0.5314,0.1205,0.0880429341497456,0.064580908091378,0.761904761904762,24
"Arid1b",0.57926267281106,0.5863,2e-04,0.0459515042236635,0.0700672641176087,0.920634920634921,31
"Arl15",0.367025089605735,0.3952,1e-04,0.0374842178381146,0.0571928953780804,1.20634920634921,31
"Atp2b1",0.524404761904762,0.4891,1e-04,0.0423178740271584,0.0645754995974799,0.777777777777778,28
"Atxn1",0.435416666666667,0.4535,0.3143,0.157105739827161,0.0576588332960168,1.11111111111111,32
"Bach2",0.616452991452991,0.6793,1e-04,0.0445086444914668,0.0679215363533003,0.841269841269841,26
"Bcl2",0.452715605907095,0.4848,0.0139,0.0287385511901286,0.0358313471843897,3.06349206349206,47
"Birc6",0.55952380952381,0.4894,0,0.0422798993436141,0.0645754995974799,0.777777777777778,28
"Camk1d",0.591397849462366,0.5738,2e-04,0.0388651314750287,0.0592440108061938,1.07936507936508,31
"Camk4",0.457407407407407,0.4762,0.0724,0.07261108073657,0.0689093239783212,0.857142857142857,27
