"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Ablim1",0.4974,0.49025974025974,33,0.2696,0.145787689850169,0.0662983982978248,0,-0.0647475181305595,0.718956178106081,1
"Airn",0.2742,0.242753623188406,23,1.4089,0.592046341576113,0.0870901123672493,-0.84799690655495,-0.220145346329499,0.50698218376539,1
"Akap13",0.4467,0.461805555555556,24,0.2441,0.170102218154252,0.118224787860927,-0.371968777386958,-0.128574397843188,0.612085771792917,1
"Akt3",0.3995,0.375,26,0.0063,0.0449882315600928,0.0650580256694485,-0.584962500721156,-0.052558773133434,0.745772721409884,1
"Ankrd11",0.4634,0.508558558558559,37,0.1635,0.0992722117777742,0.0567917581219205,-0.270089163367744,0.0529987401765055,1,1
"Ankrd44",0.4661,0.405691056910569,41,0.0262,0.0656839141524822,0.0851252315488911,-0.189033824390017,-0.0443718740668331,0.765780335842394,1
"Apbb1ip",0.287,0.264603174603175,30,0.036,0.0570788290906754,0.0662983982978248,-1.28950661719498,-0.0878694893655592,0.675060960760686,1
"App",0.6086,0.537719298245614,19,2e-04,0.0438452823541251,0.0668503612488671,0.637429920615292,-0.138536572377664,0.598626029819544,1
"Arb2a",0.4329,0.495454545454545,33,0.0981,0.0742833473652422,0.0565574325425133,-0.472068444315223,-1.15793629057401,0.128059420456561,1
"Arhgap15",0.4543,0.480880230880231,48,0.0205,0.0615573385596687,0.0821285750934674,-0.274622380109006,-0.405700606092147,0.367706305929535,1
"Arhgap26",0.5314,0.545138888888889,24,0.1205,0.0880429341497456,0.064580908091378,0.120294233717712,0.06989081572506,1,1
"Arid1b",0.5863,0.57926267281106,31,2e-04,0.0459515042236635,0.0700672641176087,0.502500340529183,-0.00217527292870301,0.947410732079932,1
"Arl15",0.3952,0.367025089605735,31,1e-04,0.0374842178381146,0.0571928953780804,-0.616671360448494,-0.0186063078753875,0.847032807410885,1
"Atp2b1",0.4891,0.524404761904762,28,1e-04,0.0423178740271584,0.0645754995974799,-0.0588936890535685,0.00295727342320973,1,1
"Atxn1",0.4535,0.435416666666667,32,0.3143,0.157105739827161,0.0576588332960168,-0.247927513443586,-0.0548116336782769,0.740573448786507,1
"Bach2",0.6793,0.616452991452991,26,1e-04,0.0445086444914668,0.0679215363533003,1.08246216019197,0.0374096052235302,1,1
"Bcl2",0.4848,0.452715605907095,47,0.0139,0.0287385511901286,0.0358313471843897,-0.0747677684019722,-0.290366625622354,0.446025053309069,1
"Birc6",0.4894,0.55952380952381,28,0,0.0422798993436141,0.0645754995974799,-0.0588936890535685,-0.0631791023805377,0.722238270336874,1
"Camk1d",0.5738,0.591397849462366,31,2e-04,0.0388651314750287,0.0592440108061938,0.427421223734676,-2.75285381139365,0.0189545093029066,0.86929533111361
"Camk4",0.4762,0.457407407407407,27,0.0724,0.07261108073657,0.0689093239783212,-0.106915203916512,-0.37881785660802,0.384069434375659,1
"Cblb",0.3964,0.34992784992785,33,0.1082,0.0822610122623843,0.0628839860620816,-0.527247002864869,-0.0993627416228478,0.655751571902864,1
"Ccnd3",0.5061,0.476130952380952,40,0.1987,0.126080760519697,0.0773213482337502,0.120294233717712,0.0928858092985934,1,1
"Cd44",0.6032,0.578030303030303,22,0.5933,0.282324822588771,0.0870901123672493,0.700439718141092,-1.08728744642925,0.140308282035039,1
"Celf2",0.5193,0.578571428571429,43,0.1393,0.0948855432810866,0.0641278531046462,-0.0181473467102594,-0.538261743150301,0.29947657965357,1
"Chst11",0.5366,0.503086419753086,27,1e-04,0.0626596118638383,0.095644113853369,0.211504105193712,-0.169714587099307,0.560158898823494,1
"Crebbp",0.6072,0.607142857142857,28,0.3534,0.176482430989184,0.0645754995974799,0.658963082164933,-3.68727515521684,0.00661533310277865,0.799482550797278
"Crim1",0.6315,0.610215053763441,31,0.3873,0.18967177586389,0.0650580256694485,0.830074998557688,0.0364561772925036,1,1
"Dennd1b",0.3694,0.335119047619048,28,3e-04,0.0438832570376694,0.0668503612488671,-0.770518153877233,-0.0469734715119117,0.759218151731105,1
"Dennd4a",0.5118,0.551708074534161,23,0.1799,0.107757916637874,0.0602402580115801,0.0430687218918858,0.0169243106068642,1,1
"Dlc1",0.5659,0.58796992481203,19,0.723,0.32016183485736,0.069653842438808,0.321928094887362,-0.77321834644717,0.213662253379981,1
"Dleu2",0.4764,0.464722222222222,30,0.0604,0.0611586094482794,0.058377582830672,-0.125530882083859,-0.00332690088846732,0.934987991092865,1
"Dock10",0.597,0.634053156146179,43,0.0771,0.0779542366116904,0.0743441040515885,0.533432200081074,-0.127232675715874,0.613948289238791,1
"Dock2",0.4686,0.467628205128205,52,0.0309,0.0467320033582246,0.0534533464624618,-0.185866545311334,-1.24045200811864,0.115236001035578,1
"Dst",0.3594,0.435185185185185,18,0.1209,0.132986161637319,0.132992197540732,-0.943416471633633,0.0914342356778661,1,1
"Ebf1",0.322,0.345643939393939,22,0.083,0.0693119344689742,0.0577224279122799,-1.05658352836637,0.142174151968234,1,1
"Eif4g3",0.6833,0.691358024691358,27,0.0544,0.0629416683269607,0.064580908091378,1.13750352374994,0.0642954851610469,1,1
