ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0000086,G2/M transition of mitotic cell cycle,4/25,14/1459,0.2857142857142857,16.674285714285713,7.778431721731469,5.995796565159975e-5,0.026372988923018682,0.025889510119580732,Cdk14/Fbxl7/Pbx1/Plcb1,4
GO:0044839,cell cycle G2/M phase transition,4/25,14/1459,0.2857142857142857,16.674285714285713,7.778431721731469,5.995796565159975e-5,0.026372988923018682,0.025889510119580732,Cdk14/Fbxl7/Pbx1/Plcb1,4
GO:0045123,cellular extravasation,4/25,15/1459,0.26666666666666666,15.562666666666667,7.483023901090823,8.081610497349954e-5,0.026372988923018682,0.025889510119580732,Ext1/Pawr/Pdgfd/Plcb1,4
