"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.616966966966967,37,0.756728848987636,13.3004633627213,1,1
"2210408F21Rik",0.38816491479535,46,-0.528694281074411,-4.23711363809965,0.00360213364106099,0.0455254274789477
"2610037D02Rik",0.495495495495495,37,-0.146841388329271,-4.11927794720408,0.00410097482374247,0.0506609145519464
"2610307P16Rik",0.53287037037037,18,-0.131244533278252,0.62924274873215,1,1
"4632427E13Rik",0.380787037037037,36,-0.37851162325373,-5.82883379953068,0.000639384537655308,0.0131313599420959
"4732440D04Rik",0.332561728395062,36,-0.961525852185364,-1.94270522090634,0.0487073557206122,0.301275285321382
"4933406I18Rik",0.379861111111111,24,-1.15200309344505,8.57210897276134,1,1
"5031425E22Rik",0.5215625,40,0.246160587269398,-0.265997530301789,0.4657693002387,1
"9330159M07Rik",0.075,30,-3.28010791919274,-4.95307100372135,0.00164728076877166,0.0255328519159607
"9530026P05Rik",0.499848052428519,53,0.237499313726656,0.783989447941451,1,1
"AW554918",0.436111111111111,30,-0.241008099503795,1.92060394897067,1,1
"Aak1",0.651138716356108,46,0.57190634789571,1.01201140857537,1,1
"Abca1",0.516302235179786,49,0.0424352663203966,0.860136194704161,1,1
"Abca8a",0.715846321927403,37,1.59790155642865,-0.112454562678344,0.635324601724856,1
"Abca8b",0.366666666666667,25,-0.628031222613042,2.70864985735815,1,1
"Abca9",0.484959349593496,41,-0.0740005814437769,5.69956531252995,1,1
"Abcc1",0.60752688172043,31,0.584962500721156,-6.44954721179294,0.00032874115124499,0.00843940174211747
"Abcc5",0.555555555555556,30,0.169925001442312,7.19393439146669,1,1
"Abcd3",0.807051282051282,26,1.8073549220576,-1.15397961048943,0.128712941400949,0.609083219905404
"Abhd18",0.416282642089094,31,-0.514573172829758,-0.496360983787739,0.319078010627233,1
"Abi1",0.583917572941963,41,0.760329587231716,-0.853559206252626,0.191359668978993,0.784049716041111
"Abi3bp",0.80448717948718,26,1.5405683813627,7.99213395720727,1,1
"Abl2",0.540322580645161,31,0.561878887608115,3.10136102958671,1,1
"Ablim1",0.521789033469466,56,-0.120076451991751,0.838153559244347,1,1
"Ablim3",0.47452380952381,20,0.395928676331139,5.46636197177276,1,1
"Abra",0.419063314981165,29,-0.564784618783526,3.1530958917873,1,1
"Abtb2",0.554516806722689,34,-0.0911478880581955,3.78830607821271,1,1
"Acacb",0.47997557997558,39,-0.0995356735509145,1.20849623811561,1,1
"Acadm",0.548611111111111,24,0.485426827170242,3.36616583328218,1,1
"Acap2",0.442528735632184,29,-0.415037499278844,6.6071355441036,1,1
"Acat1",0.581959706959707,26,0.819427754358179,5.4774055192231,1,1
"Acer2",0.31140350877193,19,-0.616671360448494,3.5793768343525,1,1
"Acer3",0.537634408602151,31,0.652076696579693,20.6468995760072,1,1
"Ackr3",0.445512820512821,26,0.283792966000591,5.31901730021374,1,1
"Aco2",0.567926225820963,38,0.610053481683987,2.05624694257071,1,1
"Acox1",0.593333333333333,25,0.561878887608115,-0.386130556487757,0.379518466612882,1
