"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1700025G04Rik",0.712654320987654,0.661016949152541,0.544925766359955,0.487845452351183,0.429045676402267,3.27777777777778,18
"2210408F21Rik",0.414696325180196,0.417910447884934,0.131878493916419,0.236051797569242,0.284040252349232,4.32258064516129,31
"2610037D02Rik",0.458333333333333,0.447368421052681,2.49836749924032,2.14425030023828,1.82593180900455,2.375,16
"2610307P16Rik",0.359166666666667,0.416666666666667,0.580936361509701,0.446536393768026,0.345066829072738,3.6,10
"4632427E13Rik",0.458333333333333,0.480769230769324,0.161436458046546,0.496256074856759,0.664315299330893,2.73684210526316,19
"4732440D04Rik",0.362373737373737,0.346938775510204,0.359825302622867,0.31637382523922,0.274509613560772,4.45454545454546,22
"4933406I18Rik",0.411666666666667,0.295454545638568,4.19114528099511,1.77382828385718,0.278362802567362,4.4,10
"5031425E22Rik",0.559239130434783,0.558441558441559,0.142923998989368,0.320162371500893,0.40609874265853,3.34782608695652,23
"9330159M07Rik",0.118421052631579,0.109375000458302,1e-06,1e-06,0.399479242348163,3.36842105263158,19
"9530026P05Rik",0.539261757334513,0.552083333333333,0.415262975099063,0.313239785656863,0.237569040402459,5.05263157894737,38
"AW554918",0.544871794871795,0.516129032252492,0.161087651295395,1.21414413375311,1.76097196920092,2.38461538461538,13
"Aak1",0.563146997929607,0.550724637396969,0.473265316926546,0.521551197386144,0.522088644990374,3,23
"Abca1",0.478087797619048,0.495798319327396,0.679227413027406,0.473534720571151,0.329293463663109,3.71875,32
"Abca8a",0.749377905059723,0.761194029850746,0.615335935406306,0.357508501618401,0.189139808936181,6.09090909090909,22
"Abca8b",0.447916666666667,0.425531914893618,3.20569142316707,1.57151627329097,0.540928162636182,2.9375,16
"Abca9",0.540151515151515,0.508474576271186,0.155283193172325,0.543588928368372,0.740177237888012,2.68181818181818,22
"Abcc1",0.569444444444444,0.576923076923076,0.183963614307625,3.11792279291623,4.6554085160823,2.16666666666667,12
"Abcc5",0.444444444444444,0.472222222222222,998.999999999999,380.456419446691,1.66377130157967,2.4,15
"Abcd3",0.816666666666667,0.76666666666648,0.550290083949013,0.65123122950892,0.675478915846197,2.72727272727273,11
"Abhd18",0.377289377289377,0.400000000000951,0.419817973225192,0.367506000406109,0.317809740149652,3.84615384615385,13
"Abi1",0.640736446093589,0.647058823521711,0.264136221902501,0.289926950781489,0.28961608745681,4.25,28
"Abi3bp",0.591666666666667,0.62962962962963,38.1362701205567,14.9482856233254,0.711978238769468,2.7,10
"Abl2",0.673076923076923,0.676470588235293,0.43984177848891,0.732780317275871,0.864091573062446,2.61538461538462,13
"Ablim1",0.514121291652747,0.478102189781988,0.103576469936245,0.096720485982704,0.087650069694561,10.7450980392157,51
"Ablim3",0.549047619047619,0.617647058821435,0.45762900054407,0.42945231919544,0.390492021868942,3.4,10
"Abra",0.388230292116847,0.39639639639644,0.420560060777057,0.307298061404651,0.225421737201343,5.28571428571429,21
"Abtb2",0.584253246753247,0.481927710843373,2.18727091485018,1.04270190953816,0.323936252554838,3.77272727272727,22
"Acacb",0.582186948853616,0.509615384590266,0.237533683443996,0.298000635059239,0.317376766882959,3.85185185185185,27
