"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi"
"Mpped2_rep1",0.308038672438672,0.307807392657374,6.72491220145076,126.117077208595,188.72236684642,1.576,3000,0.148700826128893
"Gm9895_rep1",0.799982419432419,0.801435298544326,0.578131913023662,126.936768106874,193.539440645678,1.57533333333333,3000,1.72970904645264
"Rapgef4",0.499666666666667,0.49960426373003,2738508179.62384,1039939948.36609,203.622651323965,1.574,3000,3.65162319923164e-10
"Gm9895_rep5",0.796199158249158,0.79650986447425,0.71990334794165,142.430062323734,217.120637913976,1.57233333333333,3000,1.38907535693396
"Slc6a6_rep2",0.413999999999999,0.411801400381914,1903491955.9938,722845196.309268,228.686617605109,1.571,3000,5.25350263157748e-10
"D830024N08Rik_rep1",0.57475,0.574941499756292,33.4606919538926,164.402794238164,231.690666399832,1.57066666666667,3000,0.0298858135204722
"Gata6os",0.49225,0.491832051968513,14.2755687670582,157.117304420379,231.690666399832,1.57066666666667,3000,0.0700497483720272
"Gm9895",0.803443939393939,0.801366619964234,0.694867223381925,155.985665842806,237.839083974351,1.57,3000,1.43912385899135
"Fermt2_rep1",0.495882804232804,0.495923268446899,36.9236166283714,171.803167307633,240.985006556736,1.56966666666667,3000,0.0270829374615383
"Gm9895_rep2",0.797695526695527,0.797758354354147,0.563342828623498,162.211482431357,247.424265326224,1.569,3000,1.77511800841319
"Gm9895_rep4",0.793337133237133,0.793137418754001,0.756836008612434,162.284960854138,247.424265326224,1.569,3000,1.32129019843199
"Slc39a14_rep1",0.365883333333336,0.36489457656961,6.38040686284748,173.253783155593,260.915642159191,1.56766666666667,3000,0.156729817000058
"Cdh8_rep1",0.0402566137566137,0.0395492316547864,1.106696963777e-06,1.106696963777e-06,254.169953742708,1.56766666666667,3000,903589.720339647
"Ppip5k1",0.440144444444444,0.440731641526917,4.41532226416936,181.906200637391,275.27051686029,1.56633333333333,3000,0.226484034498471
"Per3_rep1",0.509797619047619,0.509978308370187,5.40604808879485,194.884980302388,294.518818690346,1.56466666666667,3000,0.184978006775912
"Slc39a14",0.44062803030303,0.440785207269566,6.07509759365675,197.77990714837,298.552288246956,1.56433333333333,3000,0.164606409128989
"Dennd4c",0.476777777777778,0.477066176540483,34.6626684065386,219.623360174436,315.333731097296,1.563,3000,0.0288494811845289
"Ube2k_rep3",0.48020873015873,0.479758232284475,5.83332983365015,208.675510083465,315.333731097296,1.563,3000,0.171428674276465
"Tmem144",0.938981349206349,0.940984288956554,0.00941502061501948,227.437746307384,347.367790481521,1.56066666666667,3000,106.213256549299
"Mpped2",0.241230952380952,0.240482244047471,8.98384835701551,243.915397108074,367.32948446933,1.55933333333333,3000,0.111310872608296
"Gnaq_rep1",0.474183333333334,0.474550432372197,21.667075783674,289.276080170797,429.254095826332,1.55566666666667,3000,0.0461529746784516
"Nos1ap",0.486894444444444,0.487722623926097,7.83645856922369,322.947290197308,488.703015257873,1.55266666666667,3000,0.127608662914052
"Ankhd1",0.471065873015873,0.47105707097894,4.87926729003166,331.268262451131,503.127084488809,1.552,3000,0.204948804924665
"Slc39a14_rep3",0.488378787878788,0.489322579765771,5.64731606926417,378.0598544073,574.147974311243,1.549,3000,0.177075266858633
"Gnaq",0.487816666666666,0.48761860805293,27.2341507555237,409.21304251784,609.208912834043,1.54766666666667,3000,0.0367186041149889
"Afg3l2_rep3",0.431283333333333,0.432254972992492,3.50365127652214,400.201460437206,609.208912834043,1.54766666666667,3000,0.28541653294692
"D830024N08Rik",0.563474747474747,0.563373970289857,18.632226630719,417.998975571606,627.617077243882,1.547,3000,0.0536704506562461
"Slc39a14_rep2",0.483561111111111,0.483445900125569,5.88408125412019,413.157907707075,627.617077243882,1.547,3000,0.169950066427069
"Gm9895_rep3",0.788844252044252,0.789049946428814,0.565115904349161,417.313756053337,637.049442854274,1.54666666666667,3000,1.76954849846544
"D830024N08Rik_rep2",0.55085,0.550906352219264,22.6471833700408,444.84510644817,666.291392893882,1.54566666666667,3000,0.0441556013240421
"Fermt2_rep2",0.688435185185185,0.688330549591912,26.7561975114558,557.676784092284,836.239747013637,1.54066666666667,3000,0.0373745185418012
"Zswim6_rep2",0.496777777777778,0.496740989355086,635.265456812177,788.75624964952,836.239747013637,1.54066666666667,3000,0.00157414509049193
"Tef",0.493111111111111,0.492843514708604,4.38934507535863,574.940799686438,875.580427910711,1.53966666666667,3000,0.22782442091735
"Zswim6",0.513333333333333,0.513341285403722,2569778591.13268,975865936.346194,990.589131276443,1.537,3000,3.89138583164564e-10
"Dennd4c_rep1",0.472892063492064,0.473145146684778,26.7790091423413,856.357187879124,1292.41105298482,1.53133333333333,3000,0.0373426811531598
"Fermt2_rep3",0.497083333333334,0.497113696878453,31.1976976015089,1019.40576828168,1538.87774548001,1.52766666666667,3000,0.0320536474445356
"Synpo",0.429659523809524,0.429415166099594,8.93159969705934,1043.63531593072,1588.79867804057,1.527,3000,0.111962026279485
"Slc6a6_rep1",0.501,0.501063318777179,2360566489.47912,896418711.236269,1614.39697430262,1.52666666666667,3000,4.23627126987074e-10
"Fbxl20_rep1",0.449666666666667,0.449663867096526,303.15036317752,1376.40914067361,1926.40835021253,1.523,3000,0.00329869306280334
"Macrod1_rep1",0.53073253968254,0.531212640807611,10.5716166619942,1285.82523646693,1957.7522068332,1.52266666666667,3000,0.0945929115643284
"Ambra1",0.543777777777778,0.543687099620605,50.9095498404115,1628.05751815939,2457.05897716133,1.518,3000,0.0196426800695498
"Cdh8_rep2",0.0425052910052909,0.0428382995058511,1e-06,1e-06,2518.6945575019,1.51733333333333,3000,3573389.85159865
"Ube2k_rep2",0.478925,0.479152162392412,4.99089919425382,1691.33011307845,2580.33013784248,1.517,3000,0.200364696035402
"Maml3_rep1",0.473666666666667,0.473523531084113,291.695411981038,2201.45211192918,3193.1678533375,1.51266666666667,3000,0.00342823355776678
"Mpped2_rep2",0.364533333333333,0.364816073626495,7.13676842271044,2199.2175129413,3354.7988890805,1.51166666666667,3000,0.140119440728639
"Ube2k",0.412600000000001,0.41271440772423,4.9045098294571,2271.96570603572,3467.20433931747,1.511,3000,0.203893974071349
"Acadm_rep5",0.530005555555556,0.529522209726188,22.8252759612091,2642.58643717298,4022.87169165136,1.508,3000,0.0438110803873509
"Fermt2",0.59612962962963,0.597204461230534,34.9325360176607,2781.29043283304,4227.69671685676,1.507,3000,0.0286266075699294
"Slc6a6",0.565333333333333,0.565330969808388,2612259532.99232,992000298.214935,4593.00472879786,1.50533333333333,3000,3.82810355315081e-10
"Acadm_rep6",0.537153174603173,0.537335070275038,17.2899415278663,3167.27329695974,4827.45391613701,1.50433333333333,3000,0.0578370955383679
"Ube2k_rep1",0.468244444444445,0.467064590291972,5.31924414395365,3379.85701989629,5159.08312678477,1.503,3000,0.187996635036332
"Ankrd23",0.574333333333333,0.574369959311081,3162933775.31898,1201117701.99225,5513.82448485261,1.50166666666667,3000,3.16162168112151e-10
"Acadm_rep4",0.474986507936508,0.474374139220309,15.4061988812647,3676.49891166451,5606.3037423978,1.50133333333333,3000,0.0649089374807491
"Acadm_rep2",0.545519047619048,0.545303783580145,15.8878451818957,3800.8781014876,5795.99287013322,1.50066666666667,3000,0.0629411974091681
"Acadm_rep3",0.541383333333333,0.541195111972988,20.016995692097,3866.12725526672,5893.25517037596,1.50033333333333,3000,0.0499575468457943
"Fmnl2",0.599,0.599009341321683,2665880169.14291,1012363614.01514,6195.03624424713,1.49933333333333,3000,3.75110633844245e-10
"Cd163",0.375555555555556,0.375567524380388,496.74593970945,4244.75047312,6195.03624424713,1.49933333333333,3000,0.00201310150735184
"Sacm1l_rep1",0.417999999999997,0.418401779755269,2693182533.27042,1022731808.17835,6512.39421875094,1.49833333333333,3000,3.71307918288653e-10
"Acadm",0.569711111111111,0.569718519862248,18.7535599621995,4415.46181435597,6733.00494634828,1.49766666666667,3000,0.0533232091408589
"Rad51b_rep1",0.387666666666666,0.387788020490688,3137444207.75444,1191439066.97348,6961.12658008293,1.497,3000,3.18730767396093e-10
"Cd163_rep1",0.371833333333333,0.371800097557983,485.484006070614,4742.06065273061,6961.12658008293,1.497,3000,0.00205980009124039
"Acadm_rep1",0.543571428571429,0.543494666453732,18.8229500556492,4719.28722838187,7197.00738244963,1.49633333333333,3000,0.0531266351471765
"Ankrd23_rep1",0.607833333333333,0.607644844642236,561.506128306305,4925.36944797072,7197.00738244963,1.49633333333333,3000,0.00178092446295527
"Macrod1",0.561881746031747,0.562248473643764,9.82386975397296,4875.55723891828,7440.90324511722,1.49566666666667,3000,0.101792880508781
"Csde1",0.495333333333333,0.4953624544982,3042327047.58666,1155318940.53045,7440.90324511722,1.49566666666667,3000,3.28695759646635e-10
"Macrod1_rep2",0.631716666666667,0.631942987047957,8.50987480764962,5210.87219439666,7953.8030708534,1.49433333333333,3000,0.117510541882601
"Fbxl20_rep2",0.526277777777778,0.526343020142483,299.177306731248,5680.19837599935,8502.03348170556,1.493,3000,0.00334249950614839
"Miga2",0.563666666666666,0.563451366723057,146.585546330465,6207.42482737097,9395.78723613293,1.491,3000,0.00682195499510968
"Zyg11b",0.508166666666667,0.508138943796081,575.245511286683,6793.89914588365,10042.9062322667,1.48966666666667,3000,0.00173838818448708
"Synpo_rep1",0.435059523809524,0.43470037486397,8.3449213796752,7149.11943489981,10914.2483625034,1.488,3000,0.119833363851167
"Cdh8",0.0490145502645503,0.0467585105894196,0.0232246691839969,7265.80299883042,11097.2896432389,1.48766666666667,3000,43.0576639037362
"Rad51b",0.409666666666667,0.409599940222662,2561032932.2598,972551662.9609,11472.5182648021,1.487,3000,3.90467450614789e-10
"Gdnf",0.1075,0.104507512548691,1e-06,1e-06,11666.3910238087,1.48633333333333,3000,27789559.6383664
"Gm16685",0.731044444444445,0.731183718638199,14.81835080484,7770.96797879669,11860.2637828153,1.48633333333333,3000,0.0674838929898583
"Ptgr2",0.519333333333333,0.5191797172979,2121639604.1855,805693953.306403,12260.9223915937,1.48566666666667,3000,4.71333584661238e-10
"Maml3_rep2",0.294333333333333,0.294671603833746,2341229441.66291,889082633.600257,12466.2209734607,1.48533333333333,3000,4.27126014308845e-10
"Tnrc6a",0.471575396825397,0.471767336500683,17.240447757039,8585.3029664893,13102.6199377856,1.48433333333333,3000,0.0580031339146466
"Rad51b_rep2",0.405833333333333,0.405857177679821,551.068129426283,8931.50480990079,13321.7654979212,1.484,3000,0.00181465765592559
"Gm16685_rep1",0.728916137566137,0.72869242638053,9.01847967667902,8871.50087038096,13544.508277816,1.48366666666667,3000,0.110883434442494
"Senp6_rep1",0.484333333333334,0.48446925784465,3840579431.41712,1458456753.42441,13544.508277816,1.48366666666667,3000,2.60377377387301e-10
"Usp25_rep1",0.320761111111111,0.320594809482296,9.17897358428397,9323.57339291823,14234.8806241049,1.48266666666667,3000,0.108944642973173
"Frmd4a_rep2",0.391,0.390956130483679,1829175838.11432,694633530.631905,14959.6788227217,1.48166666666667,3000,5.46694297597376e-10
"Gm42209_rep1",0.619,0.619649755730961,2570583820.10573,976182624.038691,17645.4537687557,1.47833333333333,3000,3.8901668647353e-10
"Fbxl20",0.538666666666668,0.538741843331807,3474389940.6366,1319400330.04208,17938.5150383814,1.478,3000,2.87820312942989e-10
"Usp25",0.299287301587301,0.299318845656555,8.50088757573027,12754.9204953442,19476.0847217618,1.47633333333333,3000,0.117634775320987
"Maml3",0.643833333333333,0.643943940520647,457.563526615072,13136.5855740939,19798.5581880627,1.476,3000,0.00218548888150619
"Klhl33",0.594444444444444,0.594521896569949,545.820666318784,13602.5555312265,20459.0604948951,1.47533333333333,3000,0.00183210358586158
"Sacm1l",0.385666666666667,0.385635020662087,1997286986.85274,758477254.380213,21140.815453847,1.47466666666667,3000,5.00679174591613e-10
"Klhl33_rep1",0.604333333333334,0.604234983958929,2878217986.94333,1093008242.43918,21489.8583088183,1.47433333333333,3000,3.47437200565201e-10
"Acadm_rep7",0.466622222222222,0.466355225881263,18.7644270728686,14077.3079505809,21489.8583088183,1.47433333333333,3000,0.05329232787746
"Senp6",0.481333333333333,0.481328508970306,3442402178.14764,1307255635.82059,21844.4510098158,1.474,3000,2.90494819677955e-10
"Tnrc6a_rep1",0.484961111111111,0.484936899747104,24.1136730527916,15277.5682345466,23319.953286527,1.47266666666667,3000,0.0414702479299075
"Gm42209",0.6385,0.63869658509539,518.754173000836,15716.5469576394,23703.5286329607,1.47233333333333,3000,0.0019276953363388
"Syndig1",0.937222222222222,0.933999208360306,0.0171553852590411,16296.9757463248,24890.9043397634,1.47133333333333,3000,58.2907340698156
"Frmd4a_rep1",0.313666666666667,0.313778534150201,1847026146.72131,701420592.762463,27886.9141763289,1.469,3000,5.41410852128498e-10
"Clip4",0.474111111111111,0.474066583180233,577.465609947686,18477.8552357695,27886.9141763289,1.469,3000,0.00173170485440785
"Nr6a1_rep1",0.450833333333333,0.450912836797514,554.733800641927,21324.777201006,32248.2974406308,1.466,3000,0.00180266642999367
"Tshz1",0.642833333333333,0.64264928420019,490.207290483954,24578.811069321,37255.7172113957,1.463,3000,0.00203995334098919
"Cab39",0.718,0.71911974405848,2824094089.34286,1072470786.19301,45808.9599339603,1.45866666666667,3000,3.54095851046057e-10
"Senp6_rep2",0.502666666666667,0.502655913361727,289.055964503143,32057.2860488554,48794.5090992066,1.45733333333333,3000,0.0034595376771377
"Gm42209_rep2",0.6282,0.628100997899233,515.048571813518,34217.6941812739,51963.0967412138,1.456,3000,0.00194156445571519
"Elp4",0.451333333333333,0.451404963726631,2043333684.19215,775985161.011401,54465.7532989356,1.455,3000,4.89396327059209e-10
"Lncbate10_rep1",0.649,0.64893734220796,3100304927.37311,1177371385.67747,61705.1816588124,1.45233333333333,3000,3.2254891806636e-10
"Sqstm1",0.457,0.45682900681521,1826693479.77969,693724054.693478,65654.5962837734,1.451,3000,5.47437219801433e-10
"Nr1d2_rep1",0.558938888888889,0.559554335776169,12.3145277314955,43661.3470484847,66678.2882993013,1.45066666666667,3000,0.0812049005697889
"Gm56984_rep1",0.509416666666667,0.509617014971042,532.20268611756,45928.6308890099,69839.6513531996,1.44966666666667,3000,0.00187898337623029
"Tmem182_rep3",0.490259259259259,0.490260764377092,554.180722596705,48839.569919057,74272.8783039336,1.44833333333333,3000,0.00180446550958022
"Nr1d2_rep3",0.423624603174604,0.423467522272152,15.0543895426662,54131.2974488333,82667.80342425,1.446,3000,0.066425808709537
"Kank1",0.320727777777778,0.321455608941605,4.09184822700535,54957.9052433437,83936.6673363619,1.44566666666667,3000,0.244388341043592
"Nr1d2_rep2",0.558183333333333,0.558027704180594,13.6990020656114,57525.4157606915,87852.5395839647,1.44466666666667,3000,0.0729980180461686
"Lncbate10_rep2",0.509333333333333,0.509483414146542,2160186637.43343,820384234.100131,91937.1708779184,1.44366666666667,3000,4.62922963539912e-10
"Atxn7_rep2",0.519666666666667,0.519721657424561,2692777620.8192,1022636763.64656,96196.9343695131,1.44266666666667,3000,3.71363751788675e-10
"Osbpl6",0.549,0.549032347504736,2813981824.14161,1068663676.30064,96196.9343695131,1.44266666666667,3000,3.5536832236116e-10
"Lncbate10_rep3",0.558888888888889,0.558814888654493,507.195087458721,70154.1770320378,106854.639902873,1.44033333333333,3000,0.00197162792922632
"Nr1d2",0.561777777777778,0.562180822080287,14.1601826878484,73169.8855562335,111746.592300262,1.43933333333333,3000,0.0706205578024184
"Zbed5-ps_rep3",0.5184,0.518563744460662,546.001755516202,79010.5930129815,120358.831376961,1.43766666666667,3000,0.00183149594281905
"Kank1_rep1",0.272133333333334,0.271588360392487,4.65197855148145,87368.5580240244,133438.2128078,1.43533333333333,3000,0.214962298070257
"Zbed5-ps",0.36266666666667,0.361617100371764,3063268314.91762,1163356413.56413,137406.331394179,1.43466666666667,3000,3.26448713333455e-10
"Tmem182_rep1",0.454666666666666,0.454411524235257,265.370169939613,90065.634718078,137406.331394179,1.43466666666667,3000,0.00376832105970146
"Zbed5-ps_rep4",0.767999999999999,0.767174721189616,1696179665.42773,644208825.150248,137406.331394179,1.43466666666667,3000,5.89560186566572e-10
"Zbed5-ps_rep2",0.5325,0.532500952195776,542.554593308353,91496.1257765938,139430.401105332,1.43433333333333,3000,0.00184313249271795
"Atxn7_rep1",0.525,0.524869565217391,3494445718.82442,1327098697.29386,143560.08198406,1.43366666666667,3000,2.86168417100613e-10
"Parp8",0.3,0.300020469876733,2562140988.41962,973061702.634192,147800.539911046,1.433,3000,3.90298584082534e-10
"Mt1_rep2",0.560166666666667,0.560170682060797,518.402932110733,101271.334348659,154374.410961228,1.432,3000,0.00192900143509681
"Nr6a1",0.451,0.45100000002337,2135543616.76876,811067004.890994,154374.410961228,1.432,3000,4.68264844673636e-10
"Frmd4a",0.304333333333333,0.30433674895202,2664805988.65256,1012055680.64994,158902.827517386,1.43133333333333,3000,3.75261840546089e-10
"Tmod1",0.564666666666666,0.564101537074149,2165556541.66797,822467283.060853,158902.827517386,1.43133333333333,3000,4.61775059093941e-10
"Gm56984_rep2",0.426833333333333,0.426368608386288,501.488915662892,105741.566295545,161211.755350977,1.431,3000,0.00199406201965232
"Pdss2_rep1",0.508666666666667,0.508659675289345,2940611795.80169,1116796657.95698,165920.687980426,1.43033333333333,3000,3.40065288940111e-10
"Aplp2_rep1",0.4335,0.433494811194782,498.034326342158,115234.201848682,175712.177714275,1.429,3000,0.00200789372761624
"Lncbate10",0.660999999999999,0.661303779751891,2348083501.70332,891793979.164559,178239.856078773,1.42866666666667,3000,4.25879232691083e-10
"Tmem182_rep2",0.470333333333334,0.470571428571418,1735516327.75786,659176907.557345,183393.376358178,1.428,3000,5.76197402470949e-10
"Cdc73_rep3",0.416833333333335,0.416078491660273,496.598807710056,125488.200321652,191374.283982798,1.427,3000,0.00201369794786914
"Ikzf2_rep2",0.480333333333333,0.48027959564311,3260823540.30351,1238414506.46223,194102.827275221,1.42666666666667,3000,3.06670995115216e-10
"Gm56984",0.665,0.6650038959015,2534319392.63877,962530496.818985,199664.411042043,1.426,3000,3.94583256910955e-10
"Zbed5-ps_rep1",0.5205,0.520483363032794,529.264870542277,136565.090308466,208273.440972883,1.425,3000,0.00188941313821833
"Cdcp3_rep1",0.0153888888888889,0.0163033629065912,0.0364302537500222,142216.00598393,217211.225343242,1.424,3000,27.4497127267303
"Smim14",0.466166666666667,0.466216642231579,529.720056825401,148490.844170116,226487.778362865,1.423,3000,0.00188778957321906
"Adcy9",0.405311111111111,0.405323507760917,243.691213803216,148382.225622133,226487.778362865,1.423,3000,0.00410355377361908
"Atxn7",0.5215,0.52150458176571,518.514927852906,159120.438683561,242729.211357871,1.42133333333333,3000,0.00192858478374162
"Tmod1_rep1",0.522166666666666,0.522113487595967,525.444404044306,172765.735038057,263566.108227113,1.41933333333333,3000,0.00190315091816199
"Osbpl6_rep1",0.536666666666666,0.535761390324079,3372144150.46477,1280733635.99594,263566.108227113,1.41933333333333,3000,2.96547227929795e-10
"Kctd8",0.377,0.37706462984724,1844917053.73262,700781177.363368,274560.394730845,1.41833333333333,3000,5.42029788264361e-10
"Cdc73_rep2",0.533833333333333,0.533830278980145,534.730736782535,182424.660226655,278313.120558844,1.418,3000,0.00187010009190229
"Tmem182",0.393944444444445,0.394553691935929,237.746923202405,187313.9404133,285952.931775789,1.41733333333333,3000,0.00420615327647648
"Mt1_rep1",0.411666666666669,0.411177918815043,3213587718.07771,1220539535.55964,289840.826351435,1.417,3000,3.11178684924206e-10
"Cdc73",0.553111111111111,0.55324155038153,172.283178012835,205747.906418336,314145.711493025,1.415,3000,0.00580439722284146
"Gm56984_rep3",0.407,0.407137809284008,2222859579.39888,844329573.393394,314145.711493025,1.415,3000,4.49870972178291e-10
"Hectd1_rep5",0.509666666666666,0.509621583411868,2665210781.10581,1012313803.78509,318363.273055914,1.41466666666667,3000,3.7520484574398e-10
"Mt1",0.403777777777778,0.403801952210453,486.449939944183,225876.604423102,344706.726190383,1.41266666666667,3000,0.00205570998757805
"Foxo1",0.517,0.517037474413495,2108336494.31082,800871969.589932,363288.186744831,1.41133333333333,3000,4.74307589276389e-10
"Cdc73_rep1",0.553,0.553108380592864,2322020012.98892,882023899.311811,372894.681998426,1.41066666666667,3000,4.30659509567617e-10
"Tmem182_rep4",0.456666666666666,0.456669817263429,2002400880.5057,760649545.20426,372894.681998426,1.41066666666667,3000,4.9940049953806e-10
"Cdcp3",0.0265111111111111,0.0278756645872289,0.00538838663174592,247345.048606888,377778.33444699,1.41033333333333,3000,185.584307204026
"Cul5_rep3",0.378333333333333,0.378086031671009,2526782886.59076,959785150.081026,377778.33444699,1.41033333333333,3000,3.95760160204837e-10
"Ikzf2_rep1",0.474666666666667,0.474666666666652,2011455389.45536,764094396.79084,382716.1477679,1.41,3000,4.97152462461904e-10
"Atp11a_rep3",0.434666666666667,0.43465293885602,3287207917.88833,1248574088.58285,408232.253645822,1.40833333333333,3000,3.04209537388311e-10
"Aplp2_rep2",0.145,0.144990052108019,1347614933.14292,512030257.388294,424218.561494305,1.40733333333333,3000,7.42051735556084e-10
"Gm31013",0.474166666666667,0.474431228558922,490.496757569434,296143.996905359,452026.109820728,1.40566666666667,3000,0.00203874946076161
"Parp8_rep1",0.480666666666667,0.480615737415328,2302136452.06529,874532545.762535,463566.030112219,1.405,3000,4.34379117320732e-10
"Gm31013_rep1",0.504,0.503920879816532,1891816117.14588,718722411.842803,475349.07662731,1.40433333333333,3000,5.28592599955573e-10
"Aplp2",0.432666666666667,0.432569800569659,1938947213.27493,736624214.196585,481332.783459821,1.404,3000,5.15743798053675e-10
"Mt1_rep3",0.544999999999999,0.545242913697539,2656927844.3159,1009283044.2658,493486.572071646,1.40333333333333,3000,3.76374541799978e-10
"Ikzf2",0.487266666666667,0.487132133074125,502.144146304212,327334.370390871,499657.4514388,1.403,3000,0.00199146003664488
"Hsdl2",0.577388888888889,0.577188471342822,245.908521647071,335442.024952268,512189.159167876,1.40233333333333,3000,0.00406655285185767
"Atp11a_rep2",0.42,0.419988105650694,1824645143.93921,693255482.407138,538023.311757249,1.401,3000,5.48051769584691e-10
"Clcn3_rep2",0.4759,0.476025418161379,252.752562249207,356694.413403032,544644.670918126,1.40066666666667,3000,0.00395643862559157
"Comt",0.550166666666667,0.550150130262913,502.143826533633,379117.317020256,578747.272109549,1.399,3000,0.00199146130482801
"Lyrm4",0.109292063492064,0.109866541553583,1.10460373001029e-06,1.10460373001029e-06,600328.29830393,1.39866666666667,3000,905302.03079315
"Ube3c",0.49,0.490008748906411,2729623440.56204,1036973049.88028,621909.324498311,1.397,3000,3.66350898493931e-10
"Hectd1_rep2",0.420833333333333,0.420836042158463,501.556665391385,407376.840264669,621909.324498311,1.397,3000,0.00199379266392494
"Comt_rep1",0.573666666666667,0.573713217134943,1853680234.28667,704346172.548703,636851.653114658,1.39633333333333,3000,5.3946736956216e-10
"Clcn3",0.401666666666667,0.400784941101543,1910474532.03062,725918588.154511,644428.39689634,1.396,3000,5.23430165246491e-10
"Lyrm4_rep1",0.115561904761905,0.116045839262298,1.41978680515734e-06,1.41978680515734e-06,640640.025005499,1.396,3000,704331.09842092
"Auh",0.448,0.447994267009684,2568029880.18525,975633211.597414,659794.672337037,1.39533333333333,3000,3.89403568749699e-10
"Auh_rep1",0.4615,0.461543441106595,485.922270744983,468873.019419644,715843.556743237,1.393,3000,0.0020579423093057
"Atp11a_rep1",0.4,0.399984666986096,2614679962.24043,993412782.334501,758078.119443367,1.39133333333333,3000,3.8245598483997e-10
"Hectd1_rep3",0.509833333333334,0.509843905106925,505.4148633357,502209.706883829,766748.4850265,1.391,3000,0.00197857259954738
"Hectd1_rep1",0.523833333333334,0.523906770661007,505.526939700619,525409.879022614,802182.816268845,1.38966666666667,3000,0.00197813394592228
"Xrn1",0.4745,0.474289537787409,503.819652759899,525409.230685801,802182.816268845,1.38966666666667,3000,0.00198483722205366
"Pdss2",0.591000000000003,0.592223235860572,1922170146.13799,730481169.749741,829555.171071996,1.38866666666667,3000,5.20245308152972e-10
"Wwp1",0.455666666666667,0.455921025747213,236.639288014658,586805.370569871,896110.151863334,1.38633333333333,3000,0.00422584097674456
"Hectd1_rep4",0.502166666666666,0.502154293286131,503.401369902224,593334.315719618,905927.305414553,1.386,3000,0.00198648644955859
"Atp11a_rep4",0.412333333333333,0.412353545077407,1671245638.56704,635256393.655749,925794.87466714,1.38533333333333,3000,5.98356086575893e-10
"Cul5_rep2",0.381333333333333,0.381192069989589,2984467623.91204,1133968181.61978,956180.85829098,1.38433333333333,3000,3.35068134761401e-10
"Cipc",0.55,0.549970475187053,232.010735499541,695779.719670782,1062552.99228392,1.381,3000,0.00431014538119068
"Atp11a",0.491,0.491149436394999,2430756582.48635,923789704.754949,1095991.22030728,1.38,3000,4.11394545716761e-10
"Cul5",0.388222222222222,0.388159382285852,455.535351711792,740110.892321538,1130131.82570177,1.379,3000,0.00219521930897842
"Cul5_rep1",0.389055555555556,0.388991425424667,111.203991673723,755136.789496544,1153281.09150922,1.37833333333333,3000,0.00899248295811215
"Sipa1l2_rep3",0.505333333333334,0.50536751309956,2528342930.00843,960885321.145611,1153281.09150922,1.37833333333333,3000,3.95515967446974e-10
"Clcn3_rep1",0.361666666666667,0.361660861151431,2920378409.0692,1109767208.15333,1164971.99272033,1.378,3000,3.4242137830307e-10
"Ube3c_rep2",0.508333333333334,0.508318082804841,2279908937.39972,866574219.690265,1200507.84842737,1.377,3000,4.38614009356233e-10
"Sipa1l2_rep1",0.450666666666667,0.450628885121505,2942318996.03083,1118138105.76299,1224582.50412253,1.37633333333333,3000,3.39867975344956e-10
"Cdh20",0.3645,0.364730929777381,423.910141398941,809895.431798224,1236734.42161781,1.376,3000,0.00235899050845991
"Pid1",0.56,0.559963106796143,1393999308.88842,530241988.9101,1336665.24007872,1.37333333333333,3000,7.17360470427641e-10
"Kat2b",0.525666666666667,0.525726699029121,1655796469.45134,629658632.161843,1336665.24007872,1.37333333333333,3000,6.03938961369665e-10
"Deptor",0.164311111111111,0.162138315755835,0.312926474477436,900499.7362673,1375363.08236157,1.37233333333333,3000,3.19563885308818
"Xrn1_rep1",0.487750000000001,0.488236898620784,470.02408980707,909218.936732243,1388407.77539696,1.372,3000,0.00212755052706015
"Uqcrc2_rep1",0.584888888888889,0.58495064854843,155.448102263597,909099.477496467,1388407.77539696,1.372,3000,0.00643301516993934
"Pias2_rep1",0.457333333333333,0.457356685315805,1592095299.04132,605545597.393709,1454702.30868907,1.37033333333333,3000,6.28103104507718e-10
"Hectd1",0.487333333333334,0.487408578610071,3016163262.83987,1146330900.10202,1454702.30868907,1.37033333333333,3000,3.31547039353052e-10
"Uqcrc2_rep3",0.565666666666667,0.565722885013499,2307391606.17031,877194789.99239,1481711.002932,1.36966666666667,3000,4.33389805755491e-10
"Uqcrc2",0.551666666666667,0.551792437520302,2543430559.42779,966838744.829677,1495318.4684095,1.36933333333333,3000,3.93169766830582e-10
"Pid1_rep2",0.565666666666667,0.565415002435468,2078082942.72357,790142411.793394,1522736.83277386,1.36866666666667,3000,4.8121274634466e-10
"Mdm4",0.487333333333333,0.487313830651712,2960495257.39551,1125272121.19946,1578370.48925286,1.36733333333333,3000,3.37781321385986e-10
"Rab3gap1",0.512666666666666,0.512757679180756,1878937416.84987,714553953.903652,1578370.48925286,1.36733333333333,3000,5.32215703957053e-10
"Tasor",0.666000000000001,0.666182882223818,2064869096.92494,785170133.634236,1592441.22088829,1.367,3000,4.84292201132375e-10
"Uqcrc2_rep4",0.435666666666669,0.436653495927882,2755885043.3781,1047590506.78418,1606575.5357425,1.36666666666667,3000,3.62859837859645e-10
"Xrn1_rep2",0.496166666666666,0.496233003298029,465.668200715048,1080067.39676005,1649352.84976177,1.36566666666667,3000,0.00214745176600951
