celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Fibroblast,F1_Young,Fibroblast__F1_Young,Lum,-27.00237581715925,-0.399607458709238,9.945444148779809e-28,3.28995292441636e-24,0.419956140350877,76
Fibroblast,F1_Young,Fibroblast__F1_Young,Phldb1,-23.704523690020878,-0.36415633027666,1.9745871661203202e-24,3.26596717276301e-21,0.410416666666667,160
Fibroblast,F1_Young,Fibroblast__F1_Young,Fhl2,19.63959274646548,0.339806736527624,2.2930168891989798e-20,2.08501963594702e-17,0.569381958584307,259
Fibroblast,F1_Young,Fibroblast__F1_Young,Cd9,-19.598395360198033,-1.05889368905357,2.5211845658367797e-20,2.08501963594702e-17,0.286231884057971,46
Fibroblast,F1_Young,Fibroblast__F1_Young,Eif4enif1,19.43259857426019,0.684498174272071,3.69318808477997e-20,2.4434132368904302e-17,0.614583333333333,56
Fibroblast,F1_Young,Fibroblast__F1_Young,Tpp2,17.81079795515224,0.0676387168753629,1.54597349848677e-18,8.523467221657049e-16,0.506589147286822,172
Fibroblast,F1_Young,Fibroblast__F1_Young,Sec24b,16.715444860108295,0.0406419844973458,1.9255515058434e-17,9.099606259042831e-15,0.489316239316239,156
Fibroblast,F1_Young,Fibroblast__F1_Young,Ddx50,16.601725409086683,0.177240384944073,2.50192675229649e-17,1.0345467120745999e-14,0.522906793048973,211
Fibroblast,F1_Young,Fibroblast__F1_Young,Myrip,-16.225324771385473,-2.07324898203064,5.95216865700426e-17,2.18775265748557e-14,0.174808429118774,87
Fibroblast,F1_Young,Fibroblast__F1_Young,Coro6,15.943699397866274,0.260866569151084,1.13841498076659e-16,3.76587675637587e-14,0.550520833333333,128
Fibroblast,F1_Young,Fibroblast__F1_Young,Lncppara,-15.495587152500242,-0.341036917835067,3.19457322615012e-16,9.60695293827691e-14,0.4344,125
Fibroblast,F1_Young,Fibroblast__F1_Young,Far1,15.447827569956823,0.629162304631691,3.56592685046072e-16,9.830071684436711e-14,0.60489417989418,126
Fibroblast,F1_Young,Fibroblast__F1_Young,Tlk1,-15.392168056911986,-0.117836490293858,4.05351648056913e-16,1.03146403982482e-13,0.47242206235012,139
Fibroblast,F1_Young,Fibroblast__F1_Young,Ptp4a2,-15.168590577115696,-0.555697906215962,6.78280642506018e-16,1.60268026100708e-13,0.402797202797203,143
Fibroblast,F1_Young,Fibroblast__F1_Young,Prrc2c,14.931727965696473,0.0218594339637395,1.1702321740190202e-15,2.58075202110327e-13,0.511049723756906,181
Fibroblast,F1_Young,Fibroblast__F1_Young,Stim1,-14.877490529120797,-0.350907161859128,1.32589603192999e-15,2.74129004601526e-13,0.457119741100324,103
Fibroblast,F1_Young,Fibroblast__F1_Young,Cul1,14.250517324685644,0.187627003175771,5.61671871939917e-15,1.0929473837513199e-12,0.537842951750237,151
Fibroblast,F1_Young,Fibroblast__F1_Young,Itgb1,14.096301925611435,0.153623189113212,8.01120922939631e-15,1.4336752148531199e-12,0.541228070175439,133
Fibroblast,F1_Young,Fibroblast__F1_Young,Uqcc1,14.083541988438586,0.179323699444562,8.25007718265596e-15,1.4336752148531199e-12,0.53578431372549,102
Fibroblast,F1_Young,Fibroblast__F1_Young,Iqgap1,14.062084727924434,0.521952703195356,8.667927538410632e-15,1.4336752148531199e-12,0.613848039215686,136
Fibroblast,F1_Young,Fibroblast__F1_Young,Smad7,13.357890819067649,0.442943495848728,4.38640957544158e-14,6.9096394645527296e-12,0.574766355140187,107
Fibroblast,F1_Young,Fibroblast__F1_Young,Orc4,-13.285858290723038,-0.364411426208876,5.17775753410963e-14,7.78546451037938e-12,0.425055928411633,149
Fibroblast,F1_Young,Fibroblast__F1_Young,Pkp4,-13.203709818464281,-0.237039197300849,6.255905525470731e-14,8.99762412098138e-12,0.454007936507936,120
Fibroblast,F1_Young,Fibroblast__F1_Young,Cebpb,-13.143964198081477,-0.314873337353412,7.17853466492513e-14,9.894413613155129e-12,0.459688013136289,58
Fibroblast,F1_Young,Fibroblast__F1_Young,Antxr1,12.831421013476895,0.565597175854225,1.4742766479902e-13,1.9507628606206398e-11,0.635416666666667,88
Fibroblast,F1_Young,Fibroblast__F1_Young,Bclaf1,12.769556515653408,0.168397531695718,1.69997871744545e-13,2.1628959989652098e-11,0.520700636942675,157
Fibroblast,F1_Young,Fibroblast__F1_Young,Ctif,12.497685940376257,0.0347654181606765,3.17917225484697e-13,3.86744341853589e-11,0.53236914600551,121
Fibroblast,F1_Young,Fibroblast__F1_Young,Rhoa,12.484983500934796,0.394278939112046,3.27353130952252e-13,3.86744341853589e-11,0.553789198606272,164
Fibroblast,F1_Young,Fibroblast__F1_Young,Gbf1,12.367259821452949,0.280736407567253,4.29279528724487e-13,4.89674717593311e-11,0.55180412371134,194
Fibroblast,F1_Young,Fibroblast__F1_Young,Cert1,12.177366497200966,0.282399730700725,6.64711974999476e-13,7.329557377660889e-11,0.564425770308123,119
Fibroblast,F1_Young,Fibroblast__F1_Young,Dlg1,12.116907523952625,0.166249343298914,7.6399844747982e-13,8.152602787945949e-11,0.538135593220339,177
Fibroblast,F1_Young,Fibroblast__F1_Young,Meis1,-12.077868283326916,-0.104336659814735,8.35856485742975e-13,8.640666421368001e-11,0.47536231884058,161
Fibroblast,F1_Young,Fibroblast__F1_Young,Ube2k,12.040374490148766,0.12700527673532,9.11224755540304e-13,9.134337852507049e-11,0.531782945736434,215
Fibroblast,F1_Young,Fibroblast__F1_Young,Hipk3,11.90213988062733,0.377367081312789,1.2527376193940399e-12,1.21884001322221e-10,0.567328918322296,151
Fibroblast,F1_Young,Fibroblast__F1_Young,Rin2,-11.799702522011842,-0.148098638989134,1.58597916607159e-12,1.49897688038995e-10,0.444677871148459,51
Fibroblast,F1_Young,Fibroblast__F1_Young,Skil,11.755593617596215,0.301169534720565,1.7555224286380998e-12,1.61313005387078e-10,0.527572016460905,81
Fibroblast,F1_Young,Fibroblast__F1_Young,Cdv3,11.727056760350381,0.0727563424353144,1.87474947066695e-12,1.67612736458548e-10,0.483512544802867,93
Fibroblast,F1_Young,Fibroblast__F1_Young,2610037D02Rik,-11.444223538561353,-0.389042290745899,3.5956421386240397e-12,3.1301011038337703e-10,0.433333333333333,135
Fibroblast,F1_Young,Fibroblast__F1_Young,Dnajc3,11.394948620239639,0.0544477840223765,4.02764681094173e-12,3.41627067963981e-10,0.521321321321321,111
Fibroblast,F1_Young,Fibroblast__F1_Young,Ipo7,11.193727951192965,0.331621491091206,6.4013570085821e-12,5.293922246097401e-10,0.555868544600939,142
