"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.5390625,64,0.0911478880581953,-0.455320185507432,0.339944566531646,1
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,2.34838720044291,1,1
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,2.11710724140445,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,9.92684556503855,1,1
"4632427E13Rik",0.565789473684211,76,0.192645077942396,1.50964232713822,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,-3.71703801974212,0.00640002148774613,0.0254691231081213
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,-10.7987250329711,3.36298641447749e-06,1.9150062104992e-05
"5031425E22Rik",0.594036697247706,109,0.444302093784038,11.599717802699,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,10.0421178712376,1,1
"A930015D03Rik",0.625,48,0.788495894806288,3.48582766970483,1,1
"AW554918",0.450730994152047,114,-0.364572432295856,-23.406271367006,7.8111877742404e-12,7.72663367977697e-11
"Aak1",0.476086956521739,115,-0.0365258760251139,12.0721013813614,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-33.1518501661652,3.86532352098926e-16,5.70581218213723e-15
"Abca6",0.583585858585859,36,0.884522782580064,-24.7372048738534,2.00976264579314e-12,2.11908489960277e-11
"Abca8a",0.701425217974514,71,1,-89.404016865955,8.82428628347572e-41,3.38676107559798e-38
"Abca8b",0.470833333333333,40,-0.180572245641821,-0.0710630142543351,0.706176533667085,1
"Abca9",0.54874213836478,53,0.793549122532574,-32.818217283419,5.42269432284003e-16,7.82417323724061e-15
"Abcc4",0.587301587301587,63,0.371968777386958,-1.04040096709356,0.149161793302849,0.505726998848352
"Abcc5",0.414855072463768,92,-0.584962500721156,-3.1212777186723,0.0124716397202311,0.0481550837487395
"Abcg2",0.596794871794872,52,0.302562770020431,2.63688135597774,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-4.70615401449967,0.00215533755685433,0.00895258175671744
"Abi1",0.667431561996779,207,1.16871923869692,-1.5661779927911,0.0767527457116087,0.273262558479735
"Ablim1",0.420223858267337,299,-0.367731784500487,13.0478759762137,1,1
"Ablim3",0.5,50,-0.166009951438929,-23.4951224153606,7.13409119595327e-12,7.09343057255665e-11
"Abtb2",0.476608187134503,57,-0.180572245641821,0.0287930017227893,1,1
"Acap2",0.524390243902439,82,0.14017765804826,2.21689256782709,1,1
"Acbd6",0.4,45,-0.605721060887953,-0.343056280799033,0.407489798461784,1
"Acer2",0.610133713638387,214,0.450815058835674,10.1818406901521,1,1
"Acer3",0.513235294117647,68,0.280107919192735,0.798012447733825,1,1
"Ackr3",0.525525525525526,111,0.382247564161174,-40.702798698005,1.83836525720948e-19,3.59981931488265e-18
"Actn1",0.577477870388318,134,0.315305152693627,-30.3475111394846,6.66384321674298e-15,8.88049662009013e-14
"Actn4",0.527777777777778,78,0.180572245641821,2.54999283814004,1,1
"Actr2",0.517647058823529,85,0.026967047600269,-7.66889980453917,8.98995982038346e-05,0.000438975391738317
"Actr3",0.495039682539683,84,0.104969559601543,-2.27091016225285,0.0330764001741192,0.121830349201794
"Acvr1",0.486714285714286,150,0.139724763666613,39.5207911531566,1,1
"Acvr2a",0.62037037037037,54,0.725825036561006,3.44993050403257,1,1
"Acyp2",0.368232662192394,149,-0.858527574047119,-13.6946003582831,1.66357664635106e-07,1.08217070655854e-06
"Adam10",0.344594594594595,111,-0.777607578663552,9.05682827282669,1,1
"Adam9",0.619883040935672,57,0.450661409009565,2.17809059878357,1,1
"Adamts1",0.465686274509804,68,-0.0840642647884748,-1.61886212794185,0.0719605294495555,0.257634805995703
"Adamts12",0.273015873015873,42,-1.4671260104273,-24.0772562882844,3.93921345054101e-12,4.0209311763767e-11
"Adamts5",0.571428571428571,56,0.802060622388091,-35.2661000576813,4.52814843650512e-17,7.12255479479781e-16
"Adamts9",0.537292234087311,88,0.125530882083859,-9.26410948365668,1.67407314101826e-05,8.72974553699469e-05
"Adamtsl3",0.610555555555556,60,0.598637437618233,-1.1592459481997,0.127843920053259,0.438877428590704
"Adarb1",0.544927536231884,69,0.438884241233211,0.135367908702989,1,1
"Adcy9",0.594827586206897,58,0.791413378188583,-1.50739825275591,0.0825078101031864,0.292666335652522
"Adgra2",0.654385964912281,95,0.890375508825502,3.85627359662702,1,1
"Adgrf5",0.478716608594657,164,0.119463666601572,8.45066994639495,1,1
"Adgrg6",0.366666666666667,92,-0.882163509706142,-7.22078786013002,0.000144575079173242,0.000694418028643272
