gene,condition
Pxdn,F1_Aged
Rab28,F1_Aged
Rab3gap1,F1_Aged
Rab6a,F1_Aged
Rb1,F1_Aged
Rbbp6,F1_Aged
Ret,F1_Aged
Rffl,F1_Aged
Rftn1,F1_Aged
Rgma,F1_Aged
Rgs7,F1_Aged
Rnf13,F1_Aged
Rpl21,F1_Aged
Rps6kc1,F1_Aged
Rpsa,F1_Aged
Rufy3,F1_Aged
Scfd2,F1_Aged
Sdk1,F1_Aged
Sec11a,F1_Aged
Selenbp1,F1_Aged
Selenop,F1_Aged
Sema3c,F1_Aged
Serbp1,F1_Aged
Sestd1,F1_Aged
Setd2,F1_Aged
Sh3pxd2a,F1_Aged
Sipa1l2,F1_Aged
Slc1a5,F1_Aged
Slc36a4,F1_Aged
Slc41a2,F1_Aged
Slc44a1,F1_Aged
Slfn5,F1_Aged
Smc4,F1_Aged
Smchd1,F1_Aged
Smoc2,F1_Aged
Smurf2,F1_Aged
Snx24,F1_Aged
Snx25,F1_Aged
Socs2,F1_Aged
Spidr,F1_Aged
Spry1,F1_Aged
Sptbn1,F1_Aged
Srgap2,F1_Aged
St3gal6,F1_Aged
St6gal1,F1_Aged
St6galnac3,F1_Aged
Stambpl1,F1_Aged
Stim1,F1_Aged
Stk39,F1_Aged
Ston2,F1_Aged
Syncrip,F1_Aged
Tab2,F1_Aged
Tbc1d19,F1_Aged
Tbce,F1_Aged
Tbk1,F1_Aged
Tcim,F1_Aged
Tdg,F1_Aged
Tdrd3,F1_Aged
Tek,F1_Aged
Terf1,F1_Aged
Tgfb2,F1_Aged
Thbs2,F1_Aged
Tlk1,F1_Aged
Tll2,F1_Aged
Tlr4,F1_Aged
Tmbim1,F1_Aged
Tmed10,F1_Aged
Tmem65,F1_Aged
Tmpo,F1_Aged
Tnks,F1_Aged
Tns3,F1_Aged
Tox,F1_Aged
Trim2,F1_Aged
Trpc1,F1_Aged
Trrap,F1_Aged
Tulp4,F1_Aged
Ube2b,F1_Aged
Ube2r2,F1_Aged
Ube2v2,F1_Aged
Ube4a,F1_Aged
Ube4b,F1_Aged
Ubl3,F1_Aged
Ubr1,F1_Aged
Ubr5,F1_Aged
Uso1,F1_Aged
Usp24,F1_Aged
Usp25,F1_Aged
Usp6nl,F1_Aged
Usp8,F1_Aged
Vav3,F1_Aged
Vim,F1_Aged
Vps13a,F1_Aged
Wapl,F1_Aged
Wasf2,F1_Aged
Wdr36,F1_Aged
Wipf1,F1_Aged
Wwox,F1_Aged
Xpnpep1,F1_Aged
Xpo6,F1_Aged
Ywhaz,F1_Aged
Zbtb38,F1_Aged
Zfp260,F1_Aged
Zfp36l2,F1_Aged
Zfp398,F1_Aged
Zfp950,F1_Aged
Zfyve9,F1_Aged
Zmynd8,F1_Aged
Znrf1,F1_Aged
2610037D02Rik,F1_Young
A4galt,F1_Young
Abcd3,F1_Young
Acox1,F1_Young
Adam17,F1_Young
Adhfe1,F1_Young
Akap10,F1_Young
Aldh2,F1_Young
Alkbh1,F1_Young
Ankrd28,F1_Young
Aplp2,F1_Young
Arl8b,F1_Young
Arrdc3,F1_Young
Atp1b3,F1_Young
B4galt5,F1_Young
B830012L14Rik,F1_Young
Bicd1,F1_Young
Boc,F1_Young
Btbd3,F1_Young
Cbl,F1_Young
Cdip1,F1_Young
Cdk14,F1_Young
Chst11,F1_Young
Cir1,F1_Young
Cnot7,F1_Young
Cpne3,F1_Young
Csnk1a1,F1_Young
Cspp1,F1_Young
Cyp39a1,F1_Young
Dennd1b,F1_Young
Dhx40,F1_Young
Dlc1,F1_Young
Dram1,F1_Young
Edem1,F1_Young
Eif2ak3,F1_Young
Eif2b3,F1_Young
Epb41l3,F1_Young
Etf1,F1_Young
Fam168a,F1_Young
Fam234a,F1_Young
Fermt2,F1_Young
Fgf2,F1_Young
Filip1,F1_Young
Fmo5,F1_Young
Foxo1,F1_Young
Fryl,F1_Young
Galnt17,F1_Young
Gm16083,F1_Young
Gm37899,F1_Young
Gnb4,F1_Young
Gpx3,F1_Young
Heg1,F1_Young
Herc6,F1_Young
Hipk1,F1_Young
Hlcs,F1_Young
Hnrnph1,F1_Young
Htra3,F1_Young
Ibtk,F1_Young
Ifngr1,F1_Young
Igf2r,F1_Young
Impact,F1_Young
Iqgap2,F1_Young
Itgb1,F1_Young
Itgb5,F1_Young
Itprid2,F1_Young
Kansl1,F1_Young
Kcnc2,F1_Young
Kif2a,F1_Young
Ldah,F1_Young
Lhfpl2,F1_Young
Lonp2,F1_Young
Lrrc28,F1_Young
Mapk6,F1_Young
Mef2d,F1_Young
Mettl25,F1_Young
Mnat1,F1_Young
Mt2,F1_Young
Mtch1,F1_Young
Mtss1,F1_Young
Myh6,F1_Young
Naalad2,F1_Young
Nek1,F1_Young
Nf1,F1_Young
Ngly1,F1_Young
Nipsnap2,F1_Young
Nlk,F1_Young
Nol10,F1_Young
Nxpe4,F1_Young
Otud7a,F1_Young
P2rx4,F1_Young
Pafah1b1,F1_Young
Pals2,F1_Young
Pcdh9,F1_Young
Pcolce2,F1_Young
Pdcd4,F1_Young
Pdgfra,F1_Young
Pdgfrb,F1_Young
Pdlim5,F1_Young
Peak1,F1_Young
Pfkfb3,F1_Young
Phactr2,F1_Young
Pkd2,F1_Young
Pknox2,F1_Young
Plekhg2,F1_Young
Plekhh2,F1_Young
Pnisr,F1_Young
Pot1b,F1_Young
Ppp2ca,F1_Young
Prrc1,F1_Young
Prrc2c,F1_Young
Psma3,F1_Young
R3hdm2,F1_Young
Rab10,F1_Young
Rai1,F1_Young
Rhoq,F1_Young
Rint1,F1_Young
Riok1,F1_Young
Rlf,F1_Young
Rmdn1,F1_Young
Rnf25,F1_Young
Ror1,F1_Young
Rsu1,F1_Young
Samd5,F1_Young
Sdc2,F1_Young
Sdccag8,F1_Young
Sec14l1,F1_Young
Sec24b,F1_Young
Senp7,F1_Young
Serping1,F1_Young
Sh3bp5,F1_Young
Sh3d19,F1_Young
Sik3,F1_Young
Slc10a7,F1_Young
Slc17a5,F1_Young
Slc25a3,F1_Young
Slc25a40,F1_Young
Slc39a11,F1_Young
Slc8a1,F1_Young
Slk,F1_Young
Snx7,F1_Young
Sox6,F1_Young
Spred1,F1_Young
Strn3,F1_Young
Svep1,F1_Young
Svil,F1_Young
Swap70,F1_Young
Swt1,F1_Young
Tanc2,F1_Young
Tax1bp1,F1_Young
Tbc1d12,F1_Young
Tbc1d9b,F1_Young
Tmem108,F1_Young
Top1,F1_Young
Traf3ip2,F1_Young
Trip11,F1_Young
Trmt13,F1_Young
Tshz2,F1_Young
Ttc27,F1_Young
Tut7,F1_Young
Ube2f,F1_Young
Ubr4,F1_Young
Ubtd1,F1_Young
Vps36,F1_Young
Vps8,F1_Young
Wls,F1_Young
Wnk1,F1_Young
Zcchc24,F1_Young
Zcchc7,F1_Young
Zfand3,F1_Young
Zfp384,F1_Young
Zmynd11,F1_Young
