gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
1500004A13Rik,0.390873015873016,0.0105888869807976,0.457746478873239,0.588999533914268
1600020E01Rik,0.334532374100719,0.00208688741265902,0.403846153846154,0.202800108160423
4930438E09Rik,0.597849462365591,0.0370362675147487,0.581683168316832,0.48742389254057
A830012C17Rik,0.340365682137834,1.68390560118154e-5,0.523584905660377,1
Aatf,0.631048387096774,0.0123905668156871,0.516239316239316,1
Abcc4,0.583333333333333,0.046414241292155,0.584848484848485,1
Abcd2,0.327380952380952,0.00528058201860122,0.358649789029536,0.218052238697796
Ablim3,0.297198879551821,0.00327789940497346,0.459333333333333,1
Acin1,0.39207650273224,0.0494980658413459,0.486038394415358,0.954120370287777
Adamts10,0.588058035714286,0.03130856296968,0.546325051759834,0.558712160311577
Adamtsl1,0.661363636363636,0.0613852939174444,0.585069444444444,0.555132326108904
Adamtsl5,0.413059163059163,0.00802681571745587,0.498205128205128,1
Adcy7,0.588617886178862,0.0898103614616681,0.558580858085809,0.380029596509649
Aff1,0.45849307877751,0.0283705311199815,0.454800838574423,0.123125277187791
Ago2,0.447530864197531,0.0727447833861332,0.403892944038929,0.176258873682333
Aig1,0.442252360859956,0.0864143083765978,0.458239595050619,0.410015865597557
Akap7,0.387019230769231,0.0134843971246984,0.440677966101695,0.385791954159632
Alpk1,0.437405899859944,0.0266045635453643,0.498372781065089,1
Amn1,0.31386292834891,2.02246824128787e-5,0.442740286298568,0.407522151300724
Anapc1,0.418350168350168,0.0016036046631982,0.448563218390805,0.240277724927539
Angpt1,0.605068937550689,0.00417468121812016,0.583551483420593,0.669340682519214
Anks1,0.599585062240664,0.0358925810099504,0.599415204678363,0.224113238395964
Antxr2,0.445998033431662,0.0578622153203386,0.49498127340824,1
Anxa2,0.638570162107396,0.00215244423842545,0.554634034832055,0.504150291666505
Anxa6,0.334666666666667,1.6245040055346e-5,0.414948453608247,0.136110243166732
Ap1m1,0.438931297709924,0.0745546752809921,0.448333333333333,0.670740497898663
Appl1,0.427803379416283,0.00665038212486141,0.421828908554572,0.135420431527517
Arfgef1,0.469846000993542,0.0740078581908657,0.495817120622568,0.855057220662659
Arhgap10,0.458122362869198,0.055030933128807,0.461582381729201,0.183850717726443
Arhgap23,0.391447368421053,0.0638164970389953,0.423220973782772,0.364939111885047
Arpc2,0.457854406130268,0.0801497616615108,0.496782496782497,1
Asxl1,0.443333333333333,0.0546658696925472,0.491503267973856,0.672881881900456
Atad1,0.425724637681159,0.0585470332513897,0.49452861952862,0.941924449711341
Atf7,0.433783783783784,0.0221635425988762,0.501893939393939,1
Atm,0.42197962154294,0.0448075619527019,0.491071428571429,1
Atosa,0.449600798403194,0.0716651344211427,0.507017543859649,1
Atp10d,0.644888138982627,1.84714395875479e-5,0.553672316384181,0.641787911096555
