"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.523456790123457,0.5057,0.4674,0.302384098681319,0.190749313385934,0.216216216216216,54
"2210408F21Rik",0.487878787878788,0.4894,0.7776,0.429772869432947,0.205398429247255,0.202702702702703,55
"2610307P16Rik",0.410967741935484,0.4118,0.3035,0.229697820445799,0.174795137760884,0.754054054054054,155
"2900026A02Rik",0.613095238095238,0.5843,1e-04,0.13034850658376,0.199027619055596,0.208108108108108,56
"4632427E13Rik",0.434391534391534,0.4336,0.2926,0.230182145029332,0.181856862841466,0.227027027027027,63
"5031425E22Rik",0.529220779220779,0.5,1e-04,0.107265312119079,0.163771886709874,0.308108108108108,77
"9530026P05Rik",0.468005148005148,0.456,0.5337,0.317937348948163,0.176050310960161,1.03243243243243,185
"AW554918",0.373563218390805,0.352,4e-04,0.108268027892996,0.165129367935236,0.337837837837838,87
"Aak1",0.440350877192982,0.4357,0.2135,0.189518963182572,0.165628629767516,0.345945945945946,95
"Abca1",0.441840277777778,0.4718,0.2344,0.19831486723361,0.166940907221468,0.367567567567568,96
"Abca8a",0.636210086210086,0.6435,4e-04,0.108201510887143,0.165027774294963,0.272972972972973,39
"Abca8b",0.653601953601954,0.6088,0.0617,0.190513536975253,0.255191675473536,0.172972972972973,26
"Abcc5",0.393459915611814,0.3995,0.0523,0.128131108293996,0.165364912734363,0.27027027027027,79
"Abhd17b",0.46969696969697,0.4652,1.6291,0.782027701347589,0.249538975858217,0.175675675675676,44
"Abi1",0.733879138180758,0.7495,0.0359,0.128549220401499,0.175515509293223,0.856756756756757,156
"Abi3bp",0.467372134038801,0.4611,2.0059,0.995137631775,0.356484876264349,0.137837837837838,27
"Ablim1",0.414777162727982,0.442,0.0322,0.126470205044002,0.174486159837206,1.78108108108108,244
"Ablim3",0.563063063063063,0.5769,1.8463,0.909448525337339,0.318177047698562,0.148648648648649,37
"Abtb2",0.618376928236083,0.6261,1.332,0.613149308360249,0.163923376968886,0.313513513513514,71
