"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.5057,0.523456790123457,54,0.4674,0.302384098681319,0.190749313385934,-0.0721497857558351,-0.126213039739469,0.615371957303556,1
"2210408F21Rik",0.4894,0.487878787878788,55,0.7776,0.429772869432947,0.205398429247255,-0.0384741478146355,-1.56502994254564,0.0768609169707814,1
"2610307P16Rik",0.4118,0.410967741935484,155,0.3035,0.229697820445799,0.174795137760884,-0.512061953673709,-0.466915046825449,0.333869651339031,1
"2900026A02Rik",0.5843,0.613095238095238,56,1e-04,0.13034850658376,0.199027619055596,0.491853096329674,-0.00740754677519107,0.903122936317733,1
"4632427E13Rik",0.4336,0.434391534391534,63,0.2926,0.230182145029332,0.181856862841466,-0.415037499278844,-0.252862663813659,0.476995207314809,1
"5031425E22Rik",0.5,0.529220779220779,77,1e-04,0.107265312119079,0.163771886709874,0,0.0934523589117191,1,1
"9530026P05Rik",0.456,0.468005148005148,185,0.5337,0.317937348948163,0.176050310960161,-0.333830183943654,0.0956137613061401,1,1
"AW554918",0.352,0.373563218390805,87,4e-04,0.108268027892996,0.165129367935236,-0.880418384247328,-0.0428740508684342,0.769653802303837,1
"Aak1",0.4357,0.440350877192982,95,0.2135,0.189518963182572,0.165628629767516,-0.362570079384708,0.0113921770002179,1,1
"Abca1",0.4718,0.441840277777778,96,0.2344,0.19831486723361,0.166940907221468,-0.084888897586513,-0.271109993259458,0.461514145538159,1
"Abca8a",0.6435,0.636210086210086,39,4e-04,0.108201510887143,0.165027774294963,0.852442811586142,-0.107753840482516,0.642484367747175,1
"Abca8b",0.6088,0.653601953601954,26,0.0617,0.190513536975253,0.255191675473536,0.641546029087524,0.048752359146242,1,1
"Abcc5",0.3995,0.393459915611814,79,0.0523,0.128131108293996,0.165364912734363,-0.584962500721156,-0.21021387550222,0.516723681983989,1
"Abhd17b",0.4652,0.46969696969697,44,1.6291,0.782027701347589,0.249538975858217,-0.222392421336448,0.0260460528511999,1,1
"Abi1",0.7495,0.733879138180758,156,0.0359,0.128549220401499,0.175515509293223,1.6154645891185,-1.69898334901828,0.0652768378813295,1
"Abi3bp",0.4611,0.467372134038801,27,2.0059,0.995137631775,0.356484876264349,-0.632268215499513,0.0759156291983558,1,1
"Ablim1",0.442,0.414777162727982,244,0.0322,0.126470205044002,0.174486159837206,-0.312080308931015,-0.426672700018912,0.355607659853004,1
"Ablim3",0.5769,0.563063063063063,37,1.8463,0.909448525337339,0.318177047698562,0.695145418471579,-1.59479512497242,0.0741085851479134,1
"Abtb2",0.6261,0.618376928236083,71,1.332,0.613149308360249,0.163923376968886,0.817135942850189,0.025414888553577,1,1
"Acap2",0.5463,0.561111111111111,60,0.9024,0.484344214429897,0.216363063505929,0.160464672193246,-0.32261224412472,0.42182524195587,1
"Acer2",0.5624,0.577712165551839,184,0.3846,0.26137045701448,0.176131811346782,0.375509135092207,-0.183218173044793,0.544953201801418,1
"Acer3",0.5148,0.512121212121212,55,2.2906,1.01696417415453,0.224695281992022,0.165059246270496,-0.468807732165459,0.332891838614619,1
"Ackr3",0.5194,0.508421052631579,95,0.4194,0.269649054321966,0.168591988967749,0.174497731232136,-0.152103983699703,0.581256350135912,1
"Actn1",0.6525,0.680268199233717,87,0.0592,0.133984934930705,0.170303657284164,0.885541275415085,-0.395749704302176,0.373647122044363,1
"Actn4",0.5125,0.5,65,0,0.128396281292093,0.196103920293457,0.074000581443777,-0.0467014950701454,0.759894731181209,1
"Actr2",0.4372,0.455128205128205,52,0.4788,0.338226628047482,0.238880803237854,-0.478047296804645,-0.0268909474892709,0.816608508713773,1
"Actr3",0.4861,0.491496598639456,49,0.1539,0.195190265593976,0.208858598983865,-0.0780025120012731,0.0970162378078498,1,1
"Acvr1",0.5849,0.59969696969697,110,0.0537,0.131896327335769,0.170303657284164,0.485426827170242,-0.291475825156212,0.445157688393546,1
"Acyp2",0.4318,0.425742574257426,101,0.6839,0.37200082597063,0.171507261532475,-0.349149563622386,-1.39680364632761,0.0946409638845906,1
"Adam10",0.395,0.416666666666667,93,0.3713,0.249443013815484,0.165628629767516,-0.736965594166206,-0.428597213937621,0.35452500377859,1
