"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.509457364341085,215,-0.0675632838126345,8.66333127771458,1,1
"2210408F21Rik",0.474226804123711,97,-0.101283335837181,0.288227280984131,1,1
"2210408I21Rik",0.423076923076923,26,-0.0671141958585375,2.0530175307608,1,1
"2610307P16Rik",0.493078449328449,312,0.0740005814437767,-46.0040391849663,0,0
"2900026A02Rik",0.644345238095238,112,0.748461233004036,0.929375562150454,1,1
"4732440D04Rik",0.317708333333333,96,-1.13039663725568,0.226876357725445,1,1
"4732471J01Rik",0.308771929824561,114,-1.25375659224578,0.295665858118397,1,1
"4930523C07Rik",0.499183006535948,102,0,0.647853852687035,1,1
"5031425E22Rik",0.534722222222222,120,0.167456745851563,0.454042597686723,1,1
"5330438D12Rik",0.574626865671642,67,0.296981737757132,0.6445627089157,1,1
"9530026P05Rik",0.437946172933766,403,-0.211504105193712,-33.1598720453987,0,0
"9630014M24Rik",0.49,130,-0.134649526694782,2.9492430688849,1,1
"AU020206",0.585227272727273,88,0.655351828612554,0.37211246277981,1,1
"AW554918",0.534632034632035,154,0.0595010117486616,2.21452558144932,1,1
"Aak1",0.448863636363636,132,-0.457472765599241,0.88790566444969,1,1
"Abca8a",0.683760683760684,39,1.28950661719499,-4.66654018249348,0,0
"Abcb1a",0.679324894514768,79,1,0.272376732097726,1,1
"Abcc4",0.779696493982208,91,1.50250034052918,-3.70639631862927,0,0
"Abcc5",0.510869565217391,92,-0.0269670476002695,0.283744630389961,1,1
"Abcg2",0.582554517133956,107,0.43389652653016,0.825971199197483,1,1
"Abhd17b",0.367924528301887,53,-0.935869662580284,0.349688039556185,0.99,1
"Abi1",0.559055118110236,254,0.325875279404025,14.089990938395,1,1
"Abi2",0.428571428571429,56,-0.209453365628949,1.28592534324251,1,1
"Ablim1",0.473479645826585,735,-0.165101082313965,10.8289568532265,1,1
"Ablim3",0.477808002808003,370,-0.207971905590277,-54.3261665203135,0,0
"Acer2",0.36235632183908,232,-0.967723596976244,-22.3887846025908,0,0
"Acer3",0.605555555555556,60,0.569365645670138,1.12434829264741,1,1
"Ackr3",0.555645161290323,124,0.518467088934249,2.3046998183182,1,1
"Actn1",0.73030303030303,75,1.04580368961313,0.378436428316235,1,1
"Actn4",0.53859649122807,95,0.0515303006400814,0.497181422453664,1,1
"Actr2",0.478371501272265,131,-0.192645077942396,1.79778426270184,1,1
"Actr3",0.470873786407767,103,-0.0727563424353139,0.384618423135493,1,1
"Acvr2a",0.453125,128,-0.362570079384708,1.08303674579471,1,1
"Acyp2",0.392505411255411,264,-0.642738832000357,19.9095238858835,1,1
"Adam10",0.415631469979296,161,-0.64110557875869,4.0234343388008,1,1
"Adamts1",0.601025641025641,65,0.796466605914868,0.292509143579437,1,1
"Adamts9",0.530151482612766,452,0.108275851985764,5.3241400278921,1,1
"Adamtsl1",0.596774193548387,31,0.956931278108114,0.743753835483027,1,1
"Adamtsl3",0.326923076923077,130,-0.925999418556223,1.52521607843198,1,1
"Adarb1",0.525413711583924,141,0.0771678605224602,4.10748548260983,1,1
"Adcy9",0.534552845528455,82,0.148863385914482,0.350055919411133,1,1
"Adgrf5",0.524254087599952,399,0.1808628479272,-57.7061579833545,0,0
"Adgrl2",0.617460317460317,315,0.543705163243319,71.320348096536,1,1
"Adgrl4",0.515277777777778,574,0.123456553846,-5.25936857102397,0,0
"Adh1",0.454861111111111,48,-0.374395514781498,0.880905696199385,1,1
"Adipor2",0.554226475279107,209,0.349746039027125,2.13184816073371,1,1
"Adk",0.503472222222222,96,-0.117356950638159,0.57689841641519,1,1
"Afap1",0.488636363636364,88,0,0.428901647903885,1,1
"Afap1l1",0.602845528455285,205,0.627190736110454,3.55757813225574,1,1
"Afdn",0.437308868501529,109,-0.242856523896163,0.675129611739436,1,1
"Aff1",0.501164874551971,186,0.12075215946061,5.69026625844708,1,1
"Afg1l",0.494871794871795,130,0.0565835283663674,0.476222916012816,1,1
"Afg2a",0.606,100,0.616671360448494,0.360640863265559,1,1
"Agap1",0.5125,200,0,4.24442156914313,1,1
"Agmo",0.830795739348371,152,2.19377174339668,-9.43655786889661,0,0
"Ago3",0.4760348583878,153,-0.0901978089715785,3.19250770875303,1,1
"Ahnak",0.473892100192678,173,-0.267283878835152,-32.9092027866146,0,0
"Aig1",0.5625,80,0.510961919277379,-0.000702690522508931,0.85,1
"Airn",0.286438679245283,424,-1.00564656314114,-7.86911677352992,0,0
"Akap10",0.431034482758621,87,-0.480625840906421,0.521183006093125,1,1
"Akap12",0.555968778696051,99,0.405256478486258,1.91984374511799,1,1
"Akap13",0.500721153846154,208,0.0210616155278296,7.11277990534694,1,1
"Akap6",0.402203856749311,121,-0.519374159093579,1.23482465106906,1,1
"Akt3",0.471571786609381,399,-0.0673230248436145,-10.0411134254696,0,0
"Ambra1",0.530510018214936,183,0.180572245641821,3.21952694404757,1,1
"Amotl1",0.446886446886447,91,-0.334419039070559,0.512748237994842,1,1
"Anapc1",0.46141975308642,108,-0.316473664795255,0.307801679694165,1,1
"Angpt1",0.5,22,0,1.95746553893225,1,1
"Ank",0.519736842105263,76,0.192645077942396,0.119055791025211,1,1
"Ank2",0.5,88,-0.0715532610250342,0.795625888895103,1,1
"Ankhd1",0.567930489731438,211,0.424752654112056,3.62761949965216,1,1
"Ankib1",0.542168674698795,83,0.212993723334198,0.567765683342969,1,1
"Ankrd11",0.516060606060606,275,0.0767571989840379,33.8966535816231,1,1
"Ankrd12",0.533333333333333,195,0.112474729258413,1.35434427811259,1,1
"Ankrd17",0.469763513513514,296,-0.236802864260614,31.0971652434753,1,1
"Ankrd28",0.455284552845528,82,-0.226770861847022,0.379292418594446,1,1
"Ankrd33b",0.616352201257862,106,0.584962500721157,0.714599242874712,1,1
"Ankrd44",0.507699275362319,184,0.0978473233981445,2.69551809458488,1,1
"Anks1",0.521024464831804,109,0.0204641025597154,0.976708787135664,1,1
"Ano6",0.525982256020279,263,0.204013892021593,11.0621442805382,1,1
"Anxa2",0.511217948717949,104,0.169925001442313,0.307645367832279,1,1
"Anxa3",0.486545138888889,192,-0.0938669234642222,4.07822873644866,1,1
"Aopep",0.486299435028249,236,-0.027834208196726,8.97674960591667,1,1
"Ap2a2",0.614427860696517,67,0.785875194647152,0.410338081720774,1,1
"Ap2b1",0.537170263788969,139,0.127111917903339,1.59986099935807,1,1
"Ap3b1",0.625874125874126,143,0.697072867042694,1.94301586959671,1,1
"Ap3s1",0.496862745098039,85,-0.0824621601919731,0.505786129025083,1,1
"Apaf1",0.515503875968992,86,-0.0285691521967708,0.388043019096415,1,1
"Apba1",0.589711934156379,162,0.394859617341214,5.27374561647486,1,1
"Apbb2",0.577171085690639,537,0.421826664941483,-36.1870040677765,0,0
"Apc",0.50187265917603,178,-0.0262315415731798,3.72545290789384,1,1
"Aplp2",0.505420054200542,123,0.084888897586513,0.649765933376159,1,1
"Apold1",0.608585858585859,66,0.600392541290763,0.859977643609398,1,1
"App",0.479882232462878,465,-0.26367717485351,-48.0833944490458,0,0
"Appl1",0.411858974358974,104,-0.604071323668861,0.348713139449146,1,1
"Aqp1",0.499579124579125,297,-0.0376376573633652,-59.6082121961948,0,0
"Arap3",0.441558441558442,77,-0.358453970912476,0.252097116795568,1,1
"Arb2a",0.420726144864076,261,-0.482782105914678,24.1304193305689,1,1
"Arfgef1",0.531912878787879,176,-0.0124909441831971,3.39163483236769,1,1
"Arfgef2",0.472602739726027,73,-0.169925001442312,0.464073540450244,1,1
"Arglu1",0.501355013550135,123,-0.0406419844973458,1.12581201162382,1,1
"Arhgap10",0.552884615384615,104,0.415037499278844,0.23066014056981,1,1
"Arhgap18",0.485028248587571,177,-0.248576353140103,5.42311245826841,1,1
"Arhgap21",0.553435114503817,131,0.313660478903762,1.20083301797655,1,1
"Arhgap24",0.525252525252525,33,0.131244533278253,4.92418580284897,1,1
"Arhgap26",0.450328692962104,431,-0.258602159518533,-50.3249145860397,0,0
"Arhgap28",0.518779342723005,71,-0.137503523749935,0.324513171758866,1,1
"Arhgap29",0.528617571059432,258,0.264594919821411,10.9424696182082,1,1
"Arhgap31",0.396174863387978,61,-0.472068444315223,-11.3212371700157,0,0
"Arhgap35",0.563063063063063,74,0.444784842672896,0.464261345204946,1,1
"Arhgap5",0.516666666666667,120,-0.094327382548153,1.59095683093852,1,1
"Arhgef11",0.515873015873016,105,0.121306296222134,0.307728571674659,1,1
"Arhgef12",0.494444444444444,345,0.00642626915943278,68.2799005006407,1,1
"Arhgef15",0.461786372007366,181,-0.230297619421794,4.57621264438171,1,1
"Arhgef2",0.481308411214953,107,-0.0727563424353139,0.230647292039151,1,1
"Arhgef28",0.537313432835821,67,0.211504105193712,0.714667794112785,1,1
"Arhgef3",0.454753309265945,277,-0.216623940876835,26.7210858985082,1,1
"Arid1b",0.494593088071349,299,-0.0356239097307216,35.7451903455656,1,1
"Arid2",0.527272727272727,165,0.131911675505581,2.46502735769892,1,1
"Arid4b",0.487222222222222,150,-0.0648511443499675,2.0411624949391,1,1
"Arid5b",0.507383153569594,118,-0.0824621601919726,-16.5932919773287,0,0
"Arih1",0.414944903581267,242,-0.427953387164129,10.9175203189949,1,1
"Arl15",0.498406247895696,429,0.0281968918306521,-6.65358631407344,0,0
"Armh3",0.519345238095238,112,0.267104070142841,0.377408495805739,1,1
"Arnt",0.50936329588015,89,0,0.379494412904819,1,1
"Arpc2",0.473282442748092,131,-0.190102883379943,0.935686767049532,1,1
"Asap1",0.499150514477148,398,-0.0439880123773373,-19.8316435926918,0,0
"Asb3",0.56734693877551,98,0.584962500721156,0.390857522867321,1,1
"Ascc3",0.495810055865922,179,0.126633438531017,2.04572812767714,1,1
"Ash1l",0.542735042735043,195,0.367057470377022,3.8439520662526,1,1
"Asxl1",0.4,115,-0.532495080827021,0.887238002596433,1,1
"Asxl2",0.424528301886792,106,-0.36564947231668,0.153607955344185,1,1
"Atad2b",0.442424242424242,165,-0.441509710640035,2.45038781483356,1,1
"Ate1",0.534313725490196,136,0.222392421336448,2.26629316260642,1,1
"Atf2",0.533333333333333,85,0.257797757467647,0.388010800223867,1,1
"Atf6",0.436781609195402,87,-0.525091044743757,0.318516586346831,1,1
"Atf7",0.412693156732892,151,-0.561311232656511,4.40918918011403,1,1
"Atp10d",0.488,125,-0.0518389315196184,1.20237272223467,1,1
"Atp13a3",0.438333333333333,100,-0.111892880070897,0.647390226635792,1,1
"Atp2a2",0.560109289617486,183,0.337581359198848,6.40048184372318,1,1
"Atp2b1",0.492283950617284,108,-0.0671141958585366,0.83293293271575,1,1
"Atp2b4",0.51530612244898,98,0.169925001442313,0.384433313568849,1,1
"Atp2c1",0.473214285714286,112,-0.0888092669578553,0.18820441785472,1,1
"Atp6v0b",0.602459016393443,122,0.524661990453342,1.04805730484702,1,1
"Atp6v1h",0.534632034632035,77,0.32930762525296,0.265833968029924,1,1
"Atp8a1",0.532567049808429,174,0.255654875468196,3.07645428123897,1,1
"Atp9b",0.510204081632653,98,0.0534392589614612,0.423882793063285,1,1
"Atrnl1",0.4506038647343,138,-0.343954401217361,2.47235726347441,1,1
"Atxn1",0.548410839745734,427,0.155364061862936,-61.1491600855875,0,0
"Atxn2",0.455197132616487,93,-0.328054197684203,0.643875695338608,1,1
"Atxn7",0.588129496402878,139,0.540568381362703,1.30680656906225,1,1
"Auts2",0.603556485355649,239,0.651152780415623,14.3882317081548,1,1
"B2m",0.495274914089347,194,0.0212164859096959,-29.6988926304443,0,0
"B4galt1",0.5125,104,0.0437213774293177,0.789023833584423,1,1
"Babam2",0.61139846743295,174,0.789433014060342,1.62192926742838,1,1
"Bach2",0.450634920634921,210,-0.296981737757132,10.6420393659387,1,1
"Banp",0.577777777777778,75,0.452512204697507,0.718659081163679,1,1
"Baz1a",0.535112359550562,89,0,0.21280724888058,1,1
"Baz1b",0.560897435897436,104,0.321928094887362,1.37465227561609,1,1
"Baz2b",0.500754147812971,221,-0.0291463456595169,9.5189992627258,1,1
"Bbs9",0.500786163522013,106,0.111892880070897,0.647584644907042,1,1
"Bbx",0.486842105263158,114,-0.0418201756946273,0.453821043513656,1,1
"Bcam",0.429718875502008,83,-0.0824621601919731,0.360981059025164,1,1
"Bcas3",0.439300411522634,162,-0.360747343777891,2.45571611435864,1,1
"Bcl2",0.492462751971954,163,0.0715532610250338,3.14871372970302,1,1
"Bclaf1",0.489583333333333,80,-0.0317088597273383,0.455004578325784,1,1
"Bend7",0.37015503875969,86,-0.691877704637668,0.303378535244406,1,1
"Bhlhe40",0.484848484848485,55,0,3.02962991248,1,1
"Bicc1",0.411835748792271,69,-0.405256478486259,0.589035217302737,1,1
"Birc6",0.463748378728923,257,-0.177917792195843,18.1151525075447,1,1
"Bmpr2",0.472441520467836,304,-0.0964297626830928,-34.3544572941533,0,0
"Bptf",0.5,128,0,1.56045383614261,1,1
"Braf",0.507471264367816,203,0.0745469533650538,5.58423787494706,1,1
"Brd10",0.531746031746032,105,0.2081081953302,0.513514610603721,1,1
"Brwd1",0.548611111111111,144,0.275634442613427,1.83097225115273,1,1
"Btaf1",0.361111111111111,108,-0.865698908288409,0.712102775562187,1,1
"Btbd1",0.546948356807512,71,0.306661338234052,0.619030973986227,1,1
"Btbd3",0.414141414141414,66,-0.510194732319184,0.981331171929853,1,1
"Btbd7",0.5,176,-0.118644496498619,3.73683842455412,1,1
"Btbd9",0.40439672801636,163,-0.614346307502251,1.70386913723863,1,1
"Btg2",0.442156862745098,170,-0.165423609207371,4.10604023766129,1,1
"Btnl9",0.534364261168385,97,0.164386817900882,0.494459128633721,1,1
"Btrc",0.520618556701031,97,0.146841388329271,0.530408476829734,1,1
"Cables1",0.326754385964912,76,-0.955605880641547,0.349905347658677,1,1
"Cacna1c",0.56739417989418,180,0.382469636822413,-31.0248189813578,0,0
"Cacna2d1",0.527472527472527,91,0,0.288080186251406,1,1
"Cacnb2",0.617248062015504,86,0.642447995381916,0.578173445658805,1,1
"Cadm1",0.523206751054852,79,0.0554951125917036,0.0725543374246627,1,1
"Calcrl",0.488418079096045,118,-0.0181473467102595,1.95422508803458,1,1
"Cald1",0.382919621749409,282,-0.701194463144384,22.1770335514885,1,1
"Calm1",0.50625,80,0.0931094043914813,0.516329459133246,1,1
"Camk1d",0.637619047619048,35,0.765534746362976,-3.58937686751501,0,0
"Camk2d",0.555498633879781,244,0.376969458445324,12.4655479020452,1,1
"Camkmt",0.437435897435897,130,-0.566583971406302,1.47406739413032,1,1
"Camsap2",0.43127147766323,97,-0.485426827170242,0.282494355036008,1,1
"Camta1",0.473404255319149,94,0,0.214333101905964,1,1
"Capn2",0.475961538461538,104,-0.192645077942396,0.390993471414006,1,1
"Capza1",0.383895131086142,89,-0.700439718141092,0.288899558371412,1,1
"Car8",0.617638266068759,223,0.611644543373661,9.84948722899213,1,1
"Casp4",0.28974358974359,65,-1.35908109330483,0.356902130889658,1,1
"Cast",0.456834532374101,139,-0.174029399775049,1.38554184689033,1,1
"Cav1",0.392058722527473,416,-0.72119827830789,-52.2875929437196,0,0
"Cav2",0.471111111111111,75,-0.337034987277571,0.441866112064361,1,1
"Cavin1",0.481981981981982,74,-0.134301091711591,0.736830990943261,1,1
"Cavin2",0.492271880819367,179,-0.148098638989134,3.15179145617284,1,1
"Cbfa2t2",0.525157232704403,53,0.169925001442312,0.670752318308956,1,1
"Cbfa2t3",0.618181818181818,110,0.700439718141092,0.348868888611349,1,1
"Cbfb",0.538461538461538,104,0.222392421336448,0.660776018672891,1,1
"Cbl",0.473090277777778,96,-0.327574658028505,0.291300627455712,1,1
"Cblb",0.575980392156863,136,0.337869638756384,1.32618755277389,1,1
"Cbx5",0.46264367816092,58,-0.203533394085132,0.881751613635444,1,1
"Ccar1",0.440217391304348,92,-0.517848304862619,0.212639143851462,1,1
"Ccdc85a",0.557320971871125,499,0.268536843347862,-7.24110385842664,0,0
"Ccdc88c",0.537234042553192,94,0.160464672193246,0.21161800598162,1,1
"Ccnc",0.563063063063063,37,0.0544477840223765,1.31205345968682,1,1
"Ccnd3",0.475423155044008,211,-0.0675632838126345,8.66396546104386,1,1
"Ccnt2",0.537216828478964,103,0.342392197447078,0.890111207393431,1,1
"Ccny",0.493913962451821,383,-0.0708503264704567,-51.3716231271313,0,0
"Ccnyl1",0.416666666666667,106,-0.489384840738925,0.599338468956759,1,1
"Ccser2",0.524,125,0.100928908850781,0.383743578017516,1,1
"Cd200",0.494152046783626,114,-0.179323699444562,1.87821199236902,1,1
"Cd2ap",0.580536912751678,149,0.540568381362703,3.89898410523739,1,1
"Cd300lg",0.58,100,0.52083216330144,0.141774860447143,1,1
"Cd36",0.506088914552253,641,0.0443435773962176,14.4115905758703,1,1
"Cd38",0.47843137254902,85,-0.0577154978562868,0.398128912079102,1,1
"Cd47",0.413265306122449,98,-0.451379346342564,0.516029027700995,1,1
"Cd9",0.522569444444444,96,0.102361717629678,-27.4283071410143,0,0
"Cd93",0.559722222222222,120,0.398549376490275,1.43235774065195,1,1
"Cdc27",0.502136752136752,78,-0.12832409697554,0.478972208326724,1,1
"Cdc37l1",0.508130081300813,123,0.0395283641866375,0.822830494993312,1,1
"Cdc42",0.381461675579323,187,-0.655088587111798,4.37148475704041,1,1
"Cdc42bpa",0.512222222222222,330,0.101178834367368,-16.4101034710656,0,0
"Cdc42bpb",0.465399610136452,171,-0.198328716445978,2.93280697362641,1,1
"Cdc42ep3",0.500431034482759,116,0.120294233717712,0.917124586208615,1,1
"Cdh13",0.48490697131457,593,-0.0770554266650295,9.56240740833778,1,1
"Cdh2",0.481481481481481,81,-0.321928094887363,0.491662498337405,1,1
"Cdh23",0.460992907801418,94,-0.238786859587116,0.634494905406413,1,1
"Cdh5",0.516101694915254,177,0.0658879356564572,3.03575790278035,1,1
"Cdk12",0.541666666666667,108,0.229481846122767,0.348860626257022,1,1
"Cdk13",0.475198412698413,168,-0.176322772640463,3.33471661701162,1,1
"Cdk14",0.640897369778236,277,0.791814071161826,30.0590252061185,1,1
"Cdk17",0.508040935672515,114,0.0861566437497148,0.619359737985633,1,1
"Cdk19",0.5,104,0.0888092669578553,0.566104206506537,1,1
"Cdk6",0.284,125,-1.31550182572793,1.37291330725512,1,1
"Cdk7",0.48,50,-0.289506617194985,0.965637413273178,1,1
"Cdk8",0.512310606060606,88,0.0534392589614612,0.565032283056752,1,1
"Cdkal1",0.441751700680272,196,-0.364053570560039,3.86108215886694,1,1
"Cdyl",0.479166666666667,104,-0.284729476933112,0.161482131119257,1,1
"Cecr2",0.431972789115646,147,-0.29104878200339,1.7021804402755,1,1
"Celf1",0.493333333333333,125,-0.0801703486839833,0.654914424949311,1,1
"Celf2",0.526802374893978,131,0.115477217419936,-22.4684868055004,0,0
"Cemip2",0.426862026862027,189,-0.284567567383435,6.66365910220753,1,1
"Cep112",0.543859649122807,57,0.568283759574526,0.56145968042177,1,1
"Cep170",0.505494505494505,91,-0.0264722113611917,0.281582541328433,1,1
"Cep350",0.576,125,0.408805545567329,0.422842849604265,1,1
"Cep85l",0.568680660424846,430,0.420787586766733,-59.5590416677451,0,0
"Cert1",0.585057471264368,116,0.519374159093579,1.37219250253577,1,1
"Cfdp1",0.426041666666667,80,-0.355094958822562,0.33812650174734,1,1
"Cflar",0.408582089552239,134,-0.503766417873176,1.3058532745741,1,1
"Cgnl1",0.549166666666667,110,0.17218097538268,1.37555005744184,1,1
"Chaserr",0.494791666666667,128,-0.0588936890535687,0.982134065519546,1,1
"Chchd3",0.503314393939394,176,-0.0267173383757791,3.0658225105056,1,1
"Chd1",0.472508591065292,97,-0.154722594798642,0.283894503346659,1,1
"Chd2",0.396325459317585,127,-0.537656785942799,1.40401897938131,1,1
"Chd6",0.482300884955752,113,-0.0650950282218847,0.504112384391675,1,1
"Chd7",0.487745098039216,136,-0.0181473467102595,1.24363420639079,1,1
"Chd9",0.496897163120567,188,-0.0128240403575832,2.06233510358521,1,1
"Chic2",0.505376344086022,93,0.0269670476002695,0.141635378902578,1,1
"Chst11",0.420816044260028,241,-0.570089224239626,8.81729223914897,1,1
"Chsy3",0.551020408163265,49,0.39231742277876,0.511972453321853,1,1
"Clasp1",0.446666666666667,125,-0.241008099503795,1.17997345353172,1,1
"Clasp2",0.484343434343434,165,-0.0703893278913981,2.43725206114294,1,1
"Clcn3",0.465909090909091,88,-0.390789953032166,0.292734339025628,1,1
"Clec1a",0.480061349693252,163,-0.29598482763508,1.60078013697833,1,1
"Clic4",0.392353039203433,381,-0.588520320134345,-50.2067969078714,0,0
"Clic5",0.562724014336918,186,0.336427664582478,3.21979871019886,1,1
"Clip1",0.587786259541985,131,0.568842835357879,0.292287093173613,1,1
