"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Abcc4",0.7602,0.757142857142857,70,0.7669,0.470796771008274,0.274261601586638,1.70626879694329,-0.272656167836587,0.460239422542386,1
"Abcc5",0.3653,0.364978902953586,79,0.2139,0.246983927661363,0.253164785514788,-0.812914447399505,-0.141926346166542,0.594187072936495,1
"Abcg2",0.5557,0.557971014492754,69,1.6097,0.783067655009019,0.262379331750442,0.263034405833793,-0.23393126707002,0.493972149690017,1
"Abi1",0.5421,0.53525641025641,156,0.3151,0.281788159966013,0.247626449654758,0.287980762964025,-0.225339639223208,0.502012552273303,1
"Ablim1",0.4575,0.455265359026421,452,0.1461,0.161714128620507,0.162253379113054,-0.229568973280501,-0.219193478293903,0.507902031927552,1
"Ablim3",0.4729,0.476421229284665,227,0.0874,0.193813073484083,0.245325167568023,-0.175849835399418,-0.147664143000867,0.586826098146233,1
"Acer2",0.4609,0.441537010843942,101,1.0107,0.539181883993403,0.237304464152592,0,-0.49170824459479,0.32135678310234,1
"Ackr3",0.5569,0.566216216216216,74,0.5239,0.366702049878448,0.256214264181016,0.301655699861101,-0.568462167273296,0.28630317039665,1
"Actn1",0.5263,0.537634408602151,62,2e-04,0.189823413621686,0.289807627071522,0.15200309344505,-1.59188885010363,0.0743725997276662,1
"Actn4",0.5548,0.550438596491228,76,0.8927,0.507885881230066,0.257945035932054,0.342887713523008,0.0259895744690297,1,1
"Acyp2",0.3259,0.330467091295117,157,1.0448,0.565152205719158,0.257191802201727,-1.10619940383193,-0.181077929027936,0.547311358222014,1
"Adam10",0.5083,0.507912457912458,99,0.0899,0.190358235797133,0.238598478807488,0.0437213774293177,-0.0431231319490024,0.769004622318053,1
"Adam17",0.3554,0.358490566037736,53,1.187,0.710302526336138,0.396408725224061,-0.898120385980786,-1.26438207007784,0.111787739599611,1
"Adamts9",0.539,0.534585758048873,244,0.3768,0.284638693909996,0.2161941651652,0.279758640643423,0.048464507019105,1,1
"Adamtsl3",0.335,0.325757575757576,77,0.2006,0.238018402458784,0.247185440022049,-0.980891177052296,0.140998795255243,1,1
"Adarb1",0.4259,0.434782608695652,92,1e-04,0.163653305143048,0.249895148055148,-0.430634354329862,-0.0188243380706865,0.846150302823398,1
"Adgrf5",0.5615,0.542779783393502,277,0.0424,0.168179281320994,0.232273822337598,0.365181292841247,-0.110988959619846,0.63753695826078,1
"Adgrl2",0.5358,0.537140439932318,197,0.5754,0.378034466384834,0.243652641658437,0.277984747299765,0.0942444775086528,1,1
"Adgrl4",0.514,0.510246866042014,371,0.3084,0.243098455034185,0.192420373655545,0.100603940938406,0.0611682117697114,1,1
"Adipor2",0.5694,0.567204301075269,124,1.7766,0.831586598158159,0.239681930920227,0.506185387337039,-0.878750479171188,0.184936529364492,1
"Aebp2",0.5146,0.516339869281046,51,0.0798,0.264917570385519,0.358333435835483,0.0874628412503391,-0.806692499567149,0.204016627595762,1
"Afap1l1",0.5614,0.571517412935323,134,0.1221,0.204356894003552,0.241303096108092,0.337034987277571,-0.0289439542005567,0.809865877623847,1
"Aff1",0.4623,0.46235119047619,112,0.9562,0.517566847307227,0.235901098120571,-0.270089163367744,-0.543914535368856,0.296952717601299,1
"Afg1l",0.418,0.41358024691358,81,0.3955,0.318282910014009,0.256734097894729,-0.459431618637297,-0.55314385354189,0.292890344576391,1
"Afg2a",0.5453,0.538011695906433,57,1.4645,0.751624823479179,0.298571647060533,0.39231742277876,-0.012359974346829,0.875066904459274,1
"Agap1",0.5085,0.498441247002398,139,0,0.159550284410597,0.243686467723119,0.0483630215613986,-0.102456656389393,0.650783852270928,1
"Agmo",0.8938,0.895833333333333,56,1.1834,0.624925296210343,0.268097235745265,3.05889368905357,-1.32894179668527,0.103037751033301,1
"Ago3",0.5352,0.531835205992509,89,2.5039,1.11303936074473,0.247720116977458,0.258311995591391,-1.10267971408089,0.137531834798249,1
"Agps",0.5678,0.573232323232323,66,1.0354,0.569931709627431,0.269943697837629,0.314108590428063,-0.362982866637388,0.394193985122879,1
"Ahnak",0.4621,0.462470862470862,143,0.2163,0.247011617925247,0.251815077777828,-0.224560258019158,-0.0532902210452164,0.744071354170419,1
"Airn",0.9119,0.909567901234568,270,1.3041,0.642923933901333,0.225581155045302,3.5353804718706,-0.428348097048854,0.354664892718106,1
"Akap13",0.4986,0.516803840877915,162,0.027,0.178645876605234,0.257191802201727,-0.0127110517495543,-0.460817207352846,0.337046193985153,1
"Akap6",0.3729,0.376623376623377,77,1.1138,0.590714708106296,0.256214264181016,-0.80145432061792,-0.372900882124974,0.387808680930808,1
"Akt3",0.4846,0.466600529100529,252,0.2736,0.260167631076999,0.238674695198269,-0.0453239905094904,-0.306754052938686,0.433469995557666,1
"Ambra1",0.547,0.530172413793103,116,0.3132,0.274308466271885,0.237304464152592,0.341036917835067,0.0134553409548204,1,1
"Amotl1",0.6299,0.613526570048309,69,0,0.179568922907009,0.274261601586638,0.765534746362977,0.0137459119197416,1,1
"Ank2",0.4893,0.481666666666667,50,0.2272,0.302376886077087,0.330054297335071,-0.0418201756946273,-1.08749048740954,0.140271250707788,1
"Ankhd1",0.5162,0.494202898550725,115,0.1102,0.196226068137704,0.235786614735653,0.120294233717712,-0.354897695253626,0.399511745652855,1
"Ankrd11",0.5148,0.510208333333333,160,0.3295,0.290723100550109,0.2529210822402,0.109972842025131,-0.409673393112143,0.365371219412633,1
"Ankrd12",0.5487,0.560975609756098,123,0.4086,0.310629301871165,0.237446487057892,0.199937570508752,-0.199209137172843,0.52790725837733,1
"Ankrd17",0.5308,0.515804597701149,174,0.0234,0.178516056529899,0.259081523673333,0.182864057149811,-0.256324426269373,0.473994430890531,1
"Ankrd33b",0.5632,0.557291666666667,96,0.0771,0.186475596858368,0.240092394935013,0.362570079384708,-0.0851934694343441,0.679768151613401,1
"Ankrd44",0.6419,0.652777777777778,120,1.076,0.564072339845848,0.237446487057892,0.761213140412883,-0.161333417042741,0.570009365857553,1
"Ano6",0.5556,0.559302325581395,172,0.1424,0.222609225745057,0.257406490787951,0.304854581528421,-0.0125476789573327,0.874129681104402,1
"Anxa2",0.4677,0.478927203065134,87,1.1834,0.611583664542203,0.247720116977458,-0.258311995591391,0.00518431364479,1,1
"Anxa3",0.3975,0.390677397719651,142,0.6353,0.405039508640017,0.250156342862853,-0.554967760423319,-0.840343156898072,0.194833282518734,1
"Aopep",0.4582,0.453908355795148,159,0.1059,0.209275025809938,0.258210722753712,-0.22431729826094,-0.51428860032712,0.310493076714491,1
"Ap2a2",0.5157,0.538690476190476,56,0.0201,0.229281970547435,0.338531996349448,0.084888897586513,-0.0284036590368473,0.811615182876139,1
"Ap3b1",0.5563,0.551779935275081,103,0.4092,0.312853542344781,0.240495643674596,0.342392197447078,-0.386955967030531,0.379009578246833,1
"Apba1",0.5534,0.554,100,0.2725,0.262582561543069,0.243001098996781,0.277984747299765,-0.602605170602686,0.272282780354926,1
"Apbb2",0.5454,0.536722931247427,347,0.0997,0.169420844388001,0.200936102995274,0.271708739399627,-0.302192698936153,0.436909673117538,1
"Apc",0.5828,0.574596774193548,124,3e-04,0.154633001755411,0.236002138014431,0.482151695137381,-0.322378472053103,0.421993469851316,1
"Aplp2",0.6431,0.652173913043478,69,0.0674,0.201127827855913,0.268097235745265,0.84799690655495,-0.0597364355309296,0.729606907971778,1
"App",0.4538,0.478268526345449,338,0.0956,0.170128961801179,0.204395634324334,-0.293599371828868,-0.81706306378328,0.201133295690348,1
"Aqp1",0.5247,0.537400793650794,216,0.0137,0.165825731711931,0.245325167568023,0.142293882465122,-0.340168238306745,0.409470883700254,1
"Arb2a",0.4525,0.451127819548872,171,0.9677,0.538180412843438,0.260714883882878,-0.250543461650597,-0.218445853369104,0.50862652410648,1
"Arfgef1",0.5001,0.494971264367816,116,1.1844,0.604108105712499,0.235722446791557,0.0395283641866375,-0.177205154385078,0.551627116205552,1
"Arhgap10",0.4571,0.458333333333333,60,0.0014,0.211626309537433,0.322411916766839,-0.247927513443585,-0.0162380813063905,0.856986578720785,1
"Arhgap12",0.5921,0.604477611940298,67,1.2877,0.670214977679174,0.276775675908658,0.362570079384708,-0.022066429710307,0.833606622421267,1
"Arhgap17",0.5343,0.539906103286385,71,1.03,0.56558302892763,0.2664338128488,0.169925001442312,-0.192260025139561,0.535194054106557,1
"Arhgap18",0.4794,0.467676767676768,132,0.183,0.232749428837327,0.249345960977544,-0.102569733640548,-0.339703098211345,0.409791273240469,1
"Arhgap21",0.4953,0.50354609929078,94,1.1948,0.613871360379225,0.24460219108587,-0.0978473233981445,-0.889780956655045,0.182203130160197,1
"Arhgap26",0.4794,0.489184236035381,262,0.2686,0.252467307501211,0.229813734323516,-0.165248514232839,0.0399457084007793,1,1
"Arhgap29",0.6295,0.65952380952381,175,0.3696,0.310524282484314,0.259906087447709,0.614709844115208,0.0292006972557317,1,1
"Arhgap5",0.6068,0.616438356164384,73,0.4689,0.35064497437267,0.263589757525191,0.571156701196126,-0.00146579791638146,0.956820266777011,1
"Arhgef12",0.5509,0.575938438438438,222,0.0535,0.186101383244068,0.253208846008107,0.294285339818234,-0.29564355370448,0.441921833441011,1
"Arhgef15",0.5444,0.532624113475177,141,2e-04,0.157419771657721,0.240316464578559,0.256775415362112,-0.121971240750156,0.621373035528644,1
"Arhgef2",0.5202,0.514285714285714,70,2.2628,1.03482403038756,0.268097235745265,0.275634442613427,-1.04093644245759,0.149057188494307,1
"Arhgef3",0.4887,0.489134438305709,181,0.3561,0.305662236123313,0.26031012197234,-0.0817940911636477,0.0300120173451148,1,1
"Arid1b",0.4828,0.474959349593496,205,0.323,0.292166231644475,0.258895224464995,-0.0622842782543427,-0.186345593053289,0.541540983168568,1
"Arid2",0.5615,0.557971014492754,115,0.4431,0.324044395989836,0.237925807475142,0.389946518316013,0.00531699695238785,1,1
"Arid4b",0.5206,0.501346801346801,99,2e-04,0.1592717307851,0.243145023485776,0.119298928372344,-0.0506244462993806,0.75033603054469,1
"Arih1",0.5162,0.514367816091954,145,1e-04,0.161130936611374,0.246042650517772,0.0931094043914813,-0.0184800843230164,0.847546165729213,1
"Arl15",0.5236,0.532946732622889,270,0.143,0.176010194603285,0.185886237224085,0.071612469160839,-1.29121756917311,0.108055314213436,1
"Armh3",0.5255,0.54228855721393,67,0.8848,0.519037031735244,0.27955855980363,-0.0365258760251148,-1.1384029509441,0.131322079223947,1
"Arpc2",0.4591,0.444444444444444,75,0.0712,0.19592385591361,0.257945035932054,-0.217591435072626,-0.123972830087226,0.618525330232056,1
"Asap1",0.5326,0.546476964769648,246,0.3625,0.292486726933415,0.236474727602969,0.124258102962146,-0.140818887326617,0.595629765104382,1
"Ascc3",0.4739,0.480434782608696,115,0.6231,0.390968086111785,0.235740590188067,-0.179323699444562,-0.951244094391882,0.167800075792248,1
"Ash1l",0.4472,0.455601092896175,122,0.762,0.443886166312373,0.236002138014431,-0.364996816779248,-0.365086458987975,0.392827144790843,1
"Asxl1",0.5512,0.515873015873016,63,3e-04,0.185166834987612,0.282637479304412,0.296981737757132,-0.0646479363423893,0.719163222102083,1
"Asxl2",0.4887,0.480952380952381,70,2.9203,1.28076385754066,0.262379331750442,0,-2.32258668587082,0.0311409913950329,1
"Atad2b",0.5323,0.527131782945736,86,0.9878,0.538013523020654,0.248801987493545,0.210217707390346,-0.721887009587434,0.229529597174821,1
"Atf2",0.5571,0.583333333333333,62,0.5578,0.391391707717135,0.274261601586638,0.178337241258513,-1.36472272665018,0.0985134857597187,1
"Atf7",0.4877,0.483169934640523,102,0.0885,0.191068732218199,0.240495643674596,-0.0681715026415795,-0.41698388772403,0.361127708922551,1
"Atg10",0.5483,0.539115646258503,49,1.0778,0.620385803208319,0.322411916766839,0.415037499278844,0.0235223080884168,1,1
"Atp10d",0.4886,0.491967871485944,83,2.2388,1.01451091891032,0.250992343482358,-0.054447784022376,-1.17782396513249,0.124830009904263,1
"Atp13a3",0.5851,0.586666666666667,50,0.8012,0.573890101541063,0.411825481753717,0.46948528330122,-0.0499343731071491,0.751987200589924,1
"Atp2a2",0.5499,0.559753086419753,135,1e-04,0.158915349265457,0.242658710111441,0.296132094010025,0.00661960932816896,1,1
"Atp2b1",0.5754,0.576779026217228,89,3e-04,0.164447627771077,0.250992343482358,0.438884241233211,-0.0262036866178477,0.8189259910747,1
"Atp2b4",0.554,0.545197740112994,59,1e-04,0.195523557656394,0.298571647060533,0.31315788525963,-0.0401290863903796,0.776947847545121,1
"Atp2c1",0.4709,0.486531986531987,99,0.4572,0.33377009455644,0.24460219108587,-0.245112497836532,-0.335149106014256,0.41294765608078,1
"Atp6v0b",0.5588,0.553819444444444,96,0,0.163256823358516,0.249347588209574,0.34577483684173,-0.000532230093270414,0.973972783182363,1
"Atp8a1",0.5035,0.504385964912281,114,0.6623,0.406003251103736,0.23596829885244,0,-0.417197499572339,0.361004740112269,1
"Atrn",0.4105,0.428571428571429,63,0.2548,0.284041881912019,0.286042634306958,-0.569365645670138,-0.299574629259986,0.438902806707701,1
"Atrnl1",0.4517,0.462025316455696,79,0.1023,0.205962522975786,0.25523942675835,-0.295455883526171,-0.0224275705683183,0.832270617998237,1
"Atxn1",0.4952,0.507769869513642,281,0.1994,0.223695796190225,0.226006046047871,-0.0436269324002583,-0.125594595594833,0.616238973383784,1
"Atxn7",0.552,0.550653594771242,102,2.4175,1.07818781607543,0.24460219108587,0.393663848486276,-0.365566316348776,0.392516304355769,1
"Auts2",0.6092,0.610042735042735,156,1.1306,0.598523793341564,0.258397340363681,0.641952479305986,-0.0998574623271793,0.654951049070056,1
"B2m",0.517,0.520182291666667,128,0.1709,0.220691969810408,0.23794820189043,0.0896372124846763,-0.0556730615492285,0.738616767779685,1
"B4galt1",0.564,0.569444444444444,66,0.079,0.20808274848223,0.271991717848526,0.3536369546147,-0.00158094320811131,0.955158061660887,1
"Babam2",0.5734,0.573643410852713,86,1.3515,0.674379450455885,0.246132213996289,0.37851162325373,-0.595424814621637,0.275158242986159,1
"Bach2",0.4985,0.494220430107527,124,0.6494,0.40570914382155,0.243001098996781,-0.0163018123291003,0.0204860419676294,1,1
"Baz2b",0.5373,0.535807291666667,128,0.3587,0.29236454443247,0.238492114196526,0.195015982405143,-0.448475171342707,0.343600754622033,1
"Bbx",0.4609,0.454732510288066,81,0.8369,0.483914130679222,0.253696182257398,-0.142957953842043,-0.806606540426507,0.204040729494305,1
"Bcam",0.4748,0.478632478632479,78,0.8004,0.474387501602211,0.260315844113777,-0.192645077942396,-0.657002396377024,0.251670843979211,1
"Bcas3",0.5107,0.53448275862069,116,0.0105,0.158328740709867,0.23573076331087,0.0588936890535687,-0.0229266907070667,0.83044254164259,1
"Bcl2",0.5011,0.502401129943503,118,0.2632,0.260609347528885,0.245381343459117,0,-0.150349642772881,0.583444363339595,1
"Bclaf1",0.4802,0.483870967741935,62,1e-04,0.192510670628058,0.293969964272588,-0.115477217419936,-0.0289756183009899,0.809763897042467,1
"Bend7",0.5355,0.518867924528302,53,0.2785,0.327408552825916,0.338531996349448,0.255257055242074,-0.389814061459631,0.377254897140871,1
"Bicc1",0.4545,0.452898550724638,46,1e-04,0.234651747600709,0.358333435835483,-0.263034405833793,-0.112363164214528,0.635462051851083,1
"Bicral",0.4865,0.483333333333333,60,1.9311,0.935830965818643,0.30928782846034,0,-1.34900500432671,0.100473583076128,1
"Birc6",0.4824,0.482015065913371,177,0.1879,0.241275028860247,0.259525394079217,-0.096215315259303,-0.545774135065756,0.296128416732297,1
"Bmpr2",0.4511,0.45062893081761,212,0.239,0.255472701446234,0.251571972675547,-0.286713402303305,-0.275547227941246,0.45787084460592,1
"Bptf",0.5347,0.535185185185185,90,0,0.166104004096943,0.253696182257398,0.200298650485831,-0.00342993057039109,0.933991263845915,1
"Braf",0.4444,0.442477876106195,113,1.6377,0.777482309302097,0.237608647074069,-0.278716028066063,-0.595118951762544,0.27528157358397,1
"Brwd1",0.6738,0.655555555555556,75,1e-04,0.169386972639196,0.258652369544266,1.04730571477836,0.0194600447196578,1,1
"Btbd7",0.432,0.440366972477064,109,0.728,0.432234269407557,0.237925807475142,-0.433896526530159,-0.123304483362745,0.619472994776204,1
"Btbd9",0.5116,0.518518518518518,99,0.4051,0.311032558883684,0.240092394935013,0.045087889528538,-0.490257191972574,0.322071846045313,1
"Btg2",0.4963,0.483956386292835,107,0.0192,0.16187895170971,0.236107118911297,-0.0204641025597154,-0.0400451066277299,0.77717519383109,1
"Cacna1c",0.6088,0.595412844036697,109,0.1375,0.20955901216405,0.240316464578559,0.678071905112638,0.00581971868020048,1,1
"Calcrl",0.41,0.41004016064257,83,1.2258,0.628037902434843,0.248259222985484,-0.606657571820475,0.0241641509699093,1,1
"Cald1",0.3757,0.359663654618474,166,0.2838,0.278383201965814,0.260579943802454,-0.667424660913129,-0.271432074814498,0.461248147936214,1
"Camk2d",0.5673,0.56962962962963,150,0.3336,0.289939302255048,0.249345960977544,0.368151111648008,-1.13598106339776,0.13173302657546,1
"Camkmt",0.3737,0.376422764227642,82,2.394,1.06862189892893,0.243621846964113,-0.893084796083488,0.0147138612296658,1,1
"Capn2",0.4898,0.498983739837398,82,0.0054,0.169165054621356,0.25523942675835,-0.0588936890535683,0.0183379647868662,1,1
"Capza1",0.3726,0.363387978142077,61,0.7836,0.487317084507762,0.289807627071522,-0.616671360448494,-0.299568353566421,0.438907601108163,1
"Car8",0.5741,0.576851851851852,144,0.7289,0.445467848308494,0.25761589364984,0.444481277171326,0.0803882365942741,1,1
"Casp4",0.4508,0.448275862068966,58,0.8128,0.5074752510909,0.303659866832835,-0.277533975528909,-0.320718718826321,0.423190759044855,1
"Cast",0.4925,0.481382978723404,94,0.5547,0.370153544498546,0.243621846964113,0,-0.0424087507367119,0.770872021095069,1
"Cav1",0.4737,0.486393857714612,265,0.3963,0.298841848435228,0.226577116510071,-0.220446777021479,0.138217506900759,1,1
"Cavin2",0.404,0.414236111111111,144,1e-04,0.161554498656374,0.246689570947835,-0.559427408614019,-0.020835616763577,0.83824774514201,1
"Cbl",0.3839,0.379032258064516,62,0.3639,0.31775879632473,0.274261601586638,-0.614709844115208,0.0203147365885172,1,1
"Cblb",0.531,0.538333333333333,100,0.5414,0.36279205255457,0.240092394935013,0.135351852894886,-1.24686109341833,0.114301113416165,1
"Ccdc85a",0.5682,0.58250320993874,349,0.4638,0.298391658801097,0.186739526875542,0.348803800878757,-0.738286843664525,0.224311371107288,1
"Ccdc88a",0.4771,0.477272727272727,66,1.358,0.695265125438654,0.274261601586638,-0.178337241258513,-0.0533669679456921,0.743893589457581,1
"Ccnd3",0.5316,0.531609195402299,116,0.8597,0.480809753368095,0.23573076331087,0.216317906926764,0.020103928370645,1,1
"Ccny",0.4949,0.486358024691358,270,0.0232,0.159574869755233,0.230268017739492,-0.0265942100117131,-0.669905589577894,0.247067269890231,1
"Ccser2",0.3943,0.388888888888889,75,1.493,0.735431084535396,0.257308409780395,-0.623436648535793,-0.313282812957446,0.428617870402883,1
"Cd200",0.5011,0.504609929078014,94,0.0977,0.19287983902781,0.237925807475142,0,-0.0544464036029666,0.741408196943615,1
"Cd2ap",0.5825,0.581578947368421,95,0.5923,0.385402955612538,0.245104780872216,0.523561956057013,0.252120461887074,1,1
"Cd36",0.5331,0.549879398784508,411,0.1167,0.151844435067693,0.164231067160056,0.162019803356966,-0.206012939933714,0.520943035689669,1
"Cd81",0.5713,0.583333333333333,86,0.3763,0.30830295711043,0.252627383159996,0.366127898797897,-0.897549427248606,0.180306150621317,1
"Cd9",0.4733,0.448039215686275,85,0,0.15746113728149,0.240495643674596,-0.159198594849254,-0.168976300938326,0.561013409645074,1
"Cd93",0.5168,0.51875,80,0.101,0.208218734725924,0.259439414171394,0.0951572330403399,-0.0588756271421573,0.731486350022591,1
"Cdc42",0.416,0.423484848484848,110,3e-04,0.155295104269554,0.237013389254366,-0.48903808072262,-0.010885926035229,0.882695645112125,1
"Cdc42bpa",0.5147,0.51551724137931,203,0.3975,0.317551227380704,0.254456574619462,0.0482551686072208,0.0595393585299178,1,1
"Cdc42bpb",0.4491,0.448412698412698,126,0.7762,0.449137460542767,0.235786614735653,-0.281412935148648,-0.0207447597777985,0.838595942426506,1
"Cdc73",0.5284,0.526515151515151,88,0.068,0.190156488530571,0.250992343482358,0.16349873228288,-0.093897422330528,0.66475832133444,1
"Cdh13",0.5179,0.515436261673173,382,0.2288,0.194032641543068,0.163648521183446,0.12480645573628,-0.954604575343183,0.167051133940667,1
"Cdh5",0.5022,0.501199040767386,139,2e-04,0.157419771657721,0.240316464578559,0.0170735133589415,-0.151605030282354,0.581876964507443,1
"Cdk12",0.6113,0.616071428571429,56,0.6493,0.481183393170329,0.358333435835483,0.621488376746271,-0.197547191723423,0.529633659091167,1
"Cdk13",0.4406,0.456521739130435,115,0.0344,0.167651103608444,0.236107118911297,-0.349584437790228,-0.194790846937195,0.532519363148445,1
"Cdk14",0.6415,0.635507246376812,161,0.3144,0.290037964982303,0.260632651849638,0.87023212502967,0.022145955995029,1,1
"Cdk17",0.5396,0.527777777777778,66,0.168,0.243366391261439,0.274261601586638,0.249978253008348,-0.0993021108859011,0.655849844598746,1
"Cdk19",0.4997,0.513565891472868,86,1.2569,0.639495056947266,0.247720116977458,-0.258311995591391,-0.416829569916899,0.361216580188408,1
"Cdk6",0.202,0.196969696969697,77,1.5933,0.768665963370896,0.249895148055148,-1.88582898008069,-1.23525985689419,0.115999563314246,1
"Cdkal1",0.4587,0.468098958333333,128,0.395,0.30546474490914,0.237446487057892,-0.273018494406416,0.00407494155663812,1,1
"Cds2",0.486,0.493589743589744,78,0.6471,0.417523351211551,0.262379331750442,-0.131244533278253,-0.783331968614668,0.210692153055447,1
"Cecr2",0.3998,0.40809968847352,107,0.3225,0.278687349721184,0.238598478807488,-0.62148837674627,-0.397942136030707,0.372326760371265,1
"Celf1",0.5515,0.548295454545455,88,0.4377,0.331264514632092,0.252085335348082,0.278301162487105,-0.0296740365394186,0.807529320162783,1
"Celf2",0.5004,0.478396087117017,86,0.3344,0.28454385666787,0.24064131708406,0.238159737194764,-0.0462705944781874,0.760971081057683,1
"Cemip2",0.3632,0.354938271604938,81,0.696,0.428278305516405,0.250443731958723,-0.802060622388091,-0.069071989871631,0.710133163763823,1
"Cep112",0.5806,0.585271317829457,43,0.3497,0.511446058041845,0.578322612649244,0.476438043942987,-0.40279223506392,0.36942893204233,1
"Cep350",0.5204,0.525114155251142,73,0.6873,0.436532891147052,0.268097235745265,0.0687127500840141,-0.845486035537746,0.193472878374186,1
"Cep85l",0.4488,0.45405604719764,226,0.1809,0.229689713480144,0.245890755722006,-0.304854581528421,-0.0783394509548998,0.692232761472378,1
"Cflar",0.4766,0.483021806853583,107,0.2626,0.254309331456545,0.236107118911297,-0.143364175171178,0.000272835660794613,1,1
"Cgnl1",0.5288,0.514866979655712,71,0.6418,0.404873121341961,0.246132213996289,0.327574658028504,-1.89162777830614,0.0517678454619314,1
"Chaserr",0.4679,0.469348659003831,87,3e-04,0.163370747409149,0.249347588209574,-0.185555653156076,-0.0488024819815536,0.754722924480103,1
"Chchd3",0.4731,0.466049382716049,108,0.2765,0.261692175763169,0.239321183115614,-0.133266530863464,-0.0137887957978649,0.86810578014876,1
"Chd2",0.5465,0.547619047619048,91,1.643,0.785418538078929,0.246655913825884,0.253756592245783,-1.15425409912945,0.128667484694157,1
"Chd6",0.4396,0.441947565543071,89,0.7204,0.437184950712668,0.249895148055148,-0.376148485885249,-0.806682920892356,0.204019313173641,1
"Chd7",0.5498,0.546969696969697,88,1.7351,0.821442965725983,0.248259222985484,0.498805856971442,0.0882236144528008,1,1
"Chd9",0.5895,0.595238095238095,119,0.4285,0.317629928292855,0.236596777145954,0.507794640198696,0.00562254448345811,1,1
"Chn2",0.8354,0.826530612244898,49,1.1904,0.702453279339321,0.382448308644257,2.61143471208235,0.46032139724268,1,1
"Chordc1",0.5295,0.540625,80,0.005,0.167654813737312,0.253164785514788,0.169925001442312,-0.0603985211310913,0.728171635615289,1
"Chst11",0.4362,0.434892086330935,139,0.6651,0.413010223828581,0.245046281860853,-0.39665896996399,-0.0494238171759918,0.753216924811078,1
"Clasp2",0.4395,0.447530864197531,108,0.4709,0.335274334193153,0.238953666424342,-0.421463768438277,-0.0322668151850394,0.799468748104958,1
"Clec1a",0.4283,0.432291666666667,96,1.9888,0.916053452191688,0.245614972647438,-0.502500340529183,-0.565009638669508,0.28777122703257,1
"Clic4",0.3667,0.364994789161456,270,0.235,0.229323167905644,0.213952918447886,-0.779951519131851,-0.656674666284971,0.251789134714558,1
"Clic5",0.5091,0.516169154228856,134,0.1864,0.226752913457197,0.238215283153625,0.0356239097307212,-0.00429726813281661,0.926136556793604,1
"Cmah",0.0371,0.0451388888888889,48,2e-04,0.179644872274097,0.274261601586638,-4.70043971814109,-5.64178655739303,0.000781959099395996,0.518629917782565
"Cmip",0.4317,0.418279569892473,186,0.0017,0.170850858508338,0.259960211228402,-0.396421821111497,-0.116045220995773,0.629978110857826,1
"Cmss1",0.3278,0.321428571428571,56,2.74,1.24300818100852,0.30928782846034,-0.823122237915921,-0.50523116322816,0.314792105384211,1
"Cnn3",0.5908,0.584541062801932,69,0.266,0.277754494437557,0.269943697837629,0.527247002864869,-0.684005539607313,0.242153901927588,1
"Cnot2",0.6158,0.618613138686131,137,0.6742,0.415126865340538,0.243001098996781,0.578173335058517,0.0197957733478091,1,1
"Cnot4",0.493,0.494823232323232,132,0.1285,0.205931769859917,0.239996456499379,-0.0343515047907772,-0.156887973851667,0.575372303466011,1
