"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"2210408F21Rik",0.46420581655481,0.453125000033992,998.999999999999,979.923507213112,899.642543862944,0.203174603174603,149,1.65266922588411,1.47820174099936,1.61796634348803
"2210408I21Rik",0.621527777777778,0.639344262295081,998.999999999999,800.183562087483,357.679124196469,0.0645502645502646,48,1.50634920807268,1.50756705071375,1.5068626361705
"2610307P16Rik",0.461805555555556,0.459016393885656,998.999999999999,983.486736784804,910.386622383616,0.193650793650794,144,1.54296761688863,1.47863373766549,1.53017194785891
"4632427E13Rik",0.507936507936508,0.4907975460065,998.999999999999,991.321018109201,934.009050298745,0.172486772486772,147,1.48929288630293,1.47385219913022,1.48631101243676
"4833422C13Rik",0.675287356321839,0.660839160839155,998.999999999999,961.129090266264,842.972411511272,0.302645502645503,203,1.45060477032285,1.47754415911307,1.45453542369998
"4930523C07Rik",0.339285714285714,0.354166666666698,998.999999999999,991.635729419187,934.957988041262,0.101587301587302,84,1.41961414160267,1.46646793988397,1.43323709246696
"4933431K23Rik",0.47948717948718,0.443037974686127,998.999999999999,920.528323122772,720.550372343577,0.0835978835978836,65,1.55511258231987,1.48464645079129,1.53007689966819
"5031425E22Rik",0.510224948875256,0.526595744677736,998.999999999999,981.501467237363,904.400510213954,0.198941798941799,163,1.46995151087813,1.47872145765864,1.47149796071296
"9330188P03Rik",0.575757575757576,0.565217391304167,998.999999999999,855.368217456545,524.075439250577,0.073015873015873,55,1.60978787255992,1.49705816230548,1.56497351907721
"9530026P05Rik",0.465829877193514,0.488687782805509,0.565150825893966,0.469700201912401,0.253674213164168,2.57248677248677,770,1.77892422954961,1.70402839925434,1.77560046234853
"9630014M24Rik",0.391071428571429,0.405594405594406,998.999999999999,998.107083788133,954.470831116939,0.151322751322751,112,1.48883376083173,1.46114583042162,1.4821941754713
"A830082K12Rik",0.509345794392523,0.50381679389602,998.999999999999,1003.45964567586,970.610219290342,0.138624338624339,107,1.69331044802601,1.45267849663162,1.63053155951813
"AW554918",0.477011494252874,0.485829959582991,998.999999999999,966.283380697597,858.513958862736,0.261375661375661,203,1.57868116484336,1.46582576257321,1.56155525903029
"Aak1",0.536507936507936,0.542635658914727,998.999999999999,1004.44431590814,973.579260178595,0.136507936507936,105,1.52703050340338,1.45172495403193,1.50784558898128
"Abca6",0.587730061349693,0.618604651162791,998.999999999999,971.238517450309,873.455005259174,0.227513227513228,163,1.58315165701679,1.47041535013536,1.5626127811867
"Abca8a",0.759190031152648,0.768060836501901,0.922141498621678,36.4049091364374,107.873441984485,0.556613756613757,321,1.30633238844322,1.53998821963293,1.32763783547229
"Abca8b",0.775537634408602,0.775641025516695,998.999999999999,993.878682419121,941.72108389703,0.165079365079365,124,1.30659332981351,1.47097722241276,1.34112519939159
"Abca9",0.558333333333333,0.542372880781291,998.999999999999,1008.72918191469,986.499263197949,0.124867724867725,100,1.48680903773359,1.44896253894341,1.47690308655987
"Abcc9",0.422356338161507,0.415544041519172,1.28866840034222,3.01774259485428,6.44831617947501,1.02116402116402,503,1.51880552616603,1.6031364579935,1.52415423880308
"Abcg2",0.48780487804878,0.479166666669456,998.999999999999,991.635729419187,934.957988041262,0.101587301587302,82,1.59182401495401,1.46646793988397,1.5532406753457
"Abhd17b",0.304878048780488,0.302083333334124,998.999999999999,991.635729419187,934.957988041262,0.101587301587302,82,1.39938141231715,1.46646793988397,1.41912176523616
"Abi1",0.628109452736318,0.662404092071611,998.999999999999,818.467827634355,412.811015301398,0.413756613756614,268,1.51645296640002,1.50951691326196,1.51565014684298
