"term","estimate","se","z","p","gene"
"sexM",-0.788044051823565,0.381501129892722,-2.06564015169539,0.043048566222524,"1700025G04Rik"
"sexM",-0.250532382698943,0.3818518044091,-0.656098464917907,0.513768634647449,"2210408F21Rik"
"sexM",18.0471587992375,4145.15989570407,0.00435379074711716,0.996567283382367,"2610035D17Rik"
"sexM",0.216223108469636,0.631145445290275,0.342588400317443,0.733503251747362,"2610037D02Rik"
"sexM",1.04931113828419,0.371202443225715,2.82678941756355,0.00650789530268589,"2610307P16Rik"
"sexM",-0.610259520754176,0.898165832630957,-0.679450830328928,0.50285692538672,"2700097O09Rik"
"sexM",0.056644353781606,0.419778831341097,0.134938566579549,0.893119745130658,"4632427E13Rik"
"sexM",-0.0467838675429252,0.39424214193859,-0.118667850455755,0.905868969728777,"4732440D04Rik"
"sexM",-0.40546510023287,0.99482129702203,-0.407575814316218,0.686386193617416,"4732471J01Rik"
"sexM",18.3613105986034,2373.58732520455,0.0077356794096552,0.993891825747659,"4933431K23Rik"
"sexM",-0.403247811274144,0.426748766084203,-0.944930233716431,0.348193870159554,"5031425E22Rik"
"sexM",1.88137162791774,0.75840202537737,2.48070490974968,0.0183845781527545,"5330438D12Rik"
"sexM",0.478737309213284,0.823129027581153,0.581606641452193,0.564783786336244,"5430431A17Rik"
"sexM",1.10444320897599,0.511862166306807,2.15769650830961,0.035179264591098,"9330159M07Rik"
"sexM",-0.567583955694528,0.303257597914136,-1.87162319954547,0.064506943353123,"9530026P05Rik"
"sexM",0.801360765200145,0.698149583689361,1.14783534062338,0.259545590716344,"9630014M24Rik"
"sexM",0.17737513233226,0.519825909254698,0.341220260811109,0.734286864488882,"AW554918"
"sexM",0.180537435001498,0.346395788192168,0.521188308737005,0.603834998240985,"Aak1"
"sexM",-6.91383435745309e-16,0.711111111111049,-9.72257956516926e-16,0.999999999999999,"Abca1"
"sexM",0.819898886195999,0.750015077730876,1.09317653809914,0.286698367888828,"Abca8a"
"sexM",0.893817876022092,0.74106384672958,1.2061280279245,0.23661027392633,"Abcc1"
"sexM",-0.224930861888305,0.471429624211279,-0.477125005168318,0.635163595424791,"Abcc5"
"sexM",0.521902067373392,0.551507365262882,0.946319306406037,0.348201231372876,"Abcd3"
"sexM",-0.849396497044124,0.63558731711428,-1.33639623411711,0.188289963925387,"Abhd18"
"sexM",0.499913590314918,0.395881645961735,1.26278546988571,0.211109630560495,"Abi1"
"sexM",0.0953592069772107,0.156802379426994,0.608148979152508,0.544298393947965,"Ablim1"
"sexM",0.109409104183826,0.398202279478806,0.274757603916855,0.784430912014669,"Ablim3"
"sexM",0.602763119072436,0.481012255891381,1.25311384832687,0.216234361869172,"Abra"
"sexM",0.393292869677676,0.410202978633208,0.958776240455697,0.342476156223223,"Abtb2"
"sexM",-0.296793752803036,0.316353234112214,-0.938172020387058,0.351167512115109,"Acacb"
"sexM",0.236388778064231,0.875740452810497,0.269930180004352,0.789344926142738,"Acad10"
"sexM",-0.305381650564104,0.616469244990928,-0.495372077432018,0.622275840430865,"Acadl"
"sexM",-0.508322492249216,0.666127272581565,-0.763101156749251,0.449216509297795,"Acadm"
"sexM",-0.182321556710506,0.468062272514624,-0.389524145432614,0.698811038416499,"Acat1"
"sexM",0.936093358708253,0.552119053108291,1.69545563305284,0.097391390713623,"Acer2"
"sexM",-0.405465108108164,0.621699493276093,-0.652188255730329,0.519086698129224,"Acer3"
"sexM",0.547965169568585,0.560223153252165,0.978119462552698,0.33404393696128,"Ackr3"
"sexM",0.565335029434362,0.382347264661482,1.47859049007423,0.144395295586242,"Aco2"
"sexM",0.950692158580336,0.715470803247048,1.3287644363205,0.195046947029546,"Acot13"
"sexM",0.170957797852385,0.524109528639308,0.326187158428937,0.745498638916391,"Acox1"
"sexM",-0.336472236610935,0.592053543487225,-0.568313863352792,0.57258590130165,"Acsl1"
"sexM",0.830348301637366,0.69222247029714,1.19953965273756,0.241135692023278,"Acsm5"
"sexM",-0.0410405496320616,0.383455320399177,-0.107028244097222,0.915135929053728,"Acss1"
"sexM",-0.269128664556031,0.430694369795251,-0.624871564223077,0.534209796258542,"Actc1"
"sexM",-0.559615787935418,0.563160818841523,-0.993705117992056,0.329525129262682,"Actn1"
"sexM",0.207693483265306,0.199056505105979,1.04338958003271,0.299910623607054,"Actn2"
"sexM",-0.300754153781389,0.517530124038275,-0.581133618724667,0.564184273998119,"Actn4"
"sexM",-1.41272761818775,0.731204301573719,-1.93205594544129,0.061975729540951,"Actr2"
"sexM",-0.0444517625708337,0.541184602469122,-0.082137892260839,0.93491821821613,"Actr3"
"sexM",0.474776907998393,0.529963761680872,0.895866740949523,0.375199142951137,"Acvr2a"
"sexM",-0.043145746549755,0.192077529487173,-0.224626725806759,0.82273735888882,"Acyp2"
"sexM",0.00904983551991775,0.50868457090647,0.0177906624999281,0.985881164342449,"Adam10"
"sexM",-1.18958405584628,0.99138524361024,-1.19992108366902,0.239881304835828,"Adam17"
"sexM",-1.02262638081932,0.703673333191695,-1.45326862989241,0.153950144388501,"Adam19"
"sexM",-0.194156014440943,0.691990128194544,-0.280576277796782,0.780735669313475,"Adam22"
"sexM",0.23127367739746,0.572507471444032,0.403966216919614,0.689672472520618,"Adamts1"
"sexM",0.0689928714869634,0.815998849455092,0.0845502068208006,0.933087437024249,"Adamts6"
"sexM",0.392366684062246,0.297669864992128,1.3181269930452,0.191639372304137,"Adamts9"
"sexM",0.223143551314209,0.662991027272733,0.336570997396643,0.73857135347569,"Adamtsl3"
"sexM",-0.0800427076734343,0.476922759825734,-0.167831595419522,0.867451475410782,"Adamtsl5"
"sexM",0.485507817772491,0.522544039993902,0.92912325203854,0.357675410207768,"Adarb1"
"sexM",0.220061884787846,1.03023332838966,0.213603927114085,0.832916147530825,"Adcy8"
"sexM",-0.218689200476843,0.688543709880806,-0.317611209482547,0.75218666962751,"Adcy9"
"sexM",-0.0155041861027832,0.403203374188742,-0.0384525207259938,0.969439554823132,"Adgrf5"
