N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
104,0.22115384615384612,1.1057692307692308,0.09550037341299464,2.1760891326142787e-4,7.83392087739574e-4,0.21739130434816625,998.9999999999991,1.1160783729698138,1,958.3152734424107,1006.8105238601553,958.3152734424107,40.68472655758842,NA,104,-1.8479969065549549,-69.07416725265811,-69.17267208214832,0.09850482949021,1,1
108,0.6064814814814815,1.0925925925925926,0.08480443059882302,6.192633311277371e-4,3.8173766987326487e-4,0.6186440677966087,998.9999999999991,1.401426757248032,2,969.0036231476097,1013.8085703716341,969.0036231476097,29.996376852389403,NA,108,0.6979714625503526,-93.14751642340978,-93.28285045858217,0.1353340351723915,1,1
126,0.6547619047619048,1.0873015873015872,0.09631746031746019,6.429787451684978e-4,3.5802225583250416e-4,0.6423357664233287,998.9999999999991,1.37115657093118,3,972.6325391664615,1016.1845520513714,972.6325391664615,26.36746083353762,NA,126,0.8447217745220836,-102.01691978239418,-102.14803129658897,0.13111151419478517,1,1
143,0.6503496503496503,1.1398601398601398,0.149315473259135,6.509577061723743e-4,3.5004329482862757e-4,0.6503067484662014,998.9999999999991,1.4130182000134026,4,920.9542719883716,982.3489340823033,920.9542719883716,78.04572801162749,NA,143,0.895030440398469,-120.05661530599048,-120.3140316449196,0.25741633892911864,1,1
153,0.46514161220043576,1.130718954248366,0.12753697970416186,4.8603516812439516e-4,5.149658328766067e-4,0.48554913295627034,998.9999999999991,1.3951757971752723,5,932.2279220136721,989.7301977392003,932.2279220136721,66.77207798632696,NA,153,-0.08341600818764938,-174.48071012078503,-175.07835255126,0.5976424304749628,1,1
579,0.4983592400690848,1.293609671848014,0.6437480203907184,5.025051754038513e-4,4.984958255971507e-4,0.5020026702284469,998.9999999999991,1.56258666591004,6,747.9750246891032,869.0932069112415,747.9750246891032,251.0249753108959,NA,579,0.011557031422408048,-671.8696259289597,-677.8573021849802,5.98767625602045,1,1
181,0.9696132596685083,1.138121546961326,0.16414978514425999,970873.7864077656,29126.213592234442,0.9708737864077656,1e-6,0.2795880532335855,7,NA,1e-6,923.1660144444568,-923.1660134444568,NA,181,5.058893689053552,-32.55549783361951,-26.435313587309793,-6.120184246309719,0,0
336,0.4712301587301588,1.1488095238095237,0.16883439943141348,4.667880315590477e-4,5.342129694419543e-4,0.4663212435274882,998.9999999999991,1.4237103002672018,8,908.5587288462907,974.2331266998845,908.5587288462907,90.44127115370839,NA,336,-0.19464743085354597,-362.8641210049309,-364.18778809947867,1.3236670945477726,1,1
595,0.536498599439776,1.4067226890756301,0.5817729111846739,5.345847637773496e-4,4.6641623722365233e-4,0.5340501790135718,998.9999999999991,1.65745380630785,9,443.00841160542143,669.4206099555354,443.00841160542143,555.9915883945777,NA,595,0.1968007074337148,-711.9023788631986,-731.6273994071419,19.725020543943288,1,1
190,0.48421052631578954,1.0578947368421052,0.05483152325257581,4.980104484622126e-4,5.029905525387894e-4,0.4975124380137499,998.9999999999991,1.444768105291839,10,985.1930895862527,1024.4083956260927,985.1930895862527,13.806910413746436,NA,190,-0.014355292977080047,-145.4627706338241,-145.54058371926232,0.07781308543820842,1,1
