celltype,condition,group_id,gene,estimate,se,z,p,padj,HDR
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ank,0.29103680047619,0.0480343209742795,6.05893441549906,1.5700206952811302e-9,4.797126869854435e-7,8.80409462288557
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Arl13b,-0.750334529166466,0.222028404980237,-3.3794528643002,8.1822654798441e-4,0.042969678558993786,-3.0871264335933417
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Art3,0.273473862623466,0.0642981688123875,4.25321385779153,2.20657322684604e-5,0.002431571349321161,4.656281655578008
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Asb2,0.419676760381819,0.0992775354896009,4.22730840680245,2.52272566960194e-5,0.002608886454009883,4.598129973682081
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Atp11b,0.518696862974084,0.140253372371798,3.69828442769325,2.3374462542253e-4,0.016539277600949965,3.631258366235862
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Auh,-0.333096163522588,0.101116374642764,-3.2941861760708,0.00101835373575573,0.04960415805615955,-2.992101339089662
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Btbd9,0.286159775158855,0.0859706155136631,3.32857655431554,8.9490526580676e-4,0.04592025341032856,3.0482229364326447
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cab39l,1.03485046659859,0.185519304333756,5.57812821859688,4.11853002762848e-8,8.930567369586659e-6,7.385257763288209
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cacna2d1,-0.374988297630099,0.0513033299835609,-7.3092389470675,3.54828619251569e-13,2.385157978609047e-10,-12.449981358733853
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ccbe1,0.253483390427346,0.0763558833933833,3.31976239632259,9.1937685015774e-4,0.04681856959666915,3.0365064359515204
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ccdc6,-0.840609680133934,0.192587327871186,-4.36482342543423,1.61892738704747e-5,0.0019717292072890455,-4.790772630006236
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ccny,0.449549122935789,0.106778286322411,4.21011741636686,2.77382100244438e-5,0.00278292907140763,4.556921567833344
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cdh13,0.168753036282237,0.0461638125706704,3.65552641528252,2.6190763062194e-4,0.018338990552507088,3.581851848315027
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cdk19,-0.376439107608284,0.0984649522081806,-3.82307713725787,1.3837367480897e-4,0.010691354506504555,-3.858946525288705
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Celf2,0.313781934443485,0.0359249668322894,8.73436949596451,4.14060696998488e-18,5.015491924616285e-15,17.38293599115123
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cep120,-0.573002868717879,0.157649576680703,-3.63466163869514,3.0402585891727e-4,0.019726434359078754,-3.517089475906165
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cep295,1.09411422342713,0.352326391988408,3.10539956218529,0.00228603503448744,0.0858476396749976,2.6409171181367213
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Clasp1,0.184761241192242,0.0457124679113875,4.04181287149924,5.45861857270449e-5,0.00489237787276261,4.262917251463796
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Clic4,0.219800831804746,0.0611804928545965,3.59266199975099,3.3408386556373e-4,0.020987960227284046,3.4761444979202056
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Clip1,0.168174240694133,0.0383857893608479,4.38115884795805,1.22523569624313e-5,0.0015539687453106263,4.911780358865477
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cmya5,0.180107151178975,0.0558683328645806,3.2237788733653,0.00128250640233243,0.05861940104076604,2.891940458192204
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Coq10b,-0.327984884773836,0.107408013102977,-3.05363515531548,0.00230823680712759,0.0861998212083981,-2.6367196379976283
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Cradd,0.350191127169496,0.0684601010142925,5.11525869785652,3.42037541041167e-7,6.569075288224928e-5,6.4659262244343365
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,D830032E09Rik,-0.501559291269711,0.157323049965756,-3.18808522577514,0.00145869780186486,0.06326042983313283,-2.836034671489952
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Dhrs7,-1.39012823163059,0.383214777974431,-3.6275433817517,3.4162390306205e-4,0.021262924781325,-3.466451749795773
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Dhtkd1,0.57438739426242,0.177612788638792,3.23393038679517,0.00129063840434891,0.05861940104076604,2.8891954161321465
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Dleu2,-0.265241090167459,0.0806955130993727,-3.28693727792309,0.00103476383953251,0.05004088150602542,-2.9851587563817494
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Dlgap1,-0.528030553644766,0.121816318239388,-4.33464548326855,1.64230376639542e-5,0.0019717292072890455,-4.784546511121577
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Dst,0.118880434614951,0.0376541350208929,3.15716811842813,0.00161039687685097,0.06844657300551392,2.793067080374559
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ednra,-0.413677020387044,0.104623510852244,-3.95395850337375,8.11971406411283e-5,0.006656185114508103,-4.090459264178093
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Eepd1,-0.844304644589678,0.17458175246212,-4.83615631463472,1.74353899305119e-6,2.7891588932266756e-4,-5.758568335481811
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ehbp1,0.142641508394584,0.043357191117991,3.28991580673213,0.00101536915693411,0.04960415805615955,2.9933760329510744
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Eif3k,-1.33131957097382,0.414465657242005,-3.21213482398727,0.00170911645282433,0.07091778269064905,-2.7672283450639443
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Enah,-0.263123861544546,0.0549384183520504,-4.78943277650304,1.78419863744045e-6,2.7891588932266756e-4,-5.748556796629186
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Eprs1,0.467637549193419,0.108796697839188,4.2982696945879,1.88458744560023e-5,0.002188640303721666,4.72478370631172
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fam110b,0.521558046665303,0.154448785401469,3.37689963251949,7.8286651517092e-4,0.04198094355724444,3.1063122822162854
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fam13a,0.288708216144235,0.0899529903494385,3.20954550841163,0.00136028654359522,0.06095897430698046,2.8663695981046007
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fastkd1,-0.896781813559657,0.159399081916435,-5.62601617762013,2.91155947366821e-8,6.8333668240172215e-6,-7.535874334244907
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fbxo3,-0.475917307034589,0.100112003864202,-4.75384857624217,2.23675052254278e-6,3.417144775575584e-4,-5.650382452526109
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fig4,-0.792494335994474,0.237961320125769,-3.33034938441096,9.7803590304791e-4,0.04858167111194154,-3.00964520225801
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Fnip2,-0.219434580162229,0.0645978056554582,-3.39693551407326,6.9628081379232e-4,0.03836393139599979,-3.1572155717624133
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ggnbp1,-0.334081514826851,0.106772591162464,-3.12890706490878,0.00180327241928214,0.07215236430008656,-2.743938659714635
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ghr,0.136911354496011,0.0451391287667177,3.03309696568534,0.002445186204543,0.09031066849965959,2.6116880631144475
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gja1,0.745946549597662,0.102497203127724,7.27772589724344,5.88435530948843e-13,3.296219699198435e-10,12.230301111557806
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Glul,0.410105707736774,0.0967186132755268,4.24019424853091,2.38372733904164e-5,0.002584421802102888,4.622743422556719
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gm12295,0.485628067526529,0.0775445961620388,6.26256491827942,4.64315262684513e-10,1.7339595532029425e-7,9.333187040239237
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gm20619,0.304394911340252,0.0510588497009554,5.96164843358303,2.8557997651309e-9,8.346385226613004e-7,8.544272246457243
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gm49959,1.74681349768794,0.279422358140587,6.25151655476708,1.41037218578377e-9,4.514534206113572e-7,8.850666265427778
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gm8189,0.564686216206557,0.185576198753283,3.04288060645799,0.00239290046055246,0.08886782815377701,2.6210753667154014
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gm9895,0.504525977323848,0.126747277389297,3.9805665866433,7.32183511908469e-5,0.006230047553226238,4.135380055252076
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Gpcpd1,0.338662018682902,0.0418397322988609,8.09426829655222,8.55736089786444e-16,8.217511422206395e-13,15.067660151702897
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Grb10,-2.13523290130818,0.156237559096632,-13.6665787257183,1.35326860365993e-39,2.274167888450512e-36,-38.86861599386091
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,H13,-0.677621110031021,0.21459355523976,-3.15769552945768,0.00173749688294333,0.07114515084570233,-2.7600759658582663
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Hcn1,1.05413792850379,0.312536681280239,3.37284546628492,9.4240569102957e-4,0.04763045906090805,3.025762099917674
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Heg1,0.378373699247213,0.0915215278365678,4.13425899011306,3.78320340039037e-5,0.00363295617963201,4.422140308643161
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Hhat,-0.893369923016782,0.272486273840365,-3.27858688228882,0.00112967215927471,0.05310249129122098,-2.947047574282787
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Hnrnpa3,0.659950824547141,0.131055743155187,5.03564978274682,5.90336920229309e-7,1.0724985885895718e-4,6.228900054741789
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Homer1,0.213421374363056,0.063776431670568,3.34639879925341,8.3328653794237e-4,0.043421334170919465,3.0792056343084746
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ifngr2,-1.097401634767,0.272705840561143,-4.02412222821812,7.66894770661202e-5,0.00644383331048075,-4.115264223608288
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Il15,0.430239745059804,0.0994479867953931,4.32627908240104,1.64261879809858e-5,0.0019717292072890455,4.784463211422397
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Impact,0.831184073120834,0.146347395624922,5.6795276032865,1.99460993847949e-8,4.965840002392271e-6,7.700142021345042
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kcnip2,-0.357717245772717,0.105071834329502,-3.40450176829433,6.8429063286804e-4,0.03801488953833856,-3.1647594049424073
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kcnip4,1.14900737382101,0.150885329629086,7.61510331485215,7.24902231885019e-14,5.4142142252567757e-11,13.13972056310629
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kcnq1ot1,1.69488795281804,0.113286396976209,14.9610897517906,7.09845088429518e-47,1.5905262281410732e-43,46.148836418296085
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kif26b,0.549046836586195,0.158961207828019,3.45396744330359,5.9577907629571e-4,0.03393921144796409,3.2249147532338998
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kmt2c,0.233782254302572,0.0747377146780136,3.12803589606341,0.0017903539125873,0.07206442515216664,2.74706111031005
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kpna2,0.840392248947134,0.257497065174653,3.2636964168004,0.0012201315024186,0.05656361351212296,2.913593359737528
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Kyat3,1.22632971142719,0.239903297820978,5.11176679339483,5.61447543255757e-7,1.0483473293792218e-4,6.250690814182203
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lama2,0.287417793308252,0.0406420217627884,7.07193640576734,1.9254155482789e-12,9.955879473485206e-10,11.715475525455066
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lifr,0.577320182560772,0.0977981604277592,5.90318038739822,4.61182039152358e-9,1.2916940279925626e-6,8.336127614753122
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lmo7,-0.0942718464374068,0.0306759863597046,-3.07314801004216,0.00213835585477651,0.08260935664257299,-2.669920019938416
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lpin1,-0.221256323551644,0.0607196485513094,-3.64389993734364,2.7521196844259e-4,0.018694838744541406,-3.5603326833887414
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lpl,-0.194343423643886,0.0459616459583474,-4.22838259143306,2.43419719850109e-5,0.002597249772749893,-4.613644241737935
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lrp5,-0.846836030609317,0.262929915568359,-3.22076713400514,0.00144521655860038,0.06308276433059581,-2.8400670711369687
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lrrc2,0.231021901515759,0.0502240530865975,4.59982592638283,4.44074996017051e-6,6.218900256722118e-4,5.352543679421526
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Lsmem1,1.11369845656335,0.212299419807306,5.24588554021578,2.27106129819486e-7,4.490021778372309e-5,6.6437711435836535
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Magi1,-0.267746936586691,0.0580643890580985,-4.6112073325836,4.21786665597641e-6,6.032446736483709e-4,-5.374907154205121
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Malat1,0.0318430517043759,0.0088613021378934,3.59349576494025,3.3175674359492e-4,0.020987960227284046,3.479180240501821
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Malt1,-0.32095576447927,0.0961066895075145,-3.33957777678082,8.5882114205738e-4,0.04440765936084391,-3.0660972728456657
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Map4k3,-0.598032737652467,0.110851327045658,-5.39490823962932,8.52093579494124e-8,1.7899290754248442e-5,-7.069512707080514
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mapre2,-0.303386594497823,0.0926035923519058,-3.2761860181937,0.00107950450816351,0.051101614816021934,-2.9667755396507807
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Marchf3,0.411940302867302,0.118330154486715,3.48127917735079,5.2343158071981e-4,0.030864097242092655,3.2811400781833573
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Matr3,-0.385441796590631,0.117172266152827,-3.28953095511441,0.00104308342018137,0.05008290536042263,-2.981680957656199
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mbd1,0.606552383455531,0.197086229553421,3.07759900237537,0.00220660943736854,0.08380129174006398,2.656274528734954
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mbnl2,-0.15868857909698,0.0337786016364889,-4.69790255987266,2.75613278706814e-6,4.117049909927119e-4,-5.559699862489471
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Micall1,-0.464554019072855,0.145068836161657,-3.20230058615194,0.0014309263605332,0.06308276433059581,-2.8443827156720816
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mlip,0.10170146758145,0.033023801864072,3.07964140531303,0.00209254667246275,0.0817796437924105,2.679324846659921
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mmadhc,0.516136972898667,0.171226551042336,3.01435127763013,0.00270823321133593,0.09735157030267445,2.5673139404169625
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Mpp7,0.641489235739595,0.0907656098590072,7.06753622584662,2.52585057800394e-12,1.212769113238749e-9,11.597592344623036
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Msi2,0.133461702897378,0.0361395838613559,3.69295073815414,2.2601168001474e-4,0.016162239500628537,3.645869116450494
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Myo16,-2.09297136230601,0.568442152908074,-3.68194257163838,2.9567167599619e-4,0.01948534319653323,-3.52919027692038
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Myzap,0.21131092218716,0.0362390290930152,5.83103155564088,6.14350459620363e-9,1.651865515827232e-6,8.211583812476803
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Narf,0.474268011945967,0.15419193273366,3.07582895899737,0.00219653705031311,0.08380129174006398,2.658261466830334
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nav2,-0.234399420768222,0.0696539721074593,-3.36519818864889,7.8111281976555e-4,0.04198094355724444,-3.1072862344158816
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nedd4l,0.271620239283256,0.0853620968039708,3.18197712395722,0.00149418126616362,0.0643838876355888,2.825596713016403
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nfe2l2,0.661008523791682,0.0941441343815565,7.02123959324627,3.48172270779937e-12,1.5602760027884909e-9,11.458205820027418
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Npas3,1.68449307862075,0.545455379987354,3.08823258588045,0.00270224920134369,0.09735157030267445,2.5682746028425005
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nqo1,-0.83491710773715,0.218532677962522,-3.82055954066667,1.6012514731393e-4,0.01195956933604708,-3.7955404576994196
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nt5e,0.877059473475627,0.16556553140372,5.29735547030608,1.47000625520332e-7,2.9943581962050654e-5,6.832680817228351
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Nuak1,0.411303622649593,0.124185506553573,3.31200986382544,9.5822097416936e-4,0.04806836856989879,3.0185343272512783
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Osbpl6,-0.546329807716675,0.127103656009875,-4.29830128312146,1.9268610553859e-5,0.002195315256661698,-4.7151496008893226
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,P2rx5,0.846648298818301,0.279793373026939,3.02597695456062,0.00280907004607648,0.0993819413143479,2.551437431234445
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pam,0.174747363241395,0.0479728432749794,3.6426309410044,2.753330907036e-4,0.018694838744541406,3.56014159010921
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pbx1,0.145903620701389,0.0422205605215889,3.45574807389835,5.5739323861438e-4,0.0320239089740672,3.2538383037430494
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pde4a,0.496861270205794,0.150052356950131,3.31125268742644,9.8290795465993e-4,0.04858167111194154,3.007487150179011
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pds5a,0.436843092791564,0.117391606588233,3.72124639476015,2.1048439804659e-4,0.015379088300751935,3.6767800902957384
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pdzd2,-0.443776692992983,0.0801312310883822,-5.53812398693228,3.53588678334076e-8,7.922743652538864e-6,-7.451501649246505
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pdzrn3,-0.502069408272715,0.057451233116009,-8.7390536467495,4.47678541322489e-18,5.015491924616285e-15,-17.349033722253996
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Phactr2,-0.22647124719114,0.0620900991257312,-3.6474615176977,2.7134519769554e-4,0.018694838744541406,-3.5664778602196923
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Phc3,-0.332305247163036,0.110128697604104,-3.01742646914452,0.00261457759714676,0.09551734026098108,-2.5825984643669098
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Phtf2,-0.475005834484697,0.0831965854997738,-5.70943905487549,1.36526895489524e-8,3.529745351848386e-6,-7.864781785164686
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Picalm,0.792481773074428,0.104741189514311,7.56609483574891,7.10960312375922e-14,5.4142142252567757e-11,13.148154642022991
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pirt,-1.04022192612964,0.31426682825105,-3.30999594172459,0.00106882104604154,0.05095471681908675,-2.971095003137881
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Plbd1,0.701923036107259,0.200066560010451,3.508447569002,4.9835355483472e-4,0.029645421199991043,3.3024624395007685
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Plcl2,-0.525297265944374,0.155671024951367,-3.37440616266568,7.8690849274216e-4,0.04198094355724444,-3.1040757675236947
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Plekhm2,0.177206907285705,0.0519410559362972,3.41169242887628,6.5625246516158e-4,0.03676107559013451,3.182929052189323
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Plin3,-0.464662050836704,0.1440504603269,-3.2256894548079,0.0013176254056525,0.05944347635433628,-2.880208039955243
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Popdc3,0.359028137857421,0.11393253214491,3.1512346043602,0.00167459803011867,0.07035404974036062,2.7760894240014236
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ppargc1a,0.215969604794608,0.0569488881729572,3.79234102233383,1.5310058723553e-4,0.011694797129514009,3.8150231435103534
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ppm1l,0.479215295482294,0.0707356221342105,6.77473783397357,1.65400155533821e-11,6.948874034364654e-9,10.78146408639503
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ppp1r3a,0.327538649733331,0.0715659714276187,4.57673728448723,5.03970538687552e-6,6.913652981750458e-4,5.297594850973924
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Prpf18,-0.585420668856735,0.187076775436266,-3.12930703178695,0.0018752841076964,0.07415093983491294,-2.7269329268387956
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Prune2,0.230378261364059,0.0564091780357097,4.08405634306918,4.57795368775075e-5,0.004217684020007659,4.339328605120635
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Pstk,0.375446691607917,0.121923489374333,3.07936307871908,0.00213796509515923,0.08260935664257299,2.6699993894469234
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Rab43,1.01432287316973,0.32593835722636,3.11200830059194,0.00219469928842216,0.08380129174006398,2.658624977164701
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Rbpms,-0.12828920609091,0.0398167443510139,-3.22199135519335,0.00128816790073611,0.05861940104076604,-2.8900275270298734
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Resf1,0.432842762295714,0.0966370172383905,4.47905755646358,8.04458393345364e-6,0.0010815138640135073,5.094496412730632
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Rgl1,-0.462547218627076,0.116719543697327,-3.96289433607226,7.91922565135307e-5,0.006571979608443869,-4.101317282019789
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Rnf144b,-0.396300023906599,0.109419283520615,-3.62184809802685,3.0839336347871e-4,0.019743049421941796,-3.5108949763914667
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Rprd1a,0.50156103973161,0.118411924225741,4.23573084392608,2.49544168605981e-5,0.002608886454009883,4.602852574352595
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Scarb2,0.669078100965625,0.151856091361198,4.40600106961918,1.21625224269014e-5,0.0015539687453106263,4.914976345912036
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sema5a,0.824342948423603,0.209470433108575,3.93536661088736,9.53197518396915e-5,0.007627849665076264,4.020817096988536
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Setbp1,0.374395682863908,0.0610148998132996,6.13613533759011,1.00257036706107e-9,3.3696390036922567e-7,8.998885135960796
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Setdb2,1.56024198644068,0.309223482540517,5.04567755858013,9.90385248518342e-7,1.7070178565487936e-4,6.004195836957636
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sf3b1,0.440836510715893,0.0699072701177626,6.30601810045335,3.5542114479820803e-10,1.4053770207844437e-7,9.449256738612831
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sgce,2.69345140062793,0.547454132842776,4.9199581098083804,3.33092607844718e-6,4.867496760722162e-4,5.477435005279016
