"term","estimate","se","z","p","gene"
"sexM",0.466500998698985,0.47187287838621,0.98861583292179,0.325190527861188,"0610005C13Rik"
"sexM",-0.0329441557193634,0.4411658723319,-0.0746752135318816,0.94061387481644,"0610038B21Rik"
"sexM",0.213093215460404,0.3857564316733,0.552403532291262,0.581666261788897,"0610040B10Rik"
"sexM",0.275063608491976,0.350237057042901,0.785364092578825,0.433557810580331,"0610040J01Rik"
"sexM",-0.15415067973844,0.315869838909789,-0.488019623115916,0.626243820747423,"0610043K17Rik"
"sexM",-0.208543624127786,0.156279854781246,-1.3344242251805,0.182591228054711,"1110002E22Rik"
"sexM",1.18309521930386,1.14699184613175,1.03147657352044,0.303709045464235,"1110002L01Rik"
"sexM",-0.23663300809796,0.207934698035146,-1.13801597489017,0.255929472436899,"1110004F10Rik"
"sexM",0.395493513457793,0.156995563927821,2.51913814354413,0.0120260444738111,"1110019D14Rik"
"sexM",-0.346041685786014,0.291863538738746,-1.18562834974657,0.237265495012773,"1110038F14Rik"
"sexM",-0.100997621663296,0.212764394245957,-0.474692309402774,0.635310156727058,"1110059E24Rik"
"sexM",0.333894906391895,0.626872324636572,0.532636221555114,0.596021742875539,"1200007C13Rik"
"sexM",-0.0399079721624212,0.229213445277132,-0.174108338689164,0.861893963636529,"1500002F19Rik"
"sexM",-0.200762470491124,0.169601384931698,-1.18373131547231,0.237057174465468,"1500004A13Rik"
"sexM",0.234572247137833,0.213250158036677,1.0999862757311,0.272118604295225,"1500009L16Rik"
"sexM",0.246860078028415,0.428234836519678,0.576459589403515,0.565431158079878,"1500026H17Rik"
"sexM",0.114673687841205,0.15202055873134,0.754330130070525,0.450936037891899,"1600010M07Rik"
"sexM",-0.0402075012383975,0.251035598279342,-0.160166532212919,0.872873780236605,"1600014C10Rik"
"sexM",0.0696242510716492,0.191866930288,0.362877807901238,0.716862844167962,"1600020E01Rik"
"sexM",-0.33945418097808,0.0895063088731843,-3.79251680972602,0.000155877455059488,"1700025G04Rik"
"sexM",-0.028655255760375,0.287085279582465,-0.0998144377240487,0.920602112694769,"1700037F03Rik"
"sexM",-0.254267051765276,0.280923404051464,-0.905111671360408,0.366484491845373,"1700081N11Rik"
"sexM",-0.137201120921354,0.381001792046823,-0.36010623515517,0.719458184906081,"1700084C06Rik"
"sexM",-0.529801525224347,0.384620597180718,-1.37746529725088,0.170791144902905,"1700086O06Rik"
"sexM",-0.713843063782398,0.326489818321065,-2.18641753501916,0.0292525883878497,"1700087I21Rik"
"sexM",-0.245122454514329,0.393737523736398,-0.622552943870383,0.535492092429374,"1700096K18Rik"
