"","AR","N","log2FC","llr_var","pval_var"
"0610005C13Rik",0.222222222222222,18,-1.63471553591826,-11.784476557984,1.20516442834218e-06
"0610038B21Rik",0.676470588235294,17,0.421826664941483,-12.5601636255064,5.38620854299322e-07
"0610040B10Rik",0.611111111111111,15,0.807354922057604,3.72071026801941,1
"0610040J01Rik",0.6875,24,0.972343657097134,4.69647295357527,1
"0610043K17Rik",0.611111111111111,33,0.223721481808968,-29.6169365288357,1.40003020947944e-14
"1110002E22Rik",0.511350574712644,232,-0.0204062106618372,10.603603695747,1
"1110002L01Rik",0.956521739130435,46,4.54689445988764,0,1
"1110004F10Rik",0.522633744855967,81,-0.205010343108211,2.37019730611712,1
"1110019D14Rik",0.522916666666667,312,0.174346381062478,11.3850399777799,1
"1110020A21Rik",0.566666666666667,15,-0.294743265561132,-40.2434269301017,2.92645359370439e-19
"1110038F14Rik",0.492753623188406,23,-0.198127142958811,13.858161344657,1
"1110046J04Rik",0.974358974358974,13,2,-18.309495777823,1.43625591262956e-09
"1110059E24Rik",0.403256704980843,87,-0.435501601838559,52.0151846778862,1
"1110065P20Rik",0.909090909090909,11,2.34577483684173,-7.81588541604967,7.69507793409323e-05
"1200007C13Rik",0.366666666666667,15,-0.347923303420307,-1.38862822343326,0.095611826366265
"1500002F19Rik",0.64908256880734,109,0.694997046481847,0.032927415894136,1
"1500004A13Rik",0.481034838177695,231,-0.105534414172357,4.00148021230683,1
"1500009L16Rik",0.560091743119266,109,0.370457988815021,0.0314793197856318,1
"1500015A07Rik",0.227272727272727,11,-0.284976958714471,-18.0143443826148,1.94433679539871e-09
"1500026H17Rik",0.263157894736842,19,-1.65896308216493,1.45716237037373,1
"1600010M07Rik",0.483471226328369,259,-0.0946673258396773,8.70645101385679,1
"1600014C10Rik",0.460227272727273,44,-0.299189170592324,-0.644050615710398,0.256398164577443
"1600020E01Rik",0.2520964360587,159,-1.33614195410706,2.07911575614011,1
"1700016K05Rik",0.541666666666667,12,-0.308950240889152,-26.364943032762,3.82722815854969e-13
"1700025G04Rik",0.560404171470232,1264,0.364324608393842,-4.94120708985838,0.00166865861459727
"1700030K09Rik",0.708333333333333,12,2,-11.7835040753707,1.20638324609103e-06
"1700037C18Rik",0.638888888888889,18,0.272620454662992,-10.8241240640526,3.2750899194128e-06
"1700037F03Rik",0.555,50,0.273284502527551,9.76869909709542,1
"1700040D17Rik",0.347222222222222,12,-0.44579975304953,-32.459513819491,7.80398583154574e-16
"1700081N11Rik",0.529411764705882,34,0.290726139702842,0.956992175742691,1
"1700084C06Rik",0.613636363636364,22,0.29176612437711,-12.1538820421854,8.21074415122144e-07
"1700086O06Rik",0.701754385964912,19,0.799406168942113,-9.51453073101352,1.28742685031278e-05
"1700087I21Rik",0.0933936955063716,213,-3.24933296415473,0,1
"1700093J21Rik",0.541666666666667,12,0.110182917750423,-26.364943032762,3.82722815854969e-13
"1700096K18Rik",0.514492753623188,23,-0.155650870460194,-7.62462098989636,9.42145608081334e-05
"1700109H08Rik",0.333333333333333,86,-0.615394396935117,-0.30816782694437,0.432412248242178
"1700109K24Rik",0.388888888888889,12,0.0896372124846767,-15.861118118762,1.77873933281941e-08
"1700110C19Rik",0.6,15,0.53051471669878,-22.4372359253877,2.10078897255959e-11
"1700113H08Rik",1,10,Inf,-15.9423691593111,1.63597509599516e-08
"1700120C14Rik",0.766927083333333,64,1.64593051801258,2.39481283424465,1
"1700123M08Rik",0.671428571428571,49,0.768674453893544,11.9045274371183,1
"1810024B03Rik",0.61764705882353,34,0.678071905112638,-6.79385961116549,0.00022767008065875
"1810034E14Rik",0.694444444444444,21,0.944858445807539,0.979758214104752,1
"1810037I17Rik",0.150537634408602,31,-2.81669278663694,1.93628759106127,1
"1810062O18Rik",0.555555555555556,57,0.300347564301849,1.40082697690482,1
"2010001K21Rik",0.963414634146341,41,4.67807190511264,0,1
"2010109A12Rik",0.151515151515152,22,-0.81669278663694,0.419811345995349,1
"2210408F21Rik",0.485802384836916,3233,-0.0547496346440213,-48.4859675675825,7.03169929338734e-23
"2210408I21Rik",0.554033844942936,121,0.240234536460656,0.00263316603445674,1
"2310002L09Rik",0.433558558558559,148,-0.302827995692819,4.27543388035525,1
"2310014F06Rik",0.335880672615366,539,-0.86257789015155,-1.39222191183649,0.0951837332490456
"2310015A10Rik",0.51929012345679,108,0.31520223169905,3.27910815273708,1
"2310016D03Rik",0.735714285714286,70,1.23629802336167,20.7051360452779,1
"2310022A10Rik",0.525448028673835,186,0.0678268138235762,5.5154322286055,1
"2310022B05Rik",0.5,31,-0.207044457003012,-18.5624759271348,1.10796853009263e-09
"2310039L15Rik",0.587152777777778,192,0.448508591452505,4.6317070983892,1
"2310057M21Rik",0.527615571776156,137,0.215298639172535,2.61866138889511,1
"2310058D17Rik",0.5,16,-0.16255301278596,-28.5015769242385,4.35113553981454e-14
"2310068J16Rik",0.735294117647059,17,0.785875194647152,-4.07263675324702,0.00431735430211938
"2310069G16Rik",0.292483660130719,51,-1.65634713395792,2.03223985286974,1
"2500002B13Rik",0.602564102564103,39,0.660096830781935,2.23072137151573,1
"2510009E07Rik",0.398333333333333,20,-0.0588936890535683,-12.6570314387414,4.87144132014296e-07
