"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Taf1b",87,0.352490421455939,2.17241379310345,0.144346431435445,0.00990047555207021,0.0176170226735243,0.359788359788522,36.3405129275118,2.1399959197486,6725,11.009160674058,21.0082877599399,11.009160674058,25.3313522534538,0.337887067395264,87,-1.03847414781464,-418.632853013938,-386.925882362297,-31.7069706516407,1.67528151756602e-15
"Taf1c",13,0.461538461538462,2,0,0.000462000462000516,0.000539000539000486,0.461538461538515,998.999999999999,2.9000964779325,6726,42.6925375824191,407.319426614416,42.6925375824191,956.30746241758,0.542016806722689,13,0.225559700415117,-88.3608311912542,-89.6473437473023,1.28651255604802,1
"Taf1d",288,0.546412037037037,2.29166666666667,0.353658536585365,0.325150093410262,0.266031894608575,0.549999999999834,1.69152650159588,1.81175950708067,6727,4.58387837464453,3.64358167540603,4.58387837464453,-2.89235187304865,0.540040126110634,288,0.274538377952228,-933.41517610775,-931.378138174954,-2.03703793279567,0.0435460800094891
"Taf2",206,0.475485436893204,2.24271844660194,0.301775988633672,0.258079919196704,0.2790053180503,0.480519480519651,1.86190185588755,1.80854221563519,6728,6.33201660832122,4.85285007730423,6.33201660832122,-4.47011475243368,0.472688502217673,206,-0.143432103463711,-776.55780968291,-774.094257540188,-2.46355214272194,0.0264385850387023
"Taf3",274,0.529622871046229,2.28467153284672,0.460789818454052,0.0805386672741779,0.0695125402107098,0.536741214043808,6.66439155513437,2.11691516980204,6729,4.78758507951566,5.66538554004382,4.78758507951566,1.87680647561871,0.508767205266308,274,0.0925896079380304,-864.877037230789,-866.551166135825,1.67412890503579,1
"Taf4",43,0.49031007751938,2.23255813953488,0.230343300110742,0.317401697588416,0.330908152804945,0.489583333333333,1.54247232151918,1.74801480069589,6730,6.81736740034105,5.04932432135891,6.81736740034105,-5.27489507882187,0.490407673860911,43,-0.0353330731122874,-313.855753689747,-313.541647527451,-0.314106162295388,0.428011804124347
"Taf4b",119,0.53655462184874,2.19327731092437,0.326734083463893,0.033031213381245,0.0298968646916606,0.524904214347314,15.8911575027199,2.12267101676194,6731,9.29913527795246,12.1230946941489,9.29913527795246,6.59202222476748,0.531727574750831,119,0.12653240592893,-477.512155998186,-476.951927658513,-0.560228339673415,0.289820140326292
"Taf5",15,0.466666666666667,2.06666666666667,0.0666666666666667,0.000452064968194001,0.000548936032807001,0.451612903225807,998.999999999999,3.08955903398425,6732,24.8708461838502,395.650925043987,24.8708461838502,974.129153816149,0.543333333333333,15,0.296132094010037,-109.776970909755,-111.958562076645,2.18159116688994,1
"Taf5l",38,0.486842105263158,2.10526315789474,0.096728307254623,0.000500500500500501,0.000500500500500501,0.5,998.999999999999,2.17407750823001,6733,18.4114705115703,391.421739750046,18.4114705115703,980.588529488429,0.498986058301648,38,0.0460964145894458,-207.75014437493,-207.689737560822,-0.0604068141078358,0.728153714092591
"Taf7",14,0.392857142857143,2,0,0.000393250393350973,0.000607750607650028,0.392857142957622,998.999999999999,2.07192264844453,6734,42.6925375824191,407.319426614416,42.6925375824191,956.30746241758,0.550314465408805,14,0.205318907977515,-115.989574173417,-123.492392724152,7.50281855073429,1
"Taf8",14,0.607142857142857,2.14285714285714,0.131868131868132,0.000633967300064335,0.000367033700936667,0.63333333276427,998.999999999999,2.84307353843536,6735,13.8381768069612,388.427440074396,13.8381768069612,985.161823193038,0.607187112763321,14,0.696855380792047,-191.774587584683,-186.87310967985,-4.90147790483334,0.00174231599759713
"Tafa2",57,0.501000307787011,3.12280701754386,6.14536340852129,0.000539865708405035,0.000461135292595967,0.539325842696629,998.999999999999,3.59238639791085,6736,0.865666654051821,379.933871663499,0.865666654051821,998.134333345947,0.541801075268817,57,0.471305718925569,-117.822191463922,-117.530787797941,-0.291403665981591,0.445214035492219
"Taldo1",21,0.436507936507937,2.14285714285714,0.128571428571429,0.000422644867163245,0.000578356133837757,0.422222222296081,998.999999999999,2.6984459702073,6737,13.8381768069612,388.427440074396,13.8381768069612,985.161823193038,0.476505139500734,21,-0.133583154378607,-169.858987622106,-170.70505988859,0.84607226648339,1
"Tanc1",364,0.579428309785453,2.35989010989011,0.511995580177396,0.48218162720696,0.34953326797944,0.579743888197284,1.20233508596222,1.74218739272535,6738,3.23070829887266,2.57184372461638,3.23070829887266,-2.02837321291044,0.586610413396128,364,0.578685355034997,-1041.73640401311,-1025.1516190766,-16.584784936507,8.4462020157245e-09
"Tanc2",194,0.416249386352479,2.48453608247423,0.75882698573794,0.265752409736266,0.362152793445741,0.423236514667381,1.5925970909818,1.91146429961128,6739,2.13710882306771,2.00402562363847,2.13710882306771,-0.544511732085911,0.385245478036176,194,-0.597901556428643,-524.981349825771,-506.589209593468,-18.392140232303,1.31949898283262e-09
"Tango2",1642,0.523329799852333,2.93605359317905,1.79785839566346,0.818501977406731,0.735652427115164,0.526654221115518,0.643436712009082,1.75802389986853,6740,0.998323553948014,0.897981348917469,0.998323553948014,-0.354886841938933,0.530104456965144,1642,0.185377077478359,-3155.0195623806,-3151.27449422767,-3.74506815292443,0.00620378600518684
"Tango6",271,0.535086100861009,2.35793357933579,0.519557195571955,0.119572244504798,0.106482975139192,0.528951486690332,4.42369789812808,2.10758381415199,6741,3.25754512964398,3.81271709552047,3.25754512964398,1.1661527684841,0.505730730730731,271,0.0618945337259458,-885.867359572536,-886.956133737021,1.0887741644857,1
"Tank",361,0.600738688827332,2.29085872576177,0.362388427208373,0.217638400966306,0.141617003423184,0.605804111245467,2.78353502210878,1.94945479020094,6742,4.60668586018031,4.07320133544526,4.60668586018031,-1.82315083807153,0.60525078369906,361,0.607615685136342,-1038.18766279892,-1015.12618264742,-23.061480151502,1.1105925770706e-11
"Taok1",424,0.497602201257862,2.30188679245283,0.376734020250679,1.06606673163223,1.08368766934516,0.495901639344262,0.465169416350698,1.41332570181567,6743,4.31111024724019,2.9992853614515,4.31111024724019,-3.84594083088949,0.487363979569176,424,-0.0818970464338014,-1286.58644212144,-1285.38762060399,-1.19882151744264,0.121518214860374
"Tap2",11,0.636363636363636,2,0,636363.636363633,363636.363636368,0.636363636363632,1e-06,0.803398378241487,6744,NA,1e-06,38.2126514863635,-38.2126504863635,0.516129032258065,11,0.130060540564388,-74.6704426025972,-77.6327458163723,2.96230321377516,1
"Tapt1",131,0.443256997455471,2.19083969465649,0.263300058719906,0.302194577294486,0.380717577692555,0.442508710802227,1.46431717856739,1.70784559441335,6745,9.48557334327412,6.76661543442375,9.48557334327412,-8.02125616470673,0.459589340323285,131,-0.224264835669234,-598.877323048887,-595.783694956086,-3.0936280928014,0.0128673540303103
"Tarbp1",105,0.533333333333333,2.11428571428571,0.102197802197802,0.0343882003938318,0.0314237003734195,0.52252252241503,15.1948202124806,2.04580592153692,6746,17.1888474413399,17.0243407886809,17.1888474413399,-1.99402722885924,0.483127934272301,105,-0.049187549627534,-438.702832611788,-439.686580537843,0.983747926054889,1
"Tardbp",55,0.509090909090909,2.05454545454545,0.0525252525252525,0.181446882728635,0.172061699149745,0.513274336267908,2.8287856399029,1.77869568253465,6747,27.3895243966873,19.0071279361617,27.3895243966873,-24.5607387567844,0.459166666666667,55,-0.211809082478619,-315.629831617002,-315.987394999046,0.357563382043679,1
"Tasor",709,0.520686412787964,2.43300423131171,0.723259464671329,0.380060038245777,0.364944013997559,0.510144927536099,1.34227457822387,1.82119612383847,6748,2.48275325796772,2.13527226975398,2.48275325796772,-1.14047867974385,0.528721227621483,709,0.146875087102756,-1710.65834353847,-1710.46689090838,-0.191452630093863,0.536052476917092
"Tasor2",66,0.58030303030303,2.12121212121212,0.200466200466201,0.234444753948619,0.16582677718317,0.585714285714285,2.49830408166288,1.79995888639968,6749,16.3085902035556,11.6265429316369,16.3085902035556,-13.8102861218927,0.539473684210526,66,0.263034405833791,-374.375711506774,-375.676580819932,1.30086931315736,1
"Tasp1",334,0.584830339321357,2.34730538922156,0.431569293844743,0.332916081574034,0.235724894443099,0.585459183588633,1.75857886113693,1.85873625310722,6750,3.41200876933428,2.90177946887409,3.41200876933428,-1.65342990819736,0.536119957537155,334,0.279771561303306,-1010.86751878306,-1015.03821839371,4.17069961064806,1
"Tatdn1",120,0.581944444444444,2.16666666666667,0.140056022408964,0.539343019426028,0.377187603066587,0.588461537661688,1.09107101875154,1.60760546706554,6751,11.5217762325908,7.95805156490618,11.5217762325908,-10.4307052138393,0.532638888888889,120,0.197658396981773,-548.740575906066,-552.589743763201,3.84916785713517,1
"Tatdn3",71,0.542253521126761,2.12676056338028,0.112273641851107,0.593755019931283,0.486449896005807,0.549668874091537,0.925750276865283,1.54184428372429,6752,15.6368486876444,10.5895572991442,15.6368486876444,-14.7110984107791,0.550442477876106,71,0.234234033980962,-439.384324970676,-437.43909616863,-1.94522880204607,0.0485611905349514
