"term","estimate","se","z","p","gene"
"sexM",-0.207944446353346,0.203607601037108,-1.02130001676827,0.308194745910957,"1700025G04Rik"
"conditionF1_Young",0.482480745203819,0.175393873101638,2.7508415013119,0.00642165346641786,"1700025G04Rik"
"sexM",0.0531424128551518,0.0680137537533543,0.781348035102841,0.434792086571433,"2210408F21Rik"
"conditionF1_Young",-0.0296321488835854,0.0644615267211038,-0.459687357573618,0.645845601416686,"2210408F21Rik"
"sexM",0.0917785821432557,0.189749630547272,0.483682534076876,0.629478211734896,"4632427E13Rik"
"conditionF1_Young",-0.0100466006810946,0.183010640321425,-0.054896265394458,0.956310904796575,"4632427E13Rik"
"sexM",0.0587661441971801,0.0923428699070473,0.636390706248726,0.524752569124529,"4732440D04Rik"
"conditionF1_Young",0.106898055700343,0.0931176234330793,1.14798951862391,0.251407922983908,"4732440D04Rik"
"sexM",0.263403391055372,0.156968000583383,1.67807062634686,0.0950881800020371,"5031425E22Rik"
"conditionF1_Young",-0.0440548591602527,0.153472809160022,-0.287053188127402,0.77440547477642,"5031425E22Rik"
"sexM",-0.192083697759831,0.292721787223219,-0.656198841848949,0.512209427125665,"9330159M07Rik"
"conditionF1_Young",0.267482109593241,0.283511029190799,0.943462800571436,0.346218883239358,"9330159M07Rik"
"sexM",0.237333761582281,0.112832206126696,2.10342214984066,0.0359575206368413,"9530026P05Rik"
"conditionF1_Young",-0.0120185885022645,0.112883532731142,-0.106468926082332,0.91525554405077,"9530026P05Rik"
"sexM",-0.101814910881385,0.126165283564738,-0.806996251303489,0.420417755138432,"Aak1"
"conditionF1_Young",-0.0417272070186767,0.125595897182101,-0.332233838484204,0.739984559853278,"Aak1"
"sexM",-0.61785087833366,0.465476668241563,-1.32735090819422,0.187021734681628,"Abcc5"
"conditionF1_Young",-0.0840428652072292,0.230561016325054,-0.364514637152459,0.716143160002371,"Abcc5"
"sexM",-0.0142545279087401,0.272994167394497,-0.0522155035207811,0.958517120973927,"Abcd3"
"conditionF1_Young",0.0860480177144676,0.329709668192348,0.260981178338599,0.794932123154494,"Abcd3"
"sexM",0.062964845717241,0.144841742210038,0.434714777359791,0.664115424107972,"Abhd18"
"conditionF1_Young",0.0638431548774057,0.136606209515696,0.467351777812635,0.640623778287398,"Abhd18"
"sexM",-0.00705489671174306,0.0251963163094458,-0.279997148198138,0.779493413010795,"Ablim1"
"conditionF1_Young",0.0101605755724563,0.0231035423440993,0.439784316237175,0.660115843409105,"Ablim1"
"sexM",0.249691065453239,0.0987943753099039,2.52738138856583,0.0117184994558773,"Abra"
"conditionF1_Young",-0.0956842271677594,0.0987335474237264,-0.969115661945371,0.332834084983898,"Abra"
"sexM",-0.218448978164044,0.168272393426913,-1.29818667052433,0.194814590204558,"Abtb2"
"conditionF1_Young",-0.00290533208123245,0.107411469226808,-0.0270486206188801,0.978431618693877,"Abtb2"
"sexM",-0.0704508959800441,0.0569144661406163,-1.23783812372032,0.216066923067769,"Acacb"
"conditionF1_Young",-0.0290290720735538,0.0576342126567128,-0.503677776366269,0.614598873557753,"Acacb"
"sexM",0.117300993022483,0.242006230624821,0.484702367867266,0.629052167939929,"Acadl"
"conditionF1_Young",-0.278822201998291,0.263105951089348,-1.05973354401097,0.292070555873597,"Acadl"
"sexM",0.328695985981331,0.304811241315138,1.07835913322337,0.28615354877931,"Acadm"
"conditionF1_Young",-0.171445551715691,0.323808762605968,-0.529465448482375,0.598873374640147,"Acadm"
"sexM",-0.022997693361122,0.271725532443036,-0.0846357467932947,0.932815176672013,"Acat1"
"conditionF1_Young",0.0998741473444334,0.292913992585748,0.340967484901549,0.734244888977711,"Acat1"
"sexM",0.827079075160848,0.471773453508277,1.75312762727617,0.0848639440950812,"Ackr3"
"conditionF1_Young",-0.816387665735417,0.407514066533642,-2.00333616132493,0.0498210590159641,"Ackr3"
"sexM",0.0704133897334899,0.0980839944998865,0.71788868400513,0.473112016176384,"Aco2"
"conditionF1_Young",0.018184515998175,0.0845956785812746,0.214957977796754,0.829874868145806,"Aco2"
"sexM",-0.257346542129116,0.198344891147416,-1.29746998090235,0.196515871212859,"Acox1"
"conditionF1_Young",0.169890342102812,0.257404435093725,0.66001326683028,0.510285194453468,"Acox1"
"sexM",-0.285500343612829,0.156513562400608,-1.82412526578413,0.0697123661842644,"Acsl1"
"conditionF1_Young",-0.0917727989131872,0.168439844439162,-0.544840202261848,0.586505736115772,"Acsl1"
"sexM",0.0556585344613112,0.0904387501904021,0.615427948132105,0.538479574541657,"Acss1"
"conditionF1_Young",-0.0138960547949096,0.0886986469237171,-0.156665916300398,0.875554995879794,"Acss1"
"sexM",0.0327428474310987,0.0786784925751785,0.416160075764192,0.677401635095536,"Actc1"
"conditionF1_Young",-0.0436446396791145,0.0785210418415878,-0.555833680444095,0.578475995320673,"Actc1"
"sexM",-0.0401818496519014,0.363953969679305,-0.110403658153,0.912372828639506,"Actc1dt"
"conditionF1_Young",0.391437676551774,0.254415389207149,1.53857704037337,0.127954659074102,"Actc1dt"
"sexM",0.0113226052535073,0.0257370627176914,0.439933856388525,0.660009618893871,"Actn2"
"conditionF1_Young",0.0319123439028485,0.023942175136234,1.33289242607504,0.182645693224148,"Actn2"
"sexM",-0.023741434497234,0.0300899093481191,-0.789016484648136,0.430157531879932,"Acyp2"
