"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"0610005C13Rik",0.000268384599861368,0.899426211725046,0.000268384599861368,0.00158665499954014,0.999362403981001,0.00158665499954014
"0610040B10Rik",0.0220536522739689,0.649864814195672,0.0220536522739689,0.07000517143847,0.999362403981001,0.07000517143847
"0610040J01Rik",0.000432667605885368,0.615245839218385,0.000432667605885368,0.00242899815635389,0.999362403981001,0.00242899815635389
"0610043K17Rik",0.216433218380653,0.558578516289029,0.216433218380653,0.391246660415547,0.999362403981001,0.391246660415547
"1110002E22Rik",0.611375958949081,0.0375014532776662,0.611375958949081,0.762653805338,0.714861121103968,0.762653805338
"1110002L01Rik",3.43895878031829e-08,0.799465573847352,3.43895878031829e-08,4.02272509284918e-07,0.999362403981001,4.02272509284918e-07
"1110004F10Rik",0.0482373735580552,0.961490729539334,0.0482373735580552,0.130660277614609,0.999362403981001,0.130660277614609
"1110019D14Rik",0.0244861925043954,0.101522701233433,0.0244861925043954,0.0762179117063898,0.999362403981001,0.0762179117063898
"1110059E24Rik",0.233622499121863,0.934023874332229,0.233622499121863,0.413414349724665,0.999362403981001,0.413414349724665
"1200007C13Rik",0.758047928689523,0.71649544048068,0.758047928689523,0.865174840834188,0.999362403981001,0.865174840834188
"1500002F19Rik",0.00213297579861122,0.178833439662686,0.00213297579861122,0.0099660148543498,0.999362403981001,0.0099660148543498
"1500004A13Rik",0.0707933860739952,0.975325041508401,0.0707933860739952,0.175356337622624,0.999362403981001,0.175356337622624
"1500009L16Rik",0.0312674224196352,0.877560174094437,0.0312674224196352,0.0930099705822089,0.999362403981001,0.0930099705822089
"1500026H17Rik",0.005515210425189,0.413677191681932,0.005515210425189,0.0222982738838822,0.999362403981001,0.0222982738838822
"1600010M07Rik",0.346987966113766,0.0923165433860811,0.346987966113766,0.537487956934944,0.985596773176964,0.537487956934944
"1600014C10Rik",0.353686374182082,0.564698172749509,0.353686374182082,0.545210703757032,0.999362403981001,0.545210703757032
