"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"1700025G04Rik",1.65711169911779,1.59926198728655,62,64.2427108016379,0.397910471338031,0.602089528661969,0.795820942676062,0.596632250232323,0.999974092984965
"2210408F21Rik",1.49232707213174,1.49286566227871,83,82.9700555895097,0.48028027110108,0.51971972889892,0.960560542202159,0.596632250232323,0.999974092984965
"2610037D02Rik",1.47878873982887,1.4827222187251,61,60.8381745348926,0.481753399904721,0.518246600095279,0.963506799809442,0.596632250232323,0.999974092984965
"2610307P16Rik",1.43687721706303,1.44298921536314,195,194.174048110802,0.503233273992014,0.496766726007986,0.993533452015972,0.596632250232323,0.999974092984965
"4632427E13Rik",1.52802252677323,1.51596032515188,74,74.5888036152204,0.458953585895468,0.541046414104532,0.917907171790936,0.596632250232323,0.999974092984965
"4732440D04Rik",1.27748025908889,1.33651980736353,75,71.6869431367927,0.587036720924798,0.412963279075202,0.825926558150404,0.605613832346469,0.999974092984965
"4930523C07Rik",1.42106898592433,1.44389483291063,60,59.0514885239827,0.51039565343974,0.48960434656026,0.97920869312052,0.596632250232323,0.999974092984965
"5031425E22Rik",1.44168704559368,1.45719064989787,107,105.861586395256,0.512949342247019,0.487050657752981,0.974101315505962,0.596632250232323,0.999974092984965
"9530026P05Rik",1.69784236018377,1.68226129016294,235,237.176565243644,0.447957725956284,0.552042274043716,0.895915451912568,0.596632250232323,0.999974092984965
"A930015D03Rik",1.2185636046242,1.3340795581359,46,42.0169288037342,0.639755370436851,0.360244629563149,0.720489259126297,0.646364413519877,0.999974092984965
"AW554918",1.5052534515878,1.50817496475742,112,111.783042761852,0.48800789744943,0.51199210255057,0.976015794898859,0.596632250232323,0.999974092984965
"Aak1",1.59684499147544,1.57910390028,113,114.269544901212,0.448893219792073,0.551106780207927,0.897786439584147,0.596632250232323,0.999974092984965
"Abca1",1.50316086843767,1.50743460805395,107,106.696643465329,0.490088573375406,0.509911426624594,0.980177146750812,0.596632250232323,0.999974092984965
"Abca6",2.00936126480234,1.74818162420345,34,39.0796253989961,0.252149120142013,0.747850879857987,0.504298240284026,0.596632250232323,0.999974092984965
"Abca8a",1.64116593499161,1.59757627946518,69,70.8826557892625,0.414692872881879,0.585307127118121,0.829385745763758,0.596632250232323,0.999974092984965
"Abca8b",1.72862712111182,1.63183412811766,38,40.2539875042452,0.370773540859562,0.629226459140438,0.741547081719125,0.596632250232323,0.999974092984965
"Abca9",1.4351418253882,1.45510445143591,51,50.3003293148967,0.501376604988395,0.498623395011605,0.99724679002321,0.596632250232323,0.999974092984965
"Abcc4",1.57547062222994,1.54632011686328,61,62.1499435388407,0.434954523412941,0.565045476587059,0.869909046825882,0.596632250232323,0.999974092984965
"Abcc5",1.51708207964794,1.5133935597574,90,90.2193525854584,0.473671813376766,0.526328186623234,0.947343626753532,0.596632250232323,0.999974092984965
"Abcg2",1.46390202080623,1.48174493525069,50,49.3979087081731,0.497469138670198,0.502530861329802,0.994938277340396,0.596632250232323,0.999974092984965
"Abhd17b",1.34970060609135,1.39210017781332,68,65.9289056038893,0.548581583645868,0.451418416354132,0.902836832708263,0.596632250232323,0.999974092984965
"Abi1",1.39871656813963,1.41165291943052,205,203.121385237029,0.523964352765912,0.476035647234088,0.952071294468176,0.596632250232323,0.999974092984965
"Ablim1",1.55806046750462,1.56855623526567,297,295.012667346602,0.521672032281415,0.478327967718585,0.95665593543717,0.596632250232323,0.999974092984965
"Ablim3",1.78977408884465,1.66515932160754,48,51.5921540658386,0.335217138404705,0.664782861595295,0.67043427680941,0.596632250232323,0.999974092984965
"Abtb2",1.91300811020339,1.74862041951627,55,60.1705463843853,0.294089845570676,0.705910154429324,0.588179691141353,0.596632250232323,0.999974092984965
"Acap2",1.45213516300916,1.4632742462453,80,79.391005027815,0.498204207937032,0.501795792062968,0.996408415874064,0.596632250232323,0.999974092984965
"Acbd6",1.4475080976212,1.482803848127,43,41.9764544557487,0.515614493846129,0.484385506153871,0.968771012307743,0.596632250232323,0.999974092984965
"Acer2",1.97080571537293,1.91058531837894,212,218.682101050351,0.361870763315344,0.638129236684656,0.723741526630688,0.596632250232323,0.999974092984965
"Acer3",1.45943556142148,1.4686941956285,66,65.5839366292298,0.49130055663706,0.508699443362939,0.982601113274121,0.596632250232323,0.999974092984965
"Ackr3",1.73599417774899,1.67932142839319,109,112.678467728297,0.385359202076592,0.614640797923408,0.770718404153185,0.596632250232323,0.999974092984965
"Actn1",1.50828827784588,1.49724452934238,132,132.973638423045,0.459855869192167,0.540144130807833,0.919711738384335,0.596632250232323,0.999974092984965
"Actn4",1.3884990143309,1.41729417452719,76,74.4559082974798,0.528659754924986,0.471340245075014,0.942680490150029,0.596632250232323,0.999974092984965
