"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.601388888888889,60,0.527247002864868,-1.37337674920839,0.0974521186773574,0.328662047304029
"2210408F21Rik",0.38855421686747,83,-0.616671360448494,-10.064362287878,7.24011151702986e-06,3.5355497250354e-05
"2610035D17Rik",0.976190476190476,42,5.83289001416474,-0.325003569077478,0.420110127485913,1
"2610307P16Rik",0.388888888888889,27,-0.807354922057604,4.49320200913686,1,1
"3110082I17Rik",0.49685534591195,53,-0.129283016944966,3.73946989944635,1,1
"4632427E13Rik",0.452380952380952,70,-0.0703893278913981,3.95644529641929,1,1
"4732440D04Rik",0.203125,64,-2.15919859484925,-6.8380674000335,0.000217197203416106,0.000960632202537521
"4732471J01Rik",0.634408602150538,93,0.758991900496205,1.68373740167374,1,1
"4933406I18Rik",0.432831325301205,166,-0.347923303420307,56.797660957448,1,1
"5031425E22Rik",0.60974358974359,130,0.750021746991652,14.0048685868938,1,1
"5033421B08Rik",0.507575757575758,66,0.0721497857558351,4.08108788424515,1,1
"9530026P05Rik",0.524702380952381,48,-0.145850866463455,-66.7577979985472,6.9732746970634e-31,2.63283639781808e-29
"AW554918",0.48952380952381,70,0.0874628412503395,-12.126510416484,8.44744908715357e-07,4.54050388434505e-06
"Aak1",0.396713615023474,71,-0.406625259462643,2.77470290407592,1,1
"Abca1",0.502294447190641,289,0.134509935811679,6.36590101980664,1,1
"Abca8a",0.568025493025493,18,0,-55.9453771197188,3.77551413211523e-26,1.00767170284731e-24
"Abca9",0.542272727272727,220,0.186654640100013,49.2222444654074,1,1
"Abcc1",0.601449275362319,92,0.481126689736616,5.40048307281674,1,1
"Abcc3",0.5,57,-0.169925001442312,3.8167504820448,1,1
"Abhd12",0.508771929824561,76,-0.0857298740258843,4.71526209373657,1,1
"Abi1",0.517202181876095,184,0.313660478903762,-35.2391287640584,4.65367302574959e-17,6.37512021580563e-16
"Abl2",0.538617886178862,82,0.132450296023649,1.84500781562643,1,1
"Ablim1",0.461022050865801,64,0.15200309344505,-125.104508833473,2.33814811217601e-56,1.80972663882423e-53
"Ablim3",0.47463768115942,23,0.211504105193712,-23.4942457023763,7.14047656600906e-12,6.46401036501872e-11
"Abr",0.59775641025641,104,0.559427408614019,-13.2039003841842,2.76421870129372e-07,1.58481872207506e-06
"Abtb2",0.413690476190476,42,-0.29373120305671,-4.9044649458838,0.00173666528345087,0.00685805576219884
"Acap2",0.434959349593496,82,-0.398549376490275,-0.805590814648355,0.20432578096743,0.665886966184383
"Acer3",0.562141541699553,181,0.36118752533459,17.0698939940699,1,1
"Actr2",0.515151515151515,154,-0.084888897586513,35.2755501473109,1,1
"Actr3",0.446687370600414,161,-0.284303022587445,35.5765928416482,1,1
"Acvr1",0.617021276595745,47,0.454565863465481,2.0290040532117,1,1
"Acvr2a",0.414814814814815,90,-0.574236094128098,4.56927322086231,1,1
"Acyp2",0.367222222222222,60,-0.84799690655495,-16.3477604918981,1.07785310240472e-08,7.22301559533552e-08
"Adam10",0.535140562248996,83,0.278301162487104,-4.6941538153051,0.00218373699958539,0.00847224279538394
"Adam17",0.407142857142857,70,-0.366782330671623,4.50258732895902,1,1
"Adam19",0.56980056980057,117,0.666576266274808,11.8601454010421,1,1
"Adam22",0.284722222222222,60,-1.14886338591448,3.90564018133718,1,1
"Adam9",0.4996336996337,91,0.175849835399418,4.16667929956714,1,1
"Adamts9",0.568475073313783,31,0.148098638989134,-35.5822639546759,3.28643884070558e-17,4.58324984271373e-16
"Adamtsl3",0.417233560090703,21,-0.658963082164933,-24.9880016986274,1.55637769779229e-12,1.45136908203763e-11
"Adap2",0.48478835978836,126,-0.131244533278252,18.2045579102591,1,1
"Adap2os",0.561224489795918,49,0.229481846122768,7.0181234541503,1,1
"Adarb1",0.258771929824561,38,-1.34103691783507,-7.29633577827538,0.00013343244420108,0.000595254823121822
"Adcy7",0.582352941176471,85,0.485426827170242,2.82602652760296,1,1
"Adcy9",0.4898753894081,107,0,5.19236138460894,1,1
"Adgre1",0.568927064496685,158,0.429251358498545,-25.126024356427,1.35213471433473e-12,1.2762832547501e-11
"Adgrf5",0.583333333333333,38,0.369233809665719,-0.985406680644914,0.160361554717916,0.528169546177307
"Adgrg6",0.391710114702815,137,-0.647698256069119,-44.174352407659,5.48755254832345e-21,9.54464196045472e-20
"Adgrl2",0.642857142857143,35,0.432959407276106,8.14918545459861,1,1
"Adgrl4",0.400573764859479,42,-0.234465253637023,-88.4404173572525,2.32537454621794e-40,1.71413323692637e-38
"Adipor2",0.513020833333333,64,-0.0356239097307212,1.82284858242397,1,1
"Adk",0.291594202898551,115,-1.30985526258679,-22.1745216846998,2.74746231712324e-11,2.33685256423449e-10
"Afap1l1",0.598870056497175,59,0.472068444315223,0.599202702889698,1,1
"Aff1",0.423341946597761,129,-0.53726575868986,-6.39762352742565,0.000347501089389537,0.00151530052500001
"Afg2a",0.405637254901961,68,-0.69389687227432,1.29419974343998,1,1
"Aftph",0.412021072796935,174,-0.445625819112267,-14.4251595448969,7.81930177142255e-08,4.80328537387385e-07
"Agap1",0.420258620689655,116,-0.41990325445066,14.0582161383336,1,1
"Agfg1",0.505188679245283,106,-0.0703893278913981,-25.8758552654378,6.29819301610569e-13,6.13182565341611e-12
"Agmo",0.51761316872428,135,0.230297619421794,34.9936155331171,1,1
"Ago3",0.513779527559055,127,0.0489096004809459,17.7695390255412,1,1
"Agps",0.494605654761905,128,-0.173648087485029,15.7978677570858,1,1
"Ahnak",0.472148859543818,119,-0.227410496103073,-35.5286642889879,3.46994285866251e-17,4.79595673679425e-16
"Ahr",0.386904761904762,56,-0.601450623509725,0.825486233437623,1,1
"Aig1",0.377314814814815,72,-0.955605880641547,1.96263992146507,1,1
"Airn",0.795833333333333,56,1.58496250072116,-21.9751743146558,3.36812347827421e-11,2.84910117178605e-10
"Akap10",0.515070921985816,94,0.0480942882010451,3.7576344156715,1,1
"Akap13",0.390396825396825,150,-0.551015168797818,-18.3185987714239,1.42290444375474e-09,1.06925052375356e-08
"Akt3",0.420696721311475,122,-0.419084332341546,-66.5196879398982,8.86362408452251e-31,3.1909046704281e-29
"Alcam",0.384616759284644,217,-0.559245330612781,2.02779022207417,1,1
"Alox5",0.470149253731343,67,-0.0317088597273383,3.77826272462305,1,1
"Alox5ap",0.486394557823129,49,-0.096215315259303,-2.36621111775523,0.0295991723266578,0.105332227038313
