"term","estimate","se","z","p","gene"
"sexM",0.0766100945145612,0.145175247149641,0.527707691350403,0.599181296714676,"Ablim1"
"sexM",-0.106804559205916,0.215421675198122,-0.4957930027593,0.622015866555142,"Actn2"
"sexM",-0.0353835038893168,0.217148568237934,-0.162946061198738,0.871099525474231,"Acyp2"
"sexM",-0.181378313619348,0.217154931603694,-0.835248420470422,0.406734293873704,"Adk"
"sexM",2.04330997424954,0.35126160336985,5.8170604320168,1.99302839474294e-07,"Airn"
"sexM",0.324838049286552,0.171899081704543,1.88970206277703,0.0624202123852189,"Ank2"
"sexM",0.0391553558115955,0.198007375292702,0.197746956413693,0.84397209839153,"Aopep"
"sexM",0.59210632601625,0.196864498155215,3.00768463366825,0.00352983152078767,"App"
"sexM",-0.13388498236766,0.171440738888148,-0.780940301797288,0.437508765557319,"Arhgap26"
"sexM",-0.329940370664333,0.261867152868751,-1.25995325129494,0.213205992311964,"Arl15"
"sexM",0.165455789171085,0.280175557883967,0.590543266588611,0.55729003423434,"Asap1"
"sexM",0.0924910572235007,0.122162838640565,0.757112868796653,0.451027872769452,"Atp2a2"
"sexM",0.325890127244473,0.213786872552017,1.52436921572525,0.132851052798312,"Atxn1"
"sexM",0.0247327479547409,0.104997238757012,0.235556175072168,0.814357325777926,"Cacna1c"
"sexM",-0.0307633408946031,0.179480064645739,-0.171402550780914,0.864381488892214,"Cacnb2"
"sexM",0.149574263395427,0.183004618464242,0.817325074365009,0.416683410442742,"Cd36"
"sexM",0.304753434119515,0.23830679420447,1.27882813889911,0.205723628134021,"Cdh13"
"sexM",-0.0722444310981009,0.201726926894425,-0.35812983526939,0.721443351308546,"Cdh2"
"sexM",0.158352366680958,0.298457699374924,0.530568877977027,0.59802041767118,"Cdk14"
"sexM",0.207230377716963,0.137141741459172,1.51106713034308,0.133357223182376,"Celf2"
"sexM",-0.0572083501709964,0.186557720834809,-0.306652278528062,0.76043438737301,"Ckmt2"
"sexM",0.108190393813744,0.244175297227121,0.443084927273007,0.659411311230093,"Clic4"
"sexM",0.138350679060471,0.216320753441463,0.639562671909374,0.525019191986139,"Cpeb3"
"sexM",-0.00811002368104234,0.270391146550838,-0.0299936731823337,0.976182680062617,"Cped1"
"sexM",0.120187313357511,0.154962482859433,0.77558975011089,0.440847815264592,"D830005E20Rik"
"sexM",-0.143351108279771,0.29875926683892,-0.479821462264669,0.633366486693838,"Dcn"
"sexM",-0.0595239700036549,0.208959006281712,-0.284859557206194,0.776749267602045,"Dip2c"
"sexM",0.13215383732646,0.147751212023602,0.894434878174467,0.373373742463636,"Dlc1"
"sexM",0.328504066601271,0.263171681707229,1.24825005665588,0.216870436785353,"Dleu2"
"sexM",-0.159943846465208,0.180884965281851,-0.88422963299347,0.379782126192622,"Dst"
"sexM",0.126301586538854,0.226026458785951,0.558791157536396,0.577865084193253,"Ebf1"
"sexM",0.507322990930347,0.292375611946445,1.73517547360713,0.0884141259520889,"Elmo1"
"sexM",-0.129376040632879,0.159689790613594,-0.810171020550295,0.419369384995486,"Ext1"
"sexM",0.0106820702886961,0.151977552037842,0.0702871585011206,0.94409753665713,"F13a1"
"sexM",0.091105548517208,0.208065989972073,0.437868526852642,0.663196442969394,"Fbxl17"
"sexM",-0.221611146732706,0.17965202138143,-1.23355776922872,0.220849625136664,"Fhl2"
