"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Elovl5",19,0.435087719298246,2.89473684210526,1.09941520467836,2.56297006726713,3.31050300217905,0.43636363646574,0.170257016279176,1.27597807646826,952,0.556077151525733,0.42873825030619,0.556077151525733,-0.385820135246556,0.511363636363636,19,0.0443941193584534,-37.7245556222388,-38.1859130593722,0.461357437133387,1
"Elp4",39,0.497557997557998,2.8974358974359,1.77867746288799,0.875992949604456,0.891635680840456,0.495575221240883,0.56572969161984,1.6842134891,953,0.554856045455194,0.578118245260608,0.554856045455194,0.0108736461646457,0.473809523809524,39,2.22044604925031e-16,-63.3064181825722,-63.2738394608474,-0.0325787217247395,0.798522631249891
"Emcn",40,0.39935057997558,4.375,10.1378205128205,1.30801877803483,2.16021283039085,0.377142857142858,0.288331378322777,1.75311991331143,954,0.27457989011194,0.289270246315463,0.27457989011194,0.0137514882108377,0.425608465608466,40,-0.602036014080098,-62.8175675671767,-61.9011835401229,-0.916384027053766,0.175800946337982
"Eml1",23,0.529227053140097,3.1304347826087,4.66403162055336,0.604401581405562,0.431715415289687,0.583333333333333,0.96514197063609,2.03896082684501,955,0.469383169319148,0.673831631790537,0.469383169319148,0.495758801316942,0.639880952380952,23,0.447458976971223,-46.9640496234799,-45.4331300163205,-1.53091960715942,0.0801508984774506
"Eml4",44,0.449242424242424,2.97727272727273,3.18551797040169,1.60941875142888,2.02564773883082,0.442748091607506,0.27509813167917,1.42639312907203,956,0.522756719677488,0.446735248396818,0.522756719677488,-0.247658587998318,0.423611111111111,44,-0.342105976824992,-84.141231116913,-83.3415065527921,-0.799724564120893,0.205981294757844
"Eml6",10,0.7,2.3,0.455555555555555,0.0497522549464942,0.0175596194993584,0.739130433613407,14.8562197715119,2.17116658348962,957,2.25242117205884,7.11634350035076,2.25242117205884,12.603798599453,0.765625,10,1.63226821549951,-24.6836555394414,-20.033475234712,-4.65018030472932,0.00229108756331447
"Emp1",12,0.418055555555556,2.75,1.11363636363636,0.223319138869531,0.303075974180076,0.424242424242426,1.89971368504282,2.14831430477939,958,0.647049881801416,1.14505706184608,0.647049881801416,1.2526638032414,0.302222222222222,12,-0.917537839808025,-26.9322613454228,-25.3895144050423,-1.54274694038041,0.0789932804249134
"Emsy",30,0.478333333333333,2.56666666666667,0.805747126436782,5.05956305801209,5.76228014940266,0.467532467532468,0.0924057002891,1.13274679400388,959,0.92819764119731,0.642815111762323,0.92819764119731,-0.83579194090821,0.500537634408602,30,0.0324214776923766,-52.1614155919383,-52.3927999119065,0.231384319968257,1
"Enah",47,0.627263516625219,5.53191489361702,29.8630897317299,7.00957309981814,4.38098319158117,0.615384615157986,0.0877920247630989,1.36620435010212,960,0.204727720515459,0.167381336672669,0.204727720515459,-0.11693569575236,0.621604938271605,47,0.632268215499512,-71.9983300342222,-68.9624385055016,-3.03589152872057,0.0137358230318413
"Entpd1",84,0.47804662268948,4.26190476190476,9.64142283419393,1.07292630260822,1.04921522410846,0.50558659217617,0.471222106259412,2.04472741168853,961,0.284248462162688,0.36505278292873,0.284248462162688,0.186973644096724,0.54580394892743,84,-0.0224840141513791,-150.422155212107,-150.371654967797,-0.0505002443100295,0.750632296092225
"Ep400",23,0.614492753623188,2.47826086956522,0.624505928853755,0.328525866331342,0.206501973122636,0.614035087719209,1.86906161933657,1.95122613297637,962,1.19813816820977,1.49423433484831,1.19813816820977,0.670923451126802,0.436363636363636,23,-0.137503523749934,-43.3735688557035,-46.3198172084169,2.9462483527134,1
"Epas1",40,0.449166666666667,2.75,1.06410256410256,0.645914715310815,0.865800575651409,0.42727272732664,0.66150022162142,1.69107972643048,963,0.647049881801416,0.674849417508843,0.647049881801416,0.0144503398200034,0.504112554112554,40,-0.267480310864986,-69.078938465495,-69.6609344956753,0.581996030180221,1
"Epb41",56,0.490518707482993,3.39285714285714,3.26103896103896,1.88597051111887,1.88597051203999,0.499999999877898,0.2651154919603,1.50130347040259,964,0.40130940220762,0.363428451033126,0.40130940220762,-0.13619391024732,0.501223854027592,56,0.188761643455168,-104.100784526977,-104.109586283628,0.00880175665045613,1
"Epb41l2",27,0.52716049382716,2.66666666666667,1.23076923076923,1.5225505060346,1.36228203171383,0.527777777778024,0.346640571650126,1.43131501974726,965,0.739991520429103,0.616134691392084,0.739991520429103,-0.393350948778977,0.462606837606838,27,-0.2720795454368,-68.2077304053112,-68.7693517291407,0.561621323829513,1
"Epb41l4a",20,0.425,2.45,0.471052631578948,0.186553488656125,0.248737984570148,0.42857142887141,2.29731125351077,2.02646883207162,966,1.31229120464995,1.73160087190279,1.31229120464995,0.985020048860826,0.37037037037037,20,-0.954196310386875,-29.6108807486323,-28.5206083830307,-1.09027236560165,0.139764985548216
"Epc1",65,0.495989010989011,3.26153846153846,2.75865384615385,0.851221160229629,0.900806858880634,0.485849056604647,0.570767127632943,1.8217666167225,967,0.430862546132347,0.498848197398159,0.430862546132347,0.139904581500596,0.46929012345679,65,-0.226770861847022,-106.621360799988,-106.384610384552,-0.236750415436177,0.491381016011638
"Epc2",46,0.439182194616977,2.58695652173913,1.31449275362319,0.33669584101524,0.405282030647813,0.453781512729723,1.34774908820208,1.9109019973123,968,0.881480769162606,1.088940576377,0.881480769162606,0.466268319039473,0.508243727598566,46,0.121990524378611,-82.5265014090004,-83.2336919880141,0.707190579013698,1
"Epha4",24,0.568218954248366,3.5,9.65217391304348,0.618544778258886,0.510971773390945,0.547619047596431,0.88533452523502,2.17683088341252,969,0.381200942723624,0.585788935416807,0.381200942723624,0.504133582511396,0.542553191489362,24,0.450661409009564,-40.9663023621978,-40.5680035348697,-0.39829882732807,0.372112565628446
"Ephb4",12,0.345833333333333,2.41666666666667,0.992424242424242,1.8136606943777,3.44595531931763,0.344827586206897,0.190127948009158,1.2266591814093,970,1.4684527154136,1.03364923085481,1.4684527154136,-1.27832476740444,0.224137931034483,12,-2.09953567355091,-22.6189659002107,-18.3628859887134,-4.25607991149727,0.00352781096744719
"Ephx1",11,0.454545454545455,2,0,1.50249498296131,1.80299397546982,0.454545455107021,0.302527103425759,1.23226165707423,971,8.51596203214765,5.6905899730257,8.51596203214765,-8.21343492872189,0.496428571428571,11,-0.12029423371771,-28.6534897740713,-28.789047055655,0.135557281583637,1
"Epm2a",18,0.356481481481481,2.5,0.382352941176471,0.611844222201053,1.10896765273941,0.355555555555556,0.58112104789758,1.54808202063146,972,1.12041044803644,0.954251847981471,1.12041044803644,-0.539289400138858,0.303418803418803,18,-1.12928301694497,-31.143054057675,-28.156368783951,-2.986685273724,0.0145234947489914
"Eprs1",29,0.438505747126437,2.68965517241379,1.29310344827586,6.10125509526105,7.49582768845982,0.448717948718073,0.0735451872954139,1.11752154341594,973,0.709746334901075,0.492624973940909,0.709746334901075,-0.636201147605661,0.408994708994709,29,-0.447458976971221,-57.5013863680881,-56.404706607375,-1.09667976071304,0.13860670650976
"Eps15",68,0.510329131652661,2.97058823529412,1.64091308165057,0.661192706329624,0.542058885471019,0.549504950448611,0.83108138548441,1.89591222541817,974,0.52521735727393,0.659479197416993,0.52521735727393,0.305864028210479,0.525485008818342,68,0.379588663274554,-114.258548714747,-113.996719590024,-0.261829124723178,0.469285335004669
"Eps8",95,0.547819928609402,3.8421052631579,6.04927211646136,1.2639131289068,1.22975331461213,0.506849315068472,0.401015942849538,1.81348083784267,975,0.329189430701742,0.367816681070149,0.329189430701742,0.0718265121477957,0.600813818727205,95,0.190521906049427,-154.16872166259,-153.881908760756,-0.286812901833173,0.448821705179371
"Erbin",49,0.508843537414966,3.20408163265306,2.83248299319728,1.26467016528941,1.07125002266301,0.541401273815768,0.428096818186481,1.66157632343969,976,0.446346808523069,0.4548077017053,0.446346808523069,-0.0182499903365879,0.549319727891156,49,0.183711953172389,-92.6750776942797,-92.1676305490551,-0.507447145224617,0.313733166833589
"Erc1",46,0.449016563146998,3.21739130434783,3.37391304347826,0.642526217429718,0.891246042992644,0.418918919066109,0.651987277253681,1.86254123544957,977,0.442587210672019,0.537367851252174,0.442587210672019,0.209400066581662,0.476591760299626,46,-0.133266530863464,-76.5876184494541,-77.1838149290585,0.596196479604359,1
"Ercc6l2",12,0.366666666666667,2.33333333333333,0.787878787878788,0.000393250393250396,0.000607750607750605,0.392857142857146,998.999999999999,2.50249187614906,978,1.98442920952653,380.666365698075,1.98442920952653,997.015570790473,0.4,12,-0.793549122532573,-29.2438751057364,-28.7771553856801,-0.466719720056325,0.333970780664617
"Erg",20,0.570833333333333,2.7,0.642105263157895,4.11301067001334,3.54569885345977,0.537037037037037,0.130570299987891,1.19677604044478,979,0.697431644644242,0.506217209932706,0.697431644644242,-0.566861344656352,0.473626373626374,20,-0.0506260730699686,-32.7785256777436,-33.0207509300749,0.24222525233138,1
"Ergic1",17,0.431372549019608,2.05882352941176,0.0588235294117647,5.77916109062631,7.70554810455876,0.428571429088723,0.0741580693751309,1.07297825090586,980,6.35114968398952,4.1864871437541,6.35114968398952,-6.27699161461439,0.478048780487805,17,0,-39.481414362852,-39.6846181780053,0.203203815153302,1
"Eri3",22,0.407142857142857,2.5,1.5,1.00877523513285,1.12517237764818,0.472727272727273,0.4686150653421,1.47925521662841,981,1.12041044803644,0.911528057137618,1.12041044803644,-0.651795382694337,0.479032258064516,22,0.0317088597273383,-51.8100740847248,-51.8012654201178,-0.00880866460698115,0.894406688841017
"Erlec1",16,0.50625,2.5,0.8,0.553654411795423,0.553654411733645,0.500000000027896,0.903090428569812,1.71214875739091,982,1.12041044803644,1.07651870140131,1.12041044803644,-0.217320019466626,0.52962962962963,16,0.137503523749935,-36.6081171409834,-36.6146928201416,0.0065756791581677,1
"Ern1",24,0.559027777777778,2.75,0.978260869565217,0.453059974383776,0.377549978653147,0.545454545454545,1.20393452587914,1.9564563907666,983,0.647049881801416,0.880837127986457,0.647049881801416,0.55688464407772,0.569900497512438,24,0.447458976971221,-58.4331300995989,-57.7352314526816,-0.697898646917324,0.237428509954629
"Erp29",14,0.607142857142857,2.28571428571429,0.21978021978022,0.059487253051615,0.0356923518331427,0.624999999985727,10.5064525242649,2.17253511703328,984,2.38053507837354,5.5484139300178,2.38053507837354,8.12591744589138,0.523809523809524,14,0.624490864907793,-30.2023995039305,-30.9365405208827,0.734141016952272,1
"Erp44",11,0.642424242424242,2.72727272727273,1.21818181818182,4.31059454196888,2.49560736640304,0.633333333333333,0.146924821429402,1.22141748551032,985,0.668232609166403,0.493310130245825,0.668232609166403,-0.521307787737001,0.471153846153846,11,0.357552004618082,-43.5356032303912,-45.2301780593052,1.69457482891401,1
"Errfi1",74,0.611856191022297,6.2027027027027,32.9035542391707,1.8485981735953,1.06723193527152,0.633986928104575,0.342955509293589,2.32639581225259,986,0.175789868333613,0.245332211080682,0.175789868333613,0.167165640959976,0.60662025053437,74,0.790172959849412,-152.323159220107,-147.036873857955,-5.28628536215223,0.00114778000122664
