"","AR","N","log2FC","llr_var","pval_var"
"1110004F10Rik",0.3,10,-0.465663572348812,-5428.24083156658,0
"1500004A13Rik",0.166666666666667,11,-0.959358015502654,-4533.17712754048,0
"1600010M07Rik",0.604166666666667,16,0.415037499278844,-87.5737129211839,5.55920566858201e-40
"1600020E01Rik",0.371212121212121,11,-0.819427754358179,-4746.72770953083,0
"1700025G04Rik",0.583096268810555,49,0.372658897008292,4867.32372823965,1
"2210408F21Rik",0.459827989948472,83,-0.169925001442312,5196.58616906054,1
"2610035D17Rik",0.833333333333333,19,2.44745897697122,-28.1450877918223,6.25270698264505e-14
"2610037D02Rik",0.474404761904762,36,-0.346450414021432,4785.63759988532,1
"2610203C22Rik",0.541666666666667,10,0.584962500721156,-0.221821330562307,0.505369517712095
"2610307P16Rik",0.431788931788932,37,-0.0896372124846765,88.0563868879462,1
"2700097O09Rik",0.568181818181818,11,1.23266075679027,-4882.51608197474,0
"2900026A02Rik",0.55,10,0.53051471669878,-2.25309466843191,0.0337724019595316
"3110056K07Rik",0.15,10,-1.07400058144378,-4377.52682912275,0
"4632427E13Rik",0.496195652173913,46,-0.238159737194765,4605.7788283346,1
"4732440D04Rik",0.332206119162641,69,-1.01354653183795,5383.98312399908,1
"4732471J01Rik",0.416666666666667,27,-0.0255350921071376,-88.4180704761948,2.37822156501918e-40
"4833420G17Rik",0.604166666666667,12,1.52356195605701,-62.017625625509,8.27601831232133e-29
"4930523C07Rik",0.529411764705882,17,-0.201633861169651,-46.237628153669,6.8171815579788e-22
"4930578G10Rik",0.841666666666667,12,2.20945336562895,-161.468638734104,3.31976695916544e-72
"4933406I18Rik",0.388383838383838,33,-0.841302253980942,5313.53777879453,1
"5031425E22Rik",0.625044378020568,63,0.55140994101013,4816.98106846153,1
"5033421B08Rik",0.366666666666667,15,-0.351472370501377,3520.8046417655,1
"5330438D12Rik",0.508333333333333,10,-0.255257055242074,-4857.82794990176,0
"5430405H02Rik",0.424242424242424,11,0,-8446.26956184519,0
"5430431A17Rik",0.516666666666667,13,0.0544477840223765,-4831.00957451728,0
"6720427I07Rik",0.331944444444444,12,-0.160464672193246,-4592.99677882889,0
"6820431F20Rik",0.7625,20,1.62293035092018,-388.099630246595,8.06989494320501e-171
"9330159M07Rik",0.0686813186813187,35,-3.11547721741994,5965.83214847072,1
"9530026P05Rik",0.533306866517651,108,0.16806705522173,5575.57789522018,1
"9630014M24Rik",0.369047619047619,14,-0.214124805352848,-4078.49666275382,0
