"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"Ablim1",TRUE,3,115.972992633656,115.587435489269,80,79,0.00332454251314918
"Actn2",TRUE,3,119.03546361003,118.574835768841,56,55,0.00386966898115149
"Acyp2",TRUE,4,134.187820015298,134.13634455611,62,61,0.000383607537420838
"Adk",TRUE,3,111.17436031042,110.078686867037,64,63,0.00985545084607942
"Airn",TRUE,4,381.474058151465,251.121394417814,66,65,0.341707806725599
"Ank2",TRUE,3,144.924564857133,139.106184190754,81,80,0.040147649724633
"Aopep",TRUE,3,76.0695041268413,76.0196745230294,56,55,0.000655053616871792
"App",TRUE,4,119.397274041808,108.618968959663,80,79,0.0902726227934753
"Arhgap26",TRUE,3,95.775523040935,94.9958564650512,70,69,0.0081405619215521
"Arl15",TRUE,4,100.914561315672,98.4240429290571,54,53,0.0246794749354772
"Asap1",TRUE,4,90.5768807560398,90.0809558648638,55,54,0.00547518182384488
"Atp2a2",TRUE,3,141.694990250329,140.828246323837,88,87,0.00611696944938667
"Atxn1",TRUE,3,84.612571680147,81.690025553994,59,58,0.0345403297420256
"Cacna1c",TRUE,3,173.049267167906,172.939522942454,84,83,0.000634179082343422
"Cacnb2",TRUE,3,183.940956427868,183.875340556161,74,73,0.000356722466712811
"Cd36",TRUE,3,101.269625593907,100.340566866791,67,66,0.00917411041729232
"Cdh13",TRUE,3,147.287511557037,144.152232812055,63,62,0.0212867928301469
"Cdh2",TRUE,3,157.183656753037,156.896824958792,64,63,0.0018248194511481
"Cdk14",TRUE,4,143.532401170432,142.873635910158,52,51,0.00458966236822833
"Celf2",TRUE,3,203.652619487041,200.148453758797,123,122,0.0172065831368647
"Ckmt2",TRUE,3,76.1949117826134,76.059883104566,49,48,0.0017721482299583
"Clic4",TRUE,4,89.25219202587,88.9947630081935,57,56,0.00288428790187956
"Cpeb3",TRUE,4,90.984132670989,90.4067056766264,58,57,0.00634645819453639
"Cped1",TRUE,3,94.9449001590145,94.943528987978,55,54,1.44417555250076e-05
"D830005E20Rik",TRUE,4,118.676488957889,117.65177155994,65,64,0.00863454427197297
"Dcn",TRUE,3,96.6438351479447,96.2500316425243,53,52,0.00407479178384773
"Dip2c",TRUE,4,89.5540547792847,89.4459007881043,60,59,0.00120769507809526
"Dlc1",TRUE,3,144.524555314166,143.413111710624,95,94,0.00769034439252347
"Dleu2",TRUE,3,99.4770941870071,97.2190390491817,60,59,0.0226992470606401
"Dst",TRUE,3,82.4445905807027,81.5516811097327,67,66,0.0108304191297547
"Ebf1",TRUE,3,160.114572243204,159.555000867998,81,80,0.00349481853753675
"Elmo1",TRUE,3,83.1266591653599,79.0687367241858,55,54,0.0488161377098283
"Ext1",TRUE,4,257.458982830684,256.266170083821,127,126,0.00463302050582148
"F13a1",TRUE,3,171.658257072451,171.650880183638,107,106,4.29742730653215e-05
"Fbxl17",TRUE,3,69.4897922107439,69.2783739551398,56,55,0.00304243614605892
