"","AR","N","log2FC","llr","pval"
"Dstn",0.687777777777778,15,0.647698256069119,-5.87137410979473,0.000610807637274333
"Dstyk",0.458333333333333,12,-0.277533975528909,-2.15839062354039,0.0377382420440988
"Dtna",0.464206349206349,30,-0.160464672193246,-10.6538962179883,3.91138292776443e-06
"Dtnbp1",0.42183908045977,29,-0.351472370501378,-8.12988728018174,5.52239591775962e-05
"Dusp1",0.535714285714286,14,-0.331205908475373,-17.9561277048363,2.06406335990657e-09
"Dusp11",0.308333333333333,10,-0.628031222613042,-12.001274977556,9.62081994987187e-07
"Dusp16",0.546899224806202,43,0.0320612092322983,-0.495266724128875,0.319612030026959
"Dusp3",0.608333333333333,10,0.273018494406416,-12.6255055488529,5.03331768042925e-07
"Dvl1",0.503921568627451,17,0.570315724756755,-8.53764431882975,3.59267495521892e-05
"Dym",0.465277777777778,12,0.180572245641821,-16.995856385455,5.53473066475992e-09
"Dync1h1",0.468518518518519,36,-0.289506617194985,-10.215571882596,6.18156033701211e-06
"Dync1i2",0.503623188405797,23,0.218180170049533,-14.1858410146699,1.00119154244433e-07
"Dync1li2",0.53030303030303,11,0.351472370501377,-16.5893742534093,8.40642690354471e-09
"Dyrk1a",0.44114509988004,83,-0.2844533894687,-5.03400754364263,0.00150865475158208
"Dysf",0.456306306306306,37,-0.343301745679929,-0.365853115752756,0.392330690940831
"Dzip3",0.487179487179487,13,-0.657112286476992,-4.24080434973158,0.00358754719855941
"E130307A14Rik",0.664102564102564,13,1.14438990933517,-3.57970126659839,0.00745720319285862
"E130308A19Rik",0.579166666666667,20,0.321928094887362,-3.58841051046893,0.00738514485021981
"E2f3",0.515151515151515,11,0.142019004872428,-3.42552258178031,0.00885894331724218
"Ebf1",0.511946430452185,150,-0.0114727844439486,-1.6309252310578,0.0709090657778756
"Ebf2",0.569212962962963,72,0.454031630894707,0.439512967059443,1
"Ece1",0.476221804511278,38,-0.190102883379943,-17.9560009193923,2.06433199901418e-09
"Ecpas",0.524272043745728,95,0.028569152196771,-2.25848368065854,0.0335602685737638
"Edem1",0.455555555555556,15,-0.39231742277876,0.103331298841823,1
"Edem3",0.485714285714286,14,0.169925001442313,-3.99869820054258,0.00468446597633711
"Ednra",0.512797619047619,20,0.208586621811417,-8.24849078490375,4.8727585907188e-05
"Eea1",0.526698179271709,68,0.0443941193584535,-1.47984952026275,0.0853638284536477
"Eed",0.6375,20,0.362570079384708,-10.8726048624934,3.11366350814469e-06
"Eefsec",0.592222222222222,15,0.169925001442313,-18.3964736652357,1.31364610065959e-09
"Eeig2",0.438333333333333,20,-0.314873337353412,-9.13233451905666,1.92239793602861e-05
"Eepd1",0.407142857142857,37,-0.485426827170242,0.105029825684916,1
"Efemp1",0.525,10,0,-0.393164144448194,0.375212684553303
"Efna5",0.331003544126887,101,-1.12118634652006,-2.69269368050055,0.0203060795254974
"Efr3a",0.389721254355401,41,-0.464962724610526,-4.9710753928552,0.00161536700036521
"Egfl7",0.501111111111111,30,0,-9.78046877842505,9.74412615940735e-06
"Egfr",0.4425329534863,87,-0.602664502454615,-0.213710415295964,0.513257228684532
"Egln1",0.59375,28,0.736965594166206,-5.9004373164102,0.000592029012556408
"Egln3",0.535714285714286,15,0.263034405833794,-6.13386091467307,0.000460860540965426
"Egr1",0.369047619047619,14,-0.569365645670138,-4.06841208415583,0.00433751876704211
"Ehbp1",0.495600320916777,79,-0.0225425686510884,-1.19075046037028,0.122779531845682
"Ehd1",0.560606060606061,22,0.485426827170242,5.15612981764147,1
"Ehd4",0.425666666666667,50,-0.497499659470817,0.0925305892400416,1
"Ehmt1",0.462234432234432,65,-0.101879614019214,-4.68422831815045,0.00220751310880991
"Eif1",0.424074074074074,18,-0.903784684740697,-10.2531924461484,5.94326686660222e-06
"Eif1a",0.675,10,-0.465663572348812,-11.652245646968,1.38276735927195e-06
"Eif2a",0.318181818181818,11,-0.253756592245783,-17.0056836970894,5.47910352457171e-09
"Eif2ak3",0.337962962962963,18,-0.423807708906576,-12.409336204078,6.29843774192495e-07
"Eif3a",0.442948717948718,26,-0.374395514781498,-8.14593085082842,5.42966470069673e-05
"Eif3h",0.562,25,-0.0280143761695966,-9.04948075129369,2.09715779562991e-05
"Eif4a2",0.410582010582011,21,-0.074000581443777,-8.46907102185416,3.8617785710303e-05
"Eif4e",0.363636363636364,11,-0.400537929583729,-11.4624423165836,1.68456851164455e-06
"Eif4g1",0.527777777777778,24,0.0255350921071376,-18.499104879223,1.1823775716577e-09
"Eif4g3",0.390873015873016,100,-0.650486073440738,-0.682281520045422,0.242748229702645
"Eif4h",0.424242424242424,11,-0.356143810225275,-21.1690178275324,7.67846268674348e-11
"Eif5",0.612745098039216,17,0.162271428898877,-25.2557965726751,1.1846293959647e-12
