"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"2210408F21Rik",0.285269479594247,0.889752927876813,0.285269479594247,0.6104341252406,0.982325833972519,0.6104341252406
"2610307P16Rik",0.963895014539534,0.264112060743943,0.963895014539534,0.98140269391563,0.907796849403446,0.98140269391563
"4632427E13Rik",0.88656570088721,0.153671775737463,0.88656570088721,0.956933866242116,0.866804606753751,0.956933866242116
"4732440D04Rik",0.000294123077440498,0.538280338970582,0.000294123077440498,0.0041218081269092,0.936948096924195,0.0041218081269092
"4833422C13Rik",2.91786343262844e-07,0.916610005506882,2.91786343262844e-07,9.81374734507364e-06,0.989463364141025,9.81374734507364e-06
"5031425E22Rik",0.143110140120152,0.343053357889364,0.143110140120152,0.416455281918869,0.923944288914797,0.416455281918869
"9330188P03Rik",0.470745301424584,0.528847575690742,0.470745301424584,0.76241092959455,0.936948096924195,0.76241092959455
"9530026P05Rik",0.120861954433034,0.640899050102141,0.120861954433034,0.372934899152694,0.945705124382467,0.372934899152694
"A830082K12Rik",0.105244927276651,0.111358277429646,0.105244927276651,0.339271986013229,0.825706713241851,0.339271986013229
"AW554918",0.343257398567462,0.160645300255898,0.343257398567462,0.668623002228897,0.87616815112541,0.668623002228897
"Abca6",0.649166117552529,0.572615774060104,0.649166117552529,0.847784027197897,0.936948096924195,0.847784027197897
"Abca8a",6.54867577410542e-18,0.3924335341173,6.54867577410542e-18,9.43944836581767e-16,0.923944288914797,9.43944836581767e-16
"Abca8b",1.32935188072038e-05,0.630947238284863,1.32935188072038e-05,0.000291590445140622,0.945705124382467,0.000291590445140622
"Abca9",0.512846442708996,0.491601847400097,0.512846442708996,0.791780845526983,0.936948096924195,0.791780845526983
"Abcc9",0.00307030644856147,0.387660073445188,0.00307030644856147,0.026253722089818,0.923944288914797,0.026253722089818
"Abhd17b",0.883329456846024,0.615396713568475,0.883329456846024,0.955794648277501,0.945705124382467,0.955794648277501
"Abi1",0.0183425033720278,0.458178879485571,0.0183425033720278,0.102819921679867,0.924604978801882,0.102819921679867
"Abi2",0.55726546765505,0.205802573746011,0.55726546765505,0.807689124058238,0.882030068556711,0.807689124058238
"Abl2",0.933695090816745,0.451802505515503,0.933695090816745,0.975021317765934,0.923944288914797,0.975021317765934
"Ablim1",0.090908466009969,0.597393161605799,0.090908466009969,0.305267512908143,0.945705124382467,0.305267512908143
"Abr",0.507564772968596,0.950884632318725,0.507564772968596,0.791550009158136,0.993211795040987,0.791550009158136
"Acadsb",0.907387846252312,0.903466425317935,0.907387846252312,0.967816423751144,0.98370430098127,0.967816423751144
"Acap2",0.399752272980191,0.65731915840937,0.399752272980191,0.714160996201124,0.945705124382467,0.714160996201124
"Actr2",0.880953307158758,0.693419111643946,0.880953307158758,0.955794648277501,0.945705124382467,0.955794648277501
"Actr3",0.271561980755607,0.957915154641145,0.271561980755607,0.590976757752732,0.993506604404729,0.590976757752732
"Acyp2",0.000189232058948245,0.943425475405703,0.000189232058948245,0.00298592224407981,0.993211795040987,0.00298592224407981
"Adam22",0.00283994835344069,0.665908384322571,0.00283994835344069,0.0244915204155697,0.945705124382467,0.0244915204155697
