"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Adamtsl3",0.3824,0.371428571428571,35,0.7709,0.359437775814455,0.101859296260611,-0.54432051622381,-3.07351234586939,0.0131633372221259,0.985008753352237
"Adamtsl5",0.5153,0.470833333333333,48,1e-04,0.0529510752346699,0.0808159422417525,0.0892673380970872,0.183803370871871,1,1
"Adarb1",0.3695,0.363888888888889,48,0.0665,0.0778835513849761,0.0803841441486534,-0.765534746362977,-0.032692065420477,0.798180017486416,1
"Adcy8",0.1618,0.167391304347826,23,1.0068,0.471789811734703,0.13663630578947,-2.32192809488736,-0.489888740910349,0.322253748488987,1
"Adcy9",0.4857,0.479138321995465,49,0.6998,0.319795196504596,0.0825498634613536,0.0384741478146355,-0.750644748901848,0.220473058188159,1
"Adgrf5",0.533,0.515272108843537,70,0.267,0.151407736880394,0.0763900834619892,0.208946890271496,-0.542551822996131,0.297558634587637,1
"Adgrl2",0.5638,0.581563926940639,73,0.1557,0.10911614554361,0.0763507262936071,0.36476429279762,-0.061748047704242,0.725273195877873,1
"Adgrl4",0.4695,0.470386904761905,88,0.2949,0.164264600765005,0.0798448002350843,-0.158697746019058,-1.28684606651028,0.108653870996705,1
"Adhfe1",0.6691,0.660416666666667,32,0.2381,0.176996197702848,0.132234192624817,1.04439411935845,0.0530109479573504,1,1
"Adipor2",0.561,0.577083333333333,40,1e-04,0.0696676948661908,0.106347792625629,0.356143810225275,-0.0441237218021797,0.766417104023993,1
"Adk",0.4102,0.393111044058445,94,0.0913,0.0834093783357946,0.0744399238448703,-0.416174822980542,0.156321411274291,1,1
"Adprhl1",0.4375,0.442475292003594,53,0.22,0.136720360326442,0.0812175636719191,-0.38060400221497,0.00330785382151788,1,1
"Adra1a",0.3179,0.344165882426752,55,0.0837,0.0826996268238971,0.0777638967023655,-1.14135584924554,-5.14557501418524,0.00133669754443977,0.530936264651476
"Afap1",0.4656,0.463541666666667,32,0.2641,0.186869615424367,0.132234192624817,-0.295455883526171,-1.01001262950437,0.155236559220124,1
"Afap1l1",0.4827,0.482558139534884,43,0.1503,0.118022180890846,0.093085210947286,-0.090197808971578,-0.12578741481142,0.615968368016745,1
"Aff1",0.4579,0.463971346114203,77,0.2033,0.127963493372739,0.077528908877963,-0.176322772640463,-0.110694587447369,0.637983469324521,1
"Afg1l",0.4313,0.417304421768707,56,0.0926,0.0884211247015314,0.0813405311274722,-0.408084738637077,-1.23561745891023,0.115946795361831,1
"Afg2a",0.4771,0.488888888888889,45,0.2565,0.150035450119153,0.0803841441486534,-0.106915203916512,0.00443389046352394,1,1
"Afg3l2",0.5718,0.545687331536388,53,0.0206,0.0609817734927181,0.0811914953812114,0.406625259462644,-0.814852894809782,0.201743746807937,1
"Agap1",0.4574,0.453294853294853,66,0.009,0.0548233007355958,0.0785134546568334,-0.244418727666447,0.0063929062756074,1,1
"Agfg1",0.4075,0.404545454545455,33,0.184,0.15377144226015,0.128140249478669,-0.465663572348812,0.000280823830014043,1,1
"Agl",0.442,0.513585858585859,55,1e-04,0.0526027593405604,0.0802839477661493,-0.33703498727757,-0.0607820981549239,0.727344145878084,1
"Agmo",0.7791,0.832181259600614,31,0.1612,0.129323593087187,0.104024234508496,1.65207669657969,0.0891638232138767,1,1
"Ago3",0.5404,0.537760416666667,64,0.6207,0.289043393034562,0.0814596089614536,0.192645077942396,-0.96097766326433,0.165641266516856,1
"Agtpbp1",0.6212,0.62831541218638,62,2e-04,0.0523665864097535,0.0798652329764968,0.713695814843359,-0.131910601483511,0.607507007274966,1
"Ahnak",0.4835,0.515094339622642,53,0.099,0.091102999567902,0.081724648006709,-0.137503523749935,-0.20944172305461,0.517494709352065,1
"Aig1",0.4147,0.392857142857143,67,0.4796,0.233136870300319,0.0779097132386874,-0.25583890442959,-0.0179374107452333,0.849774231969213,1
"Airn",0.4101,0.380976121486733,103,0.7241,0.324065124415816,0.07497746669109,-0.539638510211666,-1.34981077321157,0.100372069632735,1
"Akap10",0.5493,0.553819444444444,48,0.2229,0.137593307250886,0.0808688446078526,0.18286405714981,0.0625877958098258,1,1
"Akap13",0.4416,0.447086466165414,76,1e-04,0.0501126195789781,0.0764806743036259,-0.339206086319198,-0.270488865317787,0.462027805439699,1
"Akap6",0.4773,0.46410627521631,89,0.011,0.0541770500188385,0.0763664143954393,-0.12941640837781,-1.32129273628027,0.104034113114184,1
"Akt3",0.4843,0.490644078144078,78,0.3251,0.173804199224059,0.076898946948212,-0.101538026462062,-0.435477863091364,0.350690859080374,1
"Aldh6a1",0.608,0.655172413793103,29,2e-04,0.0814768857132756,0.124326363446076,0.632268215499513,-0.0683888917477553,0.711505579889433,1
"Alpk2",0.5806,0.590185185185185,60,0.1712,0.115835052001521,0.0776227360903237,0.391578526454855,-1.69619769766668,0.0654977306075466,1
"Alpk3",0.5,0.506166666666667,50,1e-04,0.0536832625164291,0.0819342362834261,0,-0.0340838996288824,0.794023382026377,1
"Ambra1",0.4736,0.496532156368222,61,0,0.0536032902655234,0.0818700919988761,-0.149377624038226,-0.80451951136186,0.204626938504521,1
"Amd1",0.4946,0.492929292929293,36,2.4174,0.971415862118187,0.0815838267418443,0.112474729258413,-0.263454601382499,0.467909201198053,1
"Anapc1",0.4938,0.502645502645503,45,0.3724,0.195129936972914,0.0820364570699645,-0.0759488532332984,-0.24014419093546,0.488291720524343,1
"Anapc10",0.5283,0.508620689655172,29,0.3012,0.210302256618096,0.146505646608039,0.251538766995964,0.0419435104079504,1,1
"Anapc16",0.4149,0.408333333333333,40,2e-04,0.0769865687308116,0.117468152641526,-0.494764691749578,-0.039021417801365,0.77996743047186,1
"Angpt1",0.4909,0.502706608005521,46,0.4488,0.220335273262582,0.0762214073630496,0.100693999619473,0.0974990108055565,1,1
"Ank",0.5597,0.558480056980057,75,0.2563,0.150003408852926,0.0804512064547029,0.132103536007345,0.130275577397299,1,1
"Ank2",0.5103,0.509679006286778,89,0.1541,0.106693021656882,0.0735778084106118,0.0147591572724146,-0.268522294828529,0.463660131696893,1
"Ank3",0.5138,0.47178416821274,70,0.1518,0.109734645002508,0.079557381133831,0.176426567384267,-0.154247375523354,0.578605338363591,1
"Ankhd1",0.4731,0.455637448885371,76,1e-04,0.0500275379486734,0.0763507262936071,-0.155650870460194,-0.0476227140559473,0.757611685334936,1
"Ankib1",0.4699,0.487179487179487,39,0.9578,0.433351239169988,0.106347792625629,-0.459431618637297,-0.489686788828486,0.322353508689444,1
"Ankrd1",0.2262,0.226303854875283,42,1.4999,0.620310585219574,0.0774790338253629,-2.265344566521,0.295567307691393,1,1
"Ankrd10",0.6087,0.586111111111111,30,1e-04,0.0959604844661973,0.146505646608039,0.637429920615292,-0.261703192145312,0.469392221494205,1
"Ankrd11",0.5785,0.579632936507936,80,0.1985,0.12671864013925,0.0784116030393485,0.42592581542158,-0.102302389662242,0.651029395493923,1
"Ankrd12",0.5885,0.587797619047619,56,0.6827,0.312025215031172,0.0806005117576101,0.510194732319184,-0.250863409825001,0.478742353742627,1
"Ankrd17",0.5379,0.555324229035569,97,0.0247,0.062271014145074,0.0807825956042431,0.181112682074771,-0.102445023311873,0.650802360637401,1
"Ankrd23",0.673,0.696428571428571,28,0.1169,0.117406263566481,0.111516499887205,0.921997487998727,-0.482230017393359,0.326065727492488,1
"Ankrd28",0.5445,0.540909090909091,44,0.16,0.115606084434274,0.0837690262926152,0.277533975528909,-0.19054628459174,0.537019091112431,1
"Ankrd33b",0.5369,0.5375,40,0.4147,0.214482076782631,0.0870596252726716,0.20945336562895,-0.0405570520656511,0.775793250678938,1
"Ankrd44",0.543,0.537037037037037,54,0,0.0524362179170448,0.080087583498633,0.243925582886089,-0.00544860537624459,0.916860091344254,1
"Anks1",0.5019,0.504375,40,0.8129,0.363542793295034,0.0837690262926152,0.0395283641866377,-0.492263078276096,0.32108391986079,1
"Ano4",0.4053,0.422106078203639,41,0.2826,0.159989071504253,0.0804486418774953,-0.68805599368526,-0.0443590289000326,0.765813249389546,1
"Ano6",0.5608,0.560030864197531,54,0.1297,0.101784304608597,0.0802325612388637,0.37851162325373,-0.335633957970401,0.412609902841563,1
"Antxr2",0.4892,0.477980804724991,43,0.2478,0.146731652650799,0.0803841441486534,0.0356239097307212,-0.0227117204997143,0.831227314664978,1
"Anxa2",0.5285,0.513888888888889,36,0.6286,0.328169558570146,0.13663630578947,0.241008099503795,0.0111490868210069,1,1
"Anxa3",0.4712,0.488648947951274,43,1e-04,0.0564251995200989,0.0861220880670311,-0.165059246270497,-0.129274000919636,0.611119456258016,1
"Anxa6",0.5066,0.4625,32,0.2727,0.182632871635257,0.120775272610917,0.222392421336448,-0.466659839143031,0.334001791862236,1
"Aopep",0.4277,0.404746864381491,97,0.0737,0.0809342666963992,0.0808676033343003,-0.3558754268107,-0.858926404703112,0.189969670301043,1
"Aox1",0.8393,0.866312056737589,47,0.0219,0.060915575256036,0.080336388607719,2.37851162325373,-0.131641395162625,0.607873750954449,1
"Ap1g1",0.4741,0.456666666666667,50,0.1313,0.108255392930011,0.0891880701351036,-0.129283016944967,0.0175309057285773,1,1
"Ap2b1",0.5471,0.54559748427673,53,0.7075,0.323096791234999,0.0831264991462549,0.39231742277876,-0.0391642453402099,0.779575498365044,1
"Ap3b1",0.6302,0.64281045751634,51,0.1923,0.125556456507331,0.0802325612388637,0.703606997219775,0.0433861664906416,1,1
"Ap3s1",0.3316,0.323529411764706,34,0.3768,0.232549305405589,0.13663630578947,-1,-2.99523864362594,0.0143833100942673,0.985008753352237
"Apba1",0.6053,0.573924731182796,31,0.9729,0.431389815241209,0.0945940444784069,0.604071323668861,0.123391309988815,1,1
"Apbb2",0.5444,0.498873972469478,89,0.0384,0.0669422586537204,0.079971143050449,0.280107919192735,-0.409922608928284,0.365225424374113,1
"Apc",0.4574,0.458823529411765,68,1e-04,0.0526027593405604,0.0802839477661493,-0.246639967583125,-0.112602087074677,0.635102890551915,1
"Aplp2",0.5568,0.538398692810457,51,0.0686,0.0784256689695003,0.0799941384060835,0.358453970912476,-0.565137747701293,0.287716582856426,1
"App",0.471,0.503465663124754,88,0.0196,0.0589818142860382,0.0787168910195424,-0.181329764714562,-1.15102712398793,0.129203020762669,1
"Appbp2",0.5051,0.46551724137931,29,0.2394,0.203403812598761,0.171813423109174,0.137503523749935,0.000193098681013026,1,1
"Appl1",0.4347,0.448717948717949,39,1.228,0.541222570635308,0.114387272883661,-0.540568381362703,-2.23343348391398,0.0345583041296678,1
"Aqp1",0.4378,0.43743961352657,69,0.0196,0.057335111161602,0.0762018264474868,-0.366782330671623,0.0571102496694493,1,1
"Arb2a",0.4813,0.482047418123367,79,0.148,0.106094057562071,0.076200990583136,-0.131244533278253,-0.540443218319595,0.298499338699693,1
"Arf4",0.4149,0.389147286821705,43,0.6236,0.291236031741328,0.0831264991462549,-0.31315788525963,-0.146360190961097,0.588482496449565,1
"Arfgef1",0.4318,0.439774557165862,69,0.27,0.155187079786411,0.0804223998604454,-0.408464845355358,-0.140859102718863,0.595577249264331,1
"Arfgef2",0.4253,0.436969696969697,55,0.6706,0.307189367899736,0.0802325612388637,-0.442518235700951,-0.114793265886306,0.631830578536976,1
"Arglu1",0.5094,0.438095238095238,35,2e-04,0.0769865687308116,0.117468152641526,0.0544477840223765,0.00946176502770513,1,1
"Arhgap10",0.4501,0.436786819991154,76,0.2322,0.138697073349891,0.0771606633630662,-0.18322182405577,-0.139077999651434,0.597912394932616,1
"Arhgap12",0.5895,0.602201257861635,53,0.1251,0.0998481758561875,0.0799434472576837,0.444784842672896,-0.270619240577183,0.461919912481813,1
"Arhgap17",0.5129,0.532608695652174,46,0.0701,0.0907616553430651,0.0979653015939748,0.0473057147783569,0.00698495639905161,1,1
"Arhgap18",0.492,0.497354497354497,36,1e-04,0.0641793768620525,0.0979653015939748,-0.0473057147783569,-0.766460121540995,0.215674696890759,1
"Arhgap20",0.7736,0.794252873563218,29,0.5629,0.2737891107939,0.0916852352192169,1.73696559416621,-0.111210915660905,0.637200768022358,1
"Arhgap21",0.499,0.529746835443038,79,0.1146,0.0945568613148058,0.07795184618148,-0.0259952085329444,-0.0124926224758752,0.874403833201811,1
"Arhgap24",0.3963,0.369731404958678,44,0.3408,0.183064165271883,0.0819360017585886,-0.532873989572702,0.0449847659526839,1,1
"Arhgap26",0.4579,0.452012400908092,108,0.0932,0.08386135816288,0.074028247700772,-0.190102883379943,-0.928791870406997,0.172903930415784,1
"Arhgap29",0.6049,0.604285714285714,70,0.09,0.0861943673260286,0.079447530362621,0.629631550054884,-0.0511168365404444,0.749165428126385,1
"Arhgap32",0.516,0.543010752688172,31,0.3045,0.20819982297061,0.141380529617112,-0.0614005446641435,0.00352447750700335,1,1
"Arhgap35",0.7666,0.755555555555556,45,0.3326,0.189301402768128,0.0962183424945206,1.77760757866355,-0.630039198912193,0.261636251472803,1
"Arhgap42",0.5565,0.530833333333333,50,0.4463,0.222000466122238,0.0802147119240316,0.353636954614701,-0.150721939550849,0.582978651053491,1
"Arhgap5",0.516,0.54303683737646,53,0.2258,0.138659935994164,0.0808159422417525,0.0892673380970872,0.0462442384407638,1,1
