"","AR","N","log2FC","llr","pval","padj"
"0610043K17Rik",0.652777777777778,72,0.949373926930032,3.47992424251959,1,1
"1110059E24Rik",0.445378151260504,119,-0.267104070142841,0.362542429473507,1,1
"1500004A13Rik",0.457746478873239,142,-0.325986311461715,0.269538567273287,1,1
"1600010M07Rik",0.489795918367347,196,-0.02487466863903,1.1384851999519,1,1
"1600020E01Rik",0.403846153846154,104,-0.451379346342564,-1.07199104098461,0.143129941719342,0.870581592878872
"1700025G04Rik",0.490051282051282,325,-0.101402032208213,4.33403178874443,1,1
"2210408F21Rik",0.511947565543071,445,0.0810146883730596,10.673552402867,1,1
"2210408I21Rik",0.560833333333333,100,0.29176612437711,0.30508991290138,1,1
"2610035D17Rik",0.624034334763949,233,0.668794091524627,-2.35096671017931,0.0301287063794643,0.239030263198175
"2610037D02Rik",0.414448669201521,263,-0.50653585376434,1.09381353504548,1,1
"2610307P16Rik",0.473086419753086,135,-0.0710830980614823,-50.9722711042463,5.70980973779179e-24,1.07586469352849e-22
"2700097O09Rik",0.614341085271318,86,0.560714954474479,0.71391800571395,1,1
"2900093K20Rik",0.528571428571429,70,0.134301091711591,-8.1949796375678,5.15576224348643e-05,0.000560345695867318
"3110056K07Rik",0.422514619883041,114,-0.388565287917653,-0.971624989479821,0.163316090555599,0.966240419720582
"4632427E13Rik",0.521872265966754,381,0.158989523761157,3.41424648739519,1,1
"4732440D04Rik",0.327134646962233,406,-1.02553509210714,6.73614849702034,1,1
"4732471J01Rik",0.447058823529412,85,-0.389042290745899,0.505231064484761,1,1
"4833420G17Rik",0.764462809917355,121,1.61381736339334,-1.52650941361429,0.0805872213078638,0.552165802913762
"4930438E09Rik",0.581683168316832,101,0.489805267680817,-1.69981875399492,0.0652107481928837,0.461399314254547
"4930503L19Rik",0.468503937007874,127,-0.263034405833794,0.569410846627065,1,1
"4930523C07Rik",0.46969696969697,198,-0.169925001442313,0.746837855179706,1,1
"4930578G10Rik",0.770422535211268,213,1.78135971352466,-10.8263052964499,3.26764983543021e-06,3.81445857893486e-05
"4930590L20Rik",0.641176470588235,85,0.843274496312547,1.04623406646942,1,1
"4930599N23Rik",0.513636363636364,110,0.117356950638158,0.650604785423241,1,1
"4933406I18Rik",0.274193548387097,93,-1.6338721012021,0.124069270984265,1,1
"5031425E22Rik",0.593967721316715,596,0.494490909598479,70.938531015283,1,1
"5330438D12Rik",0.45398773006135,163,-0.396658969963989,-1.10747558255838,0.136679386880232,0.838703423564186
"5430405H02Rik",0.545454545454545,88,0.321928094887362,-0.995821194439714,0.158169259061128,0.948741905129639
"6720427I07Rik",0.561930783242259,183,0.410788026277486,0.446827014827903,1,1
"6820431F20Rik",0.718660968660969,234,1.32970544547908,1.21419107058853,1,1
"9330159M07Rik",0.159420289855072,69,-2.46948528330122,3.6851793703637,1,1
"9530026P05Rik",0.449550975505714,707,-0.304365532357335,72.7843485737827,1,1
"9630014M24Rik",0.413690476190476,56,-0.381870635343645,3.94842907418428,1,1
"A4galt",0.678571428571429,105,0.947532580105864,-0.0664038902262405,0.71553841633741,1
"A730049H05Rik",0.531446540880503,53,0.084888897586513,3.01529370057941,1,1
"A830012C17Rik",0.523584905660377,106,0.110182917750422,0.862757328186234,1,1
"A930015D03Rik",0.745098039215686,119,1.59946207041627,-1.09777382107063,0.138410009092124,0.846327163178827
"AU040320",0.607007575757576,176,0.498250867527825,0.691813273397884,1,1
"AW554918",0.507201646090535,324,0.128642151439105,2.8369347679938,1,1
"Aak1",0.494270833333333,320,-0.0372810160794597,2.65556883729096,1,1
"Aatf",0.516239316239316,195,0.0262315415731802,0.316675398690563,1,1
"Abca1",0.475254416282642,496,-0.241008099503795,29.1118031984538,1,1
"Abca5",0.51865671641791,67,0.345135486048687,0.162413770509744,1,1
"Abca6",0.547222648979396,743,0.277755911540559,-254.530900814611,1.01470577288253e-112,1.67523091170654e-110
"Abca8a",0.652367574169281,1508,0.979047629066833,9.3746979308728,1,1
"Abca8b",0.527104852914205,834,0.22062549516226,133.959461768954,1,1
"Abca9",0.456507413509061,607,-0.308752706139629,113.507432936122,1,1
"Abcb1b",0.619402985074627,67,0.900464326449085,0.427949375416958,1,1
"Abcc1",0.473922902494331,147,-0.0885366746016567,-0.35363167748605,0.400353811432206,1
"Abcc4",0.584848484848485,110,0.353636954614701,-0.0848923371609942,0.680303245334377,1
"Abcc5",0.450851749539595,362,-0.413196152454676,4.17935439257775,1,1
"Abcd2",0.358649789029536,79,-0.662965012722429,0.466841325554903,1,1
"Abcd3",0.592503987240829,209,0.451379346342564,1.0723033909847,1,1
"Abce1",0.597389558232932,166,0.493539472957561,0.133298308227211,1,1
"Abhd17b",0.490631163708087,169,-0.0151068923902082,0.352652246208578,1,1
"Abhd18",0.508333333333333,120,0.0861566437497148,0.00312802599133022,1,1
"Abi1",0.659912901800554,780,1.58943944780765,-154.10543657436,5.35768919903271e-69,2.51014979095222e-67
"Abi2",0.503639010189229,229,-0.0321804057491493,0.889328048075697,1,1
"Abi3bp",0.680959965608922,527,0.601641241867787,46.4477595601754,1,1
"Abl2",0.515602836879433,235,0.0104923738176428,1.13349215288321,1,1
"Ablim1",0.411196530475231,662,-0.406909618395443,-329.609449429242,2.20904134724224e-145,1.27645772514814e-142
"Ablim3",0.459333333333333,75,0.0250909809628306,-16.1821532644744,1.27812727652768e-08,1.63515397332895e-07
"Abtb2",0.483924289140116,278,-0.207892851641333,-4.47680433579359,0.00276922011694039,0.0256023630544862
"Acaca",0.470833333333333,352,-0.163746426513188,4.73016764832533,1,1
"Acadl",0.472463768115942,115,-0.259087221317132,0.876314651679664,1,1
"Acadsb",0.546587926509186,254,0.295455883526171,2.60017030775424,1,1
"Acap2",0.495220282626766,401,0.0177747017279759,6.99868450782697,1,1
"Acat1",0.535087719298246,114,0.137503523749935,0.452656087167369,1,1
"Acbd3",0.56989247311828,217,0.495695162624069,1.45506987963671,1,1
"Acbd5",0.545584045584046,117,0.339850002884624,0.399121789192066,1,1
"Acbd6",0.483870967741935,155,-0.0467942114789404,-0.213529441748847,0.513435649424667,1
"Ace",0.464285714285714,154,-0.0620609681322515,-0.420486681110589,0.359118537074542,1
"Acer2",0.364285714285714,70,-0.335603031784439,-5.4812621506411,0.00092973077094033,0.00913137842167173
"Acer3",0.556962025316456,158,0.206450877467426,-1.86836974922306,0.0532282163751499,0.389145741874726
"Acin1",0.486038394415358,191,-0.119739244274096,-0.296189150045365,0.441500915670365,1
"Ackr3",0.513088628928324,262,0.100401896957838,-103.451410786769,6.51037127651548e-47,1.88095476797326e-45
"Acox1",0.407258064516129,124,-0.576192291093425,-0.144279883873423,0.591144946507286,1
"Acss3",0.31093023255814,215,-1.11042398969365,-4.73114870337145,0.00209738218618087,0.0197452839841505
"Actb",0.491452991452991,117,0,1.04273809460369,1,1
"Actn1",0.574612403100775,86,0.297680548640685,2.23425261183951,1,1
"Actn4",0.496428571428571,140,-0.0749620576812227,0.475865716922016,1,1
"Actr10",0.446009389671362,142,-0.317740297923929,0.298342853903449,1,1
"Actr1a",0.442307692307692,104,-0.37851162325373,0.403227134885896,1,1
"Actr2",0.429947916666667,256,-0.467605550082997,-0.55931701854405,0.290212771290494,1
"Actr3",0.535547091797092,312,0.237499313726656,-12.1062047081607,8.62745967561837e-07,1.04232688427176e-05
"Acvr1",0.469367588932806,253,-0.191365525715823,2.24168242798447,1,1
"Acvr2a",0.475925925925926,180,-0.265590110737551,1.06020464945135,1,1
"Acyp2",0.381996302308802,576,-0.7311832415722,10.2323645745143,1,1
"Adam10",0.526479750778816,214,0.034215715337913,2.23617504912724,1,1
"Adam12",0.545488721804511,133,0.213244039122262,-3.95859356124146,0.0048967346380657,0.0444423533774183
"Adam17",0.322761194029851,268,-1.01367493689708,0.598532667141399,1,1
"Adam19",0.485812672176309,242,-0.096215315259303,1.50216999368021,1,1
"Adam9",0.478456318914334,393,-0.0821267667135612,3.14241464261363,1,1
"Adamts1",0.49388379204893,109,0.17687776208408,-0.147656706224808,0.586835518118052,1
"Adamts10",0.546325051759834,322,0.289506617194985,2.47352092597657,1,1
"Adamts12",0.305787456235663,502,-1.26553691303696,-149.996299569127,3.30661604570251e-67,1.41531331240131e-65
"Adamts19",0.48936170212766,94,0.0489096004809468,0.989582587082481,1,1
"Adamts2",0.476698513800425,471,-0.120108666151582,26.1385406698631,1,1
"Adamts3",0.619897959183674,98,0.761840262805236,0.465937574924595,1,1
"Adamts5",0.591843780826832,531,0.529140590448702,96.0779105520928,1,1
"Adamts6",0.457017543859649,152,-0.415037499278844,-1.34033985211985,0.101572366569393,0.66424069040576
"Adamts9",0.469480669169466,241,-0.245112497836531,-232.726788005447,3.12689974269151e-103,3.73826255445222e-101
