"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.463534675615213,149,-0.0832555036493523,6.81404209526031,1,1
"2210408F21Rik",0.619883040935672,57,0.747233929620033,0.855292133035228,1,1
"2610037D02Rik",0.363636363636364,66,-0.707819248506689,-2.13485477266366,0.0387975617250791,0.185021985537667
"2610307P16Rik",0.517115600448934,216,0.0874628412503393,1.27135670354255,1,1
"4632427E13Rik",0.509132420091324,73,-0.099535673550915,-1.62995206682511,0.0709932767140982,0.328887220695924
"4732440D04Rik",0.364864864864865,74,-0.874469117916141,-0.00157453933461227,0.955248878197304,1
"4732471J01Rik",0.525900900900901,74,0.099535673550915,0.325718915225664,1,1
"4930523C07Rik",0.449367088607595,79,-0.15200309344505,0.335573701388995,1,1
"5031425E22Rik",0.529411764705882,85,0.169925001442312,0.494651202475126,1,1
"9530026P05Rik",0.453260261520173,227,-0.162729500038108,37.7585291134292,1,1
"9630014M24Rik",0.454166666666667,80,-0.34577483684173,0.159132554081225,1,1
"AW554918",0.477891156462585,98,-0.175849835399418,1.37792847759404,1,1
"Aak1",0.47411003236246,103,-0.146841388329271,0.906672190467987,1,1
"Abca8a",0.572222222222222,36,0.29373120305671,-35.2291859438193,4.70082006597609e-17,7.73250836939545e-16
"Abcc4",0.757142857142857,70,1.70626879694329,-2.28423414085987,0.0325656706216438,0.158635348307149
"Abcc5",0.364978902953586,79,-0.812914447399505,-6.78743584918493,0.00022923365643871,0.00144544555587742
"Abcg2",0.557971014492754,69,0.263034405833793,0.375889776079703,1,1
"Abi1",0.53525641025641,156,0.287980762964025,6.40194179920411,1,1
"Ablim1",0.455265359026421,452,-0.229568973280501,18.2680939375591,1,1
"Ablim3",0.476421229284665,227,-0.175849835399418,-30.0549291363409,8.97079025891878e-15,1.2727308679841e-13
"Acer2",0.441537010843942,101,0,1.98913281671128,1,1
"Ackr3",0.566216216216216,74,0.301655699861101,1.36847073223714,1,1
"Actn1",0.537634408602151,62,0.15200309344505,1.83330548904127,1,1
"Actn4",0.550438596491228,76,0.342887713523008,0.550558255443391,1,1
"Acyp2",0.330467091295117,157,-1.10619940383193,5.05679320773618,1,1
"Adam10",0.507912457912458,99,0.0437213774293177,2.4827581308553,1,1
"Adam17",0.358490566037736,53,-0.898120385980786,0.958206524679582,1,1
"Adamts9",0.534585758048873,244,0.279758640643423,-58.2602230528494,3.65590739245417e-27,1.25741057285924e-25
"Adamtsl3",0.325757575757576,77,-0.980891177052296,-28.6683232096234,3.67248295469717e-14,5.08325384583084e-13
"Adarb1",0.434782608695652,92,-0.430634354329862,1.42232751071654,1,1
"Adgrf5",0.542779783393502,277,0.365181292841247,53.9267183627105,1,1
"Adgrl2",0.537140439932318,197,0.277984747299765,-10.9899336795787,2.75525529085239e-06,2.01755790652739e-05
"Adgrl4",0.510246866042014,371,0.100603940938406,16.2338115195145,1,1
"Adipor2",0.567204301075269,124,0.506185387337039,2.32253576425074,1,1
