"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"1700025G04Rik",TRUE,4,96.9158375279756,63,1.53834662742818,0.509802963686695,0.463768115942029,0.649999999999998,1.36910718864588,998.999999999999,"sex",2,0.170376059748386,FALSE,-0.145182009844498,0.256974956144278,-0.564965598293498,0.574103519987732,0.764221218250711,0.56131830054328,1.3614756859184,0.178212878231862
"2210408F21Rik",TRUE,4,185.09146486421,115,1.60949099881921,0.414006132756133,0.371212121212121,0.555555555555555,1.43741240869514,998.999999999999,"sex",2,0.0748368820974503,FALSE,-0.527020309685971,0.198317808725434,-2.65745327196317,0.00899347563769708,0.75016386100018,0.419112361335937,1.78988722405849,0.0761037083601532
"2610037D02Rik",TRUE,4,134.1792307367,95,1.41241295512316,0.356521739130437,0.342105263157895,0.363636363636366,1.18420019183183,998.999999999999,"sex",2,0.827679052166254,FALSE,-0.559615787935412,0.246486150604977,-2.27037416326187,0.0254443787554973,-0.0943106794712516,0.432817103317636,-0.217899613366339,0.827974686106584
"2610203C22Rik",TRUE,4,125.924940138335,91,1.38379055097072,0.680131284608893,0.659090909090909,0.6865671641791,1.18729332561299,998.999999999999,"sex",2,0.773425165140959,FALSE,0.784118958765651,0.275493816230092,2.8462307049054,0.00546641557964335,-0.124873329881386,0.431951422428075,-0.289091141729437,0.773169199369119
"2610307P16Rik",TRUE,4,39.3632830828618,28,1.40583153867364,0.429951690821256,0.304347826086956,0.555555555555555,1.64978710258029,1.66354696804097,"sex",2,0.0922313494976446,FALSE,0.22314355131421,0.399241948265048,0.558918100374737,0.580660731017568,-1.04982212449868,0.614501659940134,-1.70841218655285,0.0986247179637454
"4632427E13Rik",TRUE,4,138.237388516128,91,1.51909218149591,0.443232852774147,0.320000000000047,0.476190476190476,1.17932117064795,998.999999999999,"sex",2,0.191138541044823,FALSE,-0.0953101798043244,0.231653593258863,-0.41143406611362,0.681721676419154,-0.658461622571838,0.510245059768703,-1.29048113247843,0.20015296193262
"4732440D04Rik",TRUE,4,88.4929074740397,70,1.26418439248628,0.277777777777861,0.238805970149366,0.391304347826087,1.23228523899523,998.999999999999,"sex",2,0.187161672297134,FALSE,-1.15923691048393,0.296729581268084,-3.90671164475711,0.00021331171775848,0.717404158204887,0.532724364106557,1.34667044824965,0.182430537364102
"4732471J01Rik",TRUE,4,166.435553953689,112,1.48603173172937,0.563495200451723,0.535714285714286,0.573913043478261,1.2562814157179,998.999999999999,"sex",2,0.727042621920081,FALSE,0.297834443915798,0.196744666996454,1.51381203090585,0.132890442702659,-0.154733600275125,0.441602742839801,-0.350390940237565,0.726703448357821
"4933406I18Rik",TRUE,3,352.699967337206,222,1.58873859160904,0.408854094086886,0.369565217641249,0.430051813471509,1.47817618002298,998.999999999999,"sex",2,0.30899099566483,FALSE,-0.28163975799579,0.157882406415481,-1.78385777358012,0.0758126796141624,-0.252442726861683,0.248195548226225,-1.01711222729743,0.310207227850082
"5031425E22Rik",TRUE,4,253.513881625023,168,1.50901120014894,0.567346638743707,0.553072625698324,0.612244897959184,1.33959943593968,998.999999999999,"sex",2,0.481261734019481,FALSE,0.213093215460709,0.15828346780634,1.34627588347653,0.180027240189314,0.243665187035006,0.346911257862817,0.702384778563055,0.483411276088914
"5033421B08Rik",TRUE,4,212.344980654578,135,1.5729257826265,0.495116341991341,0.446428571428572,0.516666666666667,1.28437533407092,998.999999999999,"sex",2,0.417240306633926,FALSE,0.0666913744986727,0.195030031809877,0.341954384562097,0.732916968080456,-0.281802754115618,0.346985411244642,-0.812145827989675,0.418137725817172
"9530026P05Rik",TRUE,4,83.6059658565849,49,1.70624420115479,0.470537141268952,0.307692307692815,0.51219512195122,2.11519568519689,1.72696329201262,"sex",2,0.108186530129993,FALSE,0.0487901641694322,0.249060822390958,0.195896583417061,0.845501259818178,-0.859720380383378,0.539904005946999,-1.59235784679059,0.117735676410448
"AW554918",TRUE,3,189.06017152007,121,1.56248075636421,0.50861654275463,0.495726495726496,0.543478260853448,1.32526773618689,998.999999999999,"sex",2,0.606500654876253,FALSE,-0.0170944333592988,0.196633897800228,-0.0869353328725954,0.93086661666085,0.191447820439115,0.3711467460916,0.515827829437214,0.606915934238483
"Aak1",TRUE,3,169.086438690951,108,1.56561517306437,0.473399582206914,0.470588235296112,0.478260869573508,1.19093134097644,998.999999999999,"sex",2,0.937269722581348,FALSE,-0.117783035648379,0.231255237757023,-0.509320510059677,0.611566670161699,0.0307716586919736,0.390055573716609,0.0788904473246431,0.937265748082499
