"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.5390625,64,0.0911478880581953,-3.75660164776949,0.00612483488564581,0.0244356718202792
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,-0.610197918420297,0.269282982870542,0.703066726705536
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,1.12239584686859,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,26.3809778528045,1,1
"4632427E13Rik",0.565789473684211,76,0.192645077942396,0.562594989288186,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,-3.18516332510217,0.0116044233148091,0.0441843022641242
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,-11.141352803069,2.3531641592366e-06,1.50023987427742e-05
"5031425E22Rik",0.594036697247706,109,0.444302093784038,2.31590219792744,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,7.82420103177515,1,1
"A930015D03Rik",0.625,48,0.788495894806288,9.19135751582157,1,1
"AW554918",0.450730994152047,114,-0.364572432295856,-10.846748829338,3.19873696252894e-06,2.025866742935e-05
"Aak1",0.476086956521739,115,-0.0365258760251139,1.35311983980486,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-19.4675943023097,4.3811173516623e-10,4.04200201819229e-09
"Abca6",0.583585858585859,36,0.884522782580064,-22.2981238557347,2.42155307955561e-11,2.44576861035117e-10
"Abca8a",0.701425217974514,71,1,-71.6394485041031,5.10801089476803e-33,9.80227290705984e-31
"Abca8b",0.470833333333333,40,-0.180572245641821,-4.47860215492685,0.00276377506946776,0.0115297486050188
"Abca9",0.54874213836478,53,0.793549122532574,-23.1531192823213,1.01141410626544e-11,1.0491371188775e-10
"Abcc4",0.587301587301587,63,0.371968777386958,0.266525891001628,1,1
"Abcc5",0.414855072463768,92,-0.584962500721156,-7.13827693728075,0.000157818472078591,0.000770619969259075
"Abcg2",0.596794871794872,52,0.302562770020431,0.765081890265463,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-3.90107703832717,0.00521839883776732,0.02108233130458
"Abi1",0.667431561996779,207,1.16871923869692,9.17411117009627,1,1
"Ablim1",0.420223858267337,299,-0.367731784500487,16.3418717958858,1,1
"Ablim3",0.5,50,-0.166009951438929,-24.8714098361914,1.7527848036858e-12,2.05097197455674e-11
"Abtb2",0.476608187134503,57,-0.180572245641821,-2.12876909157605,0.0390765119692194,0.129512653659641
"Acap2",0.524390243902439,82,0.14017765804826,0.0940751807692664,1,1
"Acbd6",0.4,45,-0.605721060887953,0.36600772943968,1,1
"Acer2",0.610133713638387,214,0.450815058835674,3.59576316181946,1,1
"Acer3",0.513235294117647,68,0.280107919192735,-2.37853619230955,0.0291781369783788,0.100888008759475
"Ackr3",0.525525525525526,111,0.382247564161174,-31.143942586155,2.96744985688577e-15,4.59236796400306e-14
"Actn1",0.577477870388318,134,0.315305152693627,-15.9796338286763,1.57439446014639e-08,1.21335862209675e-07
"Actn4",0.527777777777778,78,0.180572245641821,0.360752247940624,1,1
"Actr2",0.517647058823529,85,0.026967047600269,-4.6856599212541,0.00220406762546926,0.00935753489662721
"Actr3",0.495039682539683,84,0.104969559601543,-3.56139336313596,0.00761103119714329,0.0297465761045173
"Acvr1",0.486714285714286,150,0.139724763666613,28.2229658878812,1,1
"Acvr2a",0.62037037037037,54,0.725825036561006,0.497717532600134,1,1
"Acyp2",0.368232662192394,149,-0.858527574047119,-1.90215892274978,0.0511205950367261,0.164322314699292
"Adam10",0.344594594594595,111,-0.777607578663552,1.75152152446455,1,1
"Adam9",0.619883040935672,57,0.450661409009565,0.706133207961258,1,1
"Adamts1",0.465686274509804,68,-0.0840642647884748,-1.99511823921635,0.0457646408307885,0.148098390816666
"Adamts12",0.273015873015873,42,-1.4671260104273,-18.5433630540043,1.12990270658875e-09,1.01321649249711e-08
"Adamts5",0.571428571428571,56,0.802060622388091,-32.3443436920689,8.77170243372572e-16,1.42651669239997e-14
"Adamts9",0.537292234087311,88,0.125530882083859,-4.97754816348291,0.00160404733581863,0.00697997015291599
"Adamtsl3",0.610555555555556,60,0.598637437618233,2.81459597330429,1,1
"Adarb1",0.544927536231884,69,0.438884241233211,-3.01684858663684,0.0140353055981042,0.0524002946357235
"Adcy9",0.594827586206897,58,0.791413378188583,-2.1478074515752,0.0382107761699836,0.127302915746872
"Adgra2",0.654385964912281,95,0.890375508825502,1.23321856282804,1,1
"Adgrf5",0.478716608594657,164,0.119463666601572,18.1784855925203,1,1
"Adgrg6",0.366666666666667,92,-0.882163509706142,-0.976312035371805,0.162304362529605,0.452049450935142
