"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Gm37376",0.374242424242424,0.4793,0.0163,0.0426835804638752,0.0557380552284921,5.04166666666667,22
"Gnaq",0.44047619047619,0.4073,0.596,0.269227457252563,0.0655200697104139,1.125,14
"Golga4",0.615079365079365,0.607,0,0.0362043502701587,0.0552961109792891,2.33333333333333,18
"Gpatch8",0.506302521008403,0.5535,0.1406,0.0875899482842442,0.052231047679469,2.04166666666667,17
"Gpcpd1",0.525902489102668,0.4991,0.0611,0.0609347496889281,0.0576296743582228,9.375,23
"Gphn",0.565144956054047,0.5283,0.0626,0.0592139327666565,0.0541314133122734,3.66666666666667,22
"Grm1",0.994605263157895,0.9908,0,0.0376230504608021,0.0574629390704651,9.08333333333333,19
"Gucy1a2",0.554166666666667,0.5469,0.182,0.103311467271586,0.052231047679469,2.04166666666667,20
"Hadha",0.53921568627451,0.5643,1e-04,0.030422549508274,0.0464073739489705,1.625,17
"Hadhb",0.457291666666667,0.4663,0.2454,0.12459780133427,0.0479703752378754,1.79166666666667,16
"Hand2os1",0.649257278669043,0.6028,0.3522,0.168954228706781,0.0537734253114908,3.5,17
"Hdac4",0.413203463203463,0.437,0.0778,0.0649182506724655,0.0540278081937456,2.91666666666667,22
"Hdac9",0.482072829131653,0.4888,1e-04,0.0323308578260925,0.049321996853052,1.875,17
"Hecw2",0.541666666666667,0.5058,0.0856,0.0638790352421713,0.047916579826543,1.45833333333333,14
"Herc1",0.594444444444444,0.6244,1e-04,0.0305365731406853,0.04658152604354,1.66666666666667,18
"Hivep2",0.410364145658263,0.4414,0.2476,0.129950844092757,0.0548702558776701,2.25,17
"Hk2",0.606666666666667,0.5128,2e-04,0.0304605241918183,0.0464073739489705,1.625,15
"Hmcn1",0.453055555555556,0.4474,0.029,0.0463339157525253,0.0539473339926903,3.58333333333333,20
"Homer1",0.562990810359231,0.5473,0.0626,0.0587749253083527,0.053460902587624,3.29166666666667,19
"Hs3st5",0.46015873015873,0.4357,0.1113,0.078660945401783,0.0555874839436565,4.41666666666667,20
"Hycc1",0.291176470588235,0.3482,0.1409,0.0840781342437195,0.0466933370349076,1.54166666666667,17
"Ifrd1",0.574048758259285,0.5315,1e-04,0.0365509644799187,0.0557675064156624,4.625,19
"Igf2r",0.465686274509804,0.5676,0.1192,0.077291749872975,0.0489142659726571,1.41666666666667,17
"Insr",0.403517316017316,0.4756,0,0.0355657128296507,0.0543206987284865,3.75,22
"Itpr1",0.63859649122807,0.615,0.1475,0.0921130687729595,0.0551373603725669,2.29166666666667,19
"Ivns1abp",0.526461988304094,0.5191,0.0238,0.0443012484938057,0.0538587735328726,3.54166666666667,19
"Jmjd1c",0.484461152882205,0.4918,1e-04,0.0361904490432954,0.0552168791721265,2.54166666666667,19
"Jph2",0.456385948147962,0.4542,0.1729,0.102242194722765,0.0558759120732364,6.20833333333333,23
"Kansl1",0.440249433106576,0.4822,0.0288,0.0459594585783303,0.0534914130686365,3.33333333333333,21
"Kat6b",0.413359788359788,0.4448,0.1316,0.0858971071038866,0.0548655149166694,2.66666666666667,18
"Kcnd2",0.698884448884449,0.643,0.1042,0.0763236368806868,0.0561356347291023,6.79166666666667,16
"Kcnd3",0.613725490196078,0.6101,1e-04,0.0309295269197451,0.0471816974487573,1.5,17
"Kcng2",0.401041666666667,0.4318,0.088,0.069673713756309,0.055374985477136,2.41666666666667,16
"Kcnj3",0.440310245310245,0.4282,0.2326,0.123351863641621,0.0534914130686365,3.33333333333333,15
"Kcnn2",0.694385420071919,0.6855,0.0335,0.0485341431732174,0.0546978146732274,3.91666666666667,19
"Kidins220",0.428571428571429,0.4415,0.2077,0.115119038542775,0.0553591448676646,2.375,18
"Kif13a",0.598728354978355,0.6562,1e-04,0.0359603982431271,0.0548655149166694,2.66666666666667,16
"Kif16b",0.62962962962963,0.593,0.0517,0.0502047165222005,0.0466933370349076,1.54166666666667,18
"Kif1b",0.362681068931069,0.3709,0.0396,0.0515255228629421,0.0557286485860003,5.08333333333333,22
"Klf12",0.616666666666667,0.6692,0.0901,0.0704195401435764,0.0552961109792891,2.33333333333333,19
"Kmt2c",0.286764705882353,0.3423,0.1959,0.10580033297984,0.0479703752378754,1.79166666666667,17
"Ktn1",0.595238095238095,0.59,0,0.0361524743597511,0.0552168791721265,2.54166666666667,20
"Lama2",0.279097898124941,0.2833,0.0029,0.0394491183120853,0.0585699533686583,15.2916666666667,20
"Ldb3",0.528492435201865,0.5234,0.0878,0.0716938086426502,0.0585763437335411,11.8333333333333,23
"Lhfpl6",0.490471327419857,0.4901,0.2643,0.136876056566355,0.0557613637290135,4.95833333333333,24
"Limch1",0.404975363775426,0.4228,0.0629,0.0622827928561938,0.05864458562236,14.2083333333333,20
"Lims1",0.537878787878788,0.5092,0.3007,0.1492937413129,0.0536153075652354,3.41666666666667,22
"Lmo7",0.534008076343631,0.547,0.0633,0.0623857972622167,0.0585699076851589,11.7916666666667,21
"Lmod2",0.453712121212121,0.4697,0.1425,0.0906228920093934,0.0557613637290135,4.95833333333333,20
"Lncpint",0.469296046978104,0.4214,0.0191,0.0456301937731748,0.058614515956229,12.125,23
"Lpin1",0.477777777777778,0.4958,0.0451,0.0531345161578364,0.0549961176784021,2.625,18
"Lpl",0.458816158042164,0.4657,0,0.0365387340773899,0.0558068265142001,4.75,19
"Lpp",0.439138407888408,0.4293,0.2334,0.125170432524311,0.0558049739421306,6,24
"Lrch1",0.518214285714286,0.5839,0.1089,0.0770392726588023,0.0545026491075441,2.20833333333333,20
"Lrrc2",0.428762626262626,0.4931,0.2173,0.118147032149204,0.054415900435884,3.79166666666667,20
"Lrrfip1",0.464661654135338,0.4534,0.2265,0.121009650885284,0.053452073452124,3.25,19
"Lrrfip2",0.496560846560847,0.4999,0,0.0359224235595828,0.0548655149166694,2.66666666666667,21
"Luc7l2",0.572632503524952,0.6103,0.0068,0.0394969669121413,0.0563810341304771,7.25,23
"Magi1",0.348609345200254,0.3457,0.1204,0.0822498038707609,0.0557908671119421,4.875,22
"Malat1",0.46312893271049,0.4616,0.003,0.0112006415494378,0.0153671131931747,399.583333333333,24
"Malt1",0.284242424242424,0.2769,0.5046,0.222651757817555,0.0473954514400128,1.75,15
"Man1a",0.342748917748918,0.4197,0.1738,0.102534090860075,0.0557997347736211,4.70833333333333,18
"Map3k20",0.511309523809524,0.5029,0.1233,0.0819266527053047,0.0536153075652354,3.41666666666667,22
"Mast2",0.538654827066073,0.5043,0.0124,0.0421394019792469,0.0571689132896365,8.58333333333333,21
"Mast4",0.453121730225517,0.4785,0.0438,0.053737174165735,0.056670577342466,7.75,23
"Mb",0.488541666666667,0.4651,1e-04,0.031445902600093,0.0479703752378754,1.79166666666667,16
"Mbnl2",0.4544158641418,0.5014,0.1489,0.0941038280753906,0.0573659134138133,8.91666666666667,22
"Med13",0.5625,0.5305,0.4455,0.20584108995311,0.0559979580550506,1.25,16
"Mfhas1",0.475925925925926,0.4567,0.0431,0.0492313929021607,0.0501947474259001,1.375,18
"Mfn1",0.397916666666667,0.4043,1e-04,0.0332942898892937,0.0507934787575813,1.95833333333333,16
"Mhrt",0.565167912895186,0.5778,1e-04,0.0370461901923412,0.0565238811537691,7.5,22
"Mical2",0.393364197530864,0.3853,0.1067,0.0759033690591533,0.0540437456763467,2.16666666666667,18
"Mir133a-1hg",0.60084670231729,0.6247,0.0636,0.059174648451748,0.0534914130686365,3.33333333333333,17
"Mir99ahg",0.46309144072302,0.4483,0.0702,0.0640562222384628,0.0571192034322122,8.5,22
"Mitf",0.461001168144025,0.4358,0,0.0361949548622412,0.0552817610595964,4.20833333333333,21
"Mkln1",0.53125,0.5169,0.2066,0.108840271027261,0.0464073739489705,1.625,16
"Mlip",0.480271817901128,0.4519,0.0641,0.0624200513516841,0.0581582250978055,10.375,21
"Mllt10",0.474149659863946,0.4706,0.0041,0.0369309089003135,0.0540278081937456,2.91666666666667,21
"Mpdz",0.449229691876751,0.3984,0.0111,0.0356231177899664,0.0479703752378754,1.79166666666667,17
"Msi2",0.406385281385281,0.4506,0.0388,0.0516952423260852,0.0564518667793741,7.375,24
"Msrb3",0.607652059506279,0.5783,0.1213,0.0827260777983658,0.0559962961573707,6.5,23
"Mtmr3",0.649345238095238,0.5996,0.1953,0.109808026191877,0.054439458670394,2.79166666666667,20
"Mybpc3",0.643174603174603,0.686,0.2708,0.13852028531703,0.0545026491075441,2.20833333333333,15
"Mycbp2",0.385964912280702,0.4181,1e-04,0.031445902600093,0.0479703752378754,1.79166666666667,19
"Myh6",0.556097882572151,0.5792,0.0256,0.0460826685046562,0.0555355956961115,40.9166666666667,22
"Myh7",0.456364468864469,0.5205,0.1782,0.103678819955305,0.0549961176784021,2.625,13
"Myh7b",0.684672619047619,0.7238,0.1547,0.0905804519700369,0.0486205436422363,1.83333333333333,16
"Myl2",0.633055555555556,0.6471,1e-04,0.0353012484938057,0.0538587735328726,3.54166666666667,20
"Mylk3",0.596929824561404,0.5432,0.0583,0.0583952327436508,0.055374985477136,2.41666666666667,19
"Myo18b",0.50787037037037,0.5192,1e-04,0.0359635023206046,0.0548702558776701,2.25,18
"Myo1b",0.511111111111111,0.5,0,0.0308915522362008,0.0471816974487573,1.5,15
"Myo6",0.358333333333333,0.3714,1e-04,0.0314106808117916,0.047916579826543,1.45833333333333,16
"Myocd",0.518727629036235,0.4823,0.0847,0.0705536192982683,0.0586328945415551,14.4166666666667,21
"Myom1",0.52799688057041,0.5525,0.1202,0.0840194894778389,0.0586097669291525,12.0833333333333,24
"Myoz2",0.354625199362041,0.3696,0.0803,0.0669903512286002,0.0557425964431487,4.58333333333333,19
"Mypn",0.396868061419145,0.4704,0.0546,0.0572033494600482,0.0557005824086469,5.41666666666667,19
"Myzap",0.293358395989975,0.3542,0,0.0365375211319057,0.0558049739421306,6,21
"N4bp2l2",0.478125,0.5116,1e-04,0.031445902600093,0.0479703752378754,1.79166666666667,16
"Nav2",0.541666666666667,0.5453,1.8428,0.730369273484226,0.0466933370349076,1.54166666666667,16
"Nbeal1",0.447953216374269,0.4479,0.2152,0.117015571912129,0.053905783500459,2.95833333333333,19
"Ncoa2",0.472916666666667,0.4444,0,0.0308915522362008,0.0471816974487573,1.5,16
"Ncor1",0.573529411764706,0.6075,0.1644,0.0934618843998338,0.0473954514400128,1.75,17
"Neat1",0.539993900824228,0.5423,0.1138,0.0816133062196716,0.0586467230328451,14.1666666666667,24
"Nedd4",0.406349206349206,0.4206,0.0657,0.0605928363184596,0.054439458670394,2.79166666666667,21
"Nek7",0.630952380952381,0.5802,0.2572,0.132833650960875,0.05370526290091,1.29166666666667,14
"Nexn",0.434769463340892,0.4488,0.0647,0.0610663005956888,0.0557425964431487,4.58333333333333,21
"Nf1",0.639473684210526,0.6098,0.4096,0.188800619003218,0.0507934787575813,1.95833333333333,19
"Nfat5",0.560090702947846,0.5629,0.1618,0.0960756063823806,0.0528954761480227,2.08333333333333,21
"Nfia",0.435433201058201,0.4807,0.0868,0.0691085679313709,0.0552078194205138,4.16666666666667,24
"Nfib",0.587163561076605,0.5409,0.2458,0.129665818090303,0.0554789261632559,4.33333333333333,23
"Nipbl",0.517777777777778,0.5001,1e-04,0.0310694793365427,0.0473954514400128,1.75,15
"Nipsnap2",0.671804511278196,0.7065,0.0688,0.0612838066617313,0.0536968007080176,3.04166666666667,19
"Nktr",0.56875,0.5527,2e-04,0.0304809338592522,0.0464385463143646,1.58333333333333,16
"Nr3c2",0.395742296918767,0.4058,0,0.0361949548622412,0.0552817610595964,4.20833333333333,20
"Nrap",0.461654135338346,0.4333,0.0125,0.0412234778808915,0.0557119918834149,4.54166666666667,19
"Nrp1",0.376653439153439,0.4072,0.1896,0.108204350270159,0.0552961109792891,2.33333333333333,18
"Obscn",0.58838727410156,0.5726,1e-04,0.0365159712773408,0.0557140601309251,5.16666666666667,21
"Ogdh",0.502332259967728,0.5229,0.1113,0.079274038293607,0.0565238811537691,7.5,21
"Osbpl9",0.513541666666667,0.4866,0.4747,0.210670807276974,0.0464385463143646,1.58333333333333,16
"Oxct1",0.459334845049131,0.4891,0.1921,0.108639543886423,0.0545107966958628,3.83333333333333,21
"Pafah1b1",0.626452494873547,0.5824,0.1507,0.0933134176730248,0.0551146932592666,2.58333333333333,19
"Pakap",0.473125,0.506,0.3769,0.178864521409616,0.0545837456996195,2.75,20
"Palld",0.57301474895556,0.5633,0.1779,0.105951833879342,0.058641767611715,12.4166666666667,21
