"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.649470899470899,36,-33.8614425281973,-32.3349149079499,-1.52652762024731,0.0805854147782079,1
"5031425E22Rik",0.613333333333333,25,-21.4422503463062,-21.1793889316133,-0.262861414692942,0.468410642606478,1
"9530026P05Rik",0.530148423005566,28,-28.6088974080865,-28.5844414935031,-0.0244559145833279,0.824967706350935,1
"AW554918",0.546875,32,-26.5660850385256,-26.2748202475758,-0.291264790949786,0.445322510236684,1
"Abca1",0.401515151515151,33,-30.282678256023,-30.1575182946728,-0.125159961350249,0.616849900102263,1
"Abca8a",0.688746438746439,21,-28.3768595861687,-26.3300845228055,-2.04677506336314,0.0430471354728971,0.971206870151247
"Abhd17b",0.568181818181818,33,-29.0764398522433,-29.0757507036852,-0.000689148558144836,0.970385000480207,1
"Abi1",0.519503546099291,47,-44.0805883964591,-44.0369922215393,-0.0435961749198057,0.767777314189692,1
"Abi3bp",0.532490014693405,59,-75.5552903255554,-74.263988890801,-1.29130143475436,0.108043866593992,1
"Ablim1",0.385507246376812,23,-26.3938162963493,-24.5638144727388,-1.83000182361047,0.0557335110389278,1
"Acyp2",0.421320346320346,22,-24.8998974246983,-24.8894482659484,-0.010449158749875,0.885056303820353,1
"Adam12",0.736111111111111,24,-22.5792763572989,-20.7684892505883,-1.81078710671062,0.0570348813439205,1
"Adamtsl1",0.576798941798942,45,-59.4119509306418,-55.0838596393837,-4.3280912912581,0.00325953459151013,0.181882030206265
"Adgrf5",0.480392156862745,34,-28.7327017547416,-28.5945486143418,-0.138153140399847,0.599132495012195,1
"Agap1",0.475609756097561,41,-37.8170470649206,-37.497080196841,-0.319966868079547,0.423734793279147,1
"Agfg1",0.523529411764706,34,-27.8632254204301,-27.855747773224,-0.00747764720604494,0.902667893319082,1
"Ago3",0.41260162601626,41,-34.7783541996168,-34.4923067607554,-0.28604743886136,0.449427666596095,1
"Ahnak",0.479166666666667,40,-33.6639964472409,-33.5722967992716,-0.0916996479692784,0.668468068880825,1
"Airn",0.867149758454106,46,-37.6157738745224,-28.702751292792,-8.9130225817304,2.42047266281575e-05,0.0135062374585119
"Akap13",0.487172011661808,49,-52.0706359316159,-52.0163030413807,-0.0543328902352442,0.741668268521469,1
"Akt3",0.387619047619048,40,-37.3637752578379,-37.3632150286823,-0.000560229155539105,0.973297199121909,1
"Ambra1",0.5,33,-27.6023318172499,-27.2366708368486,-0.365660980401277,0.392455024890388,1
"Ank2",0.516666666666667,20,-20.8978459757786,-20.8433060398725,-0.0545399359060852,0.7411941299958,1
"Ankrd11",0.578828828828829,37,-31.4292259750559,-31.3813674602714,-0.0478585147844903,0.757031197567971,1
"Ankrd17",0.472101449275362,46,-44.6126594315942,-44.5975404606887,-0.0151189709055402,0.861951437840172,1
"Ano6",0.435023041474654,31,-31.6845560837528,-31.6818596111979,-0.0026964725548595,0.941458634619503,1
"Anxa2",0.589080459770115,29,-27.2583398385545,-27.2033193237187,-0.0550205148358103,0.740097428949985,1
"Aopep",0.385206290308331,49,-51.5583203888831,-51.3774001586722,-0.180920230210923,0.54748586344402,1
"Ap3b1",0.520833333333333,32,-27.8384561261626,-27.4551259270161,-0.38333019914646,0.381252171714411,1
"Apaf1",0.560606060606061,33,-32.1599599584993,-30.5736461994108,-1.58631375908849,0.0748818888366276,1
"Apba1",0.458333333333333,24,-21.2563828775124,-21.2375611724037,-0.0188217051086639,0.846160928344895,1
"Apbb2",0.447619047619048,28,-25.0020115714016,-25.0007354268384,-0.00127614456320302,0.959707864369869,1
"Apc",0.382352941176471,34,-27.8881041144285,-27.7032703201678,-0.184833794260687,0.54318551663286,1
"App",0.500162337662338,66,-73.7834868522043,-73.7158403458241,-0.0676465063801572,0.713005974725867,1
"Arb2a",0.457801418439716,47,-48.4045346966941,-47.5763012297786,-0.828233466915485,0.198081027292636,1
"Arhgap21",0.470238095238095,28,-24.4258378043422,-24.4251630797205,-0.000674724621699596,0.970696420683054,1
"Arhgap24",0.461111111111111,21,-23.7991470846752,-23.7005827492559,-0.0985643354192121,0.657048551222961,1
"Arhgap26",0.436527293844367,41,-37.3182419853881,-37.1757135824366,-0.142528402951427,0.593405800227588,1
"Arhgap29",0.55703211517165,43,-38.3177866963576,-38.3174311702094,-0.000355526148211993,0.97872647941172,1
"Arhgap32",0.546,25,-23.2503669186676,-23.0452414592758,-0.205125459391887,0.521842176372694,1
"Arhgap42",0.504166666666667,20,-17.5669999818617,-17.262512432413,-0.304487549448702,0.435173964665139,1
"Arhgef12",0.567460317460317,42,-43.2601933868309,-43.2582939857692,-0.00189940106171349,0.950853963292773,1
"Arhgef3",0.69625,40,-28.9108712333994,-28.6415218566757,-0.269349376723756,0.462972506033043,1
"Arid1b",0.486858974358974,52,-48.226005536771,-48.1380090915107,-0.0879964452603375,0.674839746408893,1
"Arid2",0.62258064516129,31,-26.0668551221346,-25.0832413116666,-0.98361381046799,0.160742442096686,1
"Arid4b",0.54,25,-21.2021005217612,-21.108236732275,-0.0938637894861962,0.664814701830383,1
"Arih1",0.53962962962963,45,-46.8705461474759,-46.6722935568164,-0.198252590659521,0.528899668517521,1
"Arl13b",0.516129032258065,31,-27.5190356014251,-27.4776604137744,-0.041375187650754,0.773604217762907,1
"Arl15",0.576432712215321,50,-60.417254598015,-59.3266988137356,-1.09055578427947,0.139713522323612,1
"Asap1",0.472739820565908,69,-72.4867911781515,-72.1940835579622,-0.292707620189248,0.444197513321602,1
"Ash1l",0.494047619047619,28,-24.9347414645614,-24.9128934249303,-0.0218480396311023,0.834420079466074,1
"Atad2b",0.622549019607843,34,-28.0085488142688,-27.7333580105198,-0.275190803749005,0.458161811441433,1
"Ate1",0.485294117647059,34,-28.8845745481393,-28.8516256274434,-0.0329489206959863,0.797405933447086,1
"Atp10d",0.574074074074074,27,-24.9786298407339,-23.7603026764125,-1.21832716432144,0.118528789695117,1
"Atp2a2",0.523809523809524,28,-26.3922157033291,-25.8786384564881,-0.513577246841042,0.310827933518479,1
"Atp2c1",0.419753086419753,27,-21.9381078398192,-21.6820681059626,-0.256039733856579,0.474240053388161,1
"Atxn1",0.554824561403509,38,-37.5116840299459,-36.6293494961298,-0.882334533816092,0.184043202297136,1
"B3galt1",0.436904761904762,18,-20.2940372327274,-20.1456565809961,-0.148380651731276,0.585919952698605,1
"B4galt1",0.654761904761905,21,-21.3547589001518,-21.0812797599959,-0.273479140155899,0.459563209462339,1
"Bbx",0.641025641025641,26,-23.8999198348379,-20.4675384633649,-3.43238137147301,0.00879119194740156,0.377345008203852
"Bcas3",0.543333333333333,30,-25.7036063236504,-25.703896799661,0.000290476010576413,1,1
"Bicc1",0.529365079365079,21,-25.2068616794846,-25.2059278549726,-0.000933824512006964,0.965529107663916,1
"Birc6",0.521276595744681,47,-40.4272433755367,-40.4199461437511,-0.00729723178559993,0.903843471727978,1
"Bmp2k",0.415277777777778,36,-30.1663345108482,-30.1185635434608,-0.047770967387347,0.757246536110073,1
"Bmpr2",0.466666666666667,40,-35.7404190838427,-35.5881732164981,-0.152245867344533,0.581080113118099,1
"Braf",0.378787878787879,33,-32.5238627627459,-25.4142367221089,-7.10962604063699,0.000162697430787028,0.0453925831895808
"Btbd7",0.28452380952381,28,-22.355057341062,-22.1919862032953,-0.163071137766725,0.567939534483696,1
"Calcrl",0.475108225108225,33,-27.6504882749425,-27.4876899546826,-0.162798320259871,0.568263522436806,1
"Cald1",0.51989247311828,31,-31.5140514462633,-31.3102125090139,-0.203838937249369,0.523150483777729,1
"Camk2d",0.67984496124031,43,-33.5159602288407,-33.5081607040106,-0.00779952483007662,0.900605762001897,1
"Cav1",0.378888888888889,30,-28.3238523959229,-27.7018095197043,-0.62204287621854,0.264685080184506,1
"Cavin2",0.470068027210884,49,-47.3299814163585,-47.1868028642457,-0.143178552112779,0.59256449705414,1
"Cblb",0.562903225806452,31,-28.639762512092,-28.6354341460172,-0.00432836607475195,0.925870543176545,1
"Ccl21a",0.491709265295238,78,-108.044449897459,-107.931991591587,-0.112458305872337,0.635318973958801,1
"Ccny",0.452173913043478,46,-46.4310660155473,-45.2143052617604,-1.21676075378692,0.118765826516216,1
"Cd36",0.495833333333333,20,-20.9247173602271,-20.9222371128662,-0.00248024736091068,0.943850793453583,1
"Cd47",0.524193548387097,31,-27.3492226680945,-27.2130362259405,-0.136186442154024,0.601744444909348,1
"Cd9",0.384821428571429,24,-22.4294894806979,-21.90405442764,-0.525435053057958,0.305306778706642,1
"Cdc14a",0.606060606060606,22,-19.5468854470185,-19.5436764031335,-0.00320904388503251,0.936147408290664,1
"Cdc42",0.391975308641975,27,-25.7692243568668,-25.7615455597416,-0.00767879712521236,0.901374055804654,1
"Cdc42bpa",0.418269230769231,52,-46.1753513166522,-46.1613253962955,-0.0140259203567084,0.866987003451197,1
"Cdh13",0.504336349924585,26,-33.6189764580219,-33.565126784135,-0.0538496738868872,0.742778753441276,1
"Cdk14",0.561111111111111,21,-21.1130863747903,-20.7351386442007,-0.377947730589593,0.384616087823306,1
"Cdkal1",0.5078125,32,-29.5528145188766,-29.5531594090044,0.000344890127809805,1,1
"Celf2",0.435568086883876,43,-55.8300307123729,-55.2827236496318,-0.547307062741091,0.295451124374443,1
"Cemip2",0.578645833333333,32,-34.8623830351781,-34.788812108115,-0.0735709270630451,0.701281805983318,1
"Cep85l",0.355128205128205,52,-50.545680177299,-50.4282960936535,-0.117384083645504,0.62801062342803,1
"Chaserr",0.623456790123457,27,-23.4480254053991,-23.1933095945722,-0.254715810826919,0.475385006275471,1
"Chd2",0.472972972972973,37,-32.3601048703218,-32.3405186880917,-0.0195861822300998,0.843107580734747,1
"Chd9",0.468194070080863,53,-55.0015951884446,-54.521336217081,-0.480258971363561,0.327056416989575,1
"Chrm3",0.482888323797415,55,-64.9037215672612,-61.9775850576483,-2.92613650961285,0.0155569447846615,0.510633834696537
"Clic4",0.264156515319306,43,-40.9815109489164,-40.5899038060329,-0.391607142883494,0.376159896152315,1
"Cmah",0.194444444444444,24,-17.4298367866331,-14.7470774736078,-2.68275931302523,0.0205386800004812,0.573029172013426
"Cmip",0.440144889124481,49,-46.4625337793216,-46.433922656517,-0.0286111228045556,0.810941417432208,1
"Cnot2",0.465591397849462,31,-26.9694397351291,-26.9556086095348,-0.0138311255942156,0.867905343302116,1
"Cnot4",0.501041666666667,32,-27.8826500255248,-27.698758492651,-0.18389153287378,0.54421517402421,1
"Col23a1",0.760215053763441,31,-23.8157629361396,-23.1888173827401,-0.62694555339953,0.262810596225849,1
"Col4a1",0.528131313131313,36,-41.9154607479634,-41.3761144154871,-0.539346332476264,0.298990199927117,1
"Col4a2",0.647222222222222,33,-29.0993792445237,-28.7826155302282,-0.316763714295469,0.426064374463384,1
"Col5a2",0.468686868686869,33,-31.1453100923028,-30.5981916266226,-0.547118465680231,0.295534344888458,1
"Col8a1",0.551900584795322,19,-28.1322022069931,-25.3584476794964,-2.77375452749668,0.0185070065894358,0.560973786709405
"Colec12",0.496794871794872,26,-25.9403408275668,-25.5805199267539,-0.359820900812878,0.396261429842111,1
"Cp",0.688844488844489,52,-54.2101058562958,-53.8791258245946,-0.330980031701181,0.415868818894348,1
"Cped1",0.514432200795837,66,-72.0414333107652,-72.0188810150461,-0.0225522957190663,0.831811823506313,1
"Cplane1",0.379310344827586,29,-24.7300246637922,-23.7517169244171,-0.978307739375119,0.161875749906721,1
"Cpne8",0.329365079365079,42,-40.1070731544488,-39.8133690371997,-0.293704117249057,0.443423092000908,1
"Cpq",0.474444444444444,30,-29.9131111469918,-29.1272596740342,-0.785851472957539,0.209959876953955,1
"Creb3l2",0.6078125,32,-33.2779682812227,-32.9463631504249,-0.331605130797755,0.415428882778295,1
"Creb5",0.517948717948718,35,-38.9391071771973,-38.6753918496806,-0.263715327516728,0.467689072920175,1
"Crebbp",0.581578947368421,38,-34.3621840171934,-34.3621085156941,-7.55014993742975e-05,0.990195579764923,1
