gene,padj_Aged,padj_Young
2310014F06Rik,7.07142474122631e-46,2.10404617190426e-37
2700097O09Rik,0.00909067723182343,0.00167531553939258
3222401L13Rik,0.00705866824670084,0.0444055250349965
5430431A17Rik,5.84141251054623e-9,2.19425178460359e-5
Abcc1,6.91826277568716e-42,0.00486800017752703
Abhd2,1.80042212752226e-8,3.12628646847956e-10
Abhd6,3.6791075822236403e-9,0.00243880539354621
Acad10,2.99197865113749e-5,0.00509506236877446
Acadm,1.09427729911489e-10,0.0837258982142509
Actr3,0.0284426015643028,0.0266037545236455
Adam10,8.85499451782772e-5,0.0140331474642719
Adck1,1.26353301236096e-6,0.024708506662402
Adhfe1,2.26465763335394e-7,7.356233062162979e-57
Aebp2,0.0558950038287326,0.0424208828620424
Aftph,0.00146232002251114,0.0109953099894683
Agap1,8.358804303737e-4,3.52086164950763e-13
Akap10,4.40322073966383e-5,0.0116586135934806
Akt3,0.00120534310886115,0.0219499972480839
Aldh1a1,0.0154159558751515,9.5577319326872e-4
Alpl,6.5016911006586e-4,1.4911886154405e-8
Anapc16,7.96500949673897e-5,0.0561930746570266
Ankib1,2.05346196153334e-5,0.00333884021976049
Ankrd10,2.85310250617626e-33,2.15366173174436e-26
Ankrd12,0.0021853108177049,0.00113241431607323
Anks1,5.880183611692349e-84,6.2702811264988e-18
Ap2b1,4.3036185414687696e-82,0.0019740860199427
Ap3b1,0.00139401415604873,4.04291941760898e-7
Aplp2,4.38390484820162e-50,9.5743601445666e-4
Appl2,1.1409937852427e-5,1.4562169987014e-4
Arf4,3.40887563814957e-21,7.0521560169905e-4
Arhgap12,1.9301713391679698e-44,5.204966778084739e-60
Arhgap20,1.4532780625183e-4,0.00315748948072025
Arhgap29,0.00813636773146397,0.00366281397114491
Arhgap35,4.02503379359396e-37,0.00541708072638458
Arhgef11,0.00518499096832566,0.026159853583132
Arid5b,2.02839403758972e-90,0.0308525987869868
Ark2n,6.3516449705024e-4,1.6774873655639e-4
Arnt,0.0170708242744132,0.0133931254505894
Ascc3,1.89578996683063e-8,1.17671583825248e-53
Atad2b,1.17084364490901e-5,2.39991423285774e-9
Atad3a,0.00692074817035516,3.32865059302987e-51
Atf2,0.00568144674205122,0.0112215170827631
Atf7,0.00135606178042325,0.00194762677108241
Atl2,0.0375310639807259,0.00193717410283541
Atp10d,2.79360181366836e-16,7.7254825165077e-4
Atp11b,7.5471390044277e-4,0.0560474793895292
Atp1b1,1.5672240724157e-12,1.13105477287392e-27
Atp2b1,0.00164683407208453,0.0720575046884923
Atp5f1b,1.21232115363635e-16,5.33255970689907e-10
Atp6v0a1,0.00236280877582545,2.88363178573437e-7
Atp6v1b2,0.0321270430786609,0.0865702584731191
Atp6v1h,0.060165123392664,2.5858044288738797e-49
Atxn7l1,7.04565987274768e-6,6.33497943228309e-20
Banp,0.00108975679353737,6.277348893173399e-44
Baz1b,1.0210072345312801e-21,1.67216149116943e-9
Baz2a,0.00716821066911484,3.66078300939621e-5
Bclaf1,8.384354764219011e-17,0.013744921705543
Bhlhe40,1.28452856465655e-5,5.014393433339591e-9
Bicral,0.0135357739289615,0.0992321033538063
Bltp3b,0.00192887240349144,3.705255237647e-4
Bmpr2,0.0617367320954389,0.0604464925024515
Bptf,2.6482236376053795e-44,1.08997145571459e-47
Btaf1,1.33141761945879e-10,3.4109342847204397e-20
Btbd7,2.94432290575426e-7,5.46249312987866e-61
Btrc,0.0128056457456803,0.09297392122222
Bves,0.00579846314048223,0.0210726339419106
Canx,0.0359011659677927,0.0258424336290297
Caprin1,1.7280422979374195e-43,0.0115398486951698
Capza1,4.3713620245198e-4,3.7789896965727e-4
Carmn,0.098581392276528,2.46210969225423e-29
Carnmt1,0.00667458965182202,0.0985948287015049
Cast,2.14074055934356e-5,8.7423020243478e-4
Cat,0.0599881933736873,0.0150850068706579
Ccdc50,1.24899409497314e-5,0.0133219138453627
Ccng1,1.27576689835757e-6,0.0233291787409583
Ccnl2,1.36624582453947e-14,2.7054821996859998e-18
Ccnt1,1.7118864901786e-4,7.19278198151311e-5
