gene,condition
Cebpb,F1_Aged
Cecr2,F1_Aged
Cenpa,F1_Aged
Cep120,F1_Aged
Cep95,F1_Aged
Cfl2,F1_Aged
Chd4,F1_Aged
Chp1,F1_Aged
Chrm2,F1_Aged
Ciapin1,F1_Aged
Ckmt2,F1_Aged
Clcn3,F1_Aged
Clec16a,F1_Aged
Clic4,F1_Aged
Clip1,F1_Aged
Clip4,F1_Aged
Cltc,F1_Aged
Cluh,F1_Aged
Cmya5,F1_Aged
Cobll1,F1_Aged
Coq5,F1_Aged
Corin,F1_Aged
Cped1,F1_Aged
Csdc2,F1_Aged
Cul3,F1_Aged
D830005E20Rik,F1_Aged
Dach1,F1_Aged
Dctn4,F1_Aged
Dcun1d1,F1_Aged
Ddi2,F1_Aged
Ddx24,F1_Aged
Decr1,F1_Aged
Depdc5,F1_Aged
Dhx15,F1_Aged
Dhx32,F1_Aged
Dipk2a,F1_Aged
Dis3l2,F1_Aged
Dlc1,F1_Aged
Dld,F1_Aged
Dnajc15,F1_Aged
Dnm1l,F1_Aged
Dock1,F1_Aged
Dop1a,F1_Aged
Dot1l,F1_Aged
Dph6,F1_Aged
Dtnbp1,F1_Aged
Dusp10,F1_Aged
E2f3,F1_Aged
Efr3a,F1_Aged
Ehhadh,F1_Aged
Eif1,F1_Aged
Eif2s2,F1_Aged
Eif3h,F1_Aged
Eif4g1,F1_Aged
Eif4g2,F1_Aged
Eif5,F1_Aged
Elf1,F1_Aged
Emcn,F1_Aged
Eml6,F1_Aged
Epas1,F1_Aged
Epb41l3,F1_Aged
Epha4,F1_Aged
Epm2a,F1_Aged
Erbin,F1_Aged
Esyt2,F1_Aged
Etf1,F1_Aged
Evi5,F1_Aged
Fam222a,F1_Aged
Fastkd1,F1_Aged
Fbxo11,F1_Aged
Fbxo34,F1_Aged
Fbxo42,F1_Aged
Fcho2,F1_Aged
Fdx1,F1_Aged
Fgf2,F1_Aged
Fggy,F1_Aged
Fhod3,F1_Aged
Fkbp5,F1_Aged
Fktn,F1_Aged
Fos,F1_Aged
Fosl2,F1_Aged
Frmd5,F1_Aged
Fsd2,F1_Aged
Fus,F1_Aged
Fyn,F1_Aged
Fyttd1,F1_Aged
G3bp1,F1_Aged
Galnt18,F1_Aged
Gck,F1_Aged
Gclc,F1_Aged
Gfm2,F1_Aged
Gja1,F1_Aged
Glcci1,F1_Aged
Glyr1,F1_Aged
Gm10097,F1_Aged
Gm10138,F1_Aged
Gm12353,F1_Aged
Gm13601,F1_Aged
Gm14221,F1_Aged
Gm15543,F1_Aged
Gm15943,F1_Aged
Gm16386,F1_Aged
Gm16685,F1_Aged
Gm1976,F1_Aged
Gm26981,F1_Aged
Gm29237,F1_Aged
Gm31013,F1_Aged
Gm31870,F1_Aged
Gm33609,F1_Aged
Gm36703,F1_Aged
Gm37184,F1_Aged
Gm37677,F1_Aged
Gm39214,F1_Aged
Gm42209,F1_Aged
Gm44127,F1_Aged
Gm57084,F1_Aged
Gm5820,F1_Aged
Gns,F1_Aged
Golph3,F1_Aged
Got2,F1_Aged
Gpcpd1,F1_Aged
Gpsm1,F1_Aged
Gse1,F1_Aged
Gsg1l,F1_Aged
Gsk3b,F1_Aged
Hacd3,F1_Aged
Hand2,F1_Aged
Hebp1,F1_Aged
Helz,F1_Aged
Herc3,F1_Aged
Hivep1,F1_Aged
Hnrnpa3,F1_Aged
Hnrnpl,F1_Aged
Hsd17b4,F1_Aged
Hspa4l,F1_Aged
Hspa8,F1_Aged
Hspb1,F1_Aged
Hspb7,F1_Aged
Hycc1,F1_Aged
Ide,F1_Aged
Idh2,F1_Aged
Idh3a,F1_Aged
Ikzf2,F1_Aged
Il15,F1_Aged
Ints6,F1_Aged
Iqgap2,F1_Aged
Itga5,F1_Aged
Itgb1,F1_Aged
Itpr2,F1_Aged
Iws1,F1_Aged
Jmy,F1_Aged
Jund,F1_Aged
Kank2,F1_Aged
Kansl2,F1_Aged
Kcnip4,F1_Aged
Kcnq5,F1_Aged
Kdm3b,F1_Aged
Kdm6b,F1_Aged
Khdrbs1,F1_Aged
Kif13b,F1_Aged
Kiz,F1_Aged
Klhdc10,F1_Aged
Klhl3,F1_Aged
Klhl33,F1_Aged
Klhl38,F1_Aged
Klhl41,F1_Aged
Klhl7,F1_Aged
Kmt2a,F1_Aged
Kmt5a,F1_Aged
Kpna4,F1_Aged
Larp1b,F1_Aged
Lcp1,F1_Aged
Lekr1,F1_Aged
Lgals4,F1_Aged
Lmbrd1,F1_Aged
Lmo7,F1_Aged
Lmod2,F1_Aged
Lrrc20,F1_Aged
Lrrc3b,F1_Aged
Luc7l3,F1_Aged
Luzp1,F1_Aged
Malat1,F1_Aged
Man1a2,F1_Aged
Map2k5,F1_Aged
Map3k5,F1_Aged
Map4k3,F1_Aged
Map4k5,F1_Aged
Mapk1,F1_Aged
Mapk14,F1_Aged
Masp1,F1_Aged
Mb,F1_Aged
Mcu,F1_Aged
Mdh2,F1_Aged
Mdm4,F1_Aged
Med27,F1_Aged
Metap1d,F1_Aged
Metap2,F1_Aged
Mettl25,F1_Aged
Mff,F1_Aged
Mgmt,F1_Aged
Mipol1,F1_Aged
Mir133a-1hg,F1_Aged
Mir22hg,F1_Aged
Mir99ahg,F1_Aged
Mlip,F1_Aged
Mlxip,F1_Aged
Mmd,F1_Aged
Mob1b,F1_Aged
Morc3,F1_Aged
Morf4l1,F1_Aged
Mreg,F1_Aged
Mrps6,F1_Aged
Mrtfa,F1_Aged
Mtus1,F1_Aged
Myh6,F1_Aged
Myl12a,F1_Aged
Myl12b,F1_Aged
Myl2,F1_Aged
Myl3,F1_Aged
Myo19,F1_Aged
Myo5b,F1_Aged
Myo9b,F1_Aged
Myocd,F1_Aged
Myom1,F1_Aged
Nadk2,F1_Aged
Narf,F1_Aged
Nav3,F1_Aged
Ncoa6,F1_Aged
Ndfip1,F1_Aged
Ndufa4,F1_Aged
Nedd1,F1_Aged
Nek1,F1_Aged
Nek9,F1_Aged
Nfix,F1_Aged
Ngly1,F1_Aged
Npas3,F1_Aged
Nptn,F1_Aged
Nr4a1,F1_Aged
Nsf,F1_Aged
Nus1,F1_Aged
Osbp2,F1_Aged
Osmr,F1_Aged
Otud4,F1_Aged
Oxct1,F1_Aged
Pacs1,F1_Aged
Patj,F1_Aged
Pcbd2,F1_Aged
Pcolce2,F1_Aged
Pcp4l1,F1_Aged
Pcsk6,F1_Aged
Pdk4,F1_Aged
Pds5a,F1_Aged
Per3,F1_Aged
Pign,F1_Aged
Pik3ca,F1_Aged
Pip5k1a,F1_Aged
Plcb4,F1_Aged
Plekha1,F1_Aged
Plekha7,F1_Aged
Plekhm3,F1_Aged
Plin2,F1_Aged
Plin3,F1_Aged
Pln,F1_Aged
Polb,F1_Aged
Pou2f1,F1_Aged
Ppfibp2,F1_Aged
Ppm1k,F1_Aged
Ppp1cb,F1_Aged
Ppp1r13b,F1_Aged
Ppp2r2a,F1_Aged
Ppp3cc,F1_Aged
Ppp4r1,F1_Aged
Ppp4r3a,F1_Aged
Prex2,F1_Aged
Prkacb,F1_Aged
Prnp,F1_Aged
Pten,F1_Aged
Ptgr2,F1_Aged
Ptp4a1,F1_Aged
Ptpn2,F1_Aged
Ptpn4,F1_Aged
Ptpra,F1_Aged
Pum1,F1_Aged
Pus10,F1_Aged
Pvr,F1_Aged
Pygm,F1_Aged
Rab11fip2,F1_Aged
Rab28,F1_Aged
Rab31,F1_Aged
Rab3ip,F1_Aged
Ranbp10,F1_Aged
Rasgef1b,F1_Aged
Rbm24,F1_Aged
Rbm28,F1_Aged
Rbpms,F1_Aged
Rc3h1,F1_Aged
Resf1,F1_Aged
Rev3l,F1_Aged
Rfx7,F1_Aged
Rgl1,F1_Aged
Rgs2,F1_Aged
Rgs6,F1_Aged
Rhbdl3,F1_Aged
Rhoq,F1_Aged
Rnd3,F1_Aged
Rnf10,F1_Aged
Rnf13,F1_Aged
Rnf157,F1_Aged
Rnf214,F1_Aged
Rps2,F1_Aged
Rufy3,F1_Aged
Runx1,F1_Aged
Safb2,F1_Aged
Saraf,F1_Aged
Scaf8,F1_Aged
Scarf1,F1_Aged
Scfd1,F1_Aged
Sclt1,F1_Aged
Sdccag8,F1_Aged
Sdha,F1_Aged
Sec24a,F1_Aged
Sema3a,F1_Aged
Senp2,F1_Aged
Senp5,F1_Aged
Senp7,F1_Aged
Setd2,F1_Aged
Sfmbt1,F1_Aged
Sgk3,F1_Aged
Sh3d19,F1_Aged
Sh3glb1,F1_Aged
Shisa6,F1_Aged
Shld1,F1_Aged
Shoc2,F1_Aged
Sik2,F1_Aged
Sipa1l1,F1_Aged
Sirt1,F1_Aged
Skil,F1_Aged
Slbp,F1_Aged
Slc20a1,F1_Aged
Slc22a23,F1_Aged
Slc22a4,F1_Aged
Slc26a7,F1_Aged
Slc41a3,F1_Aged
Slc44a2,F1_Aged
Slc8a1,F1_Aged
Slco3a1,F1_Aged
Smap1,F1_Aged
Smarca5,F1_Aged
Smg7,F1_Aged
Smim14,F1_Aged
Smurf2,F1_Aged
Snhg11,F1_Aged
Snurf,F1_Aged
Snx13,F1_Aged
Snx14,F1_Aged
Snx29,F1_Aged
Socs2,F1_Aged
Sorbs1,F1_Aged
Sord,F1_Aged
Spen,F1_Aged
Spop,F1_Aged
Spta1,F1_Aged
Sptssa,F1_Aged
Srbd1,F1_Aged
Srgap2,F1_Aged
Srsf11,F1_Aged
Ss18,F1_Aged
St6gal1,F1_Aged
St7,F1_Aged
Stard7,F1_Aged
Supt3,F1_Aged
Syk,F1_Aged
Synpo2,F1_Aged
Syt7,F1_Aged
Taf15,F1_Aged
Tanc2,F1_Aged
Tango6,F1_Aged
Tasor,F1_Aged
Tasp1,F1_Aged
Tbc1d12,F1_Aged
Tbc1d23,F1_Aged
Tbc1d31,F1_Aged
Tbc1d4,F1_Aged
Tcp1,F1_Aged
Tec,F1_Aged
Tfrc,F1_Aged
Tgfb2,F1_Aged
Tgfbr1,F1_Aged
Tgfbr3,F1_Aged
Thada,F1_Aged
Thoc1,F1_Aged
Thsd4,F1_Aged
Tiam2,F1_Aged
Tiparp,F1_Aged
Tmed2,F1_Aged
Tmod1,F1_Aged
Tmtc1,F1_Aged
Tnks,F1_Aged
Tnpo1,F1_Aged
Tpm1,F1_Aged
Tpr,F1_Aged
Trappc9,F1_Aged
Trdn,F1_Aged
Trim26,F1_Aged
Trim63,F1_Aged
Trp53inp1,F1_Aged
Trpc1,F1_Aged
Trpc3,F1_Aged
Trpc4ap,F1_Aged
Tshz1,F1_Aged
Ttc4,F1_Aged
Ttn,F1_Aged
Tut4,F1_Aged
Txnl1,F1_Aged
Txnrd1,F1_Aged
Ubac1,F1_Aged
Ube2d2a,F1_Aged
Ube2j1,F1_Aged
Ube2v2,F1_Aged
Ube2w,F1_Aged
Ube3a,F1_Aged
Ube3c,F1_Aged
Ube4b,F1_Aged
Ufl1,F1_Aged
Unc45b,F1_Aged
Ush1c,F1_Aged
Usp14,F1_Aged
Usp25,F1_Aged
Usp3,F1_Aged
Usp37,F1_Aged
Vamp2,F1_Aged
Vdac2,F1_Aged
Vdac3,F1_Aged
Vgll4,F1_Aged
Virma,F1_Aged
Vps8,F1_Aged
Wipf2,F1_Aged
Wwp1,F1_Aged
Xrn1,F1_Aged
Zbtb16,F1_Aged
Zbtb7c,F1_Aged
Zc3h13,F1_Aged
Zdhhc20,F1_Aged
Zfand6,F1_Aged
Zfhx2,F1_Aged
Zfp236,F1_Aged
Zfp36,F1_Aged
Zfp36l1,F1_Aged
Zfp704,F1_Aged
Zfp710,F1_Aged
Zfp827,F1_Aged
Zfp945,F1_Aged
Zhx3,F1_Aged
Zkscan5,F1_Aged
Znrf3,F1_Aged
Zyg11b,F1_Aged
Unc13c,F1_Aged
1500004A13Rik,F1_Young
4930544I03Rik,F1_Young
5330438D12Rik,F1_Young
A330102I10Rik,F1_Young
A930015D03Rik,F1_Young
AW554918,F1_Young
Abca8b,F1_Young
Abca9,F1_Young
Abcc8,F1_Young
Abcd3,F1_Young
Abi1,F1_Young
Ablim3,F1_Young
Acat1,F1_Young
Adamts9,F1_Young
Adamtsl3,F1_Young
Adarb1,F1_Young
Adcy5,F1_Young
Adcy9,F1_Young
Afg2a,F1_Young
Agps,F1_Young
Agtr1a,F1_Young
Ahsa2,F1_Young
Airn,F1_Young
Aldh9a1,F1_Young
Ambra1,F1_Young
Anapc1,F1_Young
Ap1g1,F1_Young
Apbb1ip,F1_Young
Apbb2,F1_Young
Aqp1,F1_Young
Arfgef1,F1_Young
Arhgap44,F1_Young
Arid4b,F1_Young
Asb3,F1_Young
Asxl2,F1_Young
Atf3,F1_Young
Atraid,F1_Young
Atxn7,F1_Young
Azi2,F1_Young
BC005537,F1_Young
Bach1,F1_Young
Baiap2l1,F1_Young
Baz2b,F1_Young
Brd10,F1_Young
Cab39,F1_Young
Cacna1c,F1_Young
Camta1,F1_Young
Capn7,F1_Young
Ccar1,F1_Young
Ccny,F1_Young
Ccser2,F1_Young
Cd36,F1_Young
Cd59a,F1_Young
Cdc42bpa,F1_Young
Cdk8,F1_Young
Cep85l,F1_Young
Cfap96,F1_Young
Chd7,F1_Young
Chmp4c,F1_Young
Cipc,F1_Young
Clybl,F1_Young
Cnot1,F1_Young
Cnot2,F1_Young
Cnot6l,F1_Young
Col4a1,F1_Young
Col5a1,F1_Young
Col8a1,F1_Young
Colq,F1_Young
Coq10b,F1_Young
Cox6a1,F1_Young
Creb1,F1_Young
Cspp1,F1_Young
Cstf3,F1_Young
Ctnna1,F1_Young
Ctr9,F1_Young
Cubn,F1_Young
Cul5,F1_Young
Cyb5b,F1_Young
Cyld,F1_Young
Cyrib,F1_Young
Cyth1,F1_Young
Cyyr1,F1_Young
Dclre1a,F1_Young
Ddx17,F1_Young
Dennd1b,F1_Young
Des,F1_Young
Dnaja2,F1_Young
Dnajb6,F1_Young
Dnm3,F1_Young
Dnmt3a,F1_Young
Dock9,F1_Young
Dpp6,F1_Young
E130308A19Rik,F1_Young
Eea1,F1_Young
Efna5,F1_Young
Egr1,F1_Young
Eif4g3,F1_Young
Eln,F1_Young
Elp4,F1_Young
Eml1,F1_Young
Emsy,F1_Young
Entpd1,F1_Young
Etv6,F1_Young
Fam20a,F1_Young
Fam222b,F1_Young
Flrt2,F1_Young
Foxo3,F1_Young
Frmd4b,F1_Young
Frs2,F1_Young
Garre1,F1_Young
Ggps1,F1_Young
Gm10069,F1_Young
Gm10135,F1_Young
Gm11266,F1_Young
Gm16023,F1_Young
Gm16168,F1_Young
Gm30866,F1_Young
Gm3587,F1_Young
Gm45871,F1_Young
Gm49390,F1_Young
Gm50100,F1_Young
Gm50114,F1_Young
Gm5089,F1_Young
Gm52948,F1_Young
Gm9895,F1_Young
Gmps,F1_Young
Grik2,F1_Young
Gys1,F1_Young
Hapstr1,F1_Young
Hdac9,F1_Young
Hecw2,F1_Young
Hikeshi,F1_Young
Hipk2,F1_Young
Hnrnpa2b1,F1_Young
Hnrnpll,F1_Young
Homer2,F1_Young
Hspa5,F1_Young
Hspa9,F1_Young
Hsph1,F1_Young
Igf2bp2,F1_Young
Igf2r,F1_Young
Igfbp5,F1_Young
Igfbp7,F1_Young
Il1r1,F1_Young
Impact,F1_Young
Iqub,F1_Young
Irs2,F1_Young
Itga1,F1_Young
Kat2b,F1_Young
Kcmf1,F1_Young
Kcnab1,F1_Young
Kcnn2,F1_Young
Kctd14,F1_Young
Kdm5a,F1_Young
Klhl31,F1_Young
Lama2,F1_Young
Lamc1,F1_Young
Ldb2,F1_Young
Ldha,F1_Young
Letm2,F1_Young
Limd1,F1_Young
Lmcd1,F1_Young
Lncbate10,F1_Young
Lnx2,F1_Young
Macf1,F1_Young
Magi3,F1_Young
Maml3,F1_Young
Map2k1,F1_Young
Map2k4,F1_Young
Map3k1,F1_Young
Map3k7,F1_Young
Marchf5,F1_Young
Marchf6,F1_Young
Mbd1,F1_Young
Mcc,F1_Young
Med13,F1_Young
Mgst3,F1_Young
Micall1,F1_Young
Micos10,F1_Young
Mkks,F1_Young
Mkln1,F1_Young
Mon2,F1_Young
Mroh1,F1_Young
Mrps28,F1_Young
Msra,F1_Young
Mvb12b,F1_Young
Myo18a,F1_Young
Myo6,F1_Young
Myo9a,F1_Young
Myom2,F1_Young
Myrfl,F1_Young
Ncald,F1_Young
Nck1,F1_Young
Ndufb1,F1_Young
Nfx1,F1_Young
Nle1,F1_Young
Nlk,F1_Young
Nmt2,F1_Young
Nnt,F1_Young
Noct,F1_Young
Nsd3,F1_Young
Nsmce2,F1_Young
Nt5c3,F1_Young
Nup98,F1_Young
Opa1,F1_Young
P4ha2,F1_Young
Paip2,F1_Young
Pank2,F1_Young
Parm1,F1_Young
Parp4,F1_Young
Pcf11,F1_Young
Pcm1,F1_Young
Pde8a,F1_Young
Pdik1l,F1_Young
Pdzrn4,F1_Young
Per2,F1_Young
Perm1,F1_Young
Pfkp,F1_Young
Pgpep1,F1_Young
Phc3,F1_Young
Phf14,F1_Young
Phlda1,F1_Young
Pi4ka,F1_Young
Pink1,F1_Young
Pip4p2,F1_Young
Pkn2,F1_Young
Plcb1,F1_Young
Plce1,F1_Young
Plin4,F1_Young
Plod1,F1_Young
Plod2,F1_Young
Pnisr,F1_Young
Por,F1_Young
Ppp1r2,F1_Young
Prdm16,F1_Young
Prdm5,F1_Young
Prickle1,F1_Young
Proser2,F1_Young
Prrc1,F1_Young
Prss36,F1_Young
Ptgds,F1_Young
Ptpn11,F1_Young
Ptpn12,F1_Young
Pvt1,F1_Young
Pxylp1,F1_Young
Rap1gds1,F1_Young
Rassf8,F1_Young
Rb1cc1,F1_Young
Rbl2,F1_Young
Rbms3,F1_Young
Rcan1,F1_Young
Rhot1,F1_Young
Rnf144b,F1_Young
Rnf150,F1_Young
Rnf217,F1_Young
Rnh1,F1_Young
Rorb,F1_Young
Rprd1a,F1_Young
Rprd1b,F1_Young
Rrad,F1_Young
Rtn4,F1_Young
Scaper,F1_Young
Scfd2,F1_Young
Scp2,F1_Young
Sdhaf3,F1_Young
Selenot,F1_Young
Serinc3,F1_Young
Sestd1,F1_Young
Setd1b,F1_Young
Sgpp1,F1_Young
Slc22a5,F1_Young
Slc23a2,F1_Young
Slf2,F1_Young
Smad3,F1_Young
Smc6,F1_Young
Smurf1,F1_Young
Sobp,F1_Young
Sri,F1_Young
St13,F1_Young
Stag1,F1_Young
Stip1,F1_Young
Stk39,F1_Young
Styxl2,F1_Young
Sulf1,F1_Young
Syde2,F1_Young
Synj2,F1_Young
Synpo,F1_Young
Taf1d,F1_Young
Tbc1d16,F1_Young
Tcf4,F1_Young
Tent2,F1_Young
Tent5a,F1_Young
Tet2,F1_Young
Tfpi,F1_Young
Thsd7a,F1_Young
Tmem106b,F1_Young
Tmem135,F1_Young
Tmem178b,F1_Young
Tmem182,F1_Young
Tmem245,F1_Young
Tnpo3,F1_Young
Tnrc6a,F1_Young
Tns1,F1_Young
Tns3,F1_Young
Tob2,F1_Young
Tor1aip1,F1_Young
Tpp2,F1_Young
Trim7,F1_Young
Trim8,F1_Young
Trmt10a,F1_Young
Tsnax,F1_Young
Ttc19,F1_Young
Ttc28,F1_Young
Ttc7b,F1_Young
Tusc3,F1_Young
Twf2,F1_Young
Ubac2,F1_Young
Uck2,F1_Young
Urgcp,F1_Young
Usp15,F1_Young
Usp47,F1_Young
Usp54,F1_Young
Vav3,F1_Young
Vcp,F1_Young
Vegfc,F1_Young
Washc4,F1_Young
Wbp1l,F1_Young
Wdfy3,F1_Young
Xpo1,F1_Young
Xrcc4,F1_Young
Yes1,F1_Young
Ythdc2,F1_Young
Ywhag,F1_Young
Zcwpw2,F1_Young
Zfp280d,F1_Young
Zfp346,F1_Young
Zfp385b,F1_Young
Zfp568,F1_Young
Zfp605,F1_Young
Zfp644,F1_Young
Zfp799,F1_Young
Zhx1,F1_Young
Zswim6,F1_Young
Gm47200,F1_Young
