"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Dcaf11",0.430166666666667,3000,-0.412748112327818,-0.0757195749092716,0.338,0.363440860215054
"Impa1",0.581,3000,0.458876558018372,-0.311691887137385,0.052,0.0859504132231405
"Dnaja4",0.534,3000,0.173188913272459,-0.46527279324755,0.008,0.0239880059970015
"Ndufb2",0.494666666666667,3000,-0.0311503076160523,-0.551518824062896,0.038,0.0691537761601456
"Cwf19l2",0.425777777777778,3000,-0.43665607541309,-0.67017718932857,0.018,0.0424528301886792
"Polr3b",0.504999999999999,3000,0.0131453760569273,-0.552704288980749,0.026,0.0543933054393305
"Ddit4",0.751333333333333,3000,1.58609892853958,-0.295847754979832,0.056,0.0903954802259887
"Snurf",0.236222222222222,3000,-1.69713961367302,-569.857758529156,0,0
"Maml3",0.643833333333333,3000,0.864241357316813,-7.35023500083616,0,0
"Dhx30",0.493555555555555,3000,-0.0741697034228573,-0.315380759552681,0.19,0.221574344023324
"Abcf3",0.436666666666666,3000,-0.361656402950821,-0.0184305184320692,0.114,0.149606299212598
"Ghr",0.524003619916662,3000,0.121031706377207,-30.8645098138863,0,0
"Rimoc1",0.609666666666667,3000,0.64547485041734,-0.489290404732628,0.04,0.0715563506261181
"Nfyc",0.492508321308321,3000,-0.00716233051647613,-101.151666114012,0,0
"Hsd17b11",0.745333333333332,3000,1.54883257376597,-0.406019603057302,0.044,0.0767888307155323
"Sacm1l",0.385666666666667,3000,-0.71197422151151,-8.21293919762115,0,0
"Spta1",0.542333333333333,3000,0.237805109829306,-0.558734002753226,0.008,0.0239880059970015
"Zfp386",0.524333333333334,3000,0.149848208741375,-0.394281992416836,0.074,0.110365398956003
"Cyp4f17",0.432,3000,-0.380042077922638,0.03013992662909,0.948,0.948474237118559
"Pla2r1",0.450666666666667,3000,-0.276560731596059,-0.486648873094055,0.018,0.0424528301886792
"Mindy3",0.441166666666667,3000,-0.36660648398752,-0.283509691679683,0.238,0.266816143497758
"Tmem259",0.463,3000,-0.240354293738785,-0.26367141176479,0.13,0.164661177960735
"Pla2r1_rep1",0.696999999999998,3000,1.18403610094539,-0.365953587460581,0.02,0.045766590389016
"Cecr2",0.563777777777781,3000,0.353884024678196,-0.987140208235814,0.008,0.0239880059970015
"Impa1_rep1",0.498333333333333,3000,-0.00595628406427129,-0.371645948998321,0.038,0.0691537761601456
"Dnajb9",0.494333333333333,3000,-0.0332473243262227,-0.187339102263195,0.098,0.134338588074023
