"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj"
"Cenpa",NA,540,0.000217697580462292,0.480827627877957,0.000217697580462292,1.11093997161893,1.33238095081905,0.00145622652131647
"Cenpc1",NA,325,0.831397365949757,0.16909433154427,0.16909433154427,1.04100611645029,1.3301726510516,0.305547952601982
"Cenpp",NA,443,0.701258948327915,0.512385986534958,0.512385986534958,1.25724432242427,1.32446811560225,0.599774051571072
"Cenpv",NA,376,0.550284671263917,0.616568194144056,0.550284671263917,1.0766142083179,1.32394355444618,0.630544726973735
"Cep104",NA,154,0.374324270689014,0.935934262627235,0.374324270689014,1.04486213356927,1.18005885475322,0.49184468125417
"Cep112",NA,424,0.0736957460876746,0.475270949664872,0.0736957460876746,1.11122202405734,1.32016916213576,0.174661678368092
"Cep120",NA,534,0.455239318883017,0.0334208128595097,0.0334208128595097,1.05996217368568,1.33183029061776,0.0987794973260054
"Cep126",NA,256,0.0131102823662318,0.807356482180072,0.0131102823662318,1.131262279625,1.34200231465005,0.0485157115868507
"Cep128",NA,168,0.0483035073662697,0.532242943090072,0.0483035073662697,1.14708845059976,1.25547275936271,0.128430501938552
"Cep135",NA,259,0.605416561311822,0.622807744952058,0.605416561311822,1.09386336062337,1.34391168220793,0.672826835261892
"Cep15",NA,187,0.615101255149222,0.687590608905913,0.615101255149222,1.00347697459827,1.27815952263275,0.680363702601691
"Cep152",NA,149,0.424194769312739,0.931665130764393,0.424194769312739,1.03956242471927,1.16930929345832,0.532700511199281
"Cep162",NA,204,0.534017159304688,0.25025467950938,0.25025467950938,1.07931327702026,1.29948139836779,0.387910127059623
"Cep170",NA,267,0.940381444696305,0.210212483897845,0.210212483897845,1.04539736771191,1.34162186431,0.351373858827398
"Cep192",NA,256,0.142268081112523,0.658584865460047,0.142268081112523,1.10234297573532,1.34375605047099,0.275170528039156
"Cep20",NA,440,0.0149140756358621,0.140073490816578,0.0149140756358621,1.01250809953132,1.32104890729968,0.0538984983573588
"Cep290",NA,157,0.272828300718082,0.342099350544819,0.272828300718082,1.15238770054132,1.22594925796453,0.407856717917321
"Cep295",NA,126,0.40525499925019,0.594584994982777,0.40525499925019,1.00505115161112,1.11071135780535,0.517131202914943
"Cep350",NA,1087,0.107624115848009,0.0591051076967095,0.0591051076967095,1.08111129518247,1.39497797247751,0.149487258794875
"Cep43",NA,536,0.0006469625137275,0.00532870887573016,0.0006469625137275,1.08512257042758,1.32975304722126,0.00381545087312919
"Cep44",NA,627,0.0496487887134503,0.341579497865418,0.0496487887134503,1.08578311218915,1.34396923814344,0.131290236096412
"Cep57",NA,223,0.3214838241265,0.0587811851179563,0.0587811851179563,1.08060947009434,1.32066125126191,0.149025376372767
"Cep57l1",NA,292,0.0337770751500367,0.701225382310446,0.0337770751500367,1.09770845302505,1.3366527762675,0.0996463084146537
"Cep68",NA,801,0.188495752712402,0.230827866459636,0.188495752712402,1.03274998511789,1.35727076453778,0.326966123553143
"Cep70",NA,190,1,0.820802287529379,0.820802287529379,1.05961775509779,1.2673319046959,0.840051249472087
"Cep78",NA,273,0.270708137698477,0.713383069515053,0.270708137698477,1.07312266800143,1.34287929291402,0.406704913427341
"Cep83",NA,348,0.947399791851304,0.541619988757927,0.541619988757927,1.06484934181052,1.3261653223114,0.623158416156393
"Cep83os",NA,272,0.154381227345815,0.561130816215607,0.154381227345815,1.07453674903961,1.34148929830068,0.289974593839215
"Cep85",NA,1430,0.0836886496765283,0.550850763877213,0.0836886496765283,1.03853709545585,1.43830378829228,0.189746246919767
"Cep85l",NA,1205,0.282110107006172,0.830068580203043,0.282110107006172,1.07901912708766,1.41307724122111,0.414871660965618
"Cep89",NA,123,0.369749261608259,0.990040166209041,0.369749261608259,1.0645244559179,1.0933091349351,0.488051069814657
"Cep95",NA,683,0.0409383398886273,0.160464245973644,0.0409383398886273,1.09570550630239,1.34840754133738,0.113871566951751
"Cep97",NA,174,0.34341691085471,0.585547426247034,0.34341691085471,1.10266861349271,1.25360828202198,0.465939582308877
"Cept1",NA,130,0.789407475792189,0.230044452173868,0.230044452173868,0.968884447139518,1.11631080144172,0.369866866567806
"Cerk",NA,494,0.951087633790507,0.625433158145569,0.625433158145569,1.0356184547942,1.32086168139953,0.688901831983491
"Cers4",NA,433,0.00157757702402906,0.283198472155091,0.00157757702402906,1.07429815193459,1.32076504513963,0.00825716080070791
"Cers5",NA,219,0.0364389812358424,0.0644309698128396,0.0364389812358424,1.04002940794283,1.31457713615548,0.104669030077354
"Cers6",NA,285,0.55178947176558,0.0843245109479719,0.0843245109479719,1.11082859848182,1.33814832914624,0.190691680791928
"Cert1",NA,941,0.465785117224874,0.106037590829266,0.106037590829266,1.04547891233976,1.38031554673943,0.222925539789898
"Ces1d",NA,1048,1.10154339409941e-05,0.00102174095237653,1.10154339409941e-05,1.14219644820999,1.41488417148894,0.00010497841261839
"Cetn3",NA,434,0.0898595724860669,0.306942858183505,0.0898595724860669,1.01151088387469,1.32108787529731,0.200031571576178
"Cfap20",NA,159,0.42164020099672,0.20650696991988,0.20650696991988,1.06777752680831,1.19859536436772,0.347639293868849
"Cfap20dc",NA,103,0.085659804587114,0.622098894807757,0.085659804587114,1.14294012226518,1.05249611477775,0.192867735281175
"Cfap61",NA,246,0.0586295293144175,0.277363146184777,0.0586295293144175,1.18902781107298,1.343064397604,0.148891560348358
"Cfap96",NA,131,5.42950366601471e-06,0.650519171563078,5.42950366601471e-06,1.03297730831074,1.12452199576882,5.47100305709253e-05
"Cfap97",NA,332,0.563928895529394,0.357679482039411,0.357679482039411,1.04908383586864,1.33082983437956,0.478215880487089
"Cfdp1",NA,734,0.0139745130106158,0.119170424394119,0.0139745130106158,1.117650312839,1.35387024465814,0.05102753510166
"Cfl2",NA,1492,0.00704644742919782,0.242385300900051,0.00704644742919782,1.09345908745709,1.44887647625697,0.0292969246596346
"Cflar",NA,912,0.166254899994755,0.0212522287541844,0.0212522287541844,1.05918570426785,1.37223740345025,0.0709678646736036
"Cgnl1",NA,97,0.679562210364377,0.721689126685649,0.679562210364377,1.06506496125552,1.06869494088464,0.730965437223488
"Cgrrf1",NA,237,0.327413003409279,0.107329649670204,0.107329649670204,1.03297856598613,1.33513154112362,0.22480935898011
"Chac2",NA,398,0.000486852157586588,0.0507609008711585,0.000486852157586588,1.13461081418423,1.32127811466414,0.00297949753695158
"Chaserr",NA,1682,0.97825067343145,0.152817270990271,0.152817270990271,1.06167103900486,1.46046754438239,0.288322348384479
"Chchd3",NA,3442,0.271635703398118,0.674535966929497,0.271635703398118,1.09316106000977,1.69363125163812,0.40703545609834
"Chchd4",NA,164,0.419547175080554,0.258905404923114,0.258905404923114,1.066667735818,1.2211986825643,0.396802053192972
"Chchd6",NA,128,0.909795361256276,0.137913814246823,0.137913814246823,1.11844096587565,1.12452199576882,0.269025467495035
"Chchd7",NA,310,0.0988262681202547,0.519305660404711,0.0988262681202547,1.02954970246836,1.33936744717875,0.212952913092603
"Chd1",NA,522,0.110064197532207,0.190114692184771,0.110064197532207,1.03827453143326,1.32387544230093,0.228956687042672
"Chd1l",NA,158,0.0069277271829122,0.173638772705547,0.0069277271829122,1.09493987610431,1.19598462664461,0.0289364076656557
"Chd2",NA,2240,0.00199720755141782,0.0337339242390248,0.00199720755141782,1.1527523247813,1.53256199345337,0.0101594287663762
"Chd4",NA,763,0.469143615190036,0.430219073663342,0.430219073663342,1.05534410955832,1.35485400926517,0.538028912676212
"Chd6",NA,2047,0.0243443533892038,0.493015801310468,0.0243443533892038,1.11049437328192,1.50809406695997,0.0785974837994294
"Chd7",NA,1493,0.609849756067732,0.295506503568795,0.295506503568795,1.08735464230596,1.44937267318286,0.427115642880739
"Chd8",NA,426,0.647525413316375,0.671966316430965,0.647525413316375,1.05474701827812,1.32178991748617,0.70635007145734
"Chd9",NA,1929,0.00186624113263138,0.0707421453898072,0.00186624113263138,1.14827971979902,1.49401943710311,0.00960909185296289
"Chfr",NA,730,0.891384072312494,0.860041046379963,0.860041046379963,1.05633922128576,1.35100859237359,0.873429584575895
"Chic2",NA,405,0.269579529064385,0.251023568160004,0.251023568160004,1.01584273573016,1.32186322271319,0.388665803600809
"Chid1",NA,339,0.157089752214624,0.960038196743322,0.157089752214624,1.03968223534166,1.33170118547452,0.293443004089278
"Chka",NA,328,0.383230229662626,0.627246861446269,0.383230229662626,1.03124428288254,1.32995907989222,0.498222880875158
"Chmp2b",NA,121,0.798191286837018,0.6573899612419,0.6573899612419,1.06566718195088,1.08730671848437,0.713789237257849
"Chmp3",NA,575,0.153076688698044,0.761434605351245,0.153076688698044,1.07268229277174,1.33758800257426,0.28863804710406
"Chmp4c",NA,765,3.60640145171992e-07,0.19316632414365,3.60640145171992e-07,1.10952697225017,1.36118003542898,4.40625944839927e-06
"Chn1",NA,416,0.0650230632647962,0.289603279504951,0.0650230632647962,1.08640881432272,1.32112650833243,0.160103480287794
"Chordc1",NA,811,0.637389134044047,0.662138329791668,0.637389134044047,1.05295073273131,1.37003537239682,0.698908064500213
"Chp1",NA,613,0.00740391421054331,0.969007140413733,0.00740391421054331,1.10024386337193,1.34229433354052,0.0305025840653112
"Chpt1",NA,1637,0.9175612087827,0.490618877930731,0.490618877930731,1.12229525861272,1.46657053407791,0.583338356696723
"Chrm2",NA,3015,0.00425708869348237,0.10013298077308,0.00425708869348237,1.68923706801488,1.68226464027057,0.0194986886512575
"Chrna9",NA,204,0.999883846278583,0.999997966673436,0.999883846278583,1.8837266009657e-12,1.34107332529569,0.999883846278583
"Chsy1",NA,255,0.21391944605422,0.950851073652074,0.21391944605422,1.05166520573538,1.34384318351927,0.355426963446399
"Chtop",NA,255,0.16678210967736,0.229709582484821,0.16678210967736,1.05862995648137,1.34350905504664,0.30358382245533
"Chuk",NA,614,0.149840418080912,0.921501775441794,0.149840418080912,1.02320368047461,1.338625692613,0.284485498234627
"Churc1",NA,273,0.0857477829986999,0.344194460925526,0.0857477829986999,1.05841109789315,1.3433141552946,0.192894408395227
"Ciapin1",NA,515,0.00327334722816408,0.350910913502489,0.00327334722816408,1.02040752863022,1.32508195158676,0.0156311159173562
"Ciart",NA,287,0.600232008325996,0.304284783298788,0.304284783298788,1.01740669652905,1.33722513626348,0.434346725792095
"Cilk1",NA,622,0.0163278830524491,0.200432423790043,0.0163278830524491,1.0179675833199,1.34428512595241,0.0575294231380278
"Cipc",NA,1088,0.588857940717513,0.983029326029928,0.588857940717513,1.02834762224256,1.39873342351932,0.65905430648398
"Cir1",NA,342,0.161287559405395,0.785035501202104,0.161287559405395,1.0422250677185,1.32841043946543,0.298080512826327
"Cirbil",NA,624,2.96942654695366e-06,0.973404134300549,2.96942654695366e-06,1.06055139346056,1.34489114488038,3.14222929583993e-05
"Cisd2",NA,871,4.59271485588954e-26,0.318903714311177,4.59271485588954e-26,1.05830358610067,1.36865799043147,3.34054018483552e-24
"Cish",NA,1267,3.3930873599834e-06,0.239571697341235,3.3930873599834e-06,1.01611340181368,1.42337597517058,3.55487695595612e-05
"Ckap5",NA,1058,0.374537628360404,0.0446959386420632,0.0446959386420632,1.10695865911386,1.39873342351932,0.121754584471363
"Ckm",NA,674,0.787791420904749,0.797944219982652,0.787791420904749,1.13401994827934,1.35180628920196,0.813635402560021
"Ckmt2",NA,3777,0.00184649770520017,0.162594171719292,0.00184649770520017,1.63501315902795,1.83811530743343,0.00951517709976112
"Clasp1",NA,3079,0.0525841155691967,0.00201499603410063,0.00201499603410063,1.36435515486235,1.66340764072122,0.0102416826536456
"Clasp2",NA,1676,0.567553515302651,0.435775621944798,0.435775621944798,1.06754058113362,1.46804185770367,0.542511929110109
"Clasrp",NA,225,0.928629852976528,0.518734388689769,0.518734388689769,1.03186835473615,1.33725317140985,0.604744143630961
"Clcc1",NA,334,0.01171917958672,0.0726076231920408,0.01171917958672,1.06180554876162,1.33170118547452,0.0443799930728689
"Clcn1",NA,204,0.877931407960681,0.15151172969276,0.15151172969276,1.07518080274807,1.30093413058021,0.286798153005021
"Clcn3",NA,1238,0.277159431502555,0.272185833702913,0.272185833702913,1.11837654764382,1.41922901378069,0.407433945306264
"Clcn4",NA,165,0.261124281860868,0.194100904151172,0.194100904151172,1.012917710631,1.21878164082718,0.333406764785184
"Clcn7",NA,178,0.112606384827367,0.0788611317618066,0.0788611317618066,1.04467295310865,1.241592921136,0.181929727228841
"Cldn12",NA,172,0.401649979059612,0.894499091152606,0.401649979059612,1.03847850937108,1.22828067506772,0.514189979261425
"Clec16a",NA,691,0.28126383408856,0.806109719048793,0.28126383408856,1.03726599989287,1.34716346689585,0.414211141394281
"Clec2d",NA,451,8.00535817043332e-05,0.164596686807549,8.00535817043332e-05,1.0909185944465,1.32016687640506,0.000619289810544035
"Clic4",NA,2810,3.53108544334456e-81,6.56612149811141e-05,3.53108544334456e-81,1.30331168143126,1.61382843023779,1.48964724569896e-78
"Clic5",NA,1800,0.380579987713764,0.763617866452978,0.380579987713764,1.11749653739262,1.49628964112153,0.496050385577807
"Clint1",NA,839,0.0560362402208247,0.538174446167857,0.0560362402208247,1.07145885826066,1.36398867025843,0.143969682548672
"Clip1",NA,3282,9.68530109442889e-06,0.270296491383697,9.68530109442889e-06,1.12984437681402,1.6804433658946,9.27210065439426e-05
"Clip4",NA,1470,0.143932486970521,0.502606603974803,0.143932486970521,1.0946746852225,1.44843435875275,0.27723360345494
"Clk1",NA,1499,0.0579559576495183,0.309073761557054,0.0579559576495183,1.0264289435546,1.44180406478313,0.147762006448893
"Clk2",NA,414,0.161924116364388,0.0592550248970131,0.0592550248970131,1.01120071563126,1.32236620713162,0.149803915011651
"Clk4",NA,1505,0.473075495266985,0.093462882947979,0.093462882947979,1.06400357258281,1.44071869040483,0.205715868972108
"Clns1a",NA,191,0.762032342450778,0.448487108897664,0.448487108897664,1.0468837713271,1.27040324726546,0.552516825866634
"Clock",NA,568,0.264911467184191,0.183831455482347,0.183831455482347,1.0247338001669,1.33347215666256,0.322597185327868
"Clpb",NA,479,0.631160519646788,0.228787032725033,0.228787032725033,1.02245814448781,1.31989639207354,0.369139302163185
"Clpp",NA,532,0.00140552194396336,0.286754651763239,0.00140552194396336,1.06530337962112,1.32878700734923,0.00748665224023581
"Clptm1",NA,292,0.514540452108395,0.242335768457836,0.242335768457836,1.03815179609636,1.33953384964495,0.381512807305446
"Clpx",NA,1412,0.00816976106906617,0.0572752431085966,0.00816976106906617,1.11341445310515,1.44066143955802,0.0330129297861116
"Clta",NA,238,0.735338745142254,0.242064047787024,0.242064047787024,0.947422921098859,1.34257590195508,0.38143889902691
"Cltc",NA,1398,0.398128341720573,0.652769622862353,0.398128341720573,1.11058250973288,1.43294811099335,0.511232984254827
"Clu",NA,497,0.287976964762689,0.470930710246472,0.287976964762689,1.1499513757932,1.3349403529339,0.420579882750825
"Cluap1",NA,152,0.172389029674225,0.79802114033375,0.172389029674225,1.0496710976766,1.18273658901621,0.309118101382402
"Cluh",NA,828,3.59107917992696e-08,0.791211775656997,3.59107917992696e-08,1.02312396953772,1.36010315837962,5.1412554413072e-07
"Clvs1",NA,334,7.52837042802545e-12,0.780163842129103,7.52837042802545e-12,0.941652964767631,1.32312274969445,1.78425198758596e-10
"Clybl",NA,940,0.470778998011106,0.588618333253237,0.470778998011106,1.11534122875059,1.38351474256451,0.57005156896561
"Cmas",NA,196,0.195398615031682,0.705853965728451,0.195398615031682,1.01912489454117,1.27971535299574,0.334495938930112
"Cmc1",NA,286,0.00230109386292515,0.23261720900999,0.00230109386292515,1.06727113412958,1.34002038124657,0.011438587560558
"Cmc2",NA,339,0.045204943432405,0.17210476420659,0.045204943432405,1.05907748264344,1.32895910540775,0.122470564375739
"Cmip",NA,190,0.999999999999823,0.74787837177623,0.74787837177623,1.06477233895657,1.28745765507139,0.781571450600114
"Cmpk1",NA,420,0.454293674120839,0.940114231965772,0.454293674120839,1.06874055732074,1.32131539316119,0.55726634390273
"Cmss1",NA,2202,0.656188985650527,0.694598943135852,0.656188985650527,1.12560970276751,1.52215021323412,0.712979834753867
"Cmtm4",NA,138,0.569888892938154,0.375382923613449,0.375382923613449,1.09333237102601,1.14801439793827,0.492336880968563
"Cmtm8",NA,170,1.35190037423223e-06,0.536623292523436,1.35190037423223e-06,1.04068141019276,1.26416248352261,1.52764742288242e-05
"Cmtr1",NA,169,0.357607162777576,0.354186017016099,0.354186017016099,1.01886772509049,1.23058148372674,0.47423257392456
"Cmya5",NA,2837,4.52520819805896e-09,0.0143200819289149,4.52520819805896e-09,1.31737569982718,1.61464305641512,7.38028800961781e-08
"Cnbp",NA,467,0.495245179562704,0.490347045324374,0.490347045324374,0.989380112790316,1.31985950207124,0.583318352921298
"Cnep1r1",NA,323,0.607606855238358,0.133614137171591,0.133614137171591,1.05800321773628,1.33320076490461,0.262580826093736
"Cnih4",NA,205,0.465267277157964,0.823922985770046,0.465267277157964,1.02245080857785,1.29653742619368,0.566412337409695
"Cnksr3",NA,1648,0.00253711166970827,0.0491053731040497,0.00253711166970827,1.24760030519396,1.48108580301585,0.0124359741641471
"Cnnm2",NA,492,0.961879398591607,0.916523450022431,0.916523450022431,1.14864163706957,1.32920016684703,0.923675806934535
"Cnnm3",NA,375,0.130792433475784,0.148725742666458,0.130792433475784,1.02445960131215,1.3255748263432,0.258642037198364
"Cnot1",NA,1130,0.696771931469477,0.804941044315903,0.696771931469477,1.04717662661602,1.39951517752212,0.743286038829881
"Cnot10",NA,415,0.898557755072074,0.141640268719862,0.141640268719862,1.08599060427804,1.32157189527961,0.274540222817291
"Cnot2",NA,1603,0.407335842303906,0.862408038668271,0.407335842303906,1.04250088388654,1.45522523916158,0.519367561978465
"Cnot4",NA,1649,0.978638693930492,0.250290304801587,0.250290304801587,1.0926053388048,1.46317373609472,0.387910127059623
"Cnot6",NA,168,0.675491212551986,0.827602322065725,0.675491212551986,1.02368993346023,1.22828067506772,0.728071605012599
"Cnot6l",NA,815,0.126755658414421,0.117681145534717,0.117681145534717,1.06619732399294,1.36118003542898,0.240143917750302
"Cnot7",NA,532,0.384508378644259,0.916532979467282,0.384508378644259,1.0471520418194,1.32878700734923,0.499447222453228
"Cnot9",NA,249,0.375367546704635,0.961066327166249,0.375367546704635,1.03782506489777,1.3438455005724,0.492336880968563
"Cnst",NA,1113,0.367446273371945,0.461737744853612,0.367446273371945,1.07680170289873,1.40691213547692,0.486545306109577
"Cntn5",NA,118,7.27287411164494e-08,0.9569200159031,7.27287411164494e-08,1.38962205422013,1.19859536436772,9.91302175047092e-07
"Cntnap5b",NA,258,5.92644030396706e-05,0.635625225700195,5.92644030396706e-05,1.18603150105592,1.33362222650671,0.000474115224317365
"Cntrl",NA,244,0.408263471954111,0.542000390112378,0.408263471954111,1.09374967387085,1.34286059342432,0.520235853911723
"Cntrob",NA,168,0.0608441145135447,0.390612485357744,0.0608441145135447,0.921911420591418,1.25360828202198,0.15284698556638
"Coa7",NA,239,0.000154356285824944,0.0463961609584503,0.000154356285824944,1.07908993925882,1.33789849134983,0.00108288977461224
"Coa8",NA,282,0.182161478194442,0.974723838356747,0.182161478194442,1.09162401873195,1.33986036575999,0.320823221267584
"Cobl",NA,109,0.34448719450014,0.608678855083173,0.34448719450014,1.0756036420086,1.05905037397621,0.46679121344687
"Cobll1",NA,2898,4.9873705831114e-48,0.116512876853728,4.9873705831114e-48,1.20723304903986,1.61084707377313,7.69758074388511e-46
"Cog2",NA,227,0.76959080854412,0.297978734146181,0.297978734146181,1.03621341511966,1.32403272616945,0.429230464301624
"Cog4",NA,248,0.798659543677756,0.336950557176334,0.336950557176334,1.02781822344777,1.33964449537535,0.46102121639175
"Cog5",NA,1798,0.000903497484321481,0.814463840691085,0.000903497484321481,1.09850816651055,1.47862515925503,0.00511847097653208
"Cog6",NA,526,0.000819223226577499,0.678020223030072,0.000819223226577499,1.09730614063668,1.32533278574696,0.00467874059366644
"Cog7",NA,124,0.630879855534423,0.567734257823846,0.567734257823846,1.09940867684346,1.11071135780535,0.643361248588766
"Cog8",NA,160,0.999999999999999,0.139405610683804,0.139405610683804,1.03124277433904,1.19859536436772,0.271099786234516
"Col23a1",NA,101,0.550000020627288,0.935047247668304,0.550000020627288,1.15115094966312,1.05578565506411,0.630393068380634
"Col4a1",NA,552,0.215853479560873,0.0519420773221775,0.0519420773221775,1.08989699742015,1.33722501396982,0.135990676580364
"Col4a2",NA,899,2.64115572229149e-07,0.596160500482944,2.64115572229149e-07,1.12108886539219,1.38192133619127,3.30955117042784e-06
"Col5a1",NA,97,0.00195675590878361,0.388868927033114,0.00195675590878361,1.11537396587728,1.0287819768188,0.00999382678836375
"Col5a2",NA,118,0.0770709689116796,0.0162799212587854,0.0162799212587854,1.08841263773253,1.09627251240798,0.0574564092167285
"Colec12",NA,208,0.0044745711919874,0.720428259883932,0.0044745711919874,1.22404573898872,1.34257590195508,0.0203121137036558
"Colq",NA,331,0.00395835335765108,0.0677576011710515,0.00395835335765108,1.11063868101613,1.32441242167737,0.0183774468431519
"Commd1",NA,432,0.0132722780647299,0.242583934906604,0.0132722780647299,1.08829561210929,1.32063637544758,0.0490005691911381
"Commd10",NA,483,0.0779335950627436,0.0799375486783566,0.0779335950627436,1.16128940430431,1.32649339000015,0.180911148040001
"Commd3",NA,296,1,0.482898027335156,0.482898027335156,1.04724103012782,1.34200231465005,0.577979708147695
"Commd7",NA,95,0.39166876695925,0.82376477131686,0.39166876695925,1.12598162126881,1.00752138538327,0.505096100885988
"Comt",NA,1272,0.000232893191840962,0.200739657369272,0.000232893191840962,1.10404991966769,1.42189346221321,0.00154480934797652
"Cop1",NA,724,0.306555352161317,0.995854077374618,0.306555352161317,1.05046278846655,1.34989217881909,0.435732764707281
"Copa",NA,857,0.725355586485732,0.686623349177603,0.686623349177603,1.06483706235912,1.36353353328671,0.735809069194898
"Cope",NA,238,0.922342887963413,0.235256717104371,0.235256717104371,1.01740726071043,1.32914229610687,0.374380577732988
"Copg2",NA,534,0.959392445665324,0.0883050689270438,0.0883050689270438,1.07173240210642,1.33347215666256,0.197314433675965
"Cops2",NA,308,0.588876453668028,0.177814532660516,0.177814532660516,1.05113565815875,1.3377839058667,0.315844867674429
"Cops3",NA,500,0.0332881555292332,0.0382890315224517,0.0332881555292332,1.08243796022028,1.32330683592474,0.098617719189601
"Cops4",NA,170,0.0781709124993761,0.82320380458459,0.0781709124993761,1.02185312657281,1.23729055402007,0.181133758058963
"Cops5",NA,562,0.664076468661882,0.586256344950293,0.586256344950293,1.04387955120921,1.33030726989196,0.657538133790403
"Cops7b",NA,181,0.686443932685046,0.100700749158235,0.100700749158235,1.04488398624129,1.25360828202198,0.215573186966614
"Cops8",NA,264,0.277650575361535,0.383468847900673,0.277650575361535,1.02624371169082,1.34393872111887,0.411951428109682
"Copz1",NA,202,0.617371386040176,0.537431360856089,0.537431360856089,1.03949428068172,1.295047809752,0.619917180367724
"Coq10a",NA,727,0.825587770358808,0.395273412647046,0.395273412647046,1.04584209458283,1.35019364968242,0.508599055557239
"Coq10b",NA,1036,0.559843065267813,0.0339899486609726,0.0339899486609726,1.07149141886406,1.39873342351932,0.100043657777701
"Coq2",NA,499,0.00017188424486757,0.263694105038835,0.00017188424486757,1.01740081614594,1.32051601049978,0.00118742740340828
"Coq3",NA,502,0.874677669536429,0.254443619487857,0.254443619487857,1.06710341023796,1.32387544230093,0.392230160161161
"Coq5",NA,584,0.233561660557968,0.375984820973103,0.233561660557968,1.072500010307,1.33884397814943,0.373132589752794
"Coq6",NA,115,0.771801730669248,0.304305867172079,0.304305867172079,1.08058118350697,1.07499946042648,0.434346725792095
"Coq7",NA,179,0.0265327615059342,0.0394443627271646,0.0265327615059342,1.06532842995108,1.24777372950847,0.083549571425106
"Coq9",NA,543,0.771356435189543,0.928707472610113,0.771356435189543,1.02446808018625,1.32597161534593,0.800843892022876
"Corin",NA,3642,1.9620748395745e-33,0.156430280448765,1.9620748395745e-33,1.66462894341536,1.78689063188713,1.85313575892947e-31
"Coro6",NA,2500,1.16444882324951e-07,0.973239591849835,1.16444882324951e-07,1.01327441523878,1.546895965868,1.52876185757737e-06
"Coro7",NA,156,0.017467724587609,0.666517533262683,0.017467724587609,1.04118223887271,1.18806865987683,0.0606672673931885
"Cox10",NA,1801,0.347930230544862,0.987399901671377,0.347930230544862,1.08564252363312,1.4844980836269,0.468846358366245
"Cox11",NA,683,0.780812614930727,0.370462459514972,0.370462459514972,1.0800216754645,1.35037757005747,0.488596281117181
"Cox16",NA,188,0.183553408672327,0.279586431041153,0.183553408672327,1.06866942591163,1.26576964774396,0.322288005016227
"Cox19",NA,311,0.0442174900938082,0.42340787036111,0.0442174900938082,1.03604532025669,1.3366527762675,0.120659024283578
"Cox20",NA,237,0.530233114936774,0.505908608122579,0.505908608122579,1.01394588339696,1.33099695621507,0.59527513428778
"Cox5b",NA,233,0.59954309801155,0.42841833107054,0.42841833107054,1.01671064457332,1.3271777625415,0.536412979622947
"Cox6a1",NA,917,0.0705073557413237,0.547323418376695,0.0705073557413237,1.02124252086963,1.37370215999369,0.169453303126129
"Cox6a2",NA,236,0.04125868097188,0.0363433194808301,0.0363433194808301,0.977752451640612,1.33586937378564,0.104582153281056
"Cox6b1",NA,699,0.036129644353706,0.847243840087338,0.036129644353706,1.01144238961331,1.34743170964427,0.104253711568742
"Cox6c",NA,907,0.131303492447083,0.624011073116643,0.131303492447083,1.01649920837663,1.36884163101701,0.259409459945407
"Cox7a2",NA,673,0.0454673101756895,0.697247259616162,0.0454673101756895,1.05785985329982,1.34667997423021,0.122798608105746
"Cox7a2l",NA,368,0.704522986128591,0.818129738647802,0.704522986128591,1.05646410901973,1.32432963230494,0.749074248042253
"Cox7c",NA,1373,0.00433868906048343,0.192599523410401,0.00433868906048343,1.04442669526983,1.42870812561471,0.0197804210192645
"Cox8a",NA,637,0.516689685919477,0.415520040045023,0.415520040045023,1.04434084769877,1.34182474306064,0.52609259972087
"Cp",NA,1160,2.32330684347159e-27,0.52630493347525,2.32330684347159e-27,1.60968109097961,1.46367860597638,1.7929128909132e-25
"Cpd",NA,285,0.2153894815462,0.241752258594842,0.2153894815462,1.03912404416819,1.34121590008026,0.35674350667192
"Cpe",NA,660,0.512020103916024,0.0520498434760401,0.0520498434760401,1.15615393951598,1.35120367046204,0.136216463819844
"Cpeb1",NA,746,0.555495777015956,0.803202164190814,0.555495777015956,1.19982007301158,1.36019263141348,0.634428373166979
"Cpeb2",NA,970,0.16900315425944,0.516676973090824,0.16900315425944,1.11848086280885,1.3892351650731,0.305538442898157
"Cpeb3",NA,3665,5.5279472083472e-18,0.296476273033344,5.5279472083472e-18,1.48082962832296,1.81005808492436,2.22807961365739e-16
"Cpeb4",NA,2132,0.347736622550612,0.817914134219076,0.347736622550612,1.23079042925823,1.5448966404245,0.468685271033072
"Cped1",NA,2739,3.26204737721464e-31,0.00174894983577379,3.26204737721464e-31,1.2192549173188,1.58547777259594,2.82770353465948e-29
"Cplane1",NA,537,0.705229322322433,0.877457316891549,0.705229322322433,1.11108118435343,1.33072321690542,0.749167540523795
"Cpne3",NA,344,0.948280964851694,0.475075235481949,0.475075235481949,1.12862584746587,1.32580271704995,0.571978044024262
"Cpne8",NA,102,1,0.412820610655708,0.412820610655708,1.07507922953815,1.04584289006405,0.523617723838308
"Cpox",NA,212,0.0286936056326499,0.673104232572618,0.0286936056326499,1.01584819006639,1.32615538816561,0.0882708490245059
"Cpped1",NA,1409,0.00286148366997954,0.225389280161844,0.00286148366997954,1.12179043989446,1.44174705457113,0.0139181158060188
"Cpq",NA,2125,0.00110718861819815,0.196090271486658,0.00110718861819815,1.21957111927702,1.52149974767212,0.00608184859024123
"Cpsf2",NA,149,0.116861631777711,0.037935601266642,0.037935601266642,1.06019762775646,1.18005885475322,0.107648647899242
