"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.717875253789885,0.0484514328702371,0.717875253789885,0.902822358246131,0.974044382203702,0.902822358246131
"2210408F21Rik",0.0912291095169954,0.629575786335074,0.0912291095169954,0.476984684276676,0.975665763060574,0.476984684276676
"2610037D02Rik",0.0653910568152181,0.00619315402608329,0.0653910568152181,0.410976467511741,0.974044382203702,0.410976467511741
"2610307P16Rik",0.645639246154904,0.891962557270253,0.645639246154904,0.876630204453052,0.987890202435012,0.876630204453052
"4632427E13Rik",0.73549475917203,0.0491969031382978,0.73549475917203,0.911586381647338,0.974044382203702,0.911586381647338
"4732440D04Rik",0.166644350386063,0.0415500325230674,0.166644350386063,0.566113979609619,0.974044382203702,0.566113979609619
"4732471J01Rik",0.364568626057913,0.213378730398889,0.364568626057913,0.715105439650369,0.974044382203702,0.715105439650369
"4930523C07Rik",0.494942241470001,0.219046435680803,0.494942241470001,0.792831273272319,0.974044382203702,0.792831273272319
"5031425E22Rik",0.726254363498912,0.727720029266591,0.726254363498912,0.90781795437364,0.978364668791569,0.90781795437364
"9530026P05Rik",0.228366491012535,0.654828975290303,0.228366491012535,0.606230633358018,0.975665763060574,0.606230633358018
"9630014M24Rik",0.207593178851591,0.281829510261536,0.207593178851591,0.60498560238409,0.974044382203702,0.60498560238409
"AW554918",0.945693981796738,0.574553683771446,0.945693981796738,0.978785848030752,0.975665763060574,0.978785848030752
"Aak1",0.931510311647919,0.199200836926837,0.931510311647919,0.978785848030752,0.974044382203702,0.978785848030752
"Abca8a",0.881631026139631,0.642557073671618,0.881631026139631,0.974262715212518,0.975665763060574,0.974262715212518
"Abcc4",0.000183017853110668,0.188616045633435,0.000183017853110668,0.00992149414231514,0.974044382203702,0.00992149414231514
"Abcc5",0.157505892155464,0.349270690789159,0.157505892155464,0.566113979609619,0.974044382203702,0.566113979609619
"Abcg2",0.372938471110978,0.339955685308852,0.372938471110978,0.718313188039528,0.974044382203702,0.718313188039528
"Abi1",0.962706411493213,0.654759866866959,0.962706411493213,0.985449600188478,0.975665763060574,0.985449600188478
"Ablim1",0.0239667072850784,0.521373204976092,0.0239667072850784,0.22883223432907,0.975665763060574,0.22883223432907
"Acer2",0.266237067785112,0.395473963646235,0.266237067785112,0.645233364279212,0.974044382203702,0.645233364279212
"Ackr3",0.261047714627645,0.44716047278299,0.261047714627645,0.636661239725652,0.975665763060574,0.636661239725652
