"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.428335153318997,0.224321217005852,0.428335153318997,0.73597105381271,0.945011271904028,0.73597105381271
"2210408F21Rik",0.0427413277375044,0.49186853973194,0.0427413277375044,0.252907264718961,0.958805377385747,0.252907264718961
"2610037D02Rik",0.113759858724648,0.00511351386408642,0.113759858724648,0.449643710374101,0.684555922301888,0.449643710374101
"2610307P16Rik",0.64570979095169,0.755726332820867,0.64570979095169,0.854113480094828,0.996104965229857,0.854113480094828
"4632427E13Rik",0.682567967587559,0.0148013651157266,0.682567967587559,0.869513334506445,0.945011271904028,0.869513334506445
"4732471J01Rik",0.324994114826884,0.177989621483823,0.324994114826884,0.671475443857198,0.945011271904028,0.671475443857198
"4930523C07Rik",0.619995859190347,0.330926653205046,0.619995859190347,0.837541333027737,0.945011271904028,0.837541333027737
"5031425E22Rik",0.770623712224325,0.392294483032395,0.770623712224325,0.907725759008379,0.945011271904028,0.907725759008379
"9530026P05Rik",0.152105490259752,0.547092617092819,0.152105490259752,0.488531243443064,0.971545253285674,0.488531243443064
"9630014M24Rik",0.320628714897605,0.551085216343742,0.320628714897605,0.665867970784353,0.971567188067502,0.665867970784353
"AW554918",0.634464466903731,0.517179354627516,0.634464466903731,0.843063932805418,0.965199288145743,0.843063932805418
"Aak1",0.960902297217597,0.212598569578098,0.960902297217597,0.98134094546491,0.945011271904028,0.98134094546491
"Abca8a",0.368642762101712,0.368642726594777,0.368642762101712,0.695552381323984,0.945011271904028,0.695552381323984
"Abcc4",0.000215671071283591,0.171910429456601,0.000215671071283591,0.00743693349253761,0.945011271904028,0.00743693349253761
"Abcc5",0.0525391508365271,0.151321843380688,0.0525391508365271,0.289177479704772,0.945011271904028,0.289177479704772
"Abcg2",0.372563933784556,0.478621824134572,0.372563933784556,0.699992153411105,0.958805377385747,0.699992153411105
"Abi1",0.252978633439821,0.765106511962717,0.252978633439821,0.60135302537717,0.996104965229857,0.60135302537717
"Ablim1",0.0245002850289385,0.427032558038301,0.0245002850289385,0.193856150120839,0.95514883521553,0.193856150120839
"Ablim3",0.137564337816721,0.113957312946382,0.137564337816721,0.477040372802937,0.945011271904028,0.477040372802937
"Acer2",0.353114242737027,0.524142646969516,0.353114242737027,0.683010111259467,0.968495666061255,0.683010111259467
"Ackr3",0.374002221312179,0.903198371760138,0.374002221312179,0.699992153411105,0.996104965229857,0.699992153411105
"Actn4",0.280214994473675,0.483613091949972,0.280214994473675,0.63039159921512,0.958805377385747,0.63039159921512
"Acyp2",1.68899125533066e-05,0.507625993604933,1.68899125533066e-05,0.000993524267841563,0.964200416695518,0.000993524267841563
"Adam10",0.7457200344522,0.675945270968471,0.7457200344522,0.896298118331972,0.996104965229857,0.896298118331972
"Adam17",0.0494958816928288,0.700424943791366,0.0494958816928288,0.284459090188672,0.996104965229857,0.284459090188672
"Adamts9",0.0138056650220878,0.0220777329080036,0.0138056650220878,0.134184742705776,0.945011271904028,0.134184742705776
"Adamtsl3",0.0027065256835105,0.386269927829797,0.0027065256835105,0.0423912358354544,0.945011271904028,0.0423912358354544
"Adgrf5",0.0159151742238197,0.857556187755216,0.0159151742238197,0.150143153054903,0.996104965229857,0.150143153054903
"Adgrl2",0.34727220944748,0.364681100083557,0.34727220944748,0.681366131309902,0.945011271904028,0.681366131309902
"Adgrl4",0.525500829605639,0.933925737972972,0.525500829605639,0.795484182392476,0.996104965229857,0.795484182392476
"Adipor2",0.0997338118325056,0.600246814011642,0.0997338118325056,0.41383324411828,0.975702437799549,0.41383324411828
"Aebp2",0.868350447912161,0.908887191587991,0.868350447912161,0.95561536718203,0.996104965229857,0.95561536718203
"Afap1l1",0.04203504738902,0.0985210742723757,0.04203504738902,0.250208615410833,0.945011271904028,0.250208615410833
"Aff1",0.907463940052629,0.0735020333404578,0.907463940052629,0.966415271621543,0.945011271904028,0.966415271621543
"Afg1l",0.0640280000140325,0.224153333070125,0.0640280000140325,0.325338158428056,0.945011271904028,0.325338158428056
"Afg2a",0.406185968471808,0.655102632325134,0.406185968471808,0.715116141675718,0.996104965229857,0.715116141675718
"Agmo",2.48193245740685e-07,0.973255949037093,2.48193245740685e-07,2.25630223400622e-05,0.996104965229857,2.25630223400622e-05
"Ago3",0.584104882273455,0.904182194436188,0.584104882273455,0.826173808024689,0.996104965229857,0.826173808024689
"Agps",0.180040291367815,0.274526235446277,0.180040291367815,0.526789455243497,0.945011271904028,0.526789455243497
"Ahnak",0.364268189217164,0.794965832606933,0.364268189217164,0.690652244033817,0.996104965229857,0.690652244033817
"Airn",1.79744621422812e-26,0.0791348136834965,1.79744621422812e-26,1.69851707096337e-23,0.945011271904028,1.69851707096337e-23
"Akap13",0.882300481214652,0.706603018031464,0.882300481214652,0.960065811985475,0.996104965229857,0.960065811985475
"Akap6",0.0331492397738585,0.881041183931964,0.0331492397738585,0.222478119287641,0.996104965229857,0.222478119287641
"Akt3",0.574182042255177,0.469932436498551,0.574182042255177,0.821131118959761,0.958805377385747,0.821131118959761
"Ambra1",0.358853399133118,0.760206526570939,0.358853399133118,0.686766956877068,0.996104965229857,0.686766956877068
"Ank2",0.464672566475777,0.0354676506868089,0.464672566475777,0.763009140354313,0.945011271904028,0.763009140354313
"Ankhd1",0.743953017401582,0.88436033079768,0.743953017401582,0.896298118331972,0.996104965229857,0.896298118331972
"Ankrd11",0.589309142887246,0.587873956614644,0.589309142887246,0.829064662020179,0.975702437799549,0.829064662020179
"Ankrd12",0.281045524255317,0.759697499327533,0.281045524255317,0.63039159921512,0.996104965229857,0.63039159921512
"Ankrd17",0.280815497581075,0.518562803349383,0.280815497581075,0.63039159921512,0.965199288145743,0.63039159921512
"Ankrd33b",0.0294591598044262,0.0219860054796223,0.0294591598044262,0.206008110520463,0.945011271904028,0.206008110520463
"Ankrd44",0.00377617547189428,0.254636011907474,0.00377617547189428,0.0510293982688416,0.945011271904028,0.0510293982688416
"Ano6",0.0514568591306011,0.17114573259723,0.0514568591306011,0.287468486763135,0.945011271904028,0.287468486763135
"Anxa2",0.480329587389981,0.589283735058342,0.480329587389981,0.772301225559666,0.975702437799549,0.772301225559666
"Anxa3",0.005137019549895,0.231309362203404,0.005137019549895,0.0650255639227215,0.945011271904028,0.0650255639227215
"Aopep",0.248665119620999,0.893654153617525,0.248665119620999,0.60135302537717,0.996104965229857,0.60135302537717
"Ap3b1",0.591123104020388,0.206162482877514,0.591123104020388,0.829064662020179,0.945011271904028,0.829064662020179
"Apba1",0.265552115820081,0.611435820682688,0.265552115820081,0.617563060046699,0.980844962345146,0.617563060046699
"Apbb2",0.0227742323821701,0.54192468218819,0.0227742323821701,0.186674035919427,0.971545253285674,0.186674035919427
"Apc",0.0649999075349013,0.33948215738429,0.0649999075349013,0.326632701180408,0.945011271904028,0.326632701180408
"Aplp2",0.0183322481832541,0.776754159532686,0.0183322481832541,0.160809194589949,0.996104965229857,0.160809194589949
"App",0.0813803107422425,0.159050825218632,0.0813803107422425,0.373304177716709,0.945011271904028,0.373304177716709
"Aqp1",0.343470863563951,0.792334689255025,0.343470863563951,0.678796173051287,0.996104965229857,0.678796173051287
"Arb2a",0.219962174982732,0.901770638997617,0.219962174982732,0.566062132115447,0.996104965229857,0.566062132115447
"Arfgef1",0.673544094638924,0.134323338715045,0.673544094638924,0.865208076224214,0.945011271904028,0.865208076224214
"Arhgap10",0.545345741688963,0.775217104145789,0.545345741688963,0.80660150990527,0.996104965229857,0.80660150990527
"Arhgap12",0.172777124010181,0.67388566746841,0.172777124010181,0.514217630982683,0.996104965229857,0.514217630982683
"Arhgap17",0.516312582763056,0.76554219588655,0.516312582763056,0.794327050404702,0.996104965229857,0.794327050404702
"Arhgap18",0.604423901458123,0.616824862860625,0.604423901458123,0.832591122643248,0.981624304806814,0.832591122643248
"Arhgap21",0.581675790294291,0.21036654760794,0.581675790294291,0.826173808024689,0.945011271904028,0.826173808024689
"Arhgap26",0.856517771956856,0.315899059229679,0.856517771956856,0.952745018861908,0.945011271904028,0.952745018861908
"Arhgap29",0.000258139680198378,0.547148248415636,0.000258139680198378,0.00806686500619932,0.971545253285674,0.00806686500619932
"Arhgap5",0.0635401079536534,0.950001321504229,0.0635401079536534,0.325338158428056,0.996104965229857,0.325338158428056
"Arhgef12",0.101127695441142,0.812323903107328,0.101127695441142,0.416163355724862,0.996104965229857,0.416163355724862
"Arhgef2",0.463849311679658,0.256015912613747,0.463849311679658,0.763009140354313,0.945011271904028,0.763009140354313
"Arhgef3",0.760829380941698,0.870580110865907,0.760829380941698,0.906583333378845,0.996104965229857,0.906583333378845
"Arid1b",0.439049104463118,0.438603864519145,0.439049104463118,0.746215258087171,0.95514883521553,0.746215258087171
"Arid2",0.215141170252335,0.455887076404543,0.215141170252335,0.561726293087036,0.958805377385747,0.561726293087036
"Arl15",0.309575671328628,0.711163742718088,0.309575671328628,0.66336532136233,0.996104965229857,0.66336532136233
"Armh3",0.958414181064208,0.184508486888276,0.958414181064208,0.98134094546491,0.945011271904028,0.98134094546491
"Arpc2",0.335628007250293,0.519151648421592,0.335628007250293,0.675935742829163,0.965199288145743,0.675935742829163
"Asap1",0.243806223941922,0.83224544307569,0.243806223941922,0.595705333090942,0.996104965229857,0.595705333090942
"Ascc3",0.620979171297131,0.48748461827635,0.620979171297131,0.837541333027737,0.958805377385747,0.837541333027737
"Ash1l",0.220005747710366,0.77580453552684,0.220005747710366,0.566062132115447,0.996104965229857,0.566062132115447
"Asxl2",0.819599020822307,0.819599009681467,0.819599020822307,0.930988556625209,0.996104965229857,0.930988556625209
"Atad2b",0.502390273324496,0.708727426772742,0.502390273324496,0.780109120069093,0.996104965229857,0.780109120069093
"Atf2",0.559115551259832,0.0971252066317726,0.559115551259832,0.808955801787434,0.945011271904028,0.808955801787434
"Atf7",0.764249750038366,0.788479022963,0.764249750038366,0.906583333378845,0.996104965229857,0.906583333378845
"Atg10",0.446879544197562,0.752553735848354,0.446879544197562,0.752621625351859,0.996104965229857,0.752621625351859
"Atp10d",0.896717530083438,0.49516526183407,0.896717530083438,0.963959505007842,0.958805377385747,0.963959505007842
"Atp13a3",0.21227115439219,0.916027476902262,0.21227115439219,0.56156390050844,0.996104965229857,0.56156390050844
"Atp2c1",0.889338788022058,0.123141508198866,0.889338788022058,0.963959505007842,0.945011271904028,0.963959505007842
"Atp8a1",0.968581763108655,0.846487340683347,0.968581763108655,0.98134094546491,0.996104965229857,0.98134094546491
"Atrn",0.160111112974286,0.95242686550425,0.160111112974286,0.497881633883326,0.996104965229857,0.497881633883326
"Atrnl1",0.363739599164744,0.955995125016128,0.363739599164744,0.690652244033817,0.996104965229857,0.690652244033817
"Atxn1",0.692359783068224,0.324938978766567,0.692359783068224,0.874006636379285,0.945011271904028,0.874006636379285
"Atxn7",0.337967871414582,0.975782740668416,0.337967871414582,0.675935742829163,0.996104965229857,0.675935742829163
"Auts2",0.00185744593111398,0.0510661440180634,0.00185744593111398,0.0363510761753261,0.945011271904028,0.0363510761753261
"B2m",0.663198985765477,0.900493944770308,0.663198985765477,0.862087335126571,0.996104965229857,0.862087335126571
"B4galt1",0.351932706020565,0.351932675051629,0.351932706020565,0.683010111259467,0.945011271904028,0.683010111259467
"Babam2",0.38167234605383,0.166911585249333,0.38167234605383,0.704154130720152,0.945011271904028,0.704154130720152
"Bach2",0.916796587254348,0.820930260742911,0.916796587254348,0.970257420285367,0.996104965229857,0.970257420285367
"Baz2b",0.409836129729173,0.805313705773639,0.409836129729173,0.720274393197141,0.996104965229857,0.720274393197141
"Bbx",0.553072297914661,0.596520871402967,0.553072297914661,0.808955801787434,0.975702437799549,0.808955801787434
"Bcam",0.684372069439017,0.725698409715574,0.684372069439017,0.869596022158853,0.996104965229857,0.869596022158853
"Bcas3",0.928880266321152,0.381517905943679,0.928880266321152,0.977198238688289,0.945011271904028,0.977198238688289
"Bcl2",0.789839741775718,0.3030557363056,0.789839741775718,0.91966512723145,0.945011271904028,0.91966512723145
"Bend7",0.617267186020928,0.338182038628899,0.617267186020928,0.836405401112369,0.945011271904028,0.836405401112369
"Bicral",0.898658360264438,0.389178766791234,0.898658360264438,0.963959505007842,0.945011271904028,0.963959505007842
"Birc6",0.727415291302327,0.534150534795685,0.727415291302327,0.891440307968538,0.971545253285674,0.891440307968538
"Bmpr2",0.0844303280616371,0.334606693032774,0.0844303280616371,0.383774218461987,0.945011271904028,0.383774218461987
"Braf",0.272566063361448,0.705201807410627,0.272566063361448,0.623764967600876,0.996104965229857,0.623764967600876
"Btbd7",0.115263304924974,0.563727179223651,0.115263304924974,0.450247284863178,0.973274050551809,0.450247284863178
"Btbd9",0.731806778699979,0.474686287755533,0.731806778699979,0.894628102234222,0.958805377385747,0.894628102234222
"Btg2",0.874231469087609,0.777002633011104,0.874231469087609,0.95561536718203,0.996104965229857,0.95561536718203
"Cacna1c",0.00490645452728867,0.0697887241890943,0.00490645452728867,0.0629032631703676,0.945011271904028,0.0629032631703676
"Calcrl",0.0959123244062198,0.484586833046166,0.0959123244062198,0.408137550664765,0.958805377385747,0.408137550664765
"Cald1",5.89510366660311e-05,0.0287140658254717,5.89510366660311e-05,0.00267959257572868,0.945011271904028,0.00267959257572868
"Camk2d",0.115096533695087,0.577758661933955,0.115096533695087,0.450247284863178,0.975702437799549,0.450247284863178
"Camkmt",0.0163261235094096,0.502349080315877,0.0163261235094096,0.152091051066159,0.961475008405722,0.152091051066159
"Capza1",0.0406671758309893,0.797092058924555,0.0406671758309893,0.247970584335301,0.996104965229857,0.247970584335301
"Car8",0.0368180031304769,0.185340050286343,0.0368180031304769,0.236273529807182,0.945011271904028,0.236273529807182
"Casp4",0.48588095083791,0.890537337905164,0.48588095083791,0.775149760902783,0.996104965229857,0.775149760902783
"Cast",0.747599544220416,0.545650235549972,0.747599544220416,0.896402331199539,0.971545253285674,0.896402331199539
"Cav1",0.328730245223884,0.919725835574664,0.328730245223884,0.672249990232892,0.996104965229857,0.672249990232892
"Cbl",0.0539697026891917,0.80504434770794,0.0539697026891917,0.290159691877375,0.996104965229857,0.290159691877375
"Cblb",0.393452934704788,0.557405643204402,0.393452934704788,0.706594501210071,0.971567188067502,0.706594501210071
"Ccdc85a",0.000178647255826394,0.0107387608527903,0.000178647255826394,0.00638025913665693,0.826884585664851,0.00638025913665693
"Ccdc88a",0.978533500055715,0.321837549018504,0.978533500055715,0.986424899249713,0.945011271904028,0.986424899249713
"Ccnd3",0.648081822922053,0.556025264179169,0.648081822922053,0.855114153569305,0.971567188067502,0.855114153569305
"Ccny",0.857990460880454,0.952669058368957,0.857990460880454,0.953322734311615,0.996104965229857,0.953322734311615
"Ccser2",0.053344529859224,0.584842741480083,0.053344529859224,0.289915923147957,0.975702437799549,0.289915923147957
"Cd200",0.86045741851955,0.27389068005809,0.86045741851955,0.953943922970677,0.945011271904028,0.953943922970677
"Cd2ap",0.0523530995047983,0.138241724702001,0.0523530995047983,0.289177479704772,0.945011271904028,0.289177479704772
"Cd36",0.164683224602031,0.00949021620632402,0.164683224602031,0.507072219009345,0.826884585664851,0.507072219009345
"Cd81",0.315429341774549,0.10616494710325,0.315429341774549,0.66336532136233,0.945011271904028,0.66336532136233
"Cd93",0.987913019899996,0.369856697393072,0.987913019899996,0.990570747778449,0.945011271904028,0.990570747778449
"Cdc42bpa",0.65434869027494,0.964878228647668,0.65434869027494,0.860985118782816,0.996104965229857,0.860985118782816
"Cdc42bpb",0.180688783148519,0.470065793497638,0.180688783148519,0.526789455243497,0.958805377385747,0.526789455243497
"Cdc73",0.497170921661319,0.621896204164831,0.497170921661319,0.775874306996092,0.985259916757598,0.775874306996092
"Cdh13",0.344234109308169,0.880843903538846,0.344234109308169,0.678962740252799,0.996104965229857,0.678962740252799
"Cdk12",0.139141615524627,0.302480171759578,0.139141615524627,0.47709371452815,0.945011271904028,0.47709371452815
"Cdk13",0.169831095586538,0.885039733201157,0.169831095586538,0.510840339002368,0.996104965229857,0.510840339002368
"Cdk14",0.000123682636432539,0.791011570689309,0.000123682636432539,0.00522148080706413,0.996104965229857,0.00522148080706413
"Cdk17",0.339161096135351,0.220385798737457,0.339161096135351,0.676119969559191,0.945011271904028,0.676119969559191
"Cdk19",0.946442147410889,0.355212843333714,0.946442147410889,0.98134094546491,0.945011271904028,0.98134094546491
"Cdk6",1.04916435053345e-05,0.856705859395624,1.04916435053345e-05,0.000655727719083407,0.996104965229857,0.000655727719083407
"Cdkal1",0.133652485070312,0.0699119380665219,0.133652485070312,0.476839217562872,0.945011271904028,0.476839217562872
"Cds2",0.679505615785209,0.05509048559318,0.679505615785209,0.868933012513055,0.945011271904028,0.868933012513055
"Cecr2",0.037818654341638,0.843965342822933,0.037818654341638,0.236366589635238,0.996104965229857,0.236366589635238
"Celf1",0.0673279350319208,0.0360076934717424,0.0673279350319208,0.33011236981277,0.945011271904028,0.33011236981277
"Celf2",0.710022770849483,0.387240434556195,0.710022770849483,0.880116101520054,0.945011271904028,0.880116101520054
"Cemip2",0.0108101256432223,0.742856742416763,0.0108101256432223,0.116237910142176,0.996104965229857,0.116237910142176
"Cep112",0.144623851087733,0.110390237927653,0.144623851087733,0.481001204401753,0.945011271904028,0.481001204401753
"Cep350",0.555297542163923,0.268103720833669,0.555297542163923,0.808955801787434,0.945011271904028,0.808955801787434
"Cep85l",0.0623416514807972,0.522565056721483,0.0623416514807972,0.323013738242473,0.968495666061255,0.323013738242473
"Cflar",0.800753274746697,0.107263516301933,0.800753274746697,0.920405288446784,0.945011271904028,0.920405288446784
"Cgnl1",0.528146531298105,0.393229698977768,0.528146531298105,0.795484182392476,0.945011271904028,0.795484182392476
"Chchd3",0.527566413485172,0.819337662123243,0.527566413485172,0.795484182392476,0.996104965229857,0.795484182392476
"Chd2",0.51104965280991,0.225534840195935,0.51104965280991,0.787441683836532,0.945011271904028,0.787441683836532
"Chd6",0.396268599599884,0.344925546497229,0.396268599599884,0.706594501210071,0.945011271904028,0.706594501210071
"Chd7",0.420247980968635,0.71195149232629,0.420247980968635,0.732769064049438,0.996104965229857,0.732769064049438
